"Plot Title: Experiment"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309221, SEN S/N: 20309221)","Event, units (LGR S/N: 20309221, SEN S/N: 20309221)","Coupler Attached (LGR S/N: 20309221, SEN S/N: 20309221)","Host Connected (LGR S/N: 20309221, SEN S/N: 20309221)","Coupler Detached (LGR S/N: 20309221, SEN S/N: 20309221)","Stopped (LGR S/N: 20309221, SEN S/N: 20309221)","End Of File (LGR S/N: 20309221, SEN S/N: 20309221)"
185,09/27/19 01:15:00 PM,74.271,,,,,,
186,09/27/19 01:30:00 PM,74.964,,,,,,
187,09/27/19 01:45:00 PM,74.964,,,,,,
188,09/27/19 02:00:00 PM,74.791,,,,,,
189,09/27/19 02:15:00 PM,74.619,,,,,,
190,09/27/19 02:30:00 PM,75.832,,,,,,
191,09/27/19 02:45:00 PM,75.832,,,,,,
192,09/27/19 03:00:00 PM,74.098,,,,,,
193,09/27/19 03:15:00 PM,73.407,,,,,,
194,09/27/19 03:30:00 PM,75.484,,,,,,
195,09/27/19 03:45:00 PM,75.484,,,,,,
196,09/27/19 04:00:00 PM,75.139,,,,,,
197,09/27/19 04:15:00 PM,73.234,,,,,,
198,09/27/19 04:30:00 PM,70.824,,,,,,
199,09/27/19 04:45:00 PM,69.449,,,,,,
200,09/27/19 05:00:00 PM,69.449,,,,,,
201,09/27/19 05:15:00 PM,68.592,,,,,,
202,09/27/19 05:30:00 PM,67.906,,,,,,
203,09/27/19 05:45:00 PM,68.592,,,,,,
204,09/27/19 06:00:00 PM,69.622,,,,,,
205,09/27/19 06:15:00 PM,64.310,,,,,,
206,09/27/19 06:30:00 PM,61.054,,,,,,
207,09/27/19 06:45:00 PM,59.508,,,,,,
208,09/27/19 07:00:00 PM,58.820,,,,,,
209,09/27/19 07:15:00 PM,58.476,,,,,,
210,09/27/19 07:30:00 PM,57.958,,,,,,
211,09/27/19 07:45:00 PM,57.614,,,,,,
212,09/27/19 08:00:00 PM,57.268,,,,,,
213,09/27/19 08:15:00 PM,56.404,,,,,,
214,09/27/19 08:30:00 PM,55.711,,,,,,
215,09/27/19 08:45:00 PM,55.017,,,,,,
216,09/27/19 09:00:00 PM,54.842,,,,,,
217,09/27/19 09:15:00 PM,55.364,,,,,,
218,09/27/19 09:30:00 PM,55.884,,,,,,
219,09/27/19 09:45:00 PM,56.230,,,,,,
220,09/27/19 10:00:00 PM,56.577,,,,,,
221,09/27/19 10:15:00 PM,56.577,,,,,,
222,09/27/19 10:30:00 PM,56.404,,,,,,
223,09/27/19 10:45:00 PM,56.404,,,,,,
224,09/27/19 11:00:00 PM,56.230,,,,,,
225,09/27/19 11:15:00 PM,56.057,,,,,,
226,09/27/19 11:30:00 PM,55.884,,,,,,
227,09/27/19 11:45:00 PM,55.884,,,,,,
228,09/28/19 12:00:00 AM,55.884,,,,,,
229,09/28/19 12:15:00 AM,55.711,,,,,,
230,09/28/19 12:30:00 AM,55.537,,,,,,
231,09/28/19 12:45:00 AM,55.537,,,,,,
232,09/28/19 01:00:00 AM,55.537,,,,,,
233,09/28/19 01:15:00 AM,55.537,,,,,,
234,09/28/19 01:30:00 AM,55.537,,,,,,
235,09/28/19 01:45:00 AM,55.537,,,,,,
236,09/28/19 02:00:00 AM,55.017,,,,,,
237,09/28/19 02:15:00 AM,54.322,,,,,,
238,09/28/19 02:30:00 AM,53.623,,,,,,
239,09/28/19 02:45:00 AM,52.925,,,,,,
240,09/28/19 03:00:00 AM,52.050,,,,,,
241,09/28/19 03:15:00 AM,51.346,,,,,,
242,09/28/19 03:30:00 AM,50.995,,,,,,
243,09/28/19 03:45:00 AM,50.643,,,,,,
244,09/28/19 04:00:00 AM,50.643,,,,,,
245,09/28/19 04:15:00 AM,50.466,,,,,,
246,09/28/19 04:30:00 AM,50.466,,,,,,
247,09/28/19 04:45:00 AM,50.466,,,,,,
248,09/28/19 05:00:00 AM,50.466,,,,,,
249,09/28/19 05:15:00 AM,50.466,,,,,,
250,09/28/19 05:30:00 AM,50.113,,,,,,
251,09/28/19 05:45:00 AM,49.582,,,,,,
252,09/28/19 06:00:00 AM,49.050,,,,,,
253,09/28/19 06:15:00 AM,48.871,,,,,,
254,09/28/19 06:30:00 AM,48.871,,,,,,
255,09/28/19 06:45:00 AM,49.404,,,,,,
256,09/28/19 07:00:00 AM,50.113,,,,,,
257,09/28/19 07:15:00 AM,51.172,,,,,,
258,09/28/19 07:30:00 AM,52.050,,,,,,
259,09/28/19 07:45:00 AM,52.925,,,,,,
260,09/28/19 08:00:00 AM,53.623,,,,,,
261,09/28/19 08:15:00 AM,54.322,,,,,,
262,09/28/19 08:30:00 AM,55.711,,,,,,
263,09/28/19 08:45:00 AM,55.711,,,,,,
264,09/28/19 09:00:00 AM,56.230,,,,,,
265,09/28/19 09:15:00 AM,58.131,,,,,,
266,09/28/19 09:30:00 AM,63.797,,,,,,
267,09/28/19 09:45:00 AM,67.906,,,,,,
268,09/28/19 10:00:00 AM,70.308,,,,,,
269,09/28/19 10:15:00 AM,71.683,,,,,,
270,09/28/19 10:30:00 AM,71.339,,,,,,
271,09/28/19 10:45:00 AM,70.824,,,,,,
272,09/28/19 11:00:00 AM,71.339,,,,,,
273,09/28/19 11:15:00 AM,70.137,,,,,,
274,09/28/19 11:30:00 AM,69.793,,,,,,
275,09/28/19 11:45:00 AM,69.964,,,,,,
276,09/28/19 12:00:00 PM,70.308,,,,,,
277,09/28/19 12:15:00 PM,71.168,,,,,,
278,09/28/19 12:30:00 PM,70.137,,,,,,
279,09/28/19 12:45:00 PM,69.622,,,,,,
280,09/28/19 01:00:00 PM,70.137,,,,,,
281,09/28/19 01:15:00 PM,69.964,,,,,,
282,09/28/19 01:30:00 PM,70.651,,,,,,
283,09/28/19 01:45:00 PM,70.824,,,,,,
284,09/28/19 02:00:00 PM,71.856,,,,,,
285,09/28/19 02:15:00 PM,71.168,,,,,,
286,09/28/19 02:30:00 PM,69.449,,,,,,
287,09/28/19 02:45:00 PM,69.449,,,,,,
288,09/28/19 03:00:00 PM,70.308,,,,,,
289,09/28/19 03:15:00 PM,70.480,,,,,,
290,09/28/19 03:30:00 PM,71.168,,,,,,
291,09/28/19 03:45:00 PM,71.856,,,,,,
292,09/28/19 04:00:00 PM,71.683,,,,,,
293,09/28/19 04:15:00 PM,72.028,,,,,,
294,09/28/19 04:30:00 PM,72.199,,,,,,
295,09/28/19 04:45:00 PM,68.592,,,,,,
296,09/28/19 05:00:00 PM,64.310,,,,,,
297,09/28/19 05:15:00 PM,63.968,,,,,,
298,09/28/19 05:30:00 PM,67.221,,,,,,
299,09/28/19 05:45:00 PM,67.564,,,,,,
300,09/28/19 06:00:00 PM,64.310,,,,,,
301,09/28/19 06:15:00 PM,60.712,,,,,,
302,09/28/19 06:30:00 PM,58.993,,,,,,
303,09/28/19 06:45:00 PM,57.958,,,,,,
304,09/28/19 07:00:00 PM,57.096,,,,,,
305,09/28/19 07:15:00 PM,56.404,,,,,,
306,09/28/19 07:30:00 PM,55.884,,,,,,
307,09/28/19 07:45:00 PM,55.537,,,,,,
308,09/28/19 08:00:00 PM,55.364,,,,,,
309,09/28/19 08:15:00 PM,55.537,,,,,,
310,09/28/19 08:30:00 PM,55.537,,,,,,
311,09/28/19 08:45:00 PM,55.364,,,,,,
312,09/28/19 09:00:00 PM,54.842,,,,,,
313,09/28/19 09:15:00 PM,54.495,,,,,,
314,09/28/19 09:30:00 PM,54.322,,,,,,
315,09/28/19 09:45:00 PM,54.147,,,,,,
316,09/28/19 10:00:00 PM,53.973,,,,,,
317,09/28/19 10:15:00 PM,53.623,,,,,,
318,09/28/19 10:30:00 PM,53.449,,,,,,
319,09/28/19 10:45:00 PM,53.100,,,,,,
320,09/28/19 11:00:00 PM,52.576,,,,,,
321,09/28/19 11:15:00 PM,52.225,,,,,,
322,09/28/19 11:30:00 PM,51.874,,,,,,
323,09/28/19 11:45:00 PM,51.699,,,,,,
324,09/29/19 12:00:00 AM,51.346,,,,,,
325,09/29/19 12:15:00 AM,50.819,,,,,,
326,09/29/19 12:30:00 AM,49.937,,,,,,
327,09/29/19 12:45:00 AM,49.050,,,,,,
328,09/29/19 01:00:00 AM,48.695,,,,,,
329,09/29/19 01:15:00 AM,48.160,,,,,,
330,09/29/19 01:30:00 AM,47.624,,,,,,
331,09/29/19 01:45:00 AM,47.088,,,,,,
332,09/29/19 02:00:00 AM,46.548,,,,,,
333,09/29/19 02:15:00 AM,46.008,,,,,,
334,09/29/19 02:30:00 AM,45.466,,,,,,
335,09/29/19 02:45:00 AM,45.286,,,,,,
336,09/29/19 03:00:00 AM,45.104,,,,,,
337,09/29/19 03:15:00 AM,44.742,,,,,,
338,09/29/19 03:30:00 AM,44.560,,,,,,
339,09/29/19 03:45:00 AM,44.560,,,,,,
340,09/29/19 04:00:00 AM,44.742,,,,,,
341,09/29/19 04:15:00 AM,44.560,,,,,,
342,09/29/19 04:30:00 AM,44.560,,,,,,
343,09/29/19 04:45:00 AM,44.560,,,,,,
344,09/29/19 05:00:00 AM,44.742,,,,,,
345,09/29/19 05:15:00 AM,44.922,,,,,,
346,09/29/19 05:30:00 AM,45.104,,,,,,
347,09/29/19 05:45:00 AM,45.286,,,,,,
348,09/29/19 06:00:00 AM,45.466,,,,,,
349,09/29/19 06:15:00 AM,45.466,,,,,,
350,09/29/19 06:30:00 AM,45.648,,,,,,
351,09/29/19 06:45:00 AM,45.828,,,,,,
352,09/29/19 07:00:00 AM,46.008,,,,,,
353,09/29/19 07:15:00 AM,46.008,,,,,,
354,09/29/19 07:30:00 AM,46.188,,,,,,
355,09/29/19 07:45:00 AM,47.088,,,,,,
356,09/29/19 08:00:00 AM,48.160,,,,,,
357,09/29/19 08:15:00 AM,48.695,,,,,,
358,09/29/19 08:30:00 AM,50.290,,,,,,
359,09/29/19 08:45:00 AM,50.819,,,,,,
360,09/29/19 09:00:00 AM,51.346,,,,,,
361,09/29/19 09:15:00 AM,53.798,,,,,,
362,09/29/19 09:30:00 AM,60.539,,,,,,
363,09/29/19 09:45:00 AM,66.193,,,,,,
364,09/29/19 10:00:00 AM,69.278,,,,,,
365,09/29/19 10:15:00 AM,72.028,,,,,,
366,09/29/19 10:30:00 AM,72.891,,,,,,
367,09/29/19 10:45:00 AM,73.062,,,,,,
368,09/29/19 11:00:00 AM,71.856,,,,,,
369,09/29/19 11:15:00 AM,71.856,,,,,,
370,09/29/19 11:30:00 AM,71.856,,,,,,
371,09/29/19 11:45:00 AM,71.168,,,,,,
372,09/29/19 12:00:00 PM,70.995,,,,,,
373,09/29/19 12:15:00 PM,70.824,,,,,,
374,09/29/19 12:30:00 PM,71.168,,,,,,
375,09/29/19 12:45:00 PM,72.545,,,,,,
376,09/29/19 01:00:00 PM,72.372,,,,,,
377,09/29/19 01:15:00 PM,72.372,,,,,,
378,09/29/19 01:30:00 PM,71.683,,,,,,
379,09/29/19 01:45:00 PM,72.028,,,,,,
380,09/29/19 02:00:00 PM,71.512,,,,,,
381,09/29/19 02:15:00 PM,71.339,,,,,,
382,09/29/19 02:30:00 PM,71.339,,,,,,
383,09/29/19 02:45:00 PM,71.168,,,,,,
384,09/29/19 03:00:00 PM,69.964,,,,,,
385,09/29/19 03:15:00 PM,69.622,,,,,,
386,09/29/19 03:30:00 PM,69.278,,,,,,
387,09/29/19 03:45:00 PM,71.339,,,,,,
388,09/29/19 04:00:00 PM,73.234,,,,,,
389,09/29/19 04:15:00 PM,74.271,,,,,,
390,09/29/19 04:30:00 PM,75.139,,,,,,
391,09/29/19 04:45:00 PM,75.832,,,,,,
392,09/29/19 05:00:00 PM,76.876,,,,,,
393,09/29/19 05:15:00 PM,77.225,,,,,,
394,09/29/19 05:30:00 PM,75.832,,,,,,
395,09/29/19 05:45:00 PM,74.619,,,,,,
396,09/29/19 06:00:00 PM,70.995,,,,,,
397,09/29/19 06:15:00 PM,65.509,,,,,,
398,09/29/19 06:30:00 PM,62.254,,,,,,
399,09/29/19 06:45:00 PM,60.024,,,,,,
400,09/29/19 07:00:00 PM,58.131,,,,,,
401,09/29/19 07:15:00 PM,56.923,,,,,,
402,09/29/19 07:30:00 PM,55.884,,,,,,
403,09/29/19 07:45:00 PM,55.189,,,,,,
404,09/29/19 08:00:00 PM,54.147,,,,,,
405,09/29/19 08:15:00 PM,53.274,,,,,,
406,09/29/19 08:30:00 PM,52.576,,,,,,
407,09/29/19 08:45:00 PM,51.874,,,,,,
408,09/29/19 09:00:00 PM,51.172,,,,,,
409,09/29/19 09:15:00 PM,50.643,,,,,,
410,09/29/19 09:30:00 PM,50.290,,,,,,
411,09/29/19 09:45:00 PM,49.759,,,,,,
412,09/29/19 10:00:00 PM,49.759,,,,,,
413,09/29/19 10:15:00 PM,49.937,,,,,,
414,09/29/19 10:30:00 PM,49.759,,,,,,
415,09/29/19 10:45:00 PM,49.404,,,,,,
416,09/29/19 11:00:00 PM,49.050,,,,,,
417,09/29/19 11:15:00 PM,48.871,,,,,,
418,09/29/19 11:30:00 PM,48.871,,,,,,
419,09/29/19 11:45:00 PM,49.228,,,,,,
420,09/30/19 12:00:00 AM,49.937,,,,,,
421,09/30/19 12:15:00 AM,50.819,,,,,,
422,09/30/19 12:30:00 AM,51.172,,,,,,
423,09/30/19 12:45:00 AM,50.995,,,,,,
424,09/30/19 01:00:00 AM,50.466,,,,,,
425,09/30/19 01:15:00 AM,49.759,,,,,,
426,09/30/19 01:30:00 AM,49.582,,,,,,
427,09/30/19 01:45:00 AM,49.404,,,,,,
428,09/30/19 02:00:00 AM,50.113,,,,,,
429,09/30/19 02:15:00 AM,50.995,,,,,,
430,09/30/19 02:18:19 AM,,0.01,,,,,
431,09/30/19 02:30:00 AM,51.523,,,,,,
432,09/30/19 02:45:00 AM,51.699,,,,,,
433,09/30/19 03:00:00 AM,51.699,,,,,,
434,09/30/19 03:15:00 AM,51.523,,,,,,
435,09/30/19 03:30:00 AM,51.699,,,,,,
436,09/30/19 03:45:00 AM,51.874,,,,,,
437,09/30/19 04:00:00 AM,52.050,,,,,,
438,09/30/19 04:15:00 AM,52.050,,,,,,
439,09/30/19 04:30:00 AM,52.401,,,,,,
440,09/30/19 04:45:00 AM,52.050,,,,,,
441,09/30/19 05:00:00 AM,51.346,,,,,,
442,09/30/19 05:15:00 AM,50.643,,,,,,
443,09/30/19 05:30:00 AM,50.113,,,,,,
444,09/30/19 05:45:00 AM,49.404,,,,,,
445,09/30/19 06:00:00 AM,48.871,,,,,,
446,09/30/19 06:15:00 AM,48.339,,,,,,
447,09/30/19 06:30:00 AM,47.802,,,,,,
448,09/30/19 06:45:00 AM,47.266,,,,,,
449,09/30/19 07:00:00 AM,46.728,,,,,,
450,09/30/19 07:15:00 AM,46.369,,,,,,
451,09/30/19 07:30:00 AM,46.188,,,,,,
452,09/30/19 07:45:00 AM,46.188,,,,,,
453,09/30/19 08:00:00 AM,46.369,,,,,,
454,09/30/19 08:15:00 AM,46.728,,,,,,
455,09/30/19 08:30:00 AM,47.802,,,,,,
456,09/30/19 08:45:00 AM,48.695,,,,,,
457,09/30/19 09:00:00 AM,49.937,,,,,,
458,09/30/19 09:15:00 AM,53.274,,,,,,
459,09/30/19 09:30:00 AM,59.337,,,,,,
460,09/30/19 09:45:00 AM,65.509,,,,,,
461,09/30/19 10:00:00 AM,68.248,,,,,,
462,09/30/19 10:15:00 AM,70.480,,,,,,
463,09/30/19 10:30:00 AM,70.995,,,,,,
464,09/30/19 10:45:00 AM,70.995,,,,,,
465,09/30/19 11:00:00 AM,71.339,,,,,,
466,09/30/19 11:15:00 AM,70.480,,,,,,
467,09/30/19 11:30:00 AM,69.622,,,,,,
468,09/30/19 11:45:00 AM,68.421,,,,,,
469,09/30/19 12:00:00 PM,68.934,,,,,,
470,09/30/19 12:15:00 PM,69.278,,,,,,
471,09/30/19 12:30:00 PM,70.651,,,,,,
472,09/30/19 12:45:00 PM,70.651,,,,,,
473,09/30/19 01:00:00 PM,70.308,,,,,,
474,09/30/19 01:15:00 PM,69.964,,,,,,
475,09/30/19 01:30:00 PM,69.793,,,,,,
476,09/30/19 01:45:00 PM,70.308,,,,,,
477,09/30/19 02:00:00 PM,70.137,,,,,,
478,09/30/19 02:15:00 PM,70.137,,,,,,
479,09/30/19 02:30:00 PM,69.622,,,,,,
480,09/30/19 02:45:00 PM,69.793,,,,,,
481,09/30/19 03:00:00 PM,70.308,,,,,,
482,09/30/19 03:15:00 PM,70.308,,,,,,
483,09/30/19 03:30:00 PM,70.824,,,,,,
484,09/30/19 03:45:00 PM,71.339,,,,,,
485,09/30/19 04:00:00 PM,73.407,,,,,,
486,09/30/19 04:15:00 PM,74.964,,,,,,
487,09/30/19 04:30:00 PM,75.832,,,,,,
488,09/30/19 04:45:00 PM,75.832,,,,,,
489,09/30/19 05:00:00 PM,77.574,,,,,,
490,09/30/19 05:15:00 PM,78.449,,,,,,
491,09/30/19 05:30:00 PM,76.528,,,,,,
492,09/30/19 05:45:00 PM,75.312,,,,,,
493,09/30/19 06:00:00 PM,69.964,,,,,,
494,09/30/19 06:15:00 PM,64.139,,,,,,
495,09/30/19 06:30:00 PM,60.539,,,,,,
496,09/30/19 06:45:00 PM,58.476,,,,,,
497,09/30/19 07:00:00 PM,57.096,,,,,,
498,09/30/19 07:15:00 PM,55.884,,,,,,
499,09/30/19 07:30:00 PM,55.017,,,,,,
