"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/23/15 11:29:36 AM,0.00,,,
2,01/23/15 11:29:51 AM,,Logged,,
3,02/04/15 11:33:01 AM,0.00,,Logged,Logged
