"Plot Title: LQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Detached (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222, SEN S/N: 20309222)","Host Connected (LGR S/N: 20309222, SEN S/N: 20309222)","Stopped (LGR S/N: 20309222, SEN S/N: 20309222)","End Of File (LGR S/N: 20309222, SEN S/N: 20309222)"
1,12/05/18 09:27:03 AM,56.923,0.00,,,,,
2,12/05/18 09:27:08 AM,,,Logged,,,,
3,12/05/18 10:27:03 AM,61.569,,,,,,
4,12/05/18 11:27:03 AM,58.303,,,,,,
5,12/05/18 12:27:03 PM,59.164,,,,,,
6,12/05/18 01:27:03 PM,62.598,,,,,,
7,12/05/18 02:27:03 PM,64.139,,,,,,
8,12/05/18 03:27:03 PM,59.337,,,,,,
9,12/05/18 04:27:03 PM,57.441,,,,,,
10,12/05/18 04:49:57 PM,,0.01,,,,,
11,12/05/18 05:23:43 PM,,0.02,,,,,
12,12/05/18 05:27:03 PM,54.842,,,,,,
13,12/05/18 06:14:45 PM,,0.03,,,,,
14,12/05/18 06:27:03 PM,54.322,,,,,,
15,12/05/18 07:14:36 PM,,0.04,,,,,
16,12/05/18 07:27:03 PM,54.147,,,,,,
17,12/05/18 07:45:08 PM,,0.05,,,,,
18,12/05/18 08:04:28 PM,,0.06,,,,,
19,12/05/18 08:27:03 PM,53.798,,,,,,
20,12/05/18 08:30:53 PM,,0.07,,,,,
21,12/05/18 09:27:03 PM,53.274,,,,,,
22,12/05/18 09:45:15 PM,,0.08,,,,,
23,12/05/18 10:27:03 PM,52.225,,,,,,
24,12/05/18 11:27:03 PM,50.819,,,,,,
25,12/06/18 12:27:03 AM,49.759,,,,,,
26,12/06/18 01:27:03 AM,50.995,,,,,,
27,12/06/18 02:27:03 AM,51.346,,,,,,
28,12/06/18 03:27:03 AM,51.346,,,,,,
29,12/06/18 04:27:03 AM,51.346,,,,,,
30,12/06/18 05:27:03 AM,50.995,,,,,,
31,12/06/18 06:27:03 AM,49.759,,,,,,
32,12/06/18 07:27:03 AM,47.266,,,,,,
33,12/06/18 08:27:03 AM,47.446,,,,,,
34,12/06/18 09:27:03 AM,50.995,,,,,,
35,12/06/18 10:27:03 AM,69.449,,,,,,
36,12/06/18 11:27:03 AM,74.791,,,,,,
37,12/06/18 12:27:03 PM,73.234,,,,,,
38,12/06/18 01:27:03 PM,74.098,,,,,,
39,12/06/18 02:27:03 PM,72.718,,,,,,
40,12/06/18 03:27:03 PM,69.793,,,,,,
41,12/06/18 04:27:03 PM,61.741,,,,,,
42,12/06/18 05:27:03 PM,53.100,,,,,,
43,12/06/18 06:27:03 PM,49.582,,,,,,
44,12/06/18 07:27:03 PM,48.871,,,,,,
45,12/06/18 08:27:03 PM,47.982,,,,,,
46,12/06/18 09:27:03 PM,47.624,,,,,,
47,12/06/18 10:27:03 PM,46.008,,,,,,
48,12/06/18 11:27:03 PM,45.828,,,,,,
49,12/07/18 12:27:03 AM,44.742,,,,,,
50,12/07/18 01:27:03 AM,43.831,,,,,,
51,12/07/18 02:27:03 AM,43.282,,,,,,
52,12/07/18 03:27:03 AM,43.466,,,,,,
53,12/07/18 04:27:03 AM,43.099,,,,,,
54,12/07/18 05:27:03 AM,41.994,,,,,,
55,12/07/18 06:27:03 AM,41.994,,,,,,
56,12/07/18 07:27:03 AM,41.625,,,,,,
57,12/07/18 08:27:03 AM,44.379,,,,,,
58,12/07/18 09:27:03 AM,48.871,,,,,,
59,12/07/18 10:27:03 AM,61.912,,,,,,
60,12/07/18 11:27:03 AM,70.137,,,,,,
61,12/07/18 12:27:03 PM,70.137,,,,,,
62,12/07/18 01:27:03 PM,71.683,,,,,,
63,12/07/18 02:27:03 PM,69.793,,,,,,
64,12/07/18 03:27:03 PM,68.248,,,,,,
65,12/07/18 04:27:03 PM,60.195,,,,,,
66,12/07/18 05:27:03 PM,52.401,,,,,,
67,12/07/18 06:27:03 PM,49.404,,,,,,
68,12/07/18 07:27:03 PM,48.517,,,,,,
69,12/07/18 08:27:03 PM,47.266,,,,,,
70,12/07/18 09:27:03 PM,46.369,,,,,,
71,12/07/18 10:27:03 PM,43.831,,,,,,
72,12/07/18 11:27:03 PM,42.915,,,,,,
73,12/08/18 12:27:03 AM,41.994,,,,,,
74,12/08/18 01:27:03 AM,41.994,,,,,,
75,12/08/18 02:27:03 AM,41.810,,,,,,
76,12/08/18 03:27:03 AM,41.254,,,,,,
77,12/08/18 04:27:03 AM,40.321,,,,,,
78,12/08/18 05:27:03 AM,40.134,,,,,,
79,12/08/18 06:27:03 AM,39.760,,,,,,
80,12/08/18 07:27:03 AM,39.384,,,,,,
81,12/08/18 08:27:03 AM,41.067,,,,,,
82,12/08/18 09:27:03 AM,45.648,,,,,,
83,12/08/18 10:27:03 AM,63.968,,,,,,
84,12/08/18 11:27:03 AM,70.137,,,,,,
85,12/08/18 12:27:03 PM,70.824,,,,,,
86,12/08/18 01:27:03 PM,70.651,,,,,,
87,12/08/18 02:27:03 PM,69.278,,,,,,
88,12/08/18 03:27:03 PM,66.366,,,,,,
89,12/08/18 04:27:03 PM,59.851,,,,,,
90,12/08/18 05:27:03 PM,51.699,,,,,,
91,12/08/18 06:27:03 PM,47.982,,,,,,
92,12/08/18 07:27:03 PM,47.088,,,,,,
93,12/08/18 08:27:03 PM,45.828,,,,,,
94,12/08/18 09:27:03 PM,44.922,,,,,,
95,12/08/18 10:27:03 PM,43.466,,,,,,
96,12/08/18 11:27:03 PM,43.099,,,,,,
97,12/09/18 12:27:03 AM,42.179,,,,,,
98,12/09/18 01:27:03 AM,42.732,,,,,,
99,12/09/18 02:27:03 AM,41.067,,,,,,
100,12/09/18 03:27:03 AM,40.321,,,,,,
101,12/09/18 04:27:03 AM,39.760,,,,,,
102,12/09/18 05:27:03 AM,39.384,,,,,,
103,12/09/18 06:27:03 AM,39.760,,,,,,
104,12/09/18 07:27:03 AM,40.696,,,,,,
105,12/09/18 08:27:03 AM,43.648,,,,,,
106,12/09/18 09:27:03 AM,48.695,,,,,,
107,12/09/18 10:27:03 AM,54.842,,,,,,
108,12/09/18 11:27:03 AM,59.851,,,,,,
109,12/09/18 12:27:03 PM,63.626,,,,,,
110,12/09/18 01:27:03 PM,63.968,,,,,,
111,12/09/18 02:27:03 PM,65.680,,,,,,
112,12/09/18 03:27:03 PM,60.368,,,,,,
113,12/09/18 04:27:03 PM,58.647,,,,,,
114,12/09/18 05:27:03 PM,52.050,,,,,,
115,12/09/18 06:27:03 PM,49.582,,,,,,
116,12/09/18 07:27:03 PM,49.228,,,,,,
117,12/09/18 08:27:03 PM,46.548,,,,,,
118,12/09/18 09:27:03 PM,45.286,,,,,,
119,12/09/18 10:27:03 PM,44.742,,,,,,
120,12/09/18 11:27:03 PM,45.286,,,,,,
121,12/10/18 12:27:03 AM,45.648,,,,,,
122,12/10/18 01:27:03 AM,44.560,,,,,,
123,12/10/18 02:27:03 AM,43.648,,,,,,
124,12/10/18 03:27:03 AM,43.099,,,,,,
125,12/10/18 04:27:03 AM,43.099,,,,,,
126,12/10/18 05:27:03 AM,42.179,,,,,,
127,12/10/18 06:27:03 AM,42.548,,,,,,
128,12/10/18 07:27:03 AM,44.195,,,,,,
129,12/10/18 08:27:03 AM,46.548,,,,,,
130,12/10/18 09:27:03 AM,51.346,,,,,,
131,12/10/18 10:27:03 AM,64.310,,,,,,
132,12/10/18 11:27:03 AM,66.879,,,,,,
133,12/10/18 12:27:03 PM,70.995,,,,,,
134,12/10/18 01:27:03 PM,69.278,,,,,,
135,12/10/18 02:27:03 PM,68.248,,,,,,
136,12/10/18 03:27:03 PM,67.050,,,,,,
137,12/10/18 04:27:03 PM,59.508,,,,,,
138,12/10/18 05:27:03 PM,53.623,,,,,,
139,12/10/18 06:27:03 PM,47.982,,,,,,
140,12/10/18 07:27:03 PM,45.286,,,,,,
141,12/10/18 08:27:03 PM,44.379,,,,,,
142,12/10/18 09:27:03 PM,42.915,,,,,,
143,12/10/18 10:27:03 PM,41.810,,,,,,
144,12/10/18 11:27:03 PM,42.915,,,,,,
145,12/11/18 12:27:03 AM,41.439,,,,,,
146,12/11/18 01:27:03 AM,39.947,,,,,,
147,12/11/18 02:27:03 AM,39.573,,,,,,
148,12/11/18 03:27:03 AM,38.818,,,,,,
149,12/11/18 04:27:03 AM,38.440,,,,,,
150,12/11/18 05:27:03 AM,36.914,,,,,,
151,12/11/18 06:27:03 AM,35.758,,,,,,
152,12/11/18 07:27:03 AM,35.370,,,,,,
153,12/11/18 08:27:03 AM,37.297,,,,,,
154,12/11/18 09:27:03 AM,41.439,,,,,,
155,12/11/18 10:27:03 AM,59.337,,,,,,
156,12/11/18 11:27:03 AM,67.735,,,,,,
