"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
61,03/05/19 03:15:00 AM,48.160,,,,,
62,03/05/19 04:15:00 AM,49.404,,,,,
63,03/05/19 05:15:00 AM,47.624,,,,,
64,03/05/19 06:15:00 AM,47.266,,,,,
65,03/05/19 06:23:45 AM,,0.19,,,,
66,03/05/19 06:41:33 AM,,0.20,,,,
67,03/05/19 07:10:13 AM,,0.21,,,,
68,03/05/19 07:15:00 AM,47.266,,,,,
69,03/05/19 07:35:43 AM,,0.22,,,,
70,03/05/19 08:15:00 AM,49.582,,,,,
71,03/05/19 09:15:00 AM,49.937,,,,,
72,03/05/19 09:40:08 AM,,0.23,,,,
73,03/05/19 10:06:25 AM,,0.24,,,,
74,03/05/19 10:06:26 AM,,0.25,,,,
75,03/05/19 10:15:00 AM,49.759,,,,,
76,03/05/19 10:17:43 AM,,0.26,,,,
77,03/05/19 10:29:45 AM,,0.27,,,,
78,03/05/19 10:29:46 AM,,0.28,,,,
79,03/05/19 10:34:38 AM,,0.29,,,,
80,03/05/19 10:38:33 AM,,0.30,,,,
81,03/05/19 10:42:35 AM,,0.31,,,,
82,03/05/19 10:47:03 AM,,0.32,,,,
83,03/05/19 10:50:24 AM,,0.33,,,,
84,03/05/19 10:55:44 AM,,0.34,,,,
85,03/05/19 10:55:45 AM,,0.35,,,,
86,03/05/19 11:00:10 AM,,0.36,,,,
87,03/05/19 11:02:58 AM,,0.37,,,,
88,03/05/19 11:06:08 AM,,0.38,,,,
89,03/05/19 11:15:00 AM,49.937,,,,,
90,03/05/19 11:15:09 AM,,0.39,,,,
91,03/05/19 11:24:56 AM,,0.40,,,,
92,03/05/19 11:37:14 AM,,0.41,,,,
93,03/05/19 12:15:00 PM,52.576,,,,,
94,03/05/19 01:15:00 PM,53.973,,,,,
95,03/05/19 02:15:00 PM,55.364,,,,,
96,03/05/19 03:15:00 PM,54.322,,,,,
97,03/05/19 04:15:00 PM,57.096,,,,,
98,03/05/19 05:15:00 PM,53.623,,,,,
99,03/05/19 05:17:56 PM,,0.42,,,,
100,03/05/19 06:15:00 PM,52.225,,,,,
101,03/05/19 06:57:35 PM,,0.43,,,,
102,03/05/19 07:15:00 PM,52.050,,,,,
103,03/05/19 07:34:14 PM,,0.44,,,,
104,03/05/19 07:36:39 PM,,0.45,,,,
105,03/05/19 07:39:16 PM,,0.46,,,,
106,03/05/19 08:15:00 PM,52.050,,,,,
107,03/05/19 09:07:10 PM,,0.47,,,,
108,03/05/19 09:15:00 PM,51.874,,,,,
109,03/05/19 09:18:40 PM,,0.48,,,,
110,03/05/19 10:15:00 PM,51.874,,,,,
111,03/05/19 10:22:19 PM,,0.49,,,,
112,03/05/19 11:15:00 PM,51.874,,,,,
113,03/06/19 12:15:00 AM,52.050,,,,,
114,03/06/19 01:15:00 AM,52.925,,,,,
115,03/06/19 01:31:35 AM,,0.50,,,,
116,03/06/19 02:11:19 AM,,0.51,,,,
117,03/06/19 02:13:07 AM,,0.52,,,,
118,03/06/19 02:15:00 AM,51.523,,,,,
119,03/06/19 02:17:20 AM,,0.53,,,,
120,03/06/19 02:28:04 AM,,0.54,,,,
121,03/06/19 02:35:33 AM,,0.55,,,,
122,03/06/19 03:15:00 AM,51.523,,,,,
123,03/06/19 03:19:25 AM,,0.56,,,,
124,03/06/19 03:20:25 AM,,0.57,,,,
125,03/06/19 03:25:04 AM,,0.58,,,,
126,03/06/19 03:31:35 AM,,0.59,,,,
127,03/06/19 03:34:22 AM,,0.60,,,,
128,03/06/19 03:49:50 AM,,0.61,,,,
129,03/06/19 03:57:36 AM,,0.62,,,,
130,03/06/19 04:00:00 AM,,0.63,,,,
131,03/06/19 04:05:02 AM,,0.64,,,,
132,03/06/19 04:06:58 AM,,0.65,,,,
133,03/06/19 04:09:08 AM,,0.66,,,,
134,03/06/19 04:12:20 AM,,0.67,,,,
135,03/06/19 04:14:07 AM,,0.68,,,,
136,03/06/19 04:15:00 AM,51.523,,,,,
137,03/06/19 04:24:52 AM,,0.69,,,,
138,03/06/19 04:49:37 AM,,0.70,,,,
139,03/06/19 04:53:01 AM,,0.71,,,,
140,03/06/19 04:54:34 AM,,0.72,,,,
141,03/06/19 04:55:41 AM,,0.73,,,,
142,03/06/19 04:56:38 AM,,0.74,,,,
143,03/06/19 04:57:11 AM,,0.75,,,,
144,03/06/19 04:57:31 AM,,0.76,,,,
145,03/06/19 04:57:48 AM,,0.77,,,,
146,03/06/19 04:58:07 AM,,0.78,,,,
147,03/06/19 04:58:52 AM,,0.79,,,,
148,03/06/19 05:02:54 AM,,0.80,,,,
149,03/06/19 05:07:59 AM,,0.81,,,,
150,03/06/19 05:11:15 AM,,0.82,,,,
151,03/06/19 05:12:39 AM,,0.83,,,,
152,03/06/19 05:13:44 AM,,0.84,,,,
153,03/06/19 05:15:00 AM,51.699,,,,,
154,03/06/19 05:18:18 AM,,0.85,,,,
155,03/06/19 05:18:19 AM,,0.86,,,,
156,03/06/19 05:20:26 AM,,0.87,,,,
157,03/06/19 05:21:13 AM,,0.88,,,,
158,03/06/19 05:22:11 AM,,0.89,,,,
159,03/06/19 05:23:02 AM,,0.90,,,,
160,03/06/19 05:23:52 AM,,0.91,,,,
161,03/06/19 05:24:39 AM,,0.92,,,,
162,03/06/19 05:26:16 AM,,0.93,,,,
163,03/06/19 05:27:09 AM,,0.94,,,,
164,03/06/19 05:27:59 AM,,0.95,,,,
165,03/06/19 05:28:45 AM,,0.96,,,,
166,03/06/19 05:29:41 AM,,0.97,,,,
167,03/06/19 05:30:41 AM,,0.98,,,,
168,03/06/19 05:32:19 AM,,0.99,,,,
169,03/06/19 05:35:10 AM,,1.00,,,,
170,03/06/19 05:38:15 AM,,1.01,,,,
171,03/06/19 05:39:17 AM,,1.02,,,,
172,03/06/19 05:41:03 AM,,1.03,,,,
173,03/06/19 05:42:41 AM,,1.04,,,,
174,03/06/19 05:43:32 AM,,1.05,,,,
175,03/06/19 05:45:16 AM,,1.06,,,,
176,03/06/19 05:47:41 AM,,1.07,,,,
177,03/06/19 05:49:52 AM,,1.08,,,,
178,03/06/19 05:50:53 AM,,1.09,,,,
179,03/06/19 05:58:32 AM,,1.10,,,,
180,03/06/19 06:04:17 AM,,1.11,,,,
181,03/06/19 06:11:48 AM,,1.12,,,,
182,03/06/19 06:15:00 AM,52.050,,,,,
183,03/06/19 06:25:32 AM,,1.13,,,,
184,03/06/19 07:15:00 AM,53.100,,,,,
185,03/06/19 07:41:45 AM,,1.14,,,,
186,03/06/19 07:43:44 AM,,1.15,,,,
187,03/06/19 07:44:12 AM,,1.16,,,,
188,03/06/19 07:44:36 AM,,1.17,,,,
189,03/06/19 07:45:27 AM,,1.18,,,,
190,03/06/19 07:45:52 AM,,1.19,,,,
191,03/06/19 07:46:13 AM,,1.20,,,,
192,03/06/19 07:46:38 AM,,1.21,,,,
193,03/06/19 07:56:05 AM,,1.22,,,,
194,03/06/19 08:08:02 AM,,1.23,,,,
195,03/06/19 08:15:00 AM,53.623,,,,,
196,03/06/19 09:15:00 AM,54.322,,,,,
197,03/06/19 10:15:00 AM,54.842,,,,,
198,03/06/19 11:03:54 AM,,1.24,,,,
199,03/06/19 11:15:00 AM,52.225,,,,,
200,03/06/19 11:24:38 AM,,1.25,,,,
201,03/06/19 12:15:00 PM,53.798,,,,,
202,03/06/19 01:15:00 PM,55.711,,,,,
203,03/06/19 02:15:00 PM,65.167,,,,,
204,03/06/19 03:15:00 PM,58.820,,,,,
205,03/06/19 04:15:00 PM,53.449,,,,,
206,03/06/19 04:57:38 PM,,1.26,,,,
207,03/06/19 05:15:00 PM,51.172,,,,,
208,03/06/19 05:34:27 PM,,1.27,,,,
209,03/06/19 05:51:11 PM,,1.28,,,,
210,03/06/19 06:15:00 PM,50.290,,,,,
211,03/06/19 07:15:00 PM,49.759,,,,,
212,03/06/19 07:19:33 PM,,1.29,,,,
213,03/06/19 08:15:00 PM,49.404,,,,,
214,03/06/19 08:39:33 PM,,1.30,,,,
215,03/06/19 09:15:00 PM,48.517,,,,,
216,03/06/19 09:36:55 PM,,1.31,,,,
217,03/06/19 10:15:00 PM,49.050,,,,,
218,03/06/19 11:15:00 PM,48.871,,,,,
219,03/07/19 12:15:00 AM,47.982,,,,,
220,03/07/19 12:56:33 AM,,1.32,,,,
221,03/07/19 01:00:41 AM,,1.33,,,,
222,03/07/19 01:03:09 AM,,1.34,,,,
223,03/07/19 01:15:00 AM,47.446,,,,,
224,03/07/19 01:51:03 AM,,1.35,,,,
225,03/07/19 01:55:11 AM,,1.36,,,,
226,03/07/19 01:58:01 AM,,1.37,,,,
227,03/07/19 02:01:05 AM,,1.38,,,,
228,03/07/19 02:06:41 AM,,1.39,,,,
229,03/07/19 02:09:08 AM,,1.40,,,,
230,03/07/19 02:10:54 AM,,1.41,,,,
231,03/07/19 02:12:40 AM,,1.42,,,,
232,03/07/19 02:14:21 AM,,1.43,,,,
233,03/07/19 02:15:00 AM,47.266,,,,,
234,03/07/19 02:15:52 AM,,1.44,,,,
235,03/07/19 02:15:53 AM,,1.45,,,,
236,03/07/19 02:17:12 AM,,1.46,,,,
237,03/07/19 02:18:25 AM,,1.47,,,,
238,03/07/19 02:20:48 AM,,1.48,,,,
239,03/07/19 02:23:03 AM,,1.49,,,,
240,03/07/19 02:28:08 AM,,1.50,,,,
241,03/07/19 02:45:38 AM,,1.51,,,,
242,03/07/19 03:15:00 AM,46.908,,,,,
243,03/07/19 03:23:32 AM,,1.52,,,,
244,03/07/19 04:15:00 AM,46.369,,,,,
245,03/07/19 05:15:00 AM,45.828,,,,,
246,03/07/19 06:15:00 AM,45.648,,,,,
247,03/07/19 07:06:46 AM,,1.53,,,,
248,03/07/19 07:15:00 AM,46.188,,,,,
249,03/07/19 07:55:19 AM,,1.54,,,,
250,03/07/19 08:15:00 AM,48.695,,,,,
251,03/07/19 09:15:00 AM,52.401,,,,,
252,03/07/19 10:15:00 AM,55.711,,,,,
253,03/07/19 10:37:17 AM,,1.55,,,,
254,03/07/19 10:38:57 AM,,1.56,,,,
255,03/07/19 10:42:21 AM,,1.57,,,,
256,03/07/19 10:45:18 AM,,1.58,,,,
257,03/07/19 10:50:51 AM,,1.59,,,,
258,03/07/19 11:15:00 AM,50.643,,,,,
259,03/07/19 12:15:00 PM,56.923,,,,,
260,03/07/19 01:06:26 PM,,1.60,,,,
261,03/07/19 01:15:00 PM,52.576,,,,,
262,03/07/19 02:15:00 PM,54.842,,,,,
263,03/07/19 03:15:00 PM,54.495,,,,,
264,03/07/19 04:15:00 PM,50.113,,,,,
265,03/07/19 05:15:00 PM,48.339,,,,,
266,03/07/19 06:15:00 PM,45.828,,,,,
267,03/07/19 07:15:00 PM,44.195,,,,,
268,03/07/19 08:15:00 PM,42.363,,,,,
269,03/07/19 09:15:00 PM,42.732,,,,,
270,03/07/19 10:15:00 PM,43.099,,,,,
271,03/07/19 11:15:00 PM,43.282,,,,,
272,03/07/19 11:30:03 PM,,1.61,,,,
273,03/07/19 11:52:10 PM,,1.62,,,,
274,03/08/19 12:15:00 AM,41.810,,,,,
275,03/08/19 01:15:00 AM,42.179,,,,,
276,03/08/19 02:15:00 AM,41.810,,,,,
277,03/08/19 03:08:08 AM,,1.63,,,,
278,03/08/19 03:15:00 AM,41.994,,,,,
279,03/08/19 04:15:00 AM,41.254,,,,,
280,03/08/19 05:15:00 AM,41.254,,,,,
281,03/08/19 06:15:00 AM,41.810,,,,,
282,03/08/19 07:15:00 AM,41.067,,,,,
283,03/08/19 08:15:00 AM,45.104,,,,,
284,03/08/19 09:15:00 AM,58.820,,,,,
285,03/08/19 10:15:00 AM,57.958,,,,,
286,03/08/19 11:15:00 AM,59.851,,,,,
287,03/08/19 12:15:00 PM,66.879,,,,,
288,03/08/19 01:15:00 PM,66.537,,,,,
289,03/08/19 02:15:00 PM,67.564,,,,,
290,03/08/19 03:15:00 PM,63.282,,,,,
291,03/08/19 04:15:00 PM,62.254,,,,,
292,03/08/19 05:15:00 PM,56.404,,,,,
293,03/08/19 06:15:00 PM,45.828,,,,,
294,03/08/19 07:15:00 PM,44.013,,,,,
295,03/08/19 08:15:00 PM,43.831,,,,,
296,03/08/19 09:15:00 PM,41.994,,,,,
297,03/08/19 10:15:00 PM,41.994,,,,,
298,03/08/19 11:15:00 PM,41.067,,,,,
299,03/09/19 12:15:00 AM,42.179,,,,,
300,03/09/19 01:15:00 AM,43.099,,,,,
301,03/09/19 02:13:03 AM,,1.64,,,,
302,03/09/19 02:15:00 AM,43.282,,,,,
303,03/09/19 02:21:27 AM,,1.65,,,,
304,03/09/19 02:27:17 AM,,1.66,,,,
305,03/09/19 02:33:10 AM,,1.67,,,,
306,03/09/19 03:15:00 AM,41.439,,,,,
307,03/09/19 03:20:34 AM,,1.68,,,,
308,03/09/19 03:33:34 AM,,1.69,,,,
309,03/09/19 04:15:00 AM,41.994,,,,,
310,03/09/19 05:15:00 AM,41.067,,,,,
311,03/09/19 05:38:40 AM,,1.70,,,,
312,03/09/19 06:15:00 AM,42.732,,,,,
313,03/09/19 06:24:40 AM,,1.71,,,,
314,03/09/19 06:24:41 AM,,1.72,,,,
315,03/09/19 07:15:00 AM,43.099,,,,,
316,03/09/19 07:27:23 AM,,1.73,,,,
317,03/09/19 07:58:58 AM,,1.74,,,,
318,03/09/19 08:15:00 AM,43.466,,,,,
319,03/09/19 08:33:18 AM,,1.75,,,,
320,03/09/19 08:45:07 AM,,1.76,,,,
321,03/09/19 09:08:19 AM,,1.77,,,,
322,03/09/19 09:14:41 AM,,1.78,,,,
323,03/09/19 09:15:00 AM,44.922,,,,,
324,03/09/19 09:21:43 AM,,1.79,,,,
325,03/09/19 09:26:50 AM,,1.80,,,,
326,03/09/19 09:31:27 AM,,1.81,,,,
327,03/09/19 09:34:53 AM,,1.82,,,,
328,03/09/19 09:34:54 AM,,1.83,,,,
329,03/09/19 09:38:26 AM,,1.84,,,,
330,03/09/19 09:42:07 AM,,1.85,,,,
331,03/09/19 09:45:22 AM,,1.86,,,,
332,03/09/19 09:47:53 AM,,1.87,,,,
333,03/09/19 09:49:31 AM,,1.88,,,,
334,03/09/19 09:51:15 AM,,1.89,,,,
335,03/09/19 09:53:06 AM,,1.90,,,,
336,03/09/19 09:54:31 AM,,1.91,,,,
337,03/09/19 09:56:43 AM,,1.92,,,,
338,03/09/19 09:58:33 AM,,1.93,,,,
339,03/09/19 09:58:34 AM,,1.94,,,,
340,03/09/19 09:59:59 AM,,1.95,,,,
341,03/09/19 10:01:32 AM,,1.96,,,,
342,03/09/19 10:03:57 AM,,1.97,,,,
343,03/09/19 10:06:39 AM,,1.98,,,,
344,03/09/19 10:08:28 AM,,1.99,,,,
345,03/09/19 10:11:54 AM,,2.00,,,,
346,03/09/19 10:14:39 AM,,2.01,,,,
347,03/09/19 10:15:00 AM,44.013,,,,,
348,03/09/19 10:20:11 AM,,2.02,,,,
349,03/09/19 10:28:32 AM,,2.03,,,,
350,03/09/19 10:38:20 AM,,2.04,,,,
351,03/09/19 11:15:00 AM,48.517,,,,,
352,03/09/19 12:15:00 PM,64.310,,,,,
353,03/09/19 01:15:00 PM,56.057,,,,,
354,03/09/19 02:15:00 PM,50.113,,,,,
355,03/09/19 03:15:00 PM,51.874,,,,,
356,03/09/19 03:52:39 PM,,2.05,,,,
357,03/09/19 04:15:00 PM,46.908,,,,,
358,03/09/19 05:15:00 PM,49.404,,,,,
359,03/09/19 05:58:26 PM,,2.06,,,,
360,03/09/19 06:15:00 PM,45.104,,,,,
361,03/09/19 07:15:00 PM,44.013,,,,,
362,03/09/19 07:48:36 PM,,2.07,,,,
363,03/09/19 07:50:36 PM,,2.08,,,,
364,03/09/19 07:54:32 PM,,2.09,,,,
365,03/09/19 08:11:12 PM,,2.10,,,,
366,03/09/19 08:15:00 PM,43.282,,,,,
367,03/09/19 09:04:13 PM,,2.11,,,,
368,03/09/19 09:06:11 PM,,2.12,,,,
369,03/09/19 09:06:12 PM,,2.13,,,,
370,03/09/19 09:08:58 PM,,2.14,,,,
371,03/09/19 09:15:00 PM,42.915,,,,,
372,03/09/19 10:15:00 PM,43.648,,,,,
373,03/09/19 10:39:32 PM,,2.15,,,,
374,03/09/19 10:51:10 PM,,2.16,,,,
375,03/09/19 10:53:03 PM,,2.17,,,,
376,03/09/19 11:05:21 PM,,2.18,,,,
377,03/09/19 11:15:00 PM,44.379,,,,,
378,03/09/19 11:25:17 PM,,2.19,,,,
379,03/09/19 11:35:39 PM,,2.20,,,,
380,03/09/19 11:36:56 PM,,2.21,,,,
381,03/09/19 11:38:04 PM,,2.22,,,,
382,03/09/19 11:39:28 PM,,2.23,,,,
383,03/09/19 11:40:56 PM,,2.24,,,,
384,03/09/19 11:41:44 PM,,2.25,,,,
385,03/09/19 11:43:54 PM,,2.26,,,,
386,03/10/19 12:15:00 AM,44.013,,,,,
387,03/10/19 01:15:00 AM,44.560,,,,,
388,03/10/19 02:15:00 AM,45.286,,,,,
389,03/10/19 03:15:00 AM,46.188,,,,,
390,03/10/19 04:15:00 AM,46.188,,,,,
391,03/10/19 05:15:00 AM,46.369,,,,,
392,03/10/19 05:42:40 AM,,2.27,,,,
393,03/10/19 05:49:38 AM,,2.28,,,,
394,03/10/19 05:50:41 AM,,2.29,,,,
395,03/10/19 05:51:37 AM,,2.30,,,,
396,03/10/19 05:52:12 AM,,2.31,,,,
397,03/10/19 05:52:48 AM,,2.32,,,,
398,03/10/19 05:53:35 AM,,2.33,,,,
399,03/10/19 05:54:23 AM,,2.34,,,,
400,03/10/19 05:55:04 AM,,2.35,,,,
401,03/10/19 05:55:46 AM,,2.36,,,,
402,03/10/19 05:56:20 AM,,2.37,,,,
403,03/10/19 05:57:51 AM,,2.38,,,,
404,03/10/19 06:15:00 AM,44.195,,,,,
405,03/10/19 07:15:00 AM,45.104,,,,,
406,03/10/19 08:15:00 AM,48.517,,,,,
407,03/10/19 09:15:00 AM,54.669,,,,,
408,03/10/19 09:56:15 AM,,2.39,,,,
409,03/10/19 10:15:00 AM,53.100,,,,,
410,03/10/19 10:18:34 AM,,2.40,,,,
411,03/10/19 10:24:08 AM,,2.41,,,,
412,03/10/19 10:24:09 AM,,2.42,,,,
413,03/10/19 10:32:45 AM,,2.43,,,,
414,03/10/19 10:36:09 AM,,2.44,,,,
415,03/10/19 10:37:48 AM,,2.45,,,,
416,03/10/19 11:15:00 AM,60.368,,,,,
417,03/10/19 11:15:20 AM,,2.46,,,,
418,03/10/19 11:15:48 AM,,2.47,,,,
419,03/10/19 11:16:33 AM,,2.48,,,,
420,03/10/19 11:19:44 AM,,2.49,,,,
421,03/10/19 11:31:13 AM,,2.50,,,,
422,03/10/19 11:41:15 AM,,2.51,,,,
423,03/10/19 11:45:43 AM,,2.52,,,,
424,03/10/19 11:45:44 AM,,2.53,,,,
425,03/10/19 11:48:25 AM,,2.54,,,,
426,03/10/19 12:15:00 PM,55.537,,,,,
427,03/10/19 01:15:00 PM,61.227,,,,,
428,03/10/19 02:15:00 PM,66.022,,,,,
429,03/10/19 03:15:00 PM,66.708,,,,,
430,03/10/19 04:15:00 PM,58.476,,,,,
431,03/10/19 05:15:00 PM,60.539,,,,,
432,03/10/19 06:15:00 PM,50.643,,,,,
433,03/10/19 07:15:00 PM,44.922,,,,,
434,03/10/19 08:15:00 PM,45.104,,,,,
435,03/10/19 09:15:00 PM,46.548,,,,,
436,03/10/19 10:15:00 PM,46.188,,,,,
437,03/10/19 11:15:00 PM,44.195,,,,,
438,03/11/19 12:15:00 AM,44.379,,,,,
439,03/11/19 01:15:00 AM,43.648,,,,,
440,03/11/19 02:15:00 AM,43.831,,,,,
441,03/11/19 03:15:00 AM,44.013,,,,,
442,03/11/19 04:15:00 AM,43.466,,,,,
443,03/11/19 05:15:00 AM,42.915,,,,,
444,03/11/19 06:15:00 AM,41.994,,,,,
445,03/11/19 07:15:00 AM,43.831,,,,,
446,03/11/19 08:15:00 AM,52.225,,,,,
447,03/11/19 09:15:00 AM,68.077,,,,,
448,03/11/19 10:15:00 AM,70.308,,,,,
449,03/11/19 11:15:00 AM,71.168,,,,,
450,03/11/19 12:15:00 PM,72.891,,,,,
451,03/11/19 01:15:00 PM,76.181,,,,,
452,03/11/19 02:15:00 PM,78.800,,,,,
453,03/11/19 03:15:00 PM,77.574,,,,,
454,03/11/19 04:15:00 PM,72.199,,,,,
455,03/11/19 05:15:00 PM,67.221,,,,,
456,03/11/19 06:15:00 PM,56.404,,,,,
457,03/11/19 07:15:00 PM,49.228,,,,,
458,03/11/19 08:15:00 PM,47.982,,,,,
459,03/11/19 09:15:00 PM,46.369,,,,,
460,03/11/19 10:15:00 PM,47.088,,,,,
461,03/11/19 11:15:00 PM,47.088,,,,,
462,03/12/19 12:15:00 AM,47.266,,,,,
463,03/12/19 01:15:00 AM,47.266,,,,,
464,03/12/19 02:15:00 AM,44.922,,,,,
465,03/12/19 03:15:00 AM,46.188,,,,,
466,03/12/19 04:15:00 AM,46.188,,,,,
467,03/12/19 05:15:00 AM,45.828,,,,,
468,03/12/19 06:15:00 AM,45.286,,,,,
469,03/12/19 07:15:00 AM,47.088,,,,,
470,03/12/19 08:15:00 AM,56.923,,,,,
471,03/12/19 09:15:00 AM,65.338,,,,,
472,03/12/19 10:15:00 AM,67.906,,,,,
473,03/12/19 11:15:00 AM,63.797,,,,,
474,03/12/19 12:15:00 PM,62.769,,,,,
475,03/12/19 01:15:00 PM,64.310,,,,,
476,03/12/19 02:15:00 PM,62.425,,,,,
477,03/12/19 03:15:00 PM,56.404,,,,,
478,03/12/19 04:15:00 PM,59.851,,,,,
479,03/12/19 05:15:00 PM,51.346,,,,,
480,03/12/19 06:15:00 PM,47.446,,,,,
481,03/12/19 07:15:00 PM,45.828,,,,,
482,03/12/19 08:15:00 PM,45.104,,,,,
483,03/12/19 09:15:00 PM,45.286,,,,,
484,03/12/19 10:15:00 PM,44.379,,,,,
485,03/12/19 11:15:00 PM,43.099,,,,,
486,03/13/19 12:15:00 AM,42.179,,,,,
487,03/13/19 01:15:00 AM,39.947,,,,,
488,03/13/19 02:15:00 AM,44.560,,,,,
489,03/13/19 03:15:00 AM,43.099,,,,,
490,03/13/19 04:15:00 AM,41.810,,,,,
491,03/13/19 05:15:00 AM,41.439,,,,,
492,03/13/19 06:15:00 AM,40.321,,,,,
493,03/13/19 07:15:00 AM,39.384,,,,,
494,03/13/19 08:15:00 AM,56.577,,,,,
495,03/13/19 09:15:00 AM,69.449,,,,,
496,03/13/19 10:15:00 AM,72.545,,,,,
497,03/13/19 11:15:00 AM,71.512,,,,,
498,03/13/19 12:15:00 PM,73.234,,,,,
499,03/13/19 01:15:00 PM,72.372,,,,,
500,03/13/19 02:15:00 PM,72.028,,,,,
501,03/13/19 03:15:00 PM,68.934,,,,,
502,03/13/19 04:15:00 PM,66.879,,,,,
503,03/13/19 05:15:00 PM,63.797,,,,,
504,03/13/19 06:15:00 PM,52.925,,,,,
505,03/13/19 07:15:00 PM,46.728,,,,,
506,03/13/19 08:15:00 PM,44.013,,,,,
507,03/13/19 09:15:00 PM,42.915,,,,,
508,03/13/19 10:15:00 PM,43.466,,,,,
509,03/13/19 11:15:00 PM,44.742,,,,,
510,03/14/19 12:15:00 AM,45.104,,,,,
511,03/14/19 01:15:00 AM,46.008,,,,,
512,03/14/19 02:15:00 AM,44.560,,,,,
513,03/14/19 03:15:00 AM,43.648,,,,,
514,03/14/19 04:15:00 AM,43.466,,,,,
515,03/14/19 05:15:00 AM,43.282,,,,,
516,03/14/19 06:15:00 AM,41.439,,,,,
517,03/14/19 07:15:00 AM,41.625,,,,,
518,03/14/19 08:15:00 AM,59.164,,,,,
519,03/14/19 09:15:00 AM,66.022,,,,,
520,03/14/19 10:15:00 AM,69.449,,,,,
521,03/14/19 11:15:00 AM,71.339,,,,,
