"Plot Title: UQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
265,04/12/19 12:00:00 PM,72.891,,,,,
266,04/12/19 01:00:00 PM,73.926,,,,,
267,04/12/19 02:00:00 PM,74.271,,,,,
268,04/12/19 03:00:00 PM,76.181,,,,,
269,04/12/19 04:00:00 PM,75.659,,,,,
270,04/12/19 05:00:00 PM,75.659,,,,,
271,04/12/19 06:00:00 PM,74.271,,,,,
272,04/12/19 07:00:00 PM,67.735,,,,,
273,04/12/19 08:00:00 PM,55.537,,,,,
274,04/12/19 09:00:00 PM,51.874,,,,,
275,04/12/19 10:00:00 PM,48.517,,,,,
276,04/12/19 11:00:00 PM,46.008,,,,,
277,04/13/19 12:00:00 AM,46.548,,,,,
278,04/13/19 01:00:00 AM,45.466,,,,,
279,04/13/19 02:00:00 AM,46.728,,,,,
280,04/13/19 03:00:00 AM,45.104,,,,,
281,04/13/19 04:00:00 AM,45.286,,,,,
282,04/13/19 05:00:00 AM,44.922,,,,,
283,04/13/19 06:00:00 AM,44.922,,,,,
284,04/13/19 07:00:00 AM,43.466,,,,,
285,04/13/19 08:00:00 AM,45.104,,,,,
286,04/13/19 09:00:00 AM,60.024,,,,,
287,04/13/19 10:00:00 AM,58.647,,,,,
288,04/13/19 11:00:00 AM,61.741,,,,,
289,04/13/19 12:00:00 PM,66.879,,,,,
290,04/13/19 01:00:00 PM,69.622,,,,,
291,04/13/19 02:00:00 PM,74.271,,,,,
292,04/13/19 03:00:00 PM,76.354,,,,,
293,04/13/19 04:00:00 PM,80.735,,,,,
294,04/13/19 05:00:00 PM,77.749,,,,,
295,04/13/19 06:00:00 PM,75.832,,,,,
296,04/13/19 07:00:00 PM,71.512,,,,,
297,04/13/19 08:00:00 PM,59.851,,,,,
298,04/13/19 09:00:00 PM,55.884,,,,,
299,04/13/19 10:00:00 PM,51.346,,,,,
300,04/13/19 11:00:00 PM,48.517,,,,,
301,04/14/19 12:00:00 AM,49.937,,,,,
302,04/14/19 01:00:00 AM,49.404,,,,,
303,04/14/19 02:00:00 AM,46.188,,,,,
304,04/14/19 03:00:00 AM,46.008,,,,,
305,04/14/19 04:00:00 AM,47.982,,,,,
306,04/14/19 05:00:00 AM,44.922,,,,,
307,04/14/19 06:00:00 AM,43.099,,,,,
308,04/14/19 07:00:00 AM,43.648,,,,,
309,04/14/19 08:00:00 AM,46.008,,,,,
310,04/14/19 09:00:00 AM,61.398,,,,,
311,04/14/19 10:00:00 AM,65.338,,,,,
312,04/14/19 11:00:00 AM,69.793,,,,,
313,04/14/19 12:00:00 PM,75.312,,,,,
314,04/14/19 01:00:00 PM,73.580,,,,,
315,04/14/19 02:00:00 PM,72.545,,,,,
316,04/14/19 03:00:00 PM,73.926,,,,,
317,04/14/19 04:00:00 PM,73.062,,,,,
318,04/14/19 05:00:00 PM,73.753,,,,,
319,04/14/19 06:00:00 PM,70.137,,,,,
320,04/14/19 07:00:00 PM,63.111,,,,,
321,04/14/19 08:00:00 PM,51.699,,,,,
322,04/14/19 09:00:00 PM,47.802,,,,,
323,04/14/19 10:00:00 PM,47.088,,,,,
324,04/14/19 11:00:00 PM,45.286,,,,,
325,04/15/19 12:00:00 AM,46.548,,,,,
326,04/15/19 01:00:00 AM,46.008,,,,,
327,04/15/19 02:00:00 AM,45.286,,,,,
328,04/15/19 03:00:00 AM,46.188,,,,,
329,04/15/19 04:00:00 AM,45.286,,,,,
330,04/15/19 05:00:00 AM,43.648,,,,,
331,04/15/19 06:00:00 AM,43.282,,,,,
332,04/15/19 07:00:00 AM,43.282,,,,,
333,04/15/19 08:00:00 AM,49.228,,,,,
334,04/15/19 09:00:00 AM,58.131,,,,,
335,04/15/19 10:00:00 AM,64.310,,,,,
336,04/15/19 11:00:00 AM,65.338,,,,,
337,04/15/19 12:00:00 PM,69.278,,,,,
338,04/15/19 01:00:00 PM,69.449,,,,,
339,04/15/19 02:00:00 PM,63.111,,,,,
340,04/15/19 03:00:00 PM,56.057,,,,,
341,04/15/19 04:00:00 PM,55.364,,,,,
342,04/15/19 04:57:08 PM,,0.53,,,,
343,04/15/19 05:00:00 PM,52.750,,,,,
344,04/15/19 06:00:00 PM,51.172,,,,,
345,04/15/19 06:12:12 PM,,0.54,,,,
346,04/15/19 06:25:57 PM,,0.55,,,,
347,04/15/19 07:00:00 PM,49.937,,,,,
348,04/15/19 07:42:17 PM,,0.56,,,,
349,04/15/19 08:00:00 PM,48.871,,,,,
350,04/15/19 08:35:32 PM,,0.57,,,,
351,04/15/19 09:00:00 PM,48.871,,,,,
352,04/15/19 09:31:05 PM,,0.58,,,,
353,04/15/19 09:59:33 PM,,0.59,,,,
354,04/15/19 09:59:34 PM,,0.60,,,,
355,04/15/19 10:00:00 PM,48.871,,,,,
356,04/15/19 11:00:00 PM,49.404,,,,,
357,04/15/19 11:35:45 PM,,0.61,,,,
358,04/15/19 11:42:44 PM,,0.62,,,,
359,04/16/19 12:00:00 AM,49.759,,,,,
360,04/16/19 01:00:00 AM,49.937,,,,,
361,04/16/19 01:08:06 AM,,0.63,,,,
362,04/16/19 01:15:26 AM,,0.64,,,,
363,04/16/19 01:28:04 AM,,0.65,,,,
364,04/16/19 02:00:00 AM,49.582,,,,,
365,04/16/19 02:26:26 AM,,0.66,,,,
366,04/16/19 02:29:40 AM,,0.67,,,,
367,04/16/19 02:33:23 AM,,0.68,,,,
368,04/16/19 02:37:52 AM,,0.69,,,,
369,04/16/19 02:48:33 AM,,0.70,,,,
370,04/16/19 03:00:00 AM,49.759,,,,,
371,04/16/19 04:00:00 AM,49.759,,,,,
372,04/16/19 04:18:28 AM,,0.71,,,,
373,04/16/19 05:00:00 AM,49.582,,,,,
374,04/16/19 06:00:00 AM,47.088,,,,,
375,04/16/19 07:00:00 AM,44.560,,,,,
376,04/16/19 08:00:00 AM,49.759,,,,,
377,04/16/19 09:00:00 AM,56.057,,,,,
378,04/16/19 10:00:00 AM,66.537,,,,,
379,04/16/19 10:40:17 AM,,,Logged,,,
380,04/16/19 10:40:23 AM,,,,Logged,,
381,04/16/19 10:40:45 AM,,0.71,,,Logged,Logged
