"Plot Title: RLNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592085, SEN S/N: 10592085)","Event, units (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Detached (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Host Connected (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
1,12/12/18 11:51:07 AM,60.883,0.00,,,,
2,12/12/18 11:51:15 AM,,,Logged,,,
3,12/12/18 12:51:07 PM,58.303,,,,,
4,12/12/18 01:51:07 PM,56.404,,,,,
5,12/12/18 02:51:07 PM,57.268,,,,,
6,12/12/18 03:51:07 PM,55.711,,,,,
7,12/12/18 04:51:07 PM,51.346,,,,,
8,12/12/18 05:51:07 PM,48.160,,,,,
9,12/12/18 06:51:07 PM,47.446,,,,,
10,12/12/18 07:51:07 PM,47.088,,,,,
11,12/12/18 08:51:07 PM,46.908,,,,,
12,12/12/18 09:51:07 PM,46.728,,,,,
13,12/12/18 10:51:07 PM,46.548,,,,,
14,12/12/18 11:51:07 PM,46.548,,,,,
15,12/13/18 12:51:07 AM,46.908,,,,,
16,12/13/18 01:51:07 AM,46.908,,,,,
17,12/13/18 02:51:07 AM,46.728,,,,,
18,12/13/18 03:51:07 AM,46.188,,,,,
19,12/13/18 04:51:07 AM,45.466,,,,,
20,12/13/18 05:51:07 AM,45.286,,,,,
21,12/13/18 06:51:07 AM,44.922,,,,,
22,12/13/18 07:51:07 AM,45.466,,,,,
23,12/13/18 08:51:07 AM,46.908,,,,,
24,12/13/18 09:51:07 AM,47.982,,,,,
25,12/13/18 10:51:07 AM,49.937,,,,,
26,12/13/18 11:51:07 AM,55.017,,,,,
27,12/13/18 12:51:07 PM,57.268,,,,,
28,12/13/18 01:51:07 PM,56.750,,,,,
29,12/13/18 02:51:07 PM,58.647,,,,,
30,12/13/18 03:51:07 PM,58.820,,,,,
31,12/13/18 04:51:07 PM,55.189,,,,,
32,12/13/18 05:51:07 PM,52.050,,,,,
33,12/13/18 06:51:07 PM,51.172,,,,,
34,12/13/18 07:51:07 PM,50.290,,,,,
35,12/13/18 08:51:07 PM,49.582,,,,,
36,12/13/18 09:51:07 PM,49.759,,,,,
37,12/13/18 10:51:07 PM,50.113,,,,,
38,12/13/18 11:51:07 PM,50.290,,,,,
39,12/14/18 12:51:07 AM,50.113,,,,,
40,12/14/18 01:51:07 AM,49.759,,,,,
41,12/14/18 02:51:07 AM,49.937,,,,,
42,12/14/18 03:51:07 AM,49.937,,,,,
43,12/14/18 04:51:07 AM,50.995,,,,,
44,12/14/18 05:51:07 AM,52.225,,,,,
