"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,05/14/13 11:31:02 AM,0.00,,,
2,05/14/13 11:31:12 AM,,Logged,,
3,05/20/13 10:02:19 AM,0.00,,Logged,Logged
