"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
52,04/19/18 04:42:44 PM,63.797,,,,,
53,04/19/18 05:42:44 PM,57.268,,,,,
54,04/19/18 06:42:44 PM,53.274,,,,,
55,04/19/18 07:42:44 PM,50.290,,,,,
56,04/19/18 08:42:44 PM,47.624,,,,,
57,04/19/18 09:42:44 PM,45.104,,,,,
58,04/19/18 10:42:44 PM,43.831,,,,,
59,04/19/18 11:42:44 PM,43.466,,,,,
60,04/20/18 12:42:44 AM,43.282,,,,,
61,04/20/18 01:42:44 AM,43.099,,,,,
62,04/20/18 02:42:44 AM,43.282,,,,,
63,04/20/18 03:42:44 AM,43.466,,,,,
64,04/20/18 04:42:44 AM,43.099,,,,,
65,04/20/18 05:42:44 AM,42.915,,,,,
66,04/20/18 06:42:44 AM,42.732,,,,,
67,04/20/18 07:42:44 AM,43.099,,,,,
68,04/20/18 08:42:44 AM,45.828,,,,,
69,04/20/18 09:42:44 AM,53.100,,,,,
70,04/20/18 10:42:44 AM,68.077,,,,,
71,04/20/18 11:42:44 AM,107.470,,,,,
72,04/20/18 12:42:44 PM,87.186,,,,,
73,04/20/18 01:42:44 PM,73.407,,,,,
74,04/20/18 02:42:44 PM,67.735,,,,,
75,04/20/18 03:42:44 PM,78.449,,,,,
76,04/20/18 04:42:44 PM,72.028,,,,,
77,04/20/18 05:42:44 PM,65.167,,,,,
78,04/20/18 06:42:44 PM,59.851,,,,,
79,04/20/18 07:42:44 PM,56.404,,,,,
80,04/20/18 08:42:44 PM,52.576,,,,,
81,04/20/18 09:42:44 PM,49.937,,,,,
82,04/20/18 10:42:44 PM,47.802,,,,,
83,04/20/18 11:42:44 PM,46.548,,,,,
84,04/21/18 12:42:44 AM,45.466,,,,,
85,04/21/18 01:42:44 AM,44.742,,,,,
86,04/21/18 02:42:44 AM,44.379,,,,,
87,04/21/18 03:42:44 AM,44.195,,,,,
88,04/21/18 04:42:44 AM,44.379,,,,,
89,04/21/18 05:42:44 AM,45.648,,,,,
90,04/21/18 06:42:44 AM,46.548,,,,,
91,04/21/18 07:42:44 AM,47.446,,,,,
92,04/21/18 08:42:44 AM,49.228,,,,,
93,04/21/18 09:42:44 AM,55.189,,,,,
94,04/21/18 10:42:44 AM,73.234,,,,,
95,04/21/18 11:42:44 AM,112.690,,,,,
96,04/21/18 12:42:44 PM,95.016,,,,,
97,04/21/18 01:42:44 PM,85.554,,,,,
98,04/21/18 02:42:44 PM,77.225,,,,,
99,04/21/18 03:42:44 PM,86.823,,,,,
100,04/21/18 04:42:44 PM,75.832,,,,,
101,04/21/18 05:42:44 PM,68.763,,,,,
102,04/21/18 06:42:44 PM,64.825,,,,,
103,04/21/18 07:42:44 PM,62.598,,,,,
104,04/21/18 08:42:44 PM,59.851,,,,,
105,04/21/18 09:42:44 PM,57.785,,,,,
106,04/21/18 10:42:44 PM,55.537,,,,,
107,04/21/18 11:42:44 PM,54.495,,,,,
108,04/22/18 12:42:44 AM,53.623,,,,,
109,04/22/18 01:42:44 AM,52.225,,,,,
110,04/22/18 02:42:44 AM,51.699,,,,,
111,04/22/18 03:42:44 AM,52.050,,,,,
112,04/22/18 04:42:44 AM,52.576,,,,,
113,04/22/18 05:42:44 AM,50.643,,,,,
114,04/22/18 06:42:44 AM,49.937,,,,,
115,04/22/18 07:42:44 AM,49.937,,,,,
116,04/22/18 08:42:44 AM,51.346,,,,,
117,04/22/18 09:42:44 AM,58.820,,,,,
118,04/22/18 10:42:44 AM,79.853,,,,,
119,04/22/18 11:42:44 AM,119.397,,,,,
120,04/22/18 12:42:44 PM,98.897,,,,,
121,04/22/18 01:42:44 PM,83.399,,,,,
122,04/22/18 02:42:44 PM,76.354,,,,,
123,04/22/18 03:42:44 PM,88.282,,,,,
124,04/22/18 04:42:44 PM,81.266,,,,,
125,04/22/18 05:42:44 PM,73.407,,,,,
126,04/22/18 06:42:44 PM,67.564,,,,,
127,04/22/18 07:42:44 PM,63.111,,,,,
128,04/22/18 08:42:44 PM,59.851,,,,,
129,04/22/18 09:42:44 PM,57.096,,,,,
130,04/22/18 10:42:44 PM,53.623,,,,,
131,04/22/18 11:42:44 PM,50.819,,,,,
132,04/23/18 12:42:44 AM,49.050,,,,,
133,04/23/18 01:42:44 AM,48.517,,,,,
134,04/23/18 02:42:44 AM,48.695,,,,,
135,04/23/18 03:42:44 AM,48.871,,,,,
136,04/23/18 04:42:44 AM,48.160,,,,,
137,04/23/18 05:42:44 AM,48.339,,,,,
138,04/23/18 06:42:44 AM,48.695,,,,,
139,04/23/18 07:42:44 AM,48.160,,,,,
140,04/23/18 08:42:44 AM,50.995,,,,,
141,04/23/18 09:42:44 AM,57.614,,,,,
142,04/23/18 10:42:44 AM,71.683,,,,,
143,04/23/18 11:42:44 AM,112.467,,,,,
144,04/23/18 12:42:44 PM,87.915,,,,,
145,04/23/18 01:42:44 PM,78.624,,,,,
146,04/23/18 02:42:44 PM,70.137,,,,,
147,04/23/18 03:42:44 PM,76.528,,,,,
148,04/23/18 04:42:44 PM,68.763,,,,,
149,04/23/18 05:42:44 PM,61.741,,,,,
150,04/23/18 06:42:44 PM,56.577,,,,,
151,04/23/18 07:42:44 PM,53.274,,,,,
152,04/23/18 08:42:44 PM,52.050,,,,,
153,04/23/18 09:42:44 PM,51.346,,,,,
154,04/23/18 10:42:44 PM,50.819,,,,,
155,04/23/18 11:42:44 PM,50.113,,,,,
156,04/24/18 12:42:44 AM,48.339,,,,,
157,04/24/18 01:42:44 AM,47.266,,,,,
158,04/24/18 02:42:44 AM,44.922,,,,,
159,04/24/18 03:42:44 AM,43.648,,,,,
160,04/24/18 04:42:44 AM,41.810,,,,,
161,04/24/18 05:42:44 AM,41.810,,,,,
162,04/24/18 06:42:44 AM,41.067,,,,,
163,04/24/18 07:42:44 AM,44.195,,,,,
164,04/24/18 08:42:44 AM,48.517,,,,,
165,04/24/18 09:42:44 AM,53.449,,,,,
166,04/24/18 10:42:44 AM,66.708,,,,,
167,04/24/18 11:36:44 AM,,,,Logged,,
168,04/24/18 11:36:54 AM,,0.00,,,Logged,Logged
