"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
46,02/08/12 01:09:36 AM,51.172,,,,
47,02/08/12 01:24:36 AM,51.346,,,,
48,02/08/12 01:39:36 AM,50.466,,,,
49,02/08/12 01:54:36 AM,49.937,,,,
50,02/08/12 02:09:36 AM,49.228,,,,
51,02/08/12 02:24:36 AM,48.871,,,,
52,02/08/12 02:39:36 AM,48.517,,,,
53,02/08/12 02:54:36 AM,48.339,,,,
54,02/08/12 03:09:36 AM,48.160,,,,
55,02/08/12 03:24:36 AM,48.160,,,,
56,02/08/12 03:39:36 AM,48.160,,,,
57,02/08/12 03:54:36 AM,47.624,,,,
58,02/08/12 04:09:36 AM,47.446,,,,
59,02/08/12 04:24:36 AM,47.446,,,,
60,02/08/12 04:39:36 AM,47.446,,,,
61,02/08/12 04:54:36 AM,47.446,,,,
62,02/08/12 05:09:36 AM,46.908,,,,
63,02/08/12 05:24:36 AM,47.446,,,,
64,02/08/12 05:39:36 AM,46.908,,,,
65,02/08/12 05:54:36 AM,46.728,,,,
66,02/08/12 06:09:36 AM,46.369,,,,
67,02/08/12 06:24:36 AM,46.548,,,,
68,02/08/12 06:39:36 AM,46.908,,,,
69,02/08/12 06:54:36 AM,46.728,,,,
70,02/08/12 07:09:36 AM,46.728,,,,
71,02/08/12 07:24:36 AM,47.088,,,,
72,02/08/12 07:39:36 AM,47.088,,,,
73,02/08/12 07:54:36 AM,47.088,,,,
74,02/08/12 08:09:36 AM,47.446,,,,
75,02/08/12 08:24:36 AM,47.802,,,,
76,02/08/12 08:39:36 AM,48.871,,,,
77,02/08/12 08:54:36 AM,52.925,,,,
78,02/08/12 09:09:36 AM,56.404,,,,
79,02/08/12 09:24:36 AM,55.711,,,,
80,02/08/12 09:39:36 AM,56.057,,,,
81,02/08/12 09:54:36 AM,55.189,,,,
82,02/08/12 10:09:36 AM,56.404,,,,
83,02/08/12 10:24:36 AM,57.958,,,,
84,02/08/12 10:39:36 AM,58.303,,,,
85,02/08/12 10:54:36 AM,60.024,,,,
86,02/08/12 11:09:36 AM,62.769,,,,
87,02/08/12 11:24:36 AM,64.310,,,,
88,02/08/12 11:39:36 AM,65.509,,,,
89,02/08/12 11:54:36 AM,66.193,,,,
90,02/08/12 12:09:36 PM,67.564,,,,
91,02/08/12 12:24:36 PM,67.906,,,,
92,02/08/12 12:39:36 PM,68.421,,,,
93,02/08/12 12:54:36 PM,69.622,,,,
94,02/08/12 01:09:36 PM,71.339,,,,
95,02/08/12 01:24:36 PM,71.339,,,,
96,02/08/12 01:39:36 PM,70.137,,,,
97,02/08/12 01:54:36 PM,71.856,,,,
98,02/08/12 02:09:36 PM,72.372,,,,
99,02/08/12 02:24:36 PM,71.339,,,,
100,02/08/12 02:39:36 PM,70.308,,,,
101,02/08/12 02:54:36 PM,68.763,,,,
102,02/08/12 03:09:36 PM,68.934,,,,
103,02/08/12 03:24:36 PM,67.050,,,,
104,02/08/12 03:39:36 PM,65.509,,,,
105,02/08/12 03:54:36 PM,64.481,,,,
106,02/08/12 04:09:36 PM,63.968,,,,
107,02/08/12 04:24:36 PM,62.083,,,,
108,02/08/12 04:39:36 PM,61.912,,,,
109,02/08/12 04:54:36 PM,59.851,,,,
110,02/08/12 05:09:36 PM,58.303,,,,
111,02/08/12 05:24:36 PM,57.268,,,,
112,02/08/12 05:39:36 PM,56.404,,,,
113,02/08/12 05:54:36 PM,55.884,,,,
114,02/08/12 06:09:36 PM,55.364,,,,
115,02/08/12 06:24:36 PM,55.364,,,,
116,02/08/12 06:39:36 PM,54.842,,,,
117,02/08/12 06:54:36 PM,54.147,,,,
118,02/08/12 07:09:36 PM,53.449,,,,
119,02/08/12 07:24:36 PM,53.274,,,,
120,02/08/12 07:39:36 PM,52.750,,,,
121,02/08/12 07:54:36 PM,52.750,,,,
122,02/08/12 08:09:36 PM,53.100,,,,
123,02/08/12 08:24:36 PM,52.401,,,,
124,02/08/12 08:39:36 PM,52.225,,,,
125,02/08/12 08:54:36 PM,53.100,,,,
126,02/08/12 09:09:36 PM,53.100,,,,
127,02/08/12 09:24:36 PM,53.449,,,,
128,02/08/12 09:39:36 PM,53.449,,,,
129,02/08/12 09:54:36 PM,53.798,,,,
130,02/08/12 10:09:36 PM,53.973,,,,
131,02/08/12 10:24:36 PM,53.449,,,,
132,02/08/12 10:39:36 PM,53.274,,,,
133,02/08/12 10:54:36 PM,52.750,,,,
134,02/08/12 11:09:36 PM,53.798,,,,
135,02/08/12 11:24:36 PM,53.449,,,,
136,02/08/12 11:39:36 PM,54.322,,,,
137,02/08/12 11:54:36 PM,52.750,,,,
138,02/09/12 12:09:36 AM,52.050,,,,
139,02/09/12 12:24:36 AM,51.523,,,,
140,02/09/12 12:39:36 AM,51.523,,,,
141,02/09/12 12:54:36 AM,51.699,,,,
142,02/09/12 01:09:36 AM,52.225,,,,
143,02/09/12 01:24:36 AM,52.050,,,,
144,02/09/12 01:39:36 AM,51.699,,,,
145,02/09/12 01:54:36 AM,51.346,,,,
146,02/09/12 02:09:36 AM,51.699,,,,
147,02/09/12 02:24:36 AM,51.172,,,,
148,02/09/12 02:39:36 AM,51.172,,,,
149,02/09/12 02:54:36 AM,51.172,,,,
150,02/09/12 03:09:36 AM,50.819,,,,
151,02/09/12 03:24:36 AM,50.995,,,,
152,02/09/12 03:39:36 AM,51.172,,,,
153,02/09/12 03:54:36 AM,50.643,,,,
154,02/09/12 04:09:36 AM,51.172,,,,
155,02/09/12 04:24:36 AM,50.819,,,,
156,02/09/12 04:39:36 AM,50.643,,,,
157,02/09/12 04:54:36 AM,50.290,,,,
158,02/09/12 05:09:36 AM,50.113,,,,
159,02/09/12 05:24:36 AM,50.113,,,,
160,02/09/12 05:39:36 AM,49.937,,,,
161,02/09/12 05:54:36 AM,50.113,,,,
162,02/09/12 06:09:36 AM,50.290,,,,
163,02/09/12 06:24:36 AM,50.113,,,,
164,02/09/12 06:39:36 AM,49.759,,,,
165,02/09/12 06:54:36 AM,49.582,,,,
166,02/09/12 07:09:36 AM,49.759,,,,
167,02/09/12 07:24:36 AM,49.404,,,,
168,02/09/12 07:39:36 AM,49.582,,,,
169,02/09/12 07:54:36 AM,49.759,,,,
170,02/09/12 08:09:36 AM,50.290,,,,
171,02/09/12 08:24:36 AM,50.290,,,,
172,02/09/12 08:39:36 AM,53.100,,,,
173,02/09/12 08:54:36 AM,56.577,,,,
174,02/09/12 09:09:36 AM,60.195,,,,
175,02/09/12 09:24:36 AM,59.680,,,,
176,02/09/12 09:39:36 AM,59.337,,,,
177,02/09/12 09:54:36 AM,59.164,,,,
178,02/09/12 10:09:36 AM,59.337,,,,
179,02/09/12 10:24:36 AM,61.054,,,,
180,02/09/12 10:39:36 AM,63.111,,,,
181,02/09/12 10:54:36 AM,65.338,,,,
182,02/09/12 11:09:36 AM,66.708,,,,
183,02/09/12 11:24:36 AM,68.592,,,,
184,02/09/12 11:39:36 AM,70.824,,,,
185,02/09/12 11:54:36 AM,72.372,,,,
186,02/09/12 12:09:36 PM,74.619,,,,
187,02/09/12 12:24:36 PM,76.181,,,,
188,02/09/12 12:39:36 PM,77.400,,,,
189,02/09/12 12:54:36 PM,78.449,,,,
190,02/09/12 01:09:36 PM,76.876,,,,
191,02/09/12 01:24:36 PM,75.312,,,,
192,02/09/12 01:39:36 PM,75.484,,,,
193,02/09/12 01:54:36 PM,76.703,,,,
194,02/09/12 02:09:36 PM,77.225,,,,
195,02/09/12 02:24:36 PM,77.225,,,,
196,02/09/12 02:39:36 PM,77.225,,,,
197,02/09/12 02:54:36 PM,76.181,,,,
198,02/09/12 03:09:36 PM,76.181,,,,
199,02/09/12 03:24:36 PM,73.926,,,,
200,02/09/12 03:39:36 PM,71.512,,,,
201,02/09/12 03:54:36 PM,69.278,,,,
202,02/09/12 04:09:36 PM,67.564,,,,
203,02/09/12 04:24:36 PM,66.537,,,,
204,02/09/12 04:39:36 PM,65.680,,,,
205,02/09/12 04:54:36 PM,64.825,,,,
206,02/09/12 05:09:36 PM,64.139,,,,
207,02/09/12 05:24:36 PM,62.769,,,,
208,02/09/12 05:39:36 PM,61.054,,,,
209,02/09/12 05:54:36 PM,59.337,,,,
210,02/09/12 06:09:36 PM,57.268,,,,
211,02/09/12 06:24:36 PM,56.750,,,,
212,02/09/12 06:39:36 PM,56.230,,,,
213,02/09/12 06:54:36 PM,55.711,,,,
214,02/09/12 07:09:36 PM,55.189,,,,
215,02/09/12 07:24:36 PM,55.364,,,,
216,02/09/12 07:39:36 PM,54.669,,,,
217,02/09/12 07:54:36 PM,53.973,,,,
218,02/09/12 08:09:36 PM,52.576,,,,
219,02/09/12 08:24:36 PM,51.874,,,,
220,02/09/12 08:39:36 PM,51.346,,,,
221,02/09/12 08:54:36 PM,51.172,,,,
222,02/09/12 09:09:36 PM,50.995,,,,
223,02/09/12 09:24:36 PM,50.643,,,,
224,02/09/12 09:39:36 PM,50.113,,,,
225,02/09/12 09:54:36 PM,49.759,,,,
226,02/09/12 10:09:36 PM,49.937,,,,
227,02/09/12 10:24:36 PM,49.937,,,,
228,02/09/12 10:39:36 PM,49.759,,,,
229,02/09/12 10:54:36 PM,49.582,,,,
230,02/09/12 11:09:36 PM,49.228,,,,
231,02/09/12 11:24:36 PM,48.871,,,,
232,02/09/12 11:39:36 PM,48.695,,,,
233,02/09/12 11:54:36 PM,49.050,,,,
234,02/10/12 12:09:36 AM,50.643,,,,
235,02/10/12 12:24:36 AM,51.699,,,,
236,02/10/12 12:39:36 AM,51.346,,,,
237,02/10/12 12:54:36 AM,51.346,,,,
238,02/10/12 01:09:36 AM,50.290,,,,
239,02/10/12 01:24:36 AM,49.759,,,,
240,02/10/12 01:39:36 AM,49.759,,,,
241,02/10/12 01:54:36 AM,49.937,,,,
242,02/10/12 02:09:36 AM,49.404,,,,
243,02/10/12 02:24:36 AM,49.050,,,,
244,02/10/12 02:39:36 AM,48.517,,,,
245,02/10/12 02:54:36 AM,48.160,,,,
246,02/10/12 03:09:36 AM,47.802,,,,
247,02/10/12 03:24:36 AM,48.339,,,,
248,02/10/12 03:39:36 AM,47.624,,,,
249,02/10/12 03:54:36 AM,47.088,,,,
250,02/10/12 04:09:36 AM,47.088,,,,
251,02/10/12 04:24:36 AM,46.908,,,,
252,02/10/12 04:39:36 AM,46.728,,,,
253,02/10/12 04:54:36 AM,46.908,,,,
254,02/10/12 05:09:36 AM,46.908,,,,
255,02/10/12 05:24:36 AM,46.728,,,,
256,02/10/12 05:39:36 AM,46.369,,,,
257,02/10/12 05:54:36 AM,46.188,,,,
258,02/10/12 06:09:36 AM,46.188,,,,
259,02/10/12 06:24:36 AM,46.008,,,,
260,02/10/12 06:39:36 AM,46.369,,,,
261,02/10/12 06:54:36 AM,47.088,,,,
262,02/10/12 07:09:36 AM,47.088,,,,
263,02/10/12 07:24:36 AM,47.088,,,,
264,02/10/12 07:39:36 AM,47.266,,,,
265,02/10/12 07:54:36 AM,47.802,,,,
266,02/10/12 08:09:36 AM,48.339,,,,
267,02/10/12 08:24:36 AM,49.404,,,,
268,02/10/12 08:39:36 AM,52.401,,,,
269,02/10/12 08:54:36 AM,54.495,,,,
270,02/10/12 09:09:36 AM,55.189,,,,
271,02/10/12 09:24:36 AM,56.057,,,,
272,02/10/12 09:39:36 AM,56.057,,,,
273,02/10/12 09:54:36 AM,56.404,,,,
274,02/10/12 10:09:36 AM,59.508,,,,
275,02/10/12 10:24:36 AM,60.368,,,,
276,02/10/12 10:39:36 AM,59.680,,,,
277,02/10/12 10:54:36 AM,58.303,,,,
278,02/10/12 11:09:36 AM,58.476,,,,
279,02/10/12 11:24:36 AM,59.337,,,,
280,02/10/12 11:39:36 AM,60.368,,,,
281,02/10/12 11:54:36 AM,60.883,,,,
282,02/10/12 12:09:36 PM,59.680,,,,
283,02/10/12 12:24:36 PM,56.923,,,,
284,02/10/12 12:39:36 PM,57.268,,,,
285,02/10/12 12:54:36 PM,57.958,,,,
286,02/10/12 12:58:41 PM,,0.00877193,,,
287,02/10/12 01:09:36 PM,57.268,,,,
288,02/10/12 01:24:36 PM,56.923,,,,
289,02/10/12 01:29:02 PM,,0.01754386,,,
290,02/10/12 01:39:36 PM,56.404,,,,
291,02/10/12 01:53:57 PM,,0.02631579,,,
292,02/10/12 01:54:36 PM,56.230,,,,
293,02/10/12 02:09:36 PM,56.750,,,,
294,02/10/12 02:24:36 PM,56.750,,,,
295,02/10/12 02:39:36 PM,58.303,,,,
296,02/10/12 02:45:52 PM,,0.03508772,,,
297,02/10/12 02:54:36 PM,58.820,,,,
298,02/10/12 03:09:36 PM,60.195,,,,
299,02/10/12 03:24:36 PM,59.680,,,,
300,02/10/12 03:39:36 PM,57.614,,,,
301,02/10/12 03:54:36 PM,56.577,,,,
302,02/10/12 04:09:36 PM,55.189,,,,
303,02/10/12 04:24:36 PM,54.842,,,,
304,02/10/12 04:39:36 PM,54.669,,,,
305,02/10/12 04:54:36 PM,54.495,,,,
306,02/10/12 05:09:36 PM,54.495,,,,
307,02/10/12 05:24:36 PM,54.147,,,,
308,02/10/12 05:39:36 PM,53.623,,,,
309,02/10/12 05:54:36 PM,53.274,,,,
310,02/10/12 06:09:36 PM,52.925,,,,
311,02/10/12 06:24:36 PM,52.925,,,,
312,02/10/12 06:39:36 PM,52.750,,,,
313,02/10/12 06:54:36 PM,52.750,,,,
314,02/10/12 07:09:36 PM,52.576,,,,
315,02/10/12 07:24:36 PM,52.576,,,,
316,02/10/12 07:39:36 PM,52.401,,,,
317,02/10/12 07:54:36 PM,52.225,,,,
318,02/10/12 08:09:36 PM,52.050,,,,
319,02/10/12 08:24:36 PM,51.874,,,,
320,02/10/12 08:39:36 PM,51.699,,,,
321,02/10/12 08:54:36 PM,51.699,,,,
322,02/10/12 09:09:00 PM,,0.04385965,,,
323,02/10/12 09:09:36 PM,51.699,,,,
324,02/10/12 09:15:17 PM,,0.05263158,,,
325,02/10/12 09:24:36 PM,51.172,,,,
326,02/10/12 09:39:36 PM,50.995,,,,
327,02/10/12 09:54:36 PM,50.643,,,,
328,02/10/12 09:57:13 PM,,0.06140351,,,
329,02/10/12 10:09:36 PM,50.643,,,,
330,02/10/12 10:24:36 PM,50.643,,,,
331,02/10/12 10:39:36 PM,50.643,,,,
332,02/10/12 10:54:36 PM,50.643,,,,
333,02/10/12 11:09:36 PM,50.466,,,,
334,02/10/12 11:12:32 PM,,0.07017544,,,
335,02/10/12 11:20:49 PM,,0.07894737,,,
336,02/10/12 11:24:36 PM,50.290,,,,
337,02/10/12 11:39:36 PM,49.937,,,,
338,02/10/12 11:54:36 PM,49.937,,,,
339,02/11/12 12:09:36 AM,49.759,,,,
340,02/11/12 12:24:36 AM,49.582,,,,
341,02/11/12 12:31:35 AM,,0.08771930,,,
342,02/11/12 12:39:36 AM,49.582,,,,
343,02/11/12 12:54:36 AM,49.228,,,,
344,02/11/12 01:09:36 AM,49.228,,,,
345,02/11/12 01:24:36 AM,49.228,,,,
346,02/11/12 01:39:36 AM,49.228,,,,
347,02/11/12 01:49:32 AM,,0.09649123,,,
348,02/11/12 01:54:36 AM,49.050,,,,
349,02/11/12 02:02:38 AM,,0.10526316,,,
350,02/11/12 02:09:36 AM,49.050,,,,
351,02/11/12 02:24:36 AM,48.871,,,,
352,02/11/12 02:32:46 AM,,0.11403509,,,
353,02/11/12 02:39:36 AM,48.871,,,,
354,02/11/12 02:54:36 AM,48.871,,,,
355,02/11/12 03:02:26 AM,,0.12280702,,,
356,02/11/12 03:09:36 AM,49.050,,,,
357,02/11/12 03:24:36 AM,48.871,,,,
358,02/11/12 03:39:36 AM,48.695,,,,
359,02/11/12 03:41:21 AM,,0.13157895,,,
360,02/11/12 03:52:08 AM,,0.14035088,,,
361,02/11/12 03:54:36 AM,48.871,,,,
362,02/11/12 04:04:59 AM,,0.14912281,,,
363,02/11/12 04:09:36 AM,48.871,,,,
364,02/11/12 04:16:15 AM,,0.15789474,,,
365,02/11/12 04:24:36 AM,48.871,,,,
366,02/11/12 04:36:54 AM,,0.16666667,,,
367,02/11/12 04:39:36 AM,48.871,,,,
368,02/11/12 04:53:47 AM,,0.17543860,,,
369,02/11/12 04:54:36 AM,48.871,,,,
370,02/11/12 05:09:36 AM,48.871,,,,
371,02/11/12 05:24:36 AM,48.871,,,,
372,02/11/12 05:39:36 AM,48.695,,,,
373,02/11/12 05:54:36 AM,48.695,,,,
374,02/11/12 06:09:36 AM,48.695,,,,
375,02/11/12 06:24:36 AM,48.695,,,,
376,02/11/12 06:39:36 AM,48.695,,,,
377,02/11/12 06:54:36 AM,48.517,,,,
378,02/11/12 07:09:36 AM,48.517,,,,
379,02/11/12 07:24:36 AM,48.695,,,,
380,02/11/12 07:39:36 AM,48.695,,,,
381,02/11/12 07:54:36 AM,48.517,0.18421053,,,
382,02/11/12 08:09:36 AM,49.050,,,,
383,02/11/12 08:24:36 AM,49.050,,,,
384,02/11/12 08:35:16 AM,,0.19298246,,,
385,02/11/12 08:39:36 AM,49.228,,,,
386,02/11/12 08:54:36 AM,49.228,,,,
387,02/11/12 09:01:53 AM,,0.20175439,,,
388,02/11/12 09:09:36 AM,49.404,,,,
389,02/11/12 09:24:36 AM,49.937,,,,
390,02/11/12 09:37:29 AM,,0.21052632,,,
391,02/11/12 09:39:36 AM,50.290,,,,
392,02/11/12 09:54:36 AM,50.819,,,,
393,02/11/12 10:09:36 AM,51.346,,,,
394,02/11/12 10:24:36 AM,50.995,,,,
395,02/11/12 10:32:33 AM,,0.21929825,,,
396,02/11/12 10:39:36 AM,51.699,,,,
397,02/11/12 10:53:51 AM,,0.22807018,,,
398,02/11/12 10:54:36 AM,51.523,,,,
399,02/11/12 11:09:36 AM,50.995,,,,
400,02/11/12 11:14:10 AM,,0.23684211,,,
401,02/11/12 11:24:36 AM,52.050,,,,
402,02/11/12 11:30:52 AM,,0.24561404,,,
403,02/11/12 11:30:53 AM,,0.25438597,,,
404,02/11/12 11:39:36 AM,53.449,,,,
405,02/11/12 11:54:36 AM,52.576,,,,
406,02/11/12 11:55:42 AM,,0.26315790,,,
407,02/11/12 12:09:36 PM,54.322,,,,
408,02/11/12 12:24:36 PM,54.322,,,,
409,02/11/12 12:39:36 PM,57.441,,,,
410,02/11/12 12:54:36 PM,55.884,,,,
411,02/11/12 01:09:36 PM,59.508,,,,
412,02/11/12 01:24:36 PM,58.131,,,,
413,02/11/12 01:39:36 PM,55.884,,,,
414,02/11/12 01:54:36 PM,54.842,,,,
415,02/11/12 02:09:36 PM,55.189,,,,
416,02/11/12 02:24:36 PM,56.230,,,,
417,02/11/12 02:39:36 PM,53.623,,,,
418,02/11/12 02:54:36 PM,53.623,,,,
419,02/11/12 03:09:36 PM,55.364,,,,
420,02/11/12 03:24:36 PM,54.322,,,,
421,02/11/12 03:39:36 PM,52.750,,,,
422,02/11/12 03:54:36 PM,53.798,,,,
423,02/11/12 04:09:36 PM,54.495,,,,
424,02/11/12 04:24:36 PM,53.274,,,,
425,02/11/12 04:39:36 PM,54.669,,,,
426,02/11/12 04:54:36 PM,52.925,,,,
427,02/11/12 05:09:36 PM,51.172,,,,
428,02/11/12 05:24:36 PM,50.466,,,,
429,02/11/12 05:39:36 PM,49.937,,,,
430,02/11/12 05:54:36 PM,49.759,,,,
431,02/11/12 06:09:36 PM,49.228,,,,
432,02/11/12 06:24:36 PM,48.695,,,,
433,02/11/12 06:39:36 PM,48.517,,,,
434,02/11/12 06:54:36 PM,48.339,,,,
435,02/11/12 07:09:36 PM,48.160,,,,
436,02/11/12 07:24:36 PM,48.160,,,,
437,02/11/12 07:39:36 PM,47.982,,,,
438,02/11/12 07:54:36 PM,47.982,,,,
439,02/11/12 08:09:36 PM,47.802,,,,
440,02/11/12 08:24:36 PM,47.624,,,,
441,02/11/12 08:39:36 PM,47.624,,,,
442,02/11/12 08:54:36 PM,47.624,,,,
443,02/11/12 09:09:36 PM,47.802,,,,
444,02/11/12 09:24:36 PM,47.446,,,,
445,02/11/12 09:39:36 PM,47.266,,,,
446,02/11/12 09:54:36 PM,47.266,,,,
447,02/11/12 10:09:36 PM,47.266,,,,
448,02/11/12 10:24:36 PM,47.088,,,,
449,02/11/12 10:39:36 PM,47.266,,,,
450,02/11/12 10:54:36 PM,47.088,,,,
451,02/11/12 11:09:36 PM,47.266,,,,
452,02/11/12 11:24:36 PM,47.088,,,,
453,02/11/12 11:39:36 PM,47.088,,,,
454,02/11/12 11:54:36 PM,46.908,,,,
455,02/12/12 12:09:36 AM,46.548,,,,
456,02/12/12 12:24:36 AM,46.908,,,,
457,02/12/12 12:39:36 AM,46.908,,,,
458,02/12/12 12:54:36 AM,46.728,,,,
459,02/12/12 01:09:36 AM,46.369,,,,
460,02/12/12 01:24:36 AM,45.466,,,,
461,02/12/12 01:39:36 AM,45.104,,,,
462,02/12/12 01:54:36 AM,45.104,,,,
463,02/12/12 02:09:36 AM,44.922,,,,
464,02/12/12 02:24:36 AM,44.922,,,,
465,02/12/12 02:39:36 AM,45.104,,,,
466,02/12/12 02:54:36 AM,45.286,,,,
467,02/12/12 03:09:36 AM,45.466,,,,
468,02/12/12 03:24:36 AM,45.466,,,,
469,02/12/12 03:39:36 AM,45.828,,,,
470,02/12/12 03:54:36 AM,46.008,,,,
471,02/12/12 04:09:36 AM,45.828,,,,
472,02/12/12 04:24:36 AM,46.008,,,,
473,02/12/12 04:39:36 AM,46.008,,,,
474,02/12/12 04:54:36 AM,46.008,,,,
475,02/12/12 05:09:36 AM,45.648,,,,
476,02/12/12 05:24:36 AM,45.466,,,,
477,02/12/12 05:39:36 AM,45.648,,,,
478,02/12/12 05:54:36 AM,45.648,,,,
479,02/12/12 06:09:36 AM,45.648,,,,
480,02/12/12 06:24:36 AM,45.466,,,,
481,02/12/12 06:39:36 AM,45.466,,,,
482,02/12/12 06:54:36 AM,45.648,,,,
483,02/12/12 07:09:36 AM,45.828,,,,
484,02/12/12 07:24:36 AM,46.008,,,,
485,02/12/12 07:39:36 AM,46.369,,,,
486,02/12/12 07:54:36 AM,46.728,,,,
487,02/12/12 08:09:36 AM,47.446,,,,
488,02/12/12 08:24:36 AM,47.982,,,,
489,02/12/12 08:39:36 AM,48.517,,,,
490,02/12/12 08:54:36 AM,49.050,,,,
491,02/12/12 09:09:36 AM,49.759,,,,
492,02/12/12 09:24:36 AM,49.937,,,,
493,02/12/12 09:39:36 AM,50.995,,,,
494,02/12/12 09:54:36 AM,51.699,,,,
495,02/12/12 10:09:36 AM,52.401,,,,
496,02/12/12 10:24:36 AM,51.874,,,,
497,02/12/12 10:39:36 AM,52.576,,,,
498,02/12/12 10:54:36 AM,51.874,,,,
499,02/12/12 11:09:36 AM,52.050,,,,
500,02/12/12 11:24:36 AM,52.401,,,,
501,02/12/12 11:39:36 AM,52.925,,,,
502,02/12/12 11:54:36 AM,53.449,,,,
503,02/12/12 12:09:36 PM,53.449,,,,
504,02/12/12 12:24:36 PM,52.750,,,,
505,02/12/12 12:39:36 PM,52.401,,,,
506,02/12/12 12:54:36 PM,52.401,,,,
507,02/12/12 01:09:36 PM,52.050,,,,
508,02/12/12 01:24:36 PM,52.576,,,,
509,02/12/12 01:39:36 PM,52.925,,,,
510,02/12/12 01:54:36 PM,52.576,,,,
511,02/12/12 02:09:36 PM,51.874,,,,
512,02/12/12 02:24:36 PM,52.050,,,,
513,02/12/12 02:39:36 PM,53.973,,,,
514,02/12/12 02:54:36 PM,53.274,,,,
515,02/12/12 03:09:36 PM,52.576,,,,
516,02/12/12 03:24:36 PM,52.576,,,,
517,02/12/12 03:39:36 PM,51.523,,,,
518,02/12/12 03:54:36 PM,50.643,,,,
519,02/12/12 04:09:36 PM,50.643,,,,
520,02/12/12 04:24:36 PM,50.995,,,,
521,02/12/12 04:39:36 PM,50.113,,,,
522,02/12/12 04:54:36 PM,49.759,,,,
523,02/12/12 05:09:36 PM,49.582,,,,
524,02/12/12 05:24:36 PM,49.228,,,,
525,02/12/12 05:39:36 PM,48.871,,,,
526,02/12/12 05:54:36 PM,48.517,,,,
527,02/12/12 06:09:36 PM,48.339,,,,
528,02/12/12 06:24:36 PM,48.517,,,,
529,02/12/12 06:39:36 PM,48.160,,,,
530,02/12/12 06:54:36 PM,47.802,,,,
531,02/12/12 07:09:36 PM,47.802,,,,
532,02/12/12 07:24:36 PM,47.624,,,,
533,02/12/12 07:36:26 PM,,0.27192983,,,
534,02/12/12 07:39:36 PM,47.446,,,,
535,02/12/12 07:54:36 PM,46.369,,,,
536,02/12/12 08:09:36 PM,45.466,,,,
537,02/12/12 08:21:26 PM,,0.28070176,,,
538,02/12/12 08:24:36 PM,44.379,,,,
539,02/12/12 08:39:36 PM,42.363,,,,
540,02/12/12 08:54:36 PM,41.625,,,,
541,02/12/12 09:06:24 PM,,0.28947369,,,
542,02/12/12 09:09:36 PM,41.439,,,,
