"Plot Title: SF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592086, SEN S/N: 10592086)","Event, units (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Attached (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Detached (LGR S/N: 10592086, SEN S/N: 10592086)","Host Connected (LGR S/N: 10592086, SEN S/N: 10592086)","Stopped (LGR S/N: 10592086, SEN S/N: 10592086)","End Of File (LGR S/N: 10592086, SEN S/N: 10592086)"
82,01/14/19 06:00:00 PM,45.648,,,,,,
83,01/14/19 07:00:00 PM,45.286,,,,,,
84,01/14/19 08:00:00 PM,45.104,,,,,,
85,01/14/19 09:00:00 PM,44.922,,,,,,
86,01/14/19 10:00:00 PM,43.282,,,,,,
87,01/14/19 11:00:00 PM,44.560,,,,,,
88,01/14/19 11:56:18 PM,,0.30,,,,,
89,01/15/19 12:00:00 AM,44.560,,,,,,
90,01/15/19 12:07:28 AM,,0.31,,,,,
91,01/15/19 12:15:22 AM,,0.32,,,,,
92,01/15/19 12:26:43 AM,,0.33,,,,,
93,01/15/19 12:33:30 AM,,0.34,,,,,
94,01/15/19 12:36:24 AM,,0.35,,,,,
95,01/15/19 12:39:16 AM,,0.36,,,,,
96,01/15/19 12:41:35 AM,,0.37,,,,,
97,01/15/19 12:44:26 AM,,0.38,,,,,
98,01/15/19 12:47:56 AM,,0.39,,,,,
99,01/15/19 12:51:42 AM,,0.40,,,,,
100,01/15/19 12:58:36 AM,,0.41,,,,,
101,01/15/19 01:00:00 AM,44.742,,,,,,
102,01/15/19 02:00:00 AM,44.742,,,,,,
103,01/15/19 02:04:46 AM,,0.42,,,,,
104,01/15/19 02:41:24 AM,,0.43,,,,,
105,01/15/19 02:41:25 AM,,0.44,,,,,
106,01/15/19 03:00:00 AM,44.742,,,,,,
107,01/15/19 03:01:39 AM,,0.45,,,,,
108,01/15/19 03:16:05 AM,,0.46,,,,,
109,01/15/19 03:16:06 AM,,0.47,,,,,
110,01/15/19 03:28:33 AM,,0.48,,,,,
111,01/15/19 04:00:00 AM,44.742,,,,,,
112,01/15/19 04:11:44 AM,,0.49,,,,,
113,01/15/19 04:35:14 AM,,0.50,,,,,
114,01/15/19 04:54:44 AM,,0.51,,,,,
115,01/15/19 05:00:00 AM,44.922,,,,,,
116,01/15/19 05:05:53 AM,,0.52,,,,,
117,01/15/19 05:09:29 AM,,0.53,,,,,
118,01/15/19 05:18:36 AM,,0.54,,,,,
119,01/15/19 05:34:03 AM,,0.55,,,,,
120,01/15/19 05:34:04 AM,,0.56,,,,,
121,01/15/19 05:48:52 AM,,0.57,,,,,
122,01/15/19 06:00:00 AM,45.104,,,,,,
123,01/15/19 06:04:30 AM,,0.58,,,,,
124,01/15/19 06:16:05 AM,,0.59,,,,,
125,01/15/19 06:20:44 AM,,0.60,,,,,
126,01/15/19 06:24:44 AM,,0.61,,,,,
127,01/15/19 06:29:11 AM,,0.62,,,,,
128,01/15/19 06:38:17 AM,,0.63,,,,,
129,01/15/19 06:46:04 AM,,0.64,,,,,
130,01/15/19 07:00:00 AM,45.104,,,,,,
131,01/15/19 07:01:04 AM,,0.65,,,,,
132,01/15/19 07:13:30 AM,,0.66,,,,,
133,01/15/19 07:23:25 AM,,0.67,,,,,
134,01/15/19 07:28:42 AM,,0.68,,,,,
135,01/15/19 07:35:10 AM,,0.69,,,,,
136,01/15/19 07:38:56 AM,,0.70,,,,,
137,01/15/19 07:45:05 AM,,0.71,,,,,
138,01/15/19 07:48:08 AM,,0.72,,,,,
139,01/15/19 07:52:11 AM,,0.73,,,,,
140,01/15/19 07:54:31 AM,,0.74,,,,,
141,01/15/19 07:57:50 AM,,0.75,,,,,
142,01/15/19 08:00:00 AM,45.104,,,,,,
143,01/15/19 08:00:37 AM,,0.76,,,,,
144,01/15/19 08:04:51 AM,,0.77,,,,,
145,01/15/19 08:09:23 AM,,0.78,,,,,
146,01/15/19 08:15:42 AM,,0.79,,,,,
147,01/15/19 08:21:47 AM,,0.80,,,,,
148,01/15/19 08:30:17 AM,,0.81,,,,,
149,01/15/19 08:40:05 AM,,0.82,,,,,
150,01/15/19 08:51:51 AM,,0.83,,,,,
151,01/15/19 08:56:35 AM,,0.84,,,,,
152,01/15/19 09:00:00 AM,46.008,,,,,,
153,01/15/19 09:04:03 AM,,0.85,,,,,
154,01/15/19 09:10:05 AM,,0.86,,,,,
155,01/15/19 09:10:06 AM,,0.87,,,,,
156,01/15/19 09:21:21 AM,,0.88,,,,,
157,01/15/19 09:28:41 AM,,0.89,,,,,
158,01/15/19 09:38:11 AM,,0.90,,,,,
159,01/15/19 09:47:40 AM,,0.91,,,,,
160,01/15/19 09:56:46 AM,,0.92,,,,,
161,01/15/19 10:00:00 AM,47.624,,,,,,
162,01/15/19 10:02:23 AM,,0.93,,,,,
163,01/15/19 10:07:44 AM,,0.94,,,,,
164,01/15/19 10:12:44 AM,,0.95,,,,,
165,01/15/19 10:20:45 AM,,0.96,,,,,
166,01/15/19 10:25:41 AM,,0.97,,,,,
167,01/15/19 10:25:42 AM,,0.98,,,,,
168,01/15/19 10:31:30 AM,,0.99,,,,,
169,01/15/19 10:37:23 AM,,1.00,,,,,
170,01/15/19 10:44:45 AM,,1.01,,,,,
171,01/15/19 10:51:59 AM,,1.02,,,,,
172,01/15/19 10:57:16 AM,,1.03,,,,,
173,01/15/19 11:00:00 AM,47.802,,,,,,
174,01/15/19 11:01:26 AM,,1.04,,,,,
175,01/15/19 11:06:55 AM,,1.05,,,,,
176,01/15/19 11:15:24 AM,,1.06,,,,,
177,01/15/19 11:21:53 AM,,1.07,,,,,
178,01/15/19 11:26:35 AM,,1.08,,,,,
179,01/15/19 11:26:36 AM,,1.09,,,,,
180,01/15/19 11:31:42 AM,,1.10,,,,,
181,01/15/19 11:37:05 AM,,1.11,,,,,
182,01/15/19 11:46:57 AM,,1.12,,,,,
183,01/15/19 11:52:56 AM,,1.13,,,,,
184,01/15/19 11:59:17 AM,,1.14,,,,,
185,01/15/19 12:00:00 PM,48.339,,,,,,
186,01/15/19 12:02:54 PM,,1.15,,,,,
187,01/15/19 12:09:20 PM,,1.16,,,,,
188,01/15/19 12:14:01 PM,,1.17,,,,,
189,01/15/19 12:19:21 PM,,1.18,,,,,
190,01/15/19 12:22:34 PM,,1.19,,,,,
191,01/15/19 12:29:07 PM,,1.20,,,,,
192,01/15/19 12:32:13 PM,,1.21,,,,,
193,01/15/19 12:36:49 PM,,1.22,,,,,
194,01/15/19 12:41:49 PM,,1.23,,,,,
195,01/15/19 12:47:46 PM,,1.24,,,,,
196,01/15/19 12:52:51 PM,,1.25,,,,,
197,01/15/19 12:58:04 PM,,1.26,,,,,
198,01/15/19 01:00:00 PM,49.404,,,,,,
199,01/15/19 01:01:10 PM,,1.27,,,,,
200,01/15/19 01:05:40 PM,,1.28,,,,,
201,01/15/19 01:09:47 PM,,1.29,,,,,
202,01/15/19 01:15:26 PM,,1.30,,,,,
203,01/15/19 01:20:36 PM,,1.31,,,,,
204,01/15/19 01:25:32 PM,,1.32,,,,,
205,01/15/19 01:29:51 PM,,1.33,,,,,
206,01/15/19 01:36:12 PM,,1.34,,,,,
207,01/15/19 01:40:42 PM,,1.35,,,,,
208,01/15/19 01:44:36 PM,,1.36,,,,,
209,01/15/19 01:47:29 PM,,1.37,,,,,
210,01/15/19 01:47:30 PM,,1.38,,,,,
211,01/15/19 01:51:32 PM,,1.39,,,,,
212,01/15/19 01:55:53 PM,,1.40,,,,,
213,01/15/19 02:00:00 PM,48.695,,,,,,
214,01/15/19 02:00:14 PM,,1.41,,,,,
215,01/15/19 02:03:55 PM,,1.42,,,,,
216,01/15/19 02:03:56 PM,,1.43,,,,,
217,01/15/19 02:07:12 PM,,1.44,,,,,
218,01/15/19 02:08:58 PM,,1.45,,,,,
219,01/15/19 02:08:59 PM,,1.46,,,,,
220,01/15/19 02:10:47 PM,,1.47,,,,,
221,01/15/19 02:11:53 PM,,1.48,,,,,
222,01/15/19 02:13:27 PM,,1.49,,,,,
223,01/15/19 02:14:33 PM,,1.50,,,,,
224,01/15/19 02:14:34 PM,,1.51,,,,,
225,01/15/19 02:16:37 PM,,1.52,,,,,
226,01/15/19 02:18:04 PM,,1.53,,,,,
227,01/15/19 02:20:12 PM,,1.54,,,,,
228,01/15/19 02:22:07 PM,,1.55,,,,,
229,01/15/19 02:23:52 PM,,1.56,,,,,
230,01/15/19 02:25:20 PM,,1.57,,,,,
231,01/15/19 02:26:49 PM,,1.58,,,,,
232,01/15/19 02:28:01 PM,,1.59,,,,,
233,01/15/19 02:28:02 PM,,1.60,,,,,
234,01/15/19 02:29:39 PM,,1.61,,,,,
235,01/15/19 02:30:52 PM,,1.62,,,,,
236,01/15/19 02:33:05 PM,,1.63,,,,,
237,01/15/19 02:35:35 PM,,1.64,,,,,
238,01/15/19 02:35:36 PM,,1.65,,,,,
239,01/15/19 02:38:24 PM,,1.66,,,,,
240,01/15/19 02:40:25 PM,,1.67,,,,,
241,01/15/19 02:40:26 PM,,1.68,,,,,
242,01/15/19 02:43:46 PM,,1.69,,,,,
243,01/15/19 02:53:55 PM,,1.70,,,,,
244,01/15/19 02:58:25 PM,,1.71,,,,,
245,01/15/19 03:00:00 PM,49.228,,,,,,
246,01/15/19 03:02:12 PM,,1.72,,,,,
247,01/15/19 03:05:47 PM,,1.73,,,,,
248,01/15/19 03:08:57 PM,,1.74,,,,,
249,01/15/19 03:11:51 PM,,1.75,,,,,
250,01/15/19 03:13:54 PM,,1.76,,,,,
251,01/15/19 03:16:28 PM,,1.77,,,,,
252,01/15/19 03:18:37 PM,,1.78,,,,,
253,01/15/19 03:21:33 PM,,1.79,,,,,
254,01/15/19 03:23:48 PM,,1.80,,,,,
255,01/15/19 03:25:42 PM,,1.81,,,,,
256,01/15/19 03:27:33 PM,,1.82,,,,,
257,01/15/19 03:27:34 PM,,1.83,,,,,
258,01/15/19 03:31:26 PM,,1.84,,,,,
259,01/15/19 03:33:59 PM,,1.85,,,,,
260,01/15/19 03:36:59 PM,,1.86,,,,,
261,01/15/19 03:39:18 PM,,1.87,,,,,
262,01/15/19 03:40:49 PM,,1.88,,,,,
263,01/15/19 03:42:24 PM,,1.89,,,,,
264,01/15/19 03:45:00 PM,,1.90,,,,,
265,01/15/19 03:46:32 PM,,1.91,,,,,
266,01/15/19 03:48:57 PM,,1.92,,,,,
267,01/15/19 03:51:14 PM,,1.93,,,,,
268,01/15/19 03:53:00 PM,,1.94,,,,,
269,01/15/19 03:54:04 PM,,1.95,,,,,
270,01/15/19 03:56:00 PM,,1.96,,,,,
271,01/15/19 03:57:09 PM,,1.97,,,,,
272,01/15/19 03:59:04 PM,,1.98,,,,,
273,01/15/19 04:00:00 PM,50.113,,,,,,
274,01/15/19 04:00:04 PM,,1.99,,,,,
275,01/15/19 04:01:16 PM,,2.00,,,,,
276,01/15/19 04:02:17 PM,,2.01,,,,,
277,01/15/19 04:03:17 PM,,2.02,,,,,
278,01/15/19 04:04:38 PM,,2.03,,,,,
279,01/15/19 04:06:30 PM,,2.04,,,,,
280,01/15/19 04:08:06 PM,,2.05,,,,,
281,01/15/19 04:09:31 PM,,2.06,,,,,
282,01/15/19 04:10:24 PM,,2.07,,,,,
283,01/15/19 04:12:08 PM,,2.08,,,,,
284,01/15/19 04:13:35 PM,,2.09,,,,,
285,01/15/19 04:14:43 PM,,2.10,,,,,
286,01/15/19 04:15:27 PM,,2.11,,,,,
287,01/15/19 04:16:55 PM,,2.12,,,,,
288,01/15/19 04:18:33 PM,,2.13,,,,,
289,01/15/19 04:21:22 PM,,2.14,,,,,
290,01/15/19 04:23:53 PM,,2.15,,,,,
291,01/15/19 04:28:05 PM,,2.16,,,,,
292,01/15/19 04:30:21 PM,,2.17,,,,,
293,01/15/19 04:34:57 PM,,2.18,,,,,
294,01/15/19 04:36:24 PM,,2.19,,,,,
295,01/15/19 04:40:57 PM,,2.20,,,,,
296,01/15/19 04:55:54 PM,,2.21,,,,,
297,01/15/19 04:58:23 PM,,2.22,,,,,
298,01/15/19 05:00:00 PM,49.759,,,,,,
299,01/15/19 05:02:40 PM,,2.23,,,,,
300,01/15/19 05:03:58 PM,,2.24,,,,,
301,01/15/19 05:04:53 PM,,2.25,,,,,
302,01/15/19 05:08:08 PM,,2.26,,,,,
303,01/15/19 05:11:24 PM,,2.27,,,,,
304,01/15/19 05:19:15 PM,,2.28,,,,,
305,01/15/19 05:25:12 PM,,2.29,,,,,
306,01/15/19 05:30:50 PM,,2.30,,,,,
307,01/15/19 05:34:35 PM,,2.31,,,,,
308,01/15/19 05:41:11 PM,,2.32,,,,,
309,01/15/19 05:47:04 PM,,2.33,,,,,
310,01/15/19 05:58:54 PM,,2.34,,,,,
311,01/15/19 06:00:00 PM,50.643,,,,,,
312,01/15/19 06:08:16 PM,,2.35,,,,,
313,01/15/19 07:00:00 PM,49.404,,,,,,
314,01/15/19 08:00:00 PM,49.228,,,,,,
315,01/15/19 08:11:55 PM,,2.36,,,,,
316,01/15/19 09:00:00 PM,49.582,,,,,,
317,01/15/19 10:00:00 PM,49.937,,,,,,
318,01/15/19 11:00:00 PM,49.759,,,,,,
319,01/15/19 11:07:43 PM,,2.37,,,,,
320,01/15/19 11:24:34 PM,,2.38,,,,,
321,01/15/19 11:55:03 PM,,2.39,,,,,
322,01/15/19 11:55:04 PM,,2.40,,,,,
323,01/15/19 11:59:01 PM,,2.41,,,,,
324,01/16/19 12:00:00 AM,50.290,,,,,,
325,01/16/19 12:16:52 AM,,2.42,,,,,
326,01/16/19 12:23:13 AM,,2.43,,,,,
327,01/16/19 12:25:04 AM,,2.44,,,,,
328,01/16/19 01:00:00 AM,50.643,,,,,,
329,01/16/19 02:00:00 AM,50.995,,,,,,
330,01/16/19 02:17:42 AM,,2.45,,,,,
331,01/16/19 03:00:00 AM,51.346,,,,,,
332,01/16/19 03:37:46 AM,,2.46,,,,,
333,01/16/19 04:00:00 AM,51.172,,,,,,
334,01/16/19 05:00:00 AM,50.819,,,,,,
335,01/16/19 06:00:00 AM,50.819,,,,,,
336,01/16/19 07:00:00 AM,50.466,,,,,,
337,01/16/19 08:00:00 AM,50.113,,,,,,
338,01/16/19 09:00:00 AM,50.113,,,,,,
339,01/16/19 10:00:00 AM,50.643,,,,,,
340,01/16/19 11:00:00 AM,51.172,,,,,,
341,01/16/19 11:18:40 AM,,2.47,,,,,
342,01/16/19 11:27:26 AM,,2.48,,,,,
343,01/16/19 11:30:30 AM,,2.49,,,,,
344,01/16/19 11:32:59 AM,,2.50,,,,,
345,01/16/19 11:44:37 AM,,2.51,,,,,
346,01/16/19 12:00:00 PM,49.937,,,,,,
347,01/16/19 01:00:00 PM,50.643,,,,,,
348,01/16/19 01:03:35 PM,,2.52,,,,,
349,01/16/19 01:03:36 PM,,2.53,,,,,
350,01/16/19 01:41:16 PM,,2.54,,,,,
351,01/16/19 01:43:08 PM,,2.55,,,,,
352,01/16/19 01:45:47 PM,,2.56,,,,,
353,01/16/19 01:53:56 PM,,2.57,,,,,
354,01/16/19 01:56:52 PM,,2.58,,,,,
355,01/16/19 02:00:00 PM,51.346,,,,,,
356,01/16/19 02:00:51 PM,,2.59,,,,,
357,01/16/19 02:07:44 PM,,2.60,,,,,
358,01/16/19 02:11:08 PM,,2.61,,,,,
359,01/16/19 02:13:59 PM,,2.62,,,,,
360,01/16/19 02:16:02 PM,,2.63,,,,,
361,01/16/19 02:17:30 PM,,2.64,,,,,
362,01/16/19 02:19:38 PM,,2.65,,,,,
363,01/16/19 02:21:49 PM,,2.66,,,,,
364,01/16/19 02:24:17 PM,,2.67,,,,,
365,01/16/19 02:28:52 PM,,2.68,,,,,
366,01/16/19 02:32:54 PM,,2.69,,,,,
367,01/16/19 02:32:55 PM,,2.70,,,,,
368,01/16/19 02:37:30 PM,,2.71,,,,,
369,01/16/19 02:44:00 PM,,2.72,,,,,
370,01/16/19 02:56:50 PM,,2.73,,,,,
371,01/16/19 03:00:00 PM,51.874,,,,,,
372,01/16/19 03:04:43 PM,,2.74,,,,,
373,01/16/19 04:00:00 PM,52.401,,,,,,
374,01/16/19 05:00:00 PM,52.576,,,,,,
375,01/16/19 06:00:00 PM,52.750,,,,,,
376,01/16/19 06:41:58 PM,,2.75,,,,,
377,01/16/19 06:54:52 PM,,2.76,,,,,
378,01/16/19 06:59:18 PM,,2.77,,,,,
379,01/16/19 07:00:00 PM,53.100,,,,,,
380,01/16/19 07:03:15 PM,,2.78,,,,,
381,01/16/19 07:06:17 PM,,2.79,,,,,
382,01/16/19 07:07:44 PM,,2.80,,,,,
383,01/16/19 07:08:32 PM,,2.81,,,,,
384,01/16/19 07:09:07 PM,,2.82,,,,,
385,01/16/19 07:09:47 PM,,2.83,,,,,
386,01/16/19 07:10:23 PM,,2.84,,,,,
387,01/16/19 07:10:24 PM,,2.85,,,,,
388,01/16/19 07:11:15 PM,,2.86,,,,,
389,01/16/19 07:12:30 PM,,2.87,,,,,
390,01/16/19 07:13:59 PM,,2.88,,,,,
391,01/16/19 07:15:22 PM,,2.89,,,,,
392,01/16/19 07:17:18 PM,,2.90,,,,,
393,01/16/19 07:18:26 PM,,2.91,,,,,
394,01/16/19 07:20:19 PM,,2.92,,,,,
395,01/16/19 07:22:00 PM,,2.93,,,,,
396,01/16/19 07:24:02 PM,,2.94,,,,,
397,01/16/19 07:26:29 PM,,2.95,,,,,
398,01/16/19 07:29:04 PM,,2.96,,,,,
399,01/16/19 07:30:56 PM,,2.97,,,,,
400,01/16/19 07:33:18 PM,,2.98,,,,,
401,01/16/19 07:35:23 PM,,2.99,,,,,
402,01/16/19 07:38:06 PM,,3.00,,,,,
403,01/16/19 07:41:02 PM,,3.01,,,,,
404,01/16/19 07:43:01 PM,,3.02,,,,,
405,01/16/19 07:44:02 PM,,3.03,,,,,
406,01/16/19 07:46:35 PM,,3.04,,,,,
407,01/16/19 07:48:43 PM,,3.05,,,,,
408,01/16/19 07:51:26 PM,,3.06,,,,,
409,01/16/19 07:53:41 PM,,3.07,,,,,
410,01/16/19 07:55:36 PM,,3.08,,,,,
411,01/16/19 07:57:31 PM,,3.09,,,,,
412,01/16/19 08:00:00 PM,53.100,,,,,,
413,01/16/19 08:00:12 PM,,3.10,,,,,
414,01/16/19 08:02:47 PM,,3.11,,,,,
415,01/16/19 08:07:50 PM,,3.12,,,,,
416,01/16/19 08:11:33 PM,,3.13,,,,,
417,01/16/19 08:11:34 PM,,3.14,,,,,
418,01/16/19 08:15:13 PM,,3.15,,,,,
419,01/16/19 08:16:24 PM,,3.16,,,,,
420,01/16/19 08:19:22 PM,,3.17,,,,,
421,01/16/19 08:23:09 PM,,3.18,,,,,
422,01/16/19 08:23:10 PM,,3.19,,,,,
423,01/16/19 08:32:11 PM,,3.20,,,,,
424,01/16/19 08:39:47 PM,,3.21,,,,,
425,01/16/19 08:46:45 PM,,3.22,,,,,
426,01/16/19 08:49:40 PM,,3.23,,,,,
427,01/16/19 08:53:35 PM,,3.24,,,,,
428,01/16/19 08:54:49 PM,,3.25,,,,,
429,01/16/19 08:57:28 PM,,3.26,,,,,
430,01/16/19 08:59:15 PM,,3.27,,,,,
431,01/16/19 09:00:00 PM,53.274,,,,,,
432,01/16/19 09:02:04 PM,,3.28,,,,,
433,01/16/19 09:03:41 PM,,3.29,,,,,
434,01/16/19 09:06:20 PM,,3.30,,,,,
435,01/16/19 09:12:36 PM,,3.31,,,,,
436,01/16/19 09:15:29 PM,,3.32,,,,,
437,01/16/19 09:16:54 PM,,3.33,,,,,
438,01/16/19 09:18:25 PM,,3.34,,,,,
439,01/16/19 09:19:05 PM,,3.35,,,,,
440,01/16/19 09:19:36 PM,,3.36,,,,,
441,01/16/19 09:19:55 PM,,3.37,,,,,
442,01/16/19 09:20:17 PM,,3.38,,,,,
443,01/16/19 09:20:37 PM,,3.39,,,,,
444,01/16/19 09:21:04 PM,,3.40,,,,,
445,01/16/19 09:21:21 PM,,3.41,,,,,
446,01/16/19 09:21:39 PM,,3.42,,,,,
447,01/16/19 09:21:45 PM,,3.43,,,,,
448,01/16/19 09:21:51 PM,,3.44,,,,,
449,01/16/19 09:21:57 PM,,3.45,,,,,
450,01/16/19 09:21:58 PM,,3.46,,,,,
451,01/16/19 09:22:08 PM,,3.47,,,,,
452,01/16/19 09:22:19 PM,,3.48,,,,,
453,01/16/19 09:23:16 PM,,3.49,,,,,
454,01/16/19 09:23:48 PM,,3.50,,,,,
455,01/16/19 09:24:07 PM,,3.51,,,,,
456,01/16/19 09:24:21 PM,,3.52,,,,,
457,01/16/19 09:24:57 PM,,3.53,,,,,
458,01/16/19 09:26:45 PM,,3.54,,,,,
459,01/16/19 09:29:46 PM,,3.55,,,,,
460,01/16/19 09:31:28 PM,,3.56,,,,,
461,01/16/19 09:34:10 PM,,3.57,,,,,
462,01/16/19 09:37:18 PM,,3.58,,,,,
463,01/16/19 09:44:47 PM,,3.59,,,,,
464,01/16/19 09:55:47 PM,,3.60,,,,,
465,01/16/19 10:00:00 PM,51.346,,,,,,
466,01/16/19 10:00:31 PM,,3.61,,,,,
467,01/16/19 10:05:43 PM,,3.62,,,,,
468,01/16/19 10:23:20 PM,,3.63,,,,,
469,01/16/19 10:48:06 PM,,3.64,,,,,
470,01/16/19 11:00:00 PM,50.643,,,,,,
471,01/16/19 11:58:47 PM,,3.65,,,,,
472,01/17/19 12:00:00 AM,50.819,,,,,,
473,01/17/19 12:04:17 AM,,3.66,,,,,
474,01/17/19 12:17:57 AM,,3.67,,,,,
475,01/17/19 12:41:43 AM,,3.68,,,,,
476,01/17/19 01:00:00 AM,50.466,,,,,,
477,01/17/19 02:00:00 AM,50.995,,,,,,
478,01/17/19 03:00:00 AM,51.172,,,,,,
479,01/17/19 04:00:00 AM,51.346,,,,,,
480,01/17/19 05:00:00 AM,51.346,,,,,,
481,01/17/19 06:00:00 AM,50.113,,,,,,
482,01/17/19 07:00:00 AM,50.113,,,,,,
483,01/17/19 08:00:00 AM,50.819,,,,,,
484,01/17/19 08:07:26 AM,,3.69,,,,,
485,01/17/19 08:14:44 AM,,3.70,,,,,
486,01/17/19 08:22:35 AM,,3.71,,,,,
487,01/17/19 08:26:16 AM,,3.72,,,,,
488,01/17/19 08:31:07 AM,,3.73,,,,,
489,01/17/19 08:34:22 AM,,3.74,,,,,
490,01/17/19 08:35:37 AM,,3.75,,,,,
491,01/17/19 08:36:15 AM,,3.76,,,,,
492,01/17/19 08:38:18 AM,,3.77,,,,,
493,01/17/19 08:40:05 AM,,3.78,,,,,
494,01/17/19 08:41:05 AM,,3.79,,,,,
495,01/17/19 08:42:23 AM,,3.80,,,,,
496,01/17/19 08:47:22 AM,,3.81,,,,,
497,01/17/19 08:51:06 AM,,3.82,,,,,
498,01/17/19 08:55:53 AM,,3.83,,,,,
499,01/17/19 08:58:14 AM,,3.84,,,,,
500,01/17/19 08:58:15 AM,,3.85,,,,,
