"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
1,12/05/18 09:03:11 AM,55.189,0.00,,,,,
2,12/05/18 09:03:16 AM,,,Logged,,,,
3,12/05/18 10:03:11 AM,56.057,,,,,,
4,12/05/18 11:03:11 AM,56.057,,,,,,
5,12/05/18 12:03:11 PM,55.711,,,,,,
6,12/05/18 01:03:11 PM,57.785,,,,,,
7,12/05/18 02:03:11 PM,59.680,,,,,,
8,12/05/18 03:03:11 PM,59.508,,,,,,
9,12/05/18 04:03:11 PM,56.923,,,,,,
10,12/05/18 04:49:47 PM,,0.01,,,,,
11,12/05/18 05:03:11 PM,54.322,,,,,,
12,12/05/18 05:30:25 PM,,0.02,,,,,
13,12/05/18 06:03:11 PM,53.623,,,,,,
14,12/05/18 06:31:50 PM,,0.03,,,,,
15,12/05/18 07:03:11 PM,53.274,,,,,,
16,12/05/18 08:03:11 PM,53.274,,,,,,
17,12/05/18 08:08:19 PM,,0.04,,,,,
18,12/05/18 08:35:07 PM,,0.05,,,,,
19,12/05/18 09:03:11 PM,52.750,,,,,,
20,12/05/18 09:33:40 PM,,0.06,,,,,
21,12/05/18 10:03:11 PM,52.050,,,,,,
22,12/05/18 11:03:11 PM,51.346,,,,,,
23,12/06/18 12:03:11 AM,50.290,,,,,,
24,12/06/18 12:10:39 AM,,0.07,,,,,
25,12/06/18 01:03:11 AM,49.937,,,,,,
26,12/06/18 02:03:11 AM,50.290,,,,,,
27,12/06/18 03:03:11 AM,50.290,,,,,,
28,12/06/18 04:03:11 AM,49.759,,,,,,
29,12/06/18 05:03:11 AM,49.759,,,,,,
30,12/06/18 06:03:11 AM,48.160,,,,,,
31,12/06/18 07:03:11 AM,46.728,,,,,,
32,12/06/18 08:03:11 AM,46.188,,,,,,
33,12/06/18 09:03:11 AM,47.802,,,,,,
34,12/06/18 10:03:11 AM,57.785,,,,,,
35,12/06/18 11:03:11 AM,66.193,,,,,,
36,12/06/18 12:03:11 PM,63.455,,,,,,
37,12/06/18 01:03:11 PM,63.282,,,,,,
38,12/06/18 02:03:11 PM,61.912,,,,,,
39,12/06/18 03:03:11 PM,59.164,,,,,,
40,12/06/18 04:03:11 PM,55.364,,,,,,
41,12/06/18 05:03:11 PM,51.699,,,,,,
42,12/06/18 06:03:11 PM,48.517,,,,,,
43,12/06/18 07:03:11 PM,46.369,,,,,,
44,12/06/18 08:03:11 PM,45.104,,,,,,
45,12/06/18 09:03:11 PM,44.195,,,,,,
46,12/06/18 10:03:11 PM,43.466,,,,,,
47,12/06/18 11:03:11 PM,42.548,,,,,,
48,12/07/18 12:03:11 AM,41.810,,,,,,
49,12/07/18 01:03:11 AM,41.254,,,,,,
50,12/07/18 02:03:11 AM,40.696,,,,,,
51,12/07/18 03:03:11 AM,39.573,,,,,,
52,12/07/18 04:03:11 AM,39.196,,,,,,
53,12/07/18 05:03:11 AM,38.629,,,,,,
54,12/07/18 06:03:11 AM,38.250,,,,,,
55,12/07/18 07:03:11 AM,38.250,,,,,,
56,12/07/18 08:03:11 AM,38.818,,,,,,
57,12/07/18 09:03:11 AM,42.732,,,,,,
58,12/07/18 10:03:11 AM,54.669,,,,,,
59,12/07/18 11:03:11 AM,67.050,,,,,,
60,12/07/18 12:03:11 PM,64.310,,,,,,
61,12/07/18 01:03:11 PM,64.310,,,,,,
62,12/07/18 02:03:11 PM,62.254,,,,,,
63,12/07/18 03:03:11 PM,58.820,,,,,,
64,12/07/18 04:03:11 PM,53.798,,,,,,
65,12/07/18 05:03:11 PM,50.643,,,,,,
66,12/07/18 06:03:11 PM,47.266,,,,,,
67,12/07/18 07:03:11 PM,45.104,,,,,,
68,12/07/18 08:03:11 PM,43.831,,,,,,
69,12/07/18 09:03:11 PM,43.466,,,,,,
70,12/07/18 10:03:11 PM,41.625,,,,,,
71,12/07/18 11:03:11 PM,40.321,,,,,,
72,12/08/18 12:03:11 AM,40.134,,,,,,
73,12/08/18 01:03:11 AM,38.818,,,,,,
74,12/08/18 02:03:11 AM,38.061,,,,,,
75,12/08/18 03:03:11 AM,37.870,,,,,,
76,12/08/18 04:03:11 AM,36.914,,,,,,
77,12/08/18 05:03:11 AM,36.338,,,,,,
78,12/08/18 06:03:11 AM,35.951,,,,,,
79,12/08/18 07:03:11 AM,35.370,,,,,,
80,12/08/18 08:03:11 AM,35.951,,,,,,
81,12/08/18 09:03:11 AM,38.818,,,,,,
82,12/08/18 10:03:11 AM,53.623,,,,,,
83,12/08/18 11:03:11 AM,64.481,,,,,,
84,12/08/18 12:03:11 PM,60.539,,,,,,
85,12/08/18 01:03:11 PM,63.797,,,,,,
86,12/08/18 02:03:11 PM,63.111,,,,,,
87,12/08/18 03:03:11 PM,56.230,,,,,,
88,12/08/18 04:03:11 PM,52.925,,,,,,
89,12/08/18 05:03:11 PM,50.466,,,,,,
90,12/08/18 06:03:11 PM,46.728,,,,,,
91,12/08/18 07:03:11 PM,44.195,,,,,,
