"Plot Title: 10592087"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592087, SEN S/N: 10592087)","Coupler Attached (LGR S/N: 10592087, SEN S/N: 10592087)","Stopped (LGR S/N: 10592087, SEN S/N: 10592087)","End Of File (LGR S/N: 10592087, SEN S/N: 10592087)"
84,11/20/14 09:30:12 PM,0.83,,,
85,11/20/14 09:32:10 PM,0.84,,,
86,11/20/14 09:37:03 PM,0.85,,,
87,11/20/14 09:43:06 PM,0.86,,,
88,11/20/14 09:55:22 PM,0.87,,,
89,11/22/14 04:58:06 AM,0.88,,,
90,11/22/14 05:13:25 AM,0.89,,,
91,11/22/14 06:24:07 AM,0.90,,,
92,11/22/14 07:01:46 AM,0.91,,,
93,11/22/14 07:28:37 AM,0.92,,,
94,11/22/14 08:06:29 AM,0.93,,,
95,11/22/14 08:17:49 AM,0.94,,,
96,11/22/14 08:25:59 AM,0.95,,,
97,11/22/14 08:32:13 AM,0.96,,,
98,11/22/14 08:40:13 AM,0.97,,,
99,11/22/14 08:51:56 AM,0.98,,,
100,11/22/14 09:03:00 AM,0.99,,,
101,11/22/14 09:10:53 AM,1.00,,,
102,11/22/14 09:21:07 AM,1.01,,,
103,11/22/14 09:26:44 AM,1.02,,,
104,11/22/14 09:31:44 AM,1.03,,,
105,11/22/14 09:39:00 AM,1.04,,,
106,11/22/14 09:45:33 AM,1.05,,,
107,11/22/14 09:50:30 AM,1.06,,,
108,11/22/14 09:54:47 AM,1.07,,,
109,11/22/14 10:00:44 AM,1.08,,,
110,11/22/14 10:05:50 AM,1.09,,,
111,11/22/14 10:09:17 AM,1.10,,,
112,11/22/14 10:13:37 AM,1.11,,,
113,11/22/14 10:16:44 AM,1.12,,,
114,11/22/14 10:20:11 AM,1.13,,,
115,11/22/14 10:25:28 AM,1.14,,,
116,11/22/14 10:30:59 AM,1.15,,,
117,11/22/14 10:38:25 AM,1.16,,,
118,11/22/14 10:46:38 AM,1.17,,,
119,11/22/14 10:53:14 AM,1.18,,,
120,11/22/14 10:59:30 AM,1.19,,,
121,11/22/14 11:03:47 AM,1.20,,,
122,11/22/14 11:06:51 AM,1.21,,,
123,11/22/14 11:10:14 AM,1.22,,,
124,11/22/14 11:13:22 AM,1.23,,,
125,11/22/14 11:13:23 AM,1.24,,,
126,11/22/14 11:16:42 AM,1.25,,,
127,11/22/14 11:21:10 AM,1.26,,,
128,11/22/14 11:24:06 AM,1.27,,,
129,11/22/14 11:28:01 AM,1.28,,,
130,11/22/14 11:31:59 AM,1.29,,,
131,11/22/14 11:37:24 AM,1.30,,,
132,11/22/14 11:41:18 AM,1.31,,,
133,11/22/14 11:45:29 AM,1.32,,,
134,11/22/14 11:45:30 AM,1.33,,,
135,11/22/14 11:49:13 AM,1.34,,,
136,11/22/14 11:52:29 AM,1.35,,,
137,11/22/14 11:55:25 AM,1.36,,,
138,11/22/14 11:58:47 AM,1.37,,,
139,11/22/14 11:58:48 AM,1.38,,,
140,11/22/14 12:01:45 PM,1.39,,,
141,11/22/14 12:05:32 PM,1.40,,,
142,11/22/14 12:05:33 PM,1.41,,,
143,11/22/14 12:08:52 PM,1.42,,,
144,11/22/14 12:11:53 PM,1.43,,,
145,11/22/14 12:15:34 PM,1.44,,,
146,11/22/14 12:19:28 PM,1.45,,,
147,11/22/14 12:24:38 PM,1.46,,,
148,11/22/14 12:32:06 PM,1.47,,,
149,11/22/14 12:40:40 PM,1.48,,,
150,11/22/14 12:47:12 PM,1.49,,,
151,11/22/14 12:54:35 PM,1.50,,,
152,11/22/14 01:11:03 PM,1.51,,,
153,11/24/14 01:48:26 PM,,Logged,,
154,11/24/14 01:48:30 PM,1.51,,Logged,Logged
