"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,12/05/18 01:11:12 PM,55.711,0.00,,,,,
2,12/05/18 01:11:17 PM,,,Logged,,,,
3,12/05/18 02:11:12 PM,56.577,,,,,,
4,12/05/18 03:11:12 PM,56.230,,,,,,
5,12/05/18 04:11:12 PM,54.842,,,,,,
6,12/05/18 04:39:36 PM,,0.01,,,,,
7,12/05/18 05:11:12 PM,53.449,,,,,,
8,12/05/18 05:12:09 PM,,0.02,,,,,
9,12/05/18 05:22:27 PM,,0.03,,,,,
10,12/05/18 06:05:09 PM,,0.04,,,,,
11,12/05/18 06:11:12 PM,52.401,,,,,,
12,12/05/18 07:11:12 PM,51.874,,,,,,
13,12/05/18 07:58:20 PM,,0.05,,,,,
14,12/05/18 08:11:12 PM,51.699,,,,,,
15,12/05/18 08:20:18 PM,,0.06,,,,,
16,12/05/18 08:39:46 PM,,0.07,,,,,
17,12/05/18 09:00:08 PM,,0.08,,,,,
18,12/05/18 09:11:12 PM,51.346,,,,,,
19,12/05/18 09:25:05 PM,,0.09,,,,,
20,12/05/18 10:11:12 PM,50.819,,,,,,
21,12/05/18 10:15:05 PM,,0.10,,,,,
22,12/05/18 11:11:12 PM,50.466,,,,,,
23,12/06/18 12:11:12 AM,49.582,,,,,,
24,12/06/18 01:11:12 AM,49.228,,,,,,
25,12/06/18 02:11:12 AM,49.759,,,,,,
26,12/06/18 03:11:12 AM,49.759,,,,,,
27,12/06/18 04:11:12 AM,49.582,,,,,,
28,12/06/18 05:11:12 AM,49.759,,,,,,
29,12/06/18 06:11:12 AM,48.695,,,,,,
30,12/06/18 07:11:12 AM,48.160,,,,,,
31,12/06/18 08:11:12 AM,47.802,,,,,,
32,12/06/18 09:11:12 AM,48.871,,,,,,
33,12/06/18 10:11:12 AM,51.346,,,,,,
34,12/06/18 11:11:12 AM,53.449,,,,,,
35,12/06/18 12:11:12 PM,68.248,,,,,,
36,12/06/18 01:11:12 PM,58.476,,,,,,
37,12/06/18 02:11:12 PM,58.303,,,,,,
38,12/06/18 03:11:12 PM,57.785,,,,,,
39,12/06/18 04:11:12 PM,56.404,,,,,,
40,12/06/18 05:11:12 PM,52.401,,,,,,
41,12/06/18 06:11:12 PM,49.937,,,,,,
42,12/06/18 07:11:12 PM,49.050,,,,,,
43,12/06/18 08:11:12 PM,48.160,,,,,,
44,12/06/18 09:11:12 PM,47.982,,,,,,
45,12/06/18 10:11:12 PM,47.802,,,,,,
46,12/06/18 11:11:12 PM,47.802,,,,,,
47,12/07/18 12:11:12 AM,47.802,,,,,,
48,12/07/18 01:11:12 AM,47.446,,,,,,
49,12/07/18 02:11:12 AM,47.266,,,,,,
50,12/07/18 03:11:12 AM,46.728,,,,,,
51,12/07/18 04:11:12 AM,46.369,,,,,,
52,12/07/18 05:11:12 AM,46.369,,,,,,
53,12/07/18 06:11:12 AM,46.008,,,,,,
54,12/07/18 07:11:12 AM,46.008,,,,,,
55,12/07/18 08:11:12 AM,46.369,,,,,,
56,12/07/18 09:11:12 AM,48.339,,,,,,
57,12/07/18 10:11:12 AM,51.874,,,,,,
58,12/07/18 11:11:12 AM,54.322,,,,,,
59,12/07/18 12:11:12 PM,70.308,,,,,,
60,12/07/18 01:11:12 PM,60.883,,,,,,
61,12/07/18 02:11:12 PM,59.508,,,,,,
62,12/07/18 03:11:12 PM,57.441,,,,,,
63,12/07/18 04:11:12 PM,54.669,,,,,,
64,12/07/18 05:11:12 PM,52.225,,,,,,
65,12/07/18 06:11:12 PM,50.466,,,,,,
66,12/07/18 07:11:12 PM,49.050,,,,,,
67,12/07/18 08:11:12 PM,47.982,,,,,,
68,12/07/18 09:11:12 PM,48.160,,,,,,
69,12/07/18 10:11:12 PM,47.982,,,,,,
70,12/07/18 11:11:12 PM,47.982,,,,,,
71,12/08/18 12:11:12 AM,47.624,,,,,,
72,12/08/18 01:11:12 AM,46.728,,,,,,
73,12/08/18 02:11:12 AM,46.728,,,,,,
74,12/08/18 03:11:12 AM,46.369,,,,,,
75,12/08/18 04:11:12 AM,46.188,,,,,,
76,12/08/18 05:11:12 AM,46.188,,,,,,
77,12/08/18 06:11:12 AM,46.548,,,,,,
78,12/08/18 07:11:12 AM,46.369,,,,,,
79,12/08/18 08:11:12 AM,46.369,,,,,,
80,12/08/18 09:11:12 AM,47.802,,,,,,
81,12/08/18 10:11:12 AM,50.643,,,,,,
82,12/08/18 11:11:12 AM,53.623,,,,,,
83,12/08/18 12:11:12 PM,71.168,,,,,,
84,12/08/18 01:11:12 PM,61.912,,,,,,
85,12/08/18 02:11:12 PM,60.024,,,,,,
86,12/08/18 03:11:12 PM,57.614,,,,,,
87,12/08/18 04:11:12 PM,55.364,,,,,,
88,12/08/18 05:11:12 PM,52.401,,,,,,
89,12/08/18 06:11:12 PM,50.643,,,,,,
90,12/08/18 07:11:12 PM,49.228,,,,,,
91,12/08/18 08:11:12 PM,48.339,,,,,,
92,12/08/18 09:11:12 PM,47.982,,,,,,
93,12/08/18 10:11:12 PM,47.446,,,,,,
94,12/08/18 11:11:12 PM,47.088,,,,,,
95,12/09/18 12:11:12 AM,46.548,,,,,,
96,12/09/18 01:11:12 AM,46.908,,,,,,
97,12/09/18 02:11:12 AM,47.266,,,,,,
98,12/09/18 03:11:12 AM,46.728,,,,,,
99,12/09/18 04:11:12 AM,46.369,,,,,,
100,12/09/18 05:11:12 AM,45.828,,,,,,
101,12/09/18 06:11:12 AM,45.828,,,,,,
102,12/09/18 07:11:12 AM,45.828,,,,,,
103,12/09/18 08:11:12 AM,47.088,,,,,,
104,12/09/18 09:11:12 AM,49.759,,,,,,
105,12/09/18 10:11:12 AM,53.449,,,,,,
106,12/09/18 11:11:12 AM,56.577,,,,,,
107,12/09/18 12:11:12 PM,63.111,,,,,,
108,12/09/18 01:11:12 PM,59.508,,,,,,
109,12/09/18 02:11:12 PM,58.303,,,,,,
110,12/09/18 03:11:12 PM,57.268,,,,,,
111,12/09/18 04:11:12 PM,56.057,,,,,,
112,12/09/18 05:11:12 PM,52.750,,,,,,
113,12/09/18 06:11:12 PM,50.995,,,,,,
114,12/09/18 07:11:12 PM,50.290,,,,,,
115,12/09/18 08:11:12 PM,49.228,,,,,,
116,12/09/18 09:11:12 PM,48.160,,,,,,
117,12/09/18 10:11:12 PM,47.088,,,,,,
118,12/09/18 11:11:12 PM,46.188,,,,,,
