"Plot Title: HS"
"#","Date Time, GMT-07:00","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
48,12/17/10 02:25:35 PM,0.46,,,,
49,12/17/10 02:30:21 PM,0.47,,,,
50,12/17/10 02:35:32 PM,0.48,,,,
51,12/17/10 02:40:18 PM,0.49,,,,
52,12/17/10 02:44:49 PM,0.50,,,,
53,12/17/10 02:51:58 PM,0.51,,,,
54,12/17/10 03:02:00 PM,0.52,,,,
55,12/17/10 03:11:22 PM,0.53,,,,
56,12/17/10 03:21:02 PM,0.54,,,,
57,12/17/10 03:40:49 PM,0.55,,,,
58,12/17/10 03:56:15 PM,0.56,,,,
59,12/17/10 04:05:12 PM,0.57,,,,
60,12/17/10 04:09:40 PM,0.58,,,,
61,12/17/10 04:14:24 PM,0.59,,,,
62,12/17/10 04:18:53 PM,0.60,,,,
63,12/17/10 04:23:57 PM,0.61,,,,
64,12/17/10 04:28:20 PM,0.62,,,,
65,12/17/10 04:32:06 PM,0.63,,,,
66,12/17/10 04:35:19 PM,0.64,,,,
67,12/17/10 04:38:14 PM,0.65,,,,
68,12/17/10 04:40:47 PM,0.66,,,,
69,12/17/10 04:45:55 PM,0.67,,,,
70,12/17/10 04:56:09 PM,0.68,,,,
71,12/17/10 05:01:55 PM,0.69,,,,
72,12/17/10 05:06:53 PM,0.70,,,,
73,12/17/10 05:09:11 PM,0.71,,,,
74,12/17/10 05:11:36 PM,0.72,,,,
75,12/17/10 05:15:04 PM,0.73,,,,
76,12/17/10 05:18:23 PM,0.74,,,,
77,12/17/10 05:22:05 PM,0.75,,,,
78,12/17/10 05:25:39 PM,0.76,,,,
79,12/17/10 05:30:28 PM,0.77,,,,
80,12/17/10 05:34:56 PM,0.78,,,,
81,12/17/10 05:39:56 PM,0.79,,,,
82,12/17/10 05:43:41 PM,0.80,,,,
83,12/17/10 05:51:43 PM,0.81,,,,
84,12/17/10 05:57:46 PM,0.82,,,,
85,12/17/10 06:02:38 PM,0.83,,,,
86,12/17/10 06:05:20 PM,0.84,,,,
87,12/17/10 06:08:30 PM,0.85,,,,
88,12/17/10 06:12:07 PM,0.86,,,,
89,12/17/10 06:15:48 PM,0.87,,,,
90,12/17/10 06:18:49 PM,0.88,,,,
91,12/17/10 06:21:46 PM,0.89,,,,
92,12/17/10 06:23:43 PM,0.90,,,,
93,12/17/10 06:26:08 PM,0.91,,,,
94,12/17/10 06:30:04 PM,0.92,,,,
95,12/17/10 06:34:06 PM,0.93,,,,
96,12/17/10 06:40:30 PM,0.94,,,,
97,12/17/10 06:51:00 PM,0.95,,,,
98,12/17/10 06:58:57 PM,0.96,,,,
99,12/17/10 07:02:25 PM,0.97,,,,
100,12/17/10 07:12:59 PM,0.98,,,,
101,12/17/10 07:18:51 PM,0.99,,,,
102,12/17/10 07:29:20 PM,1.00,,,,
103,12/17/10 07:35:30 PM,1.01,,,,
104,12/17/10 07:42:49 PM,1.02,,,,
105,12/17/10 07:47:08 PM,1.03,,,,
106,12/17/10 07:54:48 PM,1.04,,,,
107,12/17/10 08:14:34 PM,1.05,,,,
108,12/17/10 09:05:56 PM,1.06,,,,
109,12/17/10 09:19:36 PM,1.07,,,,
110,12/17/10 09:32:37 PM,1.08,,,,
111,12/17/10 09:41:36 PM,1.09,,,,
112,12/17/10 10:14:20 PM,1.10,,,,
113,12/17/10 11:25:09 PM,1.11,,,,
114,12/17/10 11:33:42 PM,1.12,,,,
115,12/17/10 11:44:17 PM,1.13,,,,
116,12/17/10 11:50:45 PM,1.14,,,,
117,12/17/10 11:56:44 PM,1.15,,,,
118,12/18/10 12:00:18 AM,1.16,,,,
119,12/18/10 12:01:48 AM,1.17,,,,
120,12/18/10 12:04:09 AM,1.18,,,,
121,12/18/10 12:07:41 AM,1.19,,,,
122,12/18/10 12:14:59 AM,1.20,,,,
123,12/18/10 12:17:06 AM,1.21,,,,
124,12/18/10 12:20:59 AM,1.22,,,,
125,12/18/10 12:38:33 AM,1.23,,,,
126,12/18/10 12:49:00 AM,1.24,,,,
127,12/18/10 12:53:20 AM,1.25,,,,
128,12/18/10 12:53:53 AM,1.26,,,,
129,12/18/10 12:54:16 AM,1.27,,,,
130,12/18/10 12:54:54 AM,1.28,,,,
131,12/18/10 12:56:01 AM,1.29,,,,
132,12/18/10 12:58:54 AM,1.30,,,,
133,12/18/10 01:03:29 AM,1.31,,,,
134,12/18/10 01:10:46 AM,1.32,,,,
135,12/18/10 01:19:27 AM,1.33,,,,
136,12/18/10 01:23:07 AM,1.34,,,,
137,12/18/10 01:28:31 AM,1.35,,,,
138,12/18/10 01:33:06 AM,1.36,,,,
139,12/18/10 01:35:03 AM,1.37,,,,
140,12/18/10 01:38:10 AM,1.38,,,,
141,12/18/10 01:45:38 AM,1.39,,,,
142,12/18/10 01:47:14 AM,1.40,,,,
143,12/18/10 01:51:25 AM,1.41,,,,
144,12/18/10 02:09:36 AM,1.42,,,,
145,12/18/10 02:39:51 AM,1.43,,,,
146,12/18/10 03:13:37 AM,1.44,,,,
147,12/18/10 03:20:35 AM,1.45,,,,
148,12/18/10 03:30:18 AM,1.46,,,,
149,12/18/10 03:44:54 AM,1.47,,,,
150,12/18/10 04:18:53 AM,1.48,,,,
151,12/18/10 04:55:09 AM,1.49,,,,
152,12/18/10 05:09:44 AM,1.50,,,,
153,12/18/10 05:21:45 AM,1.51,,,,
154,12/18/10 05:24:00 AM,1.52,,,,
155,12/18/10 05:26:56 AM,1.53,,,,
156,12/18/10 05:31:49 AM,1.54,,,,
157,12/18/10 05:39:35 AM,1.55,,,,
158,12/18/10 05:44:48 AM,1.56,,,,
159,12/18/10 05:47:21 AM,1.57,,,,
160,12/18/10 05:48:11 AM,1.58,,,,
161,12/18/10 05:49:46 AM,1.59,,,,
162,12/18/10 05:50:42 AM,1.60,,,,
163,12/18/10 05:51:54 AM,1.61,,,,
164,12/18/10 05:53:48 AM,1.62,,,,
165,12/18/10 05:58:09 AM,1.63,,,,
166,12/18/10 06:00:56 AM,1.64,,,,
167,12/18/10 06:03:21 AM,1.65,,,,
168,12/18/10 06:05:18 AM,1.66,,,,
169,12/18/10 06:09:36 AM,1.67,,,,
170,12/18/10 06:12:59 AM,1.68,,,,
171,12/18/10 06:18:32 AM,1.69,,,,
172,12/18/10 06:22:54 AM,1.70,,,,
173,12/18/10 06:28:38 AM,1.71,,,,
174,12/18/10 06:34:48 AM,1.72,,,,
175,12/18/10 06:37:22 AM,1.73,,,,
176,12/18/10 06:39:34 AM,1.74,,,,
177,12/18/10 06:42:01 AM,1.75,,,,
178,12/18/10 07:10:07 AM,1.76,,,,
179,12/18/10 12:05:29 PM,1.77,,,,
180,12/18/10 12:30:38 PM,1.78,,,,
181,12/18/10 01:03:20 PM,1.79,,,,
182,12/18/10 01:12:45 PM,1.80,,,,
183,12/18/10 01:18:45 PM,1.81,,,,
184,12/18/10 01:30:44 PM,1.82,,,,
185,12/18/10 01:35:51 PM,1.83,,,,
186,12/18/10 01:37:46 PM,1.84,,,,
187,12/18/10 01:43:26 PM,1.85,,,,
188,12/18/10 02:29:42 PM,1.86,,,,
189,12/18/10 02:47:06 PM,1.87,,,,
190,12/18/10 02:48:33 PM,1.88,,,,
191,12/18/10 02:51:01 PM,1.89,,,,
192,12/18/10 02:54:09 PM,1.90,,,,
193,12/18/10 02:59:16 PM,1.91,,,,
194,12/18/10 03:02:50 PM,1.92,,,,
195,12/18/10 03:12:21 PM,1.93,,,,
196,12/18/10 03:51:25 PM,1.94,,,,
197,12/18/10 04:02:58 PM,1.95,,,,
198,12/18/10 04:20:59 PM,1.96,,,,
199,12/18/10 04:26:53 PM,1.97,,,,
200,12/18/10 04:29:04 PM,1.98,,,,
201,12/18/10 04:36:00 PM,1.99,,,,
202,12/18/10 04:44:47 PM,2.00,,,,
203,12/18/10 05:21:48 PM,2.01,,,,
204,12/18/10 05:33:57 PM,2.02,,,,
205,12/18/10 05:35:39 PM,2.03,,,,
206,12/18/10 05:37:37 PM,2.04,,,,
207,12/18/10 05:40:39 PM,2.05,,,,
208,12/18/10 05:42:44 PM,2.06,,,,
209,12/18/10 05:44:09 PM,2.07,,,,
210,12/18/10 05:48:15 PM,2.08,,,,
211,12/18/10 05:52:05 PM,2.09,,,,
212,12/18/10 05:56:46 PM,2.10,,,,
213,12/18/10 06:07:42 PM,2.11,,,,
214,12/18/10 06:22:39 PM,2.12,,,,
215,12/18/10 06:36:30 PM,2.13,,,,
216,12/18/10 06:39:08 PM,2.14,,,,
217,12/18/10 06:42:01 PM,2.15,,,,
218,12/18/10 06:43:50 PM,2.16,,,,
219,12/18/10 06:45:20 PM,2.17,,,,
220,12/18/10 06:47:26 PM,2.18,,,,
221,12/18/10 06:50:01 PM,2.19,,,,
222,12/18/10 06:51:03 PM,2.20,,,,
223,12/18/10 06:55:16 PM,2.21,,,,
224,12/18/10 07:00:12 PM,2.22,,,,
225,12/18/10 07:02:07 PM,2.23,,,,
226,12/18/10 07:03:50 PM,2.24,,,,
227,12/18/10 07:05:42 PM,2.25,,,,
228,12/18/10 07:07:40 PM,2.26,,,,
229,12/18/10 07:10:41 PM,2.27,,,,
230,12/18/10 07:13:14 PM,2.28,,,,
231,12/18/10 07:17:12 PM,2.29,,,,
232,12/18/10 07:25:18 PM,2.30,,,,
233,12/18/10 07:32:38 PM,2.31,,,,
234,12/18/10 07:35:56 PM,2.32,,,,
235,12/18/10 07:38:31 PM,2.33,,,,
236,12/18/10 07:40:21 PM,2.34,,,,
237,12/18/10 07:42:31 PM,2.35,,,,
238,12/18/10 07:44:10 PM,2.36,,,,
239,12/18/10 07:45:41 PM,2.37,,,,
240,12/18/10 07:47:22 PM,2.38,,,,
241,12/18/10 07:49:44 PM,2.39,,,,
242,12/18/10 07:53:51 PM,2.40,,,,
243,12/18/10 08:15:44 PM,2.41,,,,
244,12/18/10 10:38:30 PM,2.42,,,,
245,12/18/10 11:19:14 PM,2.43,,,,
246,12/19/10 12:49:41 AM,2.44,,,,
247,12/19/10 01:03:20 AM,2.45,,,,
248,12/19/10 01:15:43 AM,2.46,,,,
249,12/19/10 01:40:47 AM,2.47,,,,
250,12/19/10 01:47:01 AM,2.48,,,,
251,12/19/10 01:51:38 AM,2.49,,,,
252,12/19/10 01:55:02 AM,2.50,,,,
253,12/19/10 01:58:32 AM,2.51,,,,
254,12/19/10 02:02:46 AM,2.52,,,,
255,12/19/10 02:07:13 AM,2.53,,,,
256,12/19/10 02:12:18 AM,2.54,,,,
257,12/19/10 02:16:45 AM,2.55,,,,
258,12/19/10 02:19:33 AM,2.56,,,,
259,12/19/10 02:22:29 AM,2.57,,,,
260,12/19/10 02:25:28 AM,2.58,,,,
261,12/19/10 02:28:36 AM,2.59,,,,
262,12/19/10 02:31:04 AM,2.60,,,,
263,12/19/10 02:33:30 AM,2.61,,,,
264,12/19/10 02:35:14 AM,2.62,,,,
265,12/19/10 02:37:15 AM,2.63,,,,
266,12/19/10 02:39:19 AM,2.64,,,,
267,12/19/10 02:41:43 AM,2.65,,,,
268,12/19/10 02:44:14 AM,2.66,,,,
269,12/19/10 02:46:37 AM,2.67,,,,
270,12/19/10 02:49:01 AM,2.68,,,,
271,12/19/10 02:51:47 AM,2.69,,,,
272,12/19/10 02:54:18 AM,2.70,,,,
273,12/19/10 02:56:50 AM,2.71,,,,
274,12/19/10 02:59:58 AM,2.72,,,,
275,12/19/10 03:03:19 AM,2.73,,,,
276,12/19/10 03:05:42 AM,2.74,,,,
277,12/19/10 03:09:58 AM,2.75,,,,
278,12/19/10 03:13:27 AM,2.76,,,,
279,12/19/10 03:16:51 AM,2.77,,,,
280,12/19/10 03:20:40 AM,2.78,,,,
281,12/19/10 03:25:28 AM,2.79,,,,
282,12/19/10 03:29:21 AM,2.80,,,,
283,12/19/10 03:33:01 AM,2.81,,,,
284,12/19/10 03:35:54 AM,2.82,,,,
285,12/19/10 03:38:32 AM,2.83,,,,
286,12/19/10 03:40:51 AM,2.84,,,,
287,12/19/10 03:44:18 AM,2.85,,,,
288,12/19/10 03:46:48 AM,2.86,,,,
289,12/19/10 03:50:36 AM,2.87,,,,
290,12/19/10 03:54:38 AM,2.88,,,,
291,12/19/10 03:57:53 AM,2.89,,,,
292,12/19/10 04:02:24 AM,2.90,,,,
293,12/19/10 04:07:59 AM,2.91,,,,
294,12/19/10 04:13:47 AM,2.92,,,,
295,12/19/10 04:20:39 AM,2.93,,,,
296,12/19/10 04:25:55 AM,2.94,,,,
297,12/19/10 04:30:31 AM,2.95,,,,
298,12/19/10 04:34:21 AM,2.96,,,,
299,12/19/10 04:38:04 AM,2.97,,,,
300,12/19/10 04:40:29 AM,2.98,,,,
301,12/19/10 04:42:52 AM,2.99,,,,
302,12/19/10 04:45:54 AM,3.00,,,,
303,12/19/10 04:47:41 AM,3.01,,,,
304,12/19/10 04:49:48 AM,3.02,,,,
305,12/19/10 04:52:49 AM,3.03,,,,
306,12/19/10 04:54:20 AM,3.04,,,,
307,12/19/10 04:56:50 AM,3.05,,,,
308,12/19/10 04:59:53 AM,3.06,,,,
309,12/19/10 05:01:29 AM,3.07,,,,
310,12/19/10 05:02:36 AM,3.08,,,,
311,12/19/10 05:03:48 AM,3.09,,,,
312,12/19/10 05:04:59 AM,3.10,,,,
313,12/19/10 05:06:54 AM,3.11,,,,
314,12/19/10 05:09:11 AM,3.12,,,,
315,12/19/10 05:13:27 AM,3.13,,,,
316,12/19/10 05:14:54 AM,3.14,,,,
317,12/19/10 05:16:14 AM,3.15,,,,
318,12/19/10 05:17:10 AM,3.16,,,,
319,12/19/10 05:18:22 AM,3.17,,,,
320,12/19/10 05:19:10 AM,3.18,,,,
321,12/19/10 05:20:10 AM,3.19,,,,
322,12/19/10 05:21:25 AM,3.20,,,,
323,12/19/10 05:23:24 AM,3.21,,,,
324,12/19/10 05:25:00 AM,3.22,,,,
325,12/19/10 05:26:11 AM,3.23,,,,
326,12/19/10 05:27:29 AM,3.24,,,,
327,12/19/10 05:28:44 AM,3.25,,,,
328,12/19/10 05:30:10 AM,3.26,,,,
329,12/19/10 05:31:15 AM,3.27,,,,
330,12/19/10 05:31:58 AM,3.28,,,,
331,12/19/10 05:32:51 AM,3.29,,,,
332,12/19/10 05:33:52 AM,3.30,,,,
333,12/19/10 05:34:50 AM,3.31,,,,
334,12/19/10 05:36:13 AM,3.32,,,,
335,12/19/10 05:37:23 AM,3.33,,,,
336,12/19/10 05:38:26 AM,3.34,,,,
337,12/19/10 05:40:00 AM,3.35,,,,
338,12/19/10 05:41:03 AM,3.36,,,,
339,12/19/10 05:42:01 AM,3.37,,,,
340,12/19/10 05:42:47 AM,3.38,,,,
341,12/19/10 05:43:48 AM,3.39,,,,
342,12/19/10 05:44:46 AM,3.40,,,,
343,12/19/10 05:45:20 AM,3.41,,,,
344,12/19/10 05:45:45 AM,3.42,,,,
345,12/19/10 05:46:15 AM,3.43,,,,
346,12/19/10 05:46:54 AM,3.44,,,,
347,12/19/10 05:47:34 AM,3.45,,,,
348,12/19/10 05:48:14 AM,3.46,,,,
349,12/19/10 05:49:29 AM,3.47,,,,
350,12/19/10 05:50:02 AM,3.48,,,,
351,12/19/10 05:50:34 AM,3.49,,,,
352,12/19/10 05:51:00 AM,3.50,,,,
353,12/19/10 05:51:29 AM,3.51,,,,
354,12/19/10 05:52:06 AM,3.52,,,,
355,12/19/10 05:52:58 AM,3.53,,,,
356,12/19/10 05:53:30 AM,3.54,,,,
357,12/19/10 05:53:54 AM,3.55,,,,
358,12/19/10 05:54:16 AM,3.56,,,,
359,12/19/10 05:54:42 AM,3.57,,,,
360,12/19/10 05:55:08 AM,3.58,,,,
361,12/19/10 05:55:40 AM,3.59,,,,
362,12/19/10 05:56:16 AM,3.60,,,,
363,12/19/10 05:57:25 AM,3.61,,,,
364,12/19/10 05:58:27 AM,3.62,,,,
365,12/19/10 05:59:30 AM,3.63,,,,
366,12/19/10 06:00:33 AM,3.64,,,,
367,12/19/10 06:01:22 AM,3.65,,,,
368,12/19/10 06:02:00 AM,3.66,,,,
369,12/19/10 06:02:54 AM,3.67,,,,
370,12/19/10 06:04:32 AM,3.68,,,,
371,12/19/10 06:05:05 AM,3.69,,,,
372,12/19/10 06:05:34 AM,3.70,,,,
373,12/19/10 06:06:14 AM,3.71,,,,
374,12/19/10 06:07:05 AM,3.72,,,,
375,12/19/10 06:08:04 AM,3.73,,,,
376,12/19/10 06:09:15 AM,3.74,,,,
377,12/19/10 06:10:25 AM,3.75,,,,
378,12/19/10 06:11:24 AM,3.76,,,,
379,12/19/10 06:12:31 AM,3.77,,,,
380,12/19/10 06:14:13 AM,3.78,,,,
381,12/19/10 06:17:00 AM,3.79,,,,
382,12/19/10 06:20:52 AM,3.80,,,,
383,12/19/10 06:25:28 AM,3.81,,,,
384,12/19/10 06:29:54 AM,3.82,,,,
385,12/19/10 06:35:33 AM,3.83,,,,
386,12/19/10 06:39:39 AM,3.84,,,,
387,12/19/10 06:45:09 AM,3.85,,,,
388,12/19/10 06:48:34 AM,3.86,,,,
389,12/19/10 06:51:07 AM,3.87,,,,
390,12/19/10 06:54:40 AM,3.88,,,,
391,12/19/10 06:58:44 AM,3.89,,,,
392,12/19/10 07:02:25 AM,3.90,,,,
393,12/19/10 07:09:20 AM,3.91,,,,
394,12/19/10 07:11:33 AM,3.92,,,,
395,12/19/10 07:14:24 AM,3.93,,,,
396,12/19/10 07:18:14 AM,3.94,,,,
397,12/19/10 07:21:33 AM,3.95,,,,
398,12/19/10 07:23:01 AM,3.96,,,,
399,12/19/10 07:24:07 AM,3.97,,,,
400,12/19/10 07:25:26 AM,3.98,,,,
401,12/19/10 07:27:32 AM,3.99,,,,
402,12/19/10 07:29:42 AM,4.00,,,,
403,12/19/10 07:32:43 AM,4.01,,,,
404,12/19/10 07:37:33 AM,4.02,,,,
405,12/19/10 07:49:51 AM,4.03,,,,
406,12/19/10 08:00:59 AM,4.04,,,,
407,12/19/10 08:02:31 AM,4.05,,,,
408,12/19/10 08:03:21 AM,4.06,,,,
409,12/19/10 08:05:18 AM,4.07,,,,
410,12/19/10 08:06:43 AM,4.08,,,,
411,12/19/10 08:07:17 AM,4.09,,,,
412,12/19/10 08:08:22 AM,4.10,,,,
413,12/19/10 08:10:22 AM,4.11,,,,
414,12/19/10 08:13:04 AM,4.12,,,,
415,12/19/10 08:20:14 AM,4.13,,,,
416,12/19/10 08:26:52 AM,4.14,,,,
417,12/19/10 08:34:17 AM,4.15,,,,
418,12/19/10 08:56:46 AM,4.16,,,,
419,12/19/10 09:20:45 AM,4.17,,,,
420,12/19/10 09:26:12 AM,4.18,,,,
421,12/19/10 09:29:51 AM,4.19,,,,
422,12/19/10 09:32:16 AM,4.20,,,,
423,12/19/10 09:35:41 AM,4.21,,,,
424,12/19/10 09:39:01 AM,4.22,,,,
425,12/19/10 09:49:32 AM,4.23,,,,
426,12/19/10 09:58:09 AM,4.24,,,,
427,12/19/10 04:39:25 PM,4.25,,,,
428,12/19/10 04:41:00 PM,4.26,,,,
429,12/19/10 04:41:45 PM,4.27,,,,
430,12/19/10 04:42:01 PM,4.28,,,,
431,12/19/10 04:42:12 PM,4.29,,,,
432,12/19/10 04:42:20 PM,4.30,,,,
433,12/19/10 04:42:27 PM,4.31,,,,
434,12/19/10 04:42:33 PM,4.32,,,,
435,12/19/10 04:42:41 PM,4.33,,,,
436,12/19/10 04:42:52 PM,4.34,,,,
437,12/19/10 04:43:01 PM,4.35,,,,
438,12/19/10 04:43:21 PM,4.36,,,,
439,12/19/10 04:44:15 PM,4.37,,,,
440,12/19/10 04:49:55 PM,4.38,,,,
441,12/19/10 04:56:52 PM,4.39,,,,
442,12/19/10 05:13:34 PM,4.40,,,,
443,12/19/10 10:34:33 PM,4.41,,,,
444,12/19/10 10:41:32 PM,4.42,,,,
445,12/20/10 12:07:25 AM,4.43,,,,
446,12/20/10 08:16:13 AM,4.44,,,,
447,12/20/10 01:53:03 PM,4.45,,,,
448,12/20/10 06:57:02 PM,4.46,,,,
449,12/20/10 07:04:38 PM,4.47,,,,
450,12/20/10 07:07:16 PM,4.48,,,,
451,12/20/10 07:12:39 PM,4.49,,,,
452,12/20/10 07:17:23 PM,4.50,,,,
453,12/20/10 07:27:56 PM,4.51,,,,
454,12/20/10 07:45:13 PM,4.52,,,,
455,12/20/10 07:56:39 PM,4.53,,,,
456,12/20/10 08:13:16 PM,4.54,,,,
457,12/20/10 08:27:44 PM,4.55,,,,
458,12/20/10 08:38:21 PM,4.56,,,,
459,12/20/10 08:46:56 PM,4.57,,,,
460,12/20/10 10:36:21 PM,4.58,,,,
461,12/21/10 12:11:09 AM,4.59,,,,
462,12/21/10 12:34:39 AM,4.60,,,,
463,12/21/10 12:58:29 AM,4.61,,,,
464,12/21/10 01:07:22 AM,4.62,,,,
465,12/21/10 01:22:15 AM,4.63,,,,
466,12/21/10 01:26:34 AM,4.64,,,,
467,12/21/10 01:30:40 AM,4.65,,,,
468,12/21/10 01:35:37 AM,4.66,,,,
469,12/21/10 01:50:09 AM,4.67,,,,
470,12/21/10 02:31:58 AM,4.68,,,,
471,12/21/10 02:35:19 AM,4.69,,,,
472,12/21/10 03:02:07 AM,4.70,,,,
473,12/21/10 03:06:24 AM,4.71,,,,
474,12/21/10 03:07:49 AM,4.72,,,,
475,12/21/10 03:10:03 AM,4.73,,,,
476,12/21/10 03:15:32 AM,4.74,,,,
477,12/21/10 03:44:00 AM,4.75,,,,
478,12/21/10 03:45:34 AM,4.76,,,,
479,12/21/10 03:56:48 AM,4.77,,,,
480,12/21/10 09:23:58 AM,4.78,,,,
481,12/21/10 11:57:12 AM,,,Logged,,
482,12/21/10 11:57:18 AM,4.78,,,Logged,Logged
