"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,12/17/14 01:27:20 PM,0.00,,,,
2,12/17/14 01:27:24 PM,,Logged,,,
3,12/17/14 05:47:30 PM,0.01,,,,
4,12/17/14 05:59:41 PM,0.02,,,,
5,12/17/14 06:13:14 PM,0.03,,,,
6,12/17/14 06:41:11 PM,0.04,,,,
7,12/17/14 06:48:55 PM,0.05,,,,
8,12/17/14 06:55:27 PM,0.06,,,,
9,12/17/14 06:55:28 PM,0.07,,,,
10,12/17/14 07:11:25 PM,0.08,,,,
11,12/17/14 07:14:54 PM,0.09,,,,
12,12/17/14 07:17:58 PM,0.10,,,,
13,12/17/14 07:21:00 PM,0.11,,,,
14,12/17/14 07:24:44 PM,0.12,,,,
15,12/17/14 07:38:58 PM,0.13,,,,
16,12/17/14 07:55:39 PM,0.14,,,,
17,12/17/14 08:01:44 PM,0.15,,,,
18,12/17/14 08:01:45 PM,0.16,,,,
19,12/17/14 08:09:47 PM,0.17,,,,
20,12/17/14 08:20:41 PM,0.18,,,,
21,12/17/14 08:20:42 PM,0.19,,,,
22,12/17/14 08:32:52 PM,0.20,,,,
23,12/17/14 08:35:49 PM,0.21,,,,
24,12/17/14 08:41:59 PM,0.22,,,,
25,12/17/14 08:44:40 PM,0.23,,,,
26,12/17/14 08:48:39 PM,0.24,,,,
27,12/17/14 08:55:44 PM,0.25,,,,
28,12/17/14 09:05:55 PM,0.26,,,,
29,12/17/14 09:24:57 PM,0.27,,,,
30,12/17/14 09:37:39 PM,0.28,,,,
31,12/17/14 09:40:32 PM,0.29,,,,
32,12/17/14 09:46:16 PM,0.30,,,,
33,12/17/14 09:53:12 PM,0.31,,,,
34,12/17/14 10:11:38 PM,0.32,,,,
35,12/17/14 10:26:00 PM,0.33,,,,
36,12/17/14 10:31:49 PM,0.34,,,,
37,12/17/14 10:31:50 PM,0.35,,,,
38,12/17/14 10:37:39 PM,0.36,,,,
39,12/17/14 10:56:52 PM,0.37,,,,
40,12/17/14 11:05:40 PM,0.38,,,,
41,12/17/14 11:40:39 PM,0.39,,,,
42,12/17/14 11:40:40 PM,0.40,,,,
43,12/18/14 03:03:51 AM,0.41,,,,
44,12/19/14 01:30:48 AM,0.42,,,,
45,12/19/14 02:02:33 AM,0.43,,,,
46,12/19/14 02:19:05 AM,0.44,,,,
47,12/19/14 03:54:45 AM,0.45,,,,
48,12/19/14 04:45:12 AM,0.46,,,,
49,12/19/14 04:57:34 AM,0.47,,,,
50,12/19/14 04:57:35 AM,0.48,,,,
51,12/19/14 05:11:35 AM,0.49,,,,
52,12/19/14 05:47:36 AM,0.50,,,,
53,12/19/14 06:16:39 AM,0.51,,,,
54,12/19/14 06:36:31 AM,0.52,,,,
55,12/19/14 06:54:11 AM,0.53,,,,
56,12/19/14 07:08:59 AM,0.54,,,,
57,12/19/14 07:39:21 AM,0.55,,,,
58,12/19/14 08:12:27 AM,0.56,,,,
59,12/19/14 08:12:28 AM,0.57,,,,
60,12/19/14 08:31:16 AM,0.58,,,,
61,12/19/14 08:39:09 AM,0.59,,,,
62,12/19/14 09:20:30 AM,0.60,,,,
63,12/19/14 09:53:35 AM,0.61,,,,
64,12/19/14 10:08:53 AM,0.62,,,,
65,12/19/14 10:08:54 AM,0.63,,,,
66,12/19/14 10:25:09 AM,0.64,,,,
67,12/19/14 10:34:19 AM,0.65,,,,
68,12/19/14 10:47:31 AM,0.66,,,,
69,12/19/14 10:57:12 AM,0.67,,,,
70,12/19/14 11:02:20 AM,0.68,,,,
71,12/19/14 11:09:37 AM,0.69,,,,
72,12/19/14 11:18:02 AM,0.70,,,,
73,12/19/14 11:24:24 AM,0.71,,,,
74,12/19/14 11:51:33 AM,0.72,,,,
75,12/19/14 12:09:18 PM,0.73,,,,
76,12/19/14 12:10:25 PM,0.74,,,,
77,12/19/14 12:10:26 PM,0.75,,,,
78,12/19/14 12:11:11 PM,0.76,,,,
79,12/19/14 12:12:22 PM,0.77,,,,
80,12/19/14 12:14:13 PM,0.78,,,,
81,12/19/14 12:14:14 PM,0.79,,,,
82,12/19/14 12:15:48 PM,0.80,,,,
83,12/19/14 12:18:39 PM,0.81,,,,
84,12/19/14 12:21:42 PM,0.82,,,,
85,12/19/14 12:27:45 PM,0.83,,,,
86,12/19/14 12:37:11 PM,0.84,,,,
87,12/19/14 12:39:40 PM,0.85,,,,
88,12/19/14 12:41:36 PM,0.86,,,,
