"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/09/14 10:19:19 AM,0.00,,,
2,01/09/14 10:19:24 AM,,Logged,,
3,01/11/14 05:24:18 PM,0.01,,,
4,01/21/14 11:16:46 AM,0.01,,Logged,Logged
