"Plot Title: HS"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592074, SEN S/N: 10592074)","Event, units (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Attached (LGR S/N: 10592074, SEN S/N: 10592074)","Host Connected (LGR S/N: 10592074, SEN S/N: 10592074)","End Of File (LGR S/N: 10592074, SEN S/N: 10592074)"
108,03/03/19 05:45:00 AM,51.699,,,,
109,03/03/19 05:46:45 AM,,0.43,,,
110,03/03/19 05:49:18 AM,,0.44,,,
111,03/03/19 05:51:56 AM,,0.45,,,
112,03/03/19 05:56:03 AM,,0.46,,,
113,03/03/19 05:58:42 AM,,0.47,,,
114,03/03/19 06:00:00 AM,51.874,,,,
115,03/03/19 06:01:23 AM,,0.48,,,
116,03/03/19 06:04:08 AM,,0.49,,,
117,03/03/19 06:07:21 AM,,0.50,,,
118,03/03/19 06:10:57 AM,,0.51,,,
119,03/03/19 06:15:00 AM,51.699,,,,
120,03/03/19 06:15:20 AM,,0.52,,,
121,03/03/19 06:20:04 AM,,0.53,,,
122,03/03/19 06:25:02 AM,,0.54,,,
123,03/03/19 06:30:00 AM,51.523,,,,
124,03/03/19 06:41:40 AM,,0.55,,,
125,03/03/19 06:45:00 AM,51.172,,,,
126,03/03/19 06:54:58 AM,,0.56,,,
127,03/03/19 07:00:00 AM,50.995,,,,
128,03/03/19 07:04:07 AM,,0.57,,,
129,03/03/19 07:12:15 AM,,0.58,,,
130,03/03/19 07:12:16 AM,,0.59,,,
131,03/03/19 07:15:00 AM,50.995,,,,
132,03/03/19 07:21:40 AM,,0.60,,,
133,03/03/19 07:30:00 AM,50.995,,,,
134,03/03/19 07:40:03 AM,,0.61,,,
135,03/03/19 07:45:00 AM,51.346,,,,
136,03/03/19 08:00:00 AM,52.050,,,,
137,03/03/19 08:15:00 AM,53.100,,,,
138,03/03/19 08:30:00 AM,53.623,,,,
139,03/03/19 08:45:00 AM,53.798,,,,
140,03/03/19 09:00:00 AM,54.322,,,,
141,03/03/19 09:02:25 AM,,0.62,,,
142,03/03/19 09:15:00 AM,54.147,,,,
143,03/03/19 09:30:00 AM,57.096,,,,
144,03/03/19 09:45:00 AM,58.303,,,,
145,03/03/19 10:00:00 AM,58.993,,,,
146,03/03/19 10:15:00 AM,59.680,,,,
147,03/03/19 10:30:00 AM,59.851,,,,
148,03/03/19 10:45:00 AM,59.851,,,,
149,03/03/19 11:00:00 AM,58.131,,,,
150,03/03/19 11:15:00 AM,57.958,,,,
151,03/03/19 11:30:00 AM,57.614,,,,
152,03/03/19 11:45:00 AM,58.303,,,,
153,03/03/19 12:00:00 PM,58.820,,,,
154,03/03/19 12:15:00 PM,58.303,,,,
155,03/03/19 12:24:00 PM,,0.63,,,
156,03/03/19 12:30:00 PM,58.476,,,,
157,03/03/19 12:32:42 PM,,0.64,,,
158,03/03/19 12:39:12 PM,,0.65,,,
159,03/03/19 12:44:40 PM,,0.66,,,
160,03/03/19 12:45:00 PM,57.958,,,,
161,03/03/19 12:48:07 PM,,0.67,,,
162,03/03/19 12:50:01 PM,,0.68,,,
163,03/03/19 12:51:36 PM,,0.69,,,
164,03/03/19 12:53:22 PM,,0.70,,,
165,03/03/19 12:53:23 PM,,0.71,,,
166,03/03/19 12:55:34 PM,,0.72,,,
167,03/03/19 12:57:56 PM,,0.73,,,
168,03/03/19 01:00:00 PM,57.096,,,,
169,03/03/19 01:02:21 PM,,0.74,,,
170,03/03/19 01:09:20 PM,,0.75,,,
171,03/03/19 01:15:00 PM,56.750,,,,
172,03/03/19 01:25:46 PM,,0.76,,,
173,03/03/19 01:25:47 PM,,0.77,,,
174,03/03/19 01:30:00 PM,56.230,,,,
175,03/03/19 01:45:00 PM,55.884,,,,
176,03/03/19 01:50:40 PM,,0.78,,,
177,03/03/19 02:00:00 PM,55.189,,,,
178,03/03/19 02:10:05 PM,,0.79,,,
179,03/03/19 02:15:00 PM,55.017,,,,
180,03/03/19 02:26:05 PM,,0.80,,,
181,03/03/19 02:30:00 PM,54.322,,,,
182,03/03/19 02:45:00 PM,54.147,,,,
183,03/03/19 03:00:00 PM,53.623,,,,
184,03/03/19 03:13:54 PM,,0.81,,,
185,03/03/19 03:13:55 PM,,0.82,,,
186,03/03/19 03:15:00 PM,53.449,,,,
187,03/03/19 03:30:00 PM,52.925,,,,
188,03/03/19 03:45:00 PM,52.401,,,,
189,03/03/19 03:54:46 PM,,0.83,,,
190,03/03/19 04:00:00 PM,52.225,,,,
191,03/03/19 04:15:00 PM,51.874,,,,
192,03/03/19 04:30:00 PM,52.050,,,,
193,03/03/19 04:45:00 PM,51.346,,,,
194,03/03/19 05:00:00 PM,50.643,,,,
195,03/03/19 05:15:00 PM,50.290,,,,
196,03/03/19 05:30:00 PM,50.113,,,,
197,03/03/19 05:45:00 PM,49.582,,,,
198,03/03/19 06:00:00 PM,48.871,,,,
199,03/03/19 06:15:00 PM,48.517,,,,
200,03/03/19 06:30:00 PM,47.982,,,,
201,03/03/19 06:45:00 PM,47.624,,,,
202,03/03/19 07:00:00 PM,47.802,,,,
203,03/03/19 07:15:00 PM,47.982,,,,
204,03/03/19 07:30:00 PM,48.160,,,,
205,03/03/19 07:45:00 PM,48.160,,,,
206,03/03/19 08:00:00 PM,48.339,,,,
207,03/03/19 08:15:00 PM,48.160,,,,
208,03/03/19 08:30:00 PM,48.160,,,,
209,03/03/19 08:45:00 PM,48.160,,,,
210,03/03/19 09:00:00 PM,48.160,,,,
211,03/03/19 09:15:00 PM,47.982,,,,
212,03/03/19 09:30:00 PM,47.624,,,,
213,03/03/19 09:45:00 PM,47.266,,,,
214,03/03/19 10:00:00 PM,47.266,,,,
215,03/03/19 10:15:00 PM,47.088,,,,
216,03/03/19 10:30:00 PM,47.088,,,,
217,03/03/19 10:45:00 PM,47.088,,,,
218,03/03/19 11:00:00 PM,47.088,,,,
219,03/03/19 11:15:00 PM,47.088,,,,
220,03/03/19 11:30:00 PM,47.088,,,,
221,03/03/19 11:45:00 PM,46.908,,,,
222,03/04/19 12:00:00 AM,46.908,,,,
223,03/04/19 12:15:00 AM,46.908,,,,
224,03/04/19 12:30:00 AM,46.908,,,,
225,03/04/19 12:45:00 AM,46.908,,,,
226,03/04/19 01:00:00 AM,46.908,,,,
227,03/04/19 01:15:00 AM,46.908,,,,
228,03/04/19 01:30:00 AM,46.908,,,,
229,03/04/19 01:45:00 AM,46.908,,,,
230,03/04/19 02:00:00 AM,47.088,,,,
231,03/04/19 02:15:00 AM,47.088,,,,
232,03/04/19 02:30:00 AM,46.908,,,,
233,03/04/19 02:45:00 AM,46.908,,,,
234,03/04/19 03:00:00 AM,46.908,,,,
235,03/04/19 03:15:00 AM,46.728,,,,
236,03/04/19 03:30:00 AM,46.548,,,,
237,03/04/19 03:45:00 AM,46.548,,,,
238,03/04/19 04:00:00 AM,46.369,,,,
239,03/04/19 04:15:00 AM,46.369,,,,
240,03/04/19 04:30:00 AM,46.369,,,,
241,03/04/19 04:45:00 AM,46.008,,,,
242,03/04/19 05:00:00 AM,46.188,,,,
243,03/04/19 05:08:18 AM,,0.84,,,
244,03/04/19 05:15:00 AM,46.008,,,,
245,03/04/19 05:30:00 AM,45.648,,,,
246,03/04/19 05:45:00 AM,44.560,,,,
247,03/04/19 06:00:00 AM,44.379,,,,
248,03/04/19 06:15:00 AM,44.560,,,,
249,03/04/19 06:30:00 AM,44.560,,,,
250,03/04/19 06:45:00 AM,44.379,,,,
251,03/04/19 07:00:00 AM,44.560,,,,
252,03/04/19 07:15:00 AM,45.648,,,,
253,03/04/19 07:30:00 AM,46.908,,,,
254,03/04/19 07:45:00 AM,48.339,,,,
255,03/04/19 08:00:00 AM,47.624,,,,
256,03/04/19 08:15:00 AM,47.624,,,,
257,03/04/19 08:30:00 AM,47.982,,,,
258,03/04/19 08:45:00 AM,48.695,,,,
259,03/04/19 09:00:00 AM,53.623,,,,
260,03/04/19 09:15:00 AM,55.364,,,,
261,03/04/19 09:30:00 AM,55.537,,,,
262,03/04/19 09:45:00 AM,55.017,,,,
263,03/04/19 10:00:00 AM,54.669,,,,
264,03/04/19 10:15:00 AM,54.495,,,,
265,03/04/19 10:30:00 AM,54.495,,,,
266,03/04/19 10:45:00 AM,54.495,,,,
267,03/04/19 11:00:00 AM,55.364,,,,
268,03/04/19 11:15:00 AM,57.096,,,,
269,03/04/19 11:30:00 AM,57.268,,,,
270,03/04/19 11:45:00 AM,56.923,,,,
271,03/04/19 12:00:00 PM,55.884,,,,
272,03/04/19 12:15:00 PM,55.884,,,,
273,03/04/19 12:30:00 PM,54.842,,,,
274,03/04/19 12:45:00 PM,53.798,,,,
275,03/04/19 01:00:00 PM,54.842,,,,
276,03/04/19 01:15:00 PM,56.404,,,,
277,03/04/19 01:30:00 PM,56.750,,,,
278,03/04/19 01:45:00 PM,56.923,,,,
279,03/04/19 02:00:00 PM,56.577,,,,
280,03/04/19 02:15:00 PM,55.884,,,,
281,03/04/19 02:30:00 PM,54.322,,,,
282,03/04/19 02:45:00 PM,53.973,,,,
283,03/04/19 03:00:00 PM,53.449,,,,
284,03/04/19 03:15:00 PM,53.274,,,,
285,03/04/19 03:30:00 PM,53.100,,,,
286,03/04/19 03:45:00 PM,53.449,,,,
287,03/04/19 04:00:00 PM,53.973,,,,
288,03/04/19 04:15:00 PM,53.973,,,,
289,03/04/19 04:30:00 PM,53.623,,,,
290,03/04/19 04:45:00 PM,53.274,,,,
291,03/04/19 05:00:00 PM,52.576,,,,
292,03/04/19 05:15:00 PM,51.699,,,,
293,03/04/19 05:30:00 PM,50.819,,,,
294,03/04/19 05:45:00 PM,49.937,,,,
295,03/04/19 06:00:00 PM,49.050,,,,
296,03/04/19 06:15:00 PM,48.339,,,,
297,03/04/19 06:30:00 PM,47.802,,,,
298,03/04/19 06:45:00 PM,47.624,,,,
299,03/04/19 07:00:00 PM,47.266,,,,
300,03/04/19 07:15:00 PM,47.088,,,,
301,03/04/19 07:30:00 PM,47.088,,,,
302,03/04/19 07:45:00 PM,46.908,,,,
303,03/04/19 08:00:00 PM,46.908,,,,
304,03/04/19 08:15:00 PM,46.908,,,,
305,03/04/19 08:30:00 PM,46.908,,,,
306,03/04/19 08:45:00 PM,47.446,,,,
307,03/04/19 09:00:00 PM,47.802,,,,
308,03/04/19 09:15:00 PM,47.802,,,,
309,03/04/19 09:30:00 PM,47.802,,,,
310,03/04/19 09:45:00 PM,47.982,,,,
311,03/04/19 10:00:00 PM,47.802,,,,
312,03/04/19 10:15:00 PM,47.802,,,,
313,03/04/19 10:30:00 PM,47.624,,,,
314,03/04/19 10:45:00 PM,47.446,,,,
315,03/04/19 11:00:00 PM,47.446,,,,
316,03/04/19 11:15:00 PM,47.624,,,,
317,03/04/19 11:30:00 PM,47.982,,,,
318,03/04/19 11:45:00 PM,48.160,,,,
319,03/05/19 12:00:00 AM,48.339,,,,
320,03/05/19 12:15:00 AM,48.339,,,,
321,03/05/19 12:30:00 AM,48.160,,,,
322,03/05/19 12:45:00 AM,48.339,,,,
323,03/05/19 01:00:00 AM,47.982,,,,
324,03/05/19 01:15:00 AM,47.624,,,,
325,03/05/19 01:30:00 AM,47.446,,,,
326,03/05/19 01:45:00 AM,47.446,,,,
327,03/05/19 02:00:00 AM,47.802,,,,
328,03/05/19 02:15:00 AM,47.982,,,,
329,03/05/19 02:30:00 AM,47.802,,,,
330,03/05/19 02:45:00 AM,47.802,,,,
331,03/05/19 03:00:00 AM,47.624,,,,
332,03/05/19 03:15:00 AM,47.624,,,,
333,03/05/19 03:30:00 AM,47.802,,,,
334,03/05/19 03:45:00 AM,48.160,,,,
335,03/05/19 04:00:00 AM,48.339,,,,
336,03/05/19 04:15:00 AM,48.339,,,,
337,03/05/19 04:30:00 AM,48.695,,,,
338,03/05/19 04:45:00 AM,48.871,,,,
339,03/05/19 05:00:00 AM,48.695,,,,
340,03/05/19 05:15:00 AM,48.339,,,,
341,03/05/19 05:30:00 AM,47.982,,,,
342,03/05/19 05:45:00 AM,47.802,,,,
343,03/05/19 06:00:00 AM,47.624,,,,
344,03/05/19 06:01:09 AM,,0.85,,,
345,03/05/19 06:15:00 AM,47.266,,,,
346,03/05/19 06:30:00 AM,47.088,,,,
347,03/05/19 06:38:55 AM,,0.86,,,
348,03/05/19 06:45:00 AM,47.088,,,,
349,03/05/19 06:57:26 AM,,0.87,,,
350,03/05/19 07:00:00 AM,46.908,,,,
351,03/05/19 07:15:00 AM,46.908,,,,
352,03/05/19 07:24:25 AM,,0.88,,,
353,03/05/19 07:30:00 AM,47.088,,,,
354,03/05/19 07:45:00 AM,47.624,,,,
355,03/05/19 07:51:27 AM,,0.89,,,
356,03/05/19 08:00:00 AM,48.339,,,,
357,03/05/19 08:15:00 AM,49.050,,,,
358,03/05/19 08:30:00 AM,49.050,,,,
359,03/05/19 08:45:00 AM,49.582,,,,
360,03/05/19 09:00:00 AM,49.937,,,,
361,03/05/19 09:15:00 AM,49.582,,,,
362,03/05/19 09:30:00 AM,49.404,,,,
363,03/05/19 09:45:00 AM,49.582,,,,
364,03/05/19 09:46:40 AM,,0.90,,,
365,03/05/19 10:00:00 AM,49.404,,,,
366,03/05/19 10:10:27 AM,,0.91,,,
367,03/05/19 10:15:00 AM,49.582,,,,
368,03/05/19 10:19:42 AM,,0.92,,,
369,03/05/19 10:30:00 AM,49.759,,,,
370,03/05/19 10:30:13 AM,,0.93,,,
371,03/05/19 10:30:14 AM,,0.94,,,
372,03/05/19 10:35:33 AM,,0.95,,,
373,03/05/19 10:38:35 AM,,0.96,,,
374,03/05/19 10:42:25 AM,,0.97,,,
375,03/05/19 10:45:00 AM,49.759,,,,
376,03/05/19 10:46:18 AM,,0.98,,,
377,03/05/19 10:49:11 AM,,0.99,,,
378,03/05/19 10:52:19 AM,,1.00,,,
379,03/05/19 10:56:10 AM,,1.01,,,
380,03/05/19 10:59:11 AM,,1.02,,,
381,03/05/19 10:59:12 AM,,1.03,,,
382,03/05/19 11:00:00 AM,49.759,,,,
383,03/05/19 11:02:44 AM,,1.04,,,
384,03/05/19 11:05:51 AM,,1.05,,,
385,03/05/19 11:08:04 AM,,1.06,,,
386,03/05/19 11:12:29 AM,,1.07,,,
387,03/05/19 11:15:00 AM,49.937,,,,
388,03/05/19 11:18:24 AM,,1.08,,,
389,03/05/19 11:23:15 AM,,1.09,,,
390,03/05/19 11:28:27 AM,,1.10,,,
391,03/05/19 11:30:00 AM,49.759,,,,
392,03/05/19 11:36:24 AM,,1.11,,,
393,03/05/19 11:42:32 AM,,1.12,,,
394,03/05/19 11:45:00 AM,49.937,,,,
395,03/05/19 12:00:00 PM,50.113,,,,
396,03/05/19 12:02:17 PM,,1.13,,,
397,03/05/19 12:15:00 PM,51.699,,,,
398,03/05/19 12:30:00 PM,53.100,,,,
399,03/05/19 12:45:00 PM,52.576,,,,
400,03/05/19 01:00:00 PM,52.750,,,,
401,03/05/19 01:15:00 PM,53.274,,,,
402,03/05/19 01:30:00 PM,53.100,,,,
403,03/05/19 01:45:00 PM,53.100,,,,
404,03/05/19 02:00:00 PM,53.274,,,,
405,03/05/19 02:15:00 PM,53.449,,,,
406,03/05/19 02:30:00 PM,54.147,,,,
407,03/05/19 02:45:00 PM,53.623,,,,
408,03/05/19 03:00:00 PM,53.100,,,,
409,03/05/19 03:15:00 PM,53.274,,,,
410,03/05/19 03:30:00 PM,54.322,,,,
411,03/05/19 03:45:00 PM,55.189,,,,
412,03/05/19 04:00:00 PM,55.537,,,,
413,03/05/19 04:15:00 PM,55.537,,,,
414,03/05/19 04:30:00 PM,55.189,,,,
415,03/05/19 04:45:00 PM,54.322,,,,
416,03/05/19 05:00:00 PM,53.274,,,,
417,03/05/19 05:15:00 PM,52.576,,,,
418,03/05/19 05:30:00 PM,52.050,,,,
419,03/05/19 05:45:00 PM,51.699,,,,
420,03/05/19 06:00:00 PM,52.050,,,,
421,03/05/19 06:15:00 PM,52.401,,,,
422,03/05/19 06:30:00 PM,52.750,,,,
423,03/05/19 06:45:00 PM,52.925,,,,
424,03/05/19 06:57:18 PM,,1.14,,,
425,03/05/19 07:00:00 PM,53.100,,,,
426,03/05/19 07:01:04 PM,,1.15,,,
427,03/05/19 07:15:00 PM,52.050,,,,
428,03/05/19 07:30:00 PM,51.699,,,,
429,03/05/19 07:35:24 PM,,1.16,,,
430,03/05/19 07:35:45 PM,,1.17,,,
431,03/05/19 07:39:40 PM,,1.18,,,
432,03/05/19 07:40:31 PM,,1.19,,,
433,03/05/19 07:45:00 PM,51.523,,,,
434,03/05/19 07:47:42 PM,,1.20,,,
435,03/05/19 08:00:00 PM,51.523,,,,
436,03/05/19 08:15:00 PM,51.699,,,,
437,03/05/19 08:30:00 PM,51.699,,,,
438,03/05/19 08:45:00 PM,51.699,,,,
439,03/05/19 09:00:00 PM,51.699,,,,
440,03/05/19 09:08:38 PM,,1.21,,,
441,03/05/19 09:15:00 PM,51.523,,,,
442,03/05/19 09:17:57 PM,,1.22,,,
443,03/05/19 09:19:54 PM,,1.23,,,
444,03/05/19 09:21:45 PM,,1.24,,,
445,03/05/19 09:30:00 PM,51.523,,,,
446,03/05/19 09:45:00 PM,51.523,,,,
447,03/05/19 10:00:00 PM,51.699,,,,
448,03/05/19 10:15:00 PM,51.523,,,,
449,03/05/19 10:30:00 PM,51.523,,,,
450,03/05/19 10:45:00 PM,51.523,,,,
451,03/05/19 11:00:00 PM,51.346,,,,
452,03/05/19 11:15:00 PM,51.346,,,,
453,03/05/19 11:30:00 PM,51.346,,,,
454,03/05/19 11:45:00 PM,51.172,,,,
455,03/06/19 12:00:00 AM,51.346,,,,
456,03/06/19 12:15:00 AM,51.346,,,,
457,03/06/19 12:30:00 AM,51.523,,,,
458,03/06/19 12:45:00 AM,51.699,,,,
459,03/06/19 01:00:00 AM,52.050,,,,
460,03/06/19 01:12:44 AM,,1.25,,,
461,03/06/19 01:15:00 AM,52.225,,,,
462,03/06/19 01:20:57 AM,,1.26,,,
463,03/06/19 01:30:00 AM,51.874,,,,
464,03/06/19 01:32:47 AM,,1.27,,,
465,03/06/19 01:32:48 AM,,1.28,,,
466,03/06/19 01:45:00 AM,51.699,,,,
467,03/06/19 02:00:00 AM,51.699,,,,
468,03/06/19 02:11:40 AM,,1.29,,,
469,03/06/19 02:12:33 AM,,1.30,,,
470,03/06/19 02:13:02 AM,,1.31,,,
471,03/06/19 02:14:04 AM,,1.32,,,
472,03/06/19 02:15:00 AM,51.699,,,,
473,03/06/19 02:17:23 AM,,1.33,,,
474,03/06/19 02:19:01 AM,,1.34,,,
475,03/06/19 02:26:33 AM,,1.35,,,
476,03/06/19 02:28:12 AM,,1.36,,,
477,03/06/19 02:30:00 AM,51.346,,,,
478,03/06/19 02:30:34 AM,,1.37,,,
479,03/06/19 02:35:32 AM,,1.38,,,
480,03/06/19 02:45:00 AM,51.172,,,,
481,03/06/19 03:00:00 AM,51.172,,,,
482,03/06/19 03:06:24 AM,,1.39,,,
483,03/06/19 03:15:00 AM,51.346,,,,
484,03/06/19 03:21:02 AM,,1.40,,,
485,03/06/19 03:23:01 AM,,1.41,,,
486,03/06/19 03:30:00 AM,51.346,,,,
487,03/06/19 03:31:29 AM,,1.42,,,
488,03/06/19 03:34:15 AM,,1.43,,,
489,03/06/19 03:35:26 AM,,1.44,,,
490,03/06/19 03:35:27 AM,,1.45,,,
491,03/06/19 03:37:08 AM,,1.46,,,
492,03/06/19 03:37:09 AM,,1.47,,,
493,03/06/19 03:45:00 AM,51.346,,,,
494,03/06/19 03:54:32 AM,,1.48,,,
495,03/06/19 03:56:33 AM,,1.49,,,
496,03/06/19 03:57:31 AM,,1.50,,,
497,03/06/19 03:59:08 AM,,1.51,,,
498,03/06/19 04:00:00 AM,51.523,,,,
499,03/06/19 04:01:11 AM,,1.52,,,
500,03/06/19 04:05:51 AM,,1.53,,,
501,03/06/19 04:06:55 AM,,1.54,,,
502,03/06/19 04:06:56 AM,,1.55,,,
503,03/06/19 04:07:50 AM,,1.56,,,
504,03/06/19 04:08:39 AM,,1.57,,,
505,03/06/19 04:10:19 AM,,1.58,,,
506,03/06/19 04:12:21 AM,,1.59,,,
507,03/06/19 04:13:45 AM,,1.60,,,
508,03/06/19 04:13:46 AM,,1.61,,,
509,03/06/19 04:14:49 AM,,1.62,,,
510,03/06/19 04:15:00 AM,51.346,,,,
511,03/06/19 04:15:59 AM,,1.63,,,
512,03/06/19 04:20:41 AM,,1.64,,,
513,03/06/19 04:30:00 AM,51.346,,,,
514,03/06/19 04:38:10 AM,,1.65,,,
515,03/06/19 04:45:00 AM,51.346,,,,
516,03/06/19 04:48:34 AM,,1.66,,,
517,03/06/19 04:48:35 AM,,1.67,,,
518,03/06/19 04:51:20 AM,,1.68,,,
519,03/06/19 04:51:21 AM,,1.69,,,
520,03/06/19 04:52:14 AM,,1.70,,,
521,03/06/19 04:52:15 AM,,1.71,,,
522,03/06/19 04:54:08 AM,,1.72,,,
523,03/06/19 04:55:49 AM,,1.73,,,
524,03/06/19 04:57:12 AM,,1.74,,,
525,03/06/19 04:57:13 AM,,1.75,,,
526,03/06/19 04:57:34 AM,,1.76,,,
527,03/06/19 04:57:35 AM,,1.77,,,
528,03/06/19 04:57:51 AM,,1.78,,,
529,03/06/19 04:57:52 AM,,1.79,,,
530,03/06/19 04:58:09 AM,,1.80,,,
531,03/06/19 04:58:34 AM,,1.81,,,
532,03/06/19 04:58:53 AM,,1.82,,,
533,03/06/19 04:59:14 AM,,1.83,,,
534,03/06/19 05:00:00 AM,51.346,,,,
535,03/06/19 05:00:48 AM,,1.84,,,
536,03/06/19 05:03:36 AM,,1.85,,,
537,03/06/19 05:08:04 AM,,1.86,,,
538,03/06/19 05:10:51 AM,,1.87,,,
539,03/06/19 05:13:24 AM,,1.88,,,
540,03/06/19 05:13:25 AM,,1.89,,,
541,03/06/19 05:14:33 AM,,1.90,,,
542,03/06/19 05:15:00 AM,51.346,,,,
543,03/06/19 05:15:38 AM,,1.91,,,
544,03/06/19 05:17:00 AM,,1.92,,,
545,03/06/19 05:17:58 AM,,1.93,,,
