"Plot Title: Als"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309221, SEN S/N: 20309221)","Event, units (LGR S/N: 20309221, SEN S/N: 20309221)","Coupler Attached (LGR S/N: 20309221, SEN S/N: 20309221)","Host Connected (LGR S/N: 20309221, SEN S/N: 20309221)","Stopped (LGR S/N: 20309221, SEN S/N: 20309221)","End Of File (LGR S/N: 20309221, SEN S/N: 20309221)"
1,01/12/19 12:00:00 PM,66.366,0.00,,,,
2,01/12/19 01:00:00 PM,66.708,,,,,
3,01/12/19 02:00:00 PM,59.164,,,,,
4,01/12/19 03:00:00 PM,56.577,,,,,
5,01/12/19 04:00:00 PM,57.268,,,,,
6,01/12/19 05:00:00 PM,57.096,,,,,
7,01/12/19 06:00:00 PM,52.925,,,,,
8,01/12/19 07:00:00 PM,52.050,,,,,
9,01/12/19 08:00:00 PM,50.819,,,,,
10,01/12/19 09:00:00 PM,51.172,,,,,
11,01/12/19 10:00:00 PM,48.517,,,,,
12,01/12/19 11:00:00 PM,46.908,,,,,
13,01/13/19 12:00:00 AM,48.160,,,,,
14,01/13/19 01:00:00 AM,49.582,,,,,
15,01/13/19 02:00:00 AM,51.172,,,,,
16,01/13/19 02:48:19 AM,,0.01,,,,
17,01/13/19 03:00:00 AM,50.819,,,,,
18,01/13/19 04:00:00 AM,48.339,,,,,
19,01/13/19 05:00:00 AM,46.548,,,,,
20,01/13/19 06:00:00 AM,45.828,,,,,
21,01/13/19 07:00:00 AM,46.369,,,,,
22,01/13/19 08:00:00 AM,49.759,,,,,
23,01/13/19 09:00:00 AM,56.230,,,,,
24,01/13/19 10:00:00 AM,62.083,,,,,
25,01/13/19 11:00:00 AM,61.912,,,,,
26,01/13/19 12:00:00 PM,60.368,,,,,
27,01/13/19 01:00:00 PM,61.054,,,,,
28,01/13/19 02:00:00 PM,64.652,,,,,
29,01/13/19 03:00:00 PM,65.680,,,,,
30,01/13/19 04:00:00 PM,57.096,,,,,
31,01/13/19 05:00:00 PM,53.973,,,,,
32,01/13/19 06:00:00 PM,51.172,,,,,
33,01/13/19 07:00:00 PM,50.643,,,,,
34,01/13/19 08:00:00 PM,52.050,,,,,
35,01/13/19 09:00:00 PM,52.576,,,,,
36,01/13/19 10:00:00 PM,52.576,,,,,
37,01/13/19 11:00:00 PM,52.750,,,,,
38,01/14/19 12:00:00 AM,53.623,,,,,
39,01/14/19 01:00:00 AM,53.449,,,,,
