"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,12/17/13 12:37:22 PM,0.00,,,
2,12/17/13 12:37:32 PM,,Logged,,
3,12/24/13 11:50:04 AM,0.00,,Logged,Logged
