"Plot Title: RLSM2"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20521510, SEN S/N: 20521510)","Event, units (LGR S/N: 20521510, SEN S/N: 20521510)","Coupler Detached (LGR S/N: 20521510, SEN S/N: 20521510)","Coupler Attached (LGR S/N: 20521510, SEN S/N: 20521510)","Host Connected (LGR S/N: 20521510, SEN S/N: 20521510)","Stopped (LGR S/N: 20521510, SEN S/N: 20521510)","End Of File (LGR S/N: 20521510, SEN S/N: 20521510)"
1,04/04/19 11:12:23 AM,51.874,0.00,,,,,
2,04/04/19 11:12:53 AM,,,Logged,,,,
3,04/04/19 11:16:23 AM,,0.01,,,,,
4,04/04/19 12:12:23 PM,51.523,,,,,,
5,04/04/19 01:12:23 PM,52.925,,,,,,
6,04/04/19 02:12:23 PM,53.449,,,,,,
7,04/04/19 03:12:23 PM,51.874,,,,,,
8,04/04/19 04:12:23 PM,51.523,,,,,,
9,04/04/19 05:12:23 PM,52.050,,,,,,
10,04/04/19 06:12:23 PM,51.172,,,,,,
11,04/04/19 07:12:23 PM,50.290,,,,,,
12,04/04/19 08:12:23 PM,49.582,,,,,,
13,04/04/19 09:12:23 PM,49.404,,,,,,
14,04/04/19 10:12:23 PM,49.404,,,,,,
15,04/04/19 11:12:23 PM,49.582,,,,,,
16,04/05/19 12:12:23 AM,49.404,,,,,,
17,04/05/19 01:12:23 AM,49.050,,,,,,
18,04/05/19 02:12:23 AM,49.404,,,,,,
19,04/05/19 03:12:23 AM,49.582,,,,,,
20,04/05/19 04:12:23 AM,49.759,,,,,,
21,04/05/19 05:12:23 AM,49.404,,,,,,
22,04/05/19 05:55:09 AM,,0.02,,,,,
23,04/05/19 06:12:23 AM,49.050,,,,,,
24,04/05/19 07:12:23 AM,48.695,,,,,,
25,04/05/19 07:32:28 AM,,0.03,,,,,
26,04/05/19 08:12:23 AM,48.871,,,,,,
27,04/05/19 08:55:41 AM,,0.04,,,,,
28,04/05/19 09:12:23 AM,48.695,,,,,,
29,04/05/19 09:28:33 AM,,0.05,,,,,
30,04/05/19 09:33:32 AM,,0.06,,,,,
31,04/05/19 09:35:41 AM,,0.07,,,,,
32,04/05/19 09:37:22 AM,,0.08,,,,,
33,04/05/19 09:38:43 AM,,0.09,,,,,
34,04/05/19 09:40:31 AM,,0.10,,,,,
35,04/05/19 09:42:28 AM,,0.11,,,,,
36,04/05/19 09:46:18 AM,,0.12,,,,,
37,04/05/19 09:49:45 AM,,0.13,,,,,
38,04/05/19 09:54:00 AM,,0.14,,,,,
39,04/05/19 09:58:16 AM,,0.15,,,,,
