"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,11/18/14 04:12:25 PM,0.00,,,,
2,11/18/14 04:12:34 PM,,Logged,,,
3,11/19/14 06:12:01 AM,0.01,,,,
4,11/19/14 06:24:29 AM,0.02,,,,
5,11/19/14 06:33:43 AM,0.03,,,,
6,11/19/14 06:47:11 AM,0.04,,,,
7,11/19/14 06:52:48 AM,0.05,,,,
8,11/19/14 07:04:29 AM,0.06,,,,
9,11/19/14 07:04:30 AM,0.07,,,,
10,11/19/14 07:31:01 AM,0.08,,,,
11,11/19/14 08:08:30 AM,0.09,,,,
12,11/19/14 09:49:43 AM,0.10,,,,
13,11/19/14 10:16:18 AM,0.11,,,,
14,11/19/14 10:18:15 AM,0.12,,,,
15,11/19/14 10:20:08 AM,0.13,,,,
16,11/19/14 10:20:09 AM,0.14,,,,
17,11/19/14 10:29:45 AM,0.15,,,,
18,11/19/14 10:38:40 AM,0.16,,,,
19,11/19/14 10:45:48 AM,0.17,,,,
20,11/19/14 10:51:53 AM,0.18,,,,
21,11/19/14 10:58:16 AM,0.19,,,,
22,11/19/14 10:58:17 AM,0.20,,,,
23,11/19/14 11:02:15 AM,0.21,,,,
24,11/19/14 11:08:24 AM,0.22,,,,
25,11/19/14 11:11:07 AM,0.23,,,,
26,11/19/14 11:13:04 AM,0.24,,,,
27,11/19/14 11:14:56 AM,0.25,,,,
28,11/19/14 11:16:42 AM,0.26,,,,
29,11/19/14 11:18:30 AM,0.27,,,,
30,11/19/14 11:19:32 AM,0.28,,,,
31,11/19/14 11:20:14 AM,0.29,,,,
32,11/19/14 11:22:56 AM,0.30,,,,
33,11/19/14 11:24:45 AM,0.31,,,,
34,11/19/14 11:26:32 AM,0.32,,,,
35,11/19/14 11:28:34 AM,0.33,,,,
36,11/19/14 11:31:59 AM,0.34,,,,
37,11/19/14 11:35:48 AM,0.35,,,,
38,11/19/14 11:44:34 AM,0.36,,,,
39,11/19/14 12:34:53 PM,0.37,,,,
