"Plot Title: Landing"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","Stopped (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
1,04/04/19 03:00:00 PM,57.268,0.00,,,,
2,04/04/19 03:30:00 PM,57.441,,,,,
3,04/04/19 04:00:00 PM,57.096,,,,,
4,04/04/19 04:30:00 PM,58.131,,,,,
5,04/04/19 05:00:00 PM,57.785,,,,,
6,04/04/19 05:30:00 PM,57.268,,,,,
7,04/04/19 06:00:00 PM,57.268,,,,,
8,04/04/19 06:30:00 PM,55.537,,,,,
9,04/04/19 07:00:00 PM,54.669,,,,,
10,04/04/19 07:30:00 PM,53.798,,,,,
11,04/04/19 08:00:00 PM,53.274,,,,,
12,04/04/19 08:30:00 PM,52.925,,,,,
13,04/04/19 09:00:00 PM,52.576,,,,,
14,04/04/19 09:30:00 PM,52.401,,,,,
15,04/04/19 10:00:00 PM,52.401,,,,,
16,04/04/19 10:30:00 PM,52.401,,,,,
17,04/04/19 11:00:00 PM,52.576,,,,,
18,04/04/19 11:30:00 PM,52.225,,,,,
19,04/05/19 12:00:00 AM,51.699,,,,,
20,04/05/19 12:30:00 AM,51.346,,,,,
21,04/05/19 01:00:00 AM,51.172,,,,,
22,04/05/19 01:30:00 AM,51.523,,,,,
23,04/05/19 02:00:00 AM,51.874,,,,,
24,04/05/19 02:30:00 AM,52.225,,,,,
25,04/05/19 03:00:00 AM,52.576,,,,,
26,04/05/19 03:30:00 AM,52.576,,,,,
27,04/05/19 04:00:00 AM,52.576,,,,,
28,04/05/19 04:30:00 AM,52.225,,,,,
29,04/05/19 05:00:00 AM,52.401,,,,,
30,04/05/19 05:30:00 AM,52.050,,,,,
31,04/05/19 06:00:00 AM,51.523,,,,,
32,04/05/19 06:30:00 AM,51.172,,,,,
33,04/05/19 07:00:00 AM,50.995,,,,,
34,04/05/19 07:30:00 AM,51.346,,,,,
35,04/05/19 08:00:00 AM,51.699,,,,,
36,04/05/19 08:30:00 AM,51.699,,,,,
37,04/05/19 08:38:56 AM,,0.01,,,,
38,04/05/19 09:00:00 AM,51.699,,,,,
39,04/05/19 09:24:27 AM,,0.02,,,,
40,04/05/19 09:30:00 AM,51.874,,,,,
41,04/05/19 09:31:57 AM,,0.03,,,,
42,04/05/19 09:34:32 AM,,0.04,,,,
43,04/05/19 09:37:04 AM,,0.05,,,,
44,04/05/19 09:39:32 AM,,0.06,,,,
45,04/05/19 09:45:59 AM,,0.07,,,,
46,04/05/19 09:49:19 AM,,0.08,,,,
47,04/05/19 09:55:10 AM,,0.09,,,,
48,04/05/19 09:59:44 AM,,0.10,,,,
49,04/05/19 10:00:00 AM,51.874,,,,,
50,04/05/19 10:04:02 AM,,0.11,,,,
51,04/05/19 10:08:49 AM,,0.12,,,,
52,04/05/19 10:15:54 AM,,0.13,,,,
53,04/05/19 10:25:24 AM,,0.14,,,,
54,04/05/19 10:30:00 AM,52.576,,,,,
55,04/05/19 10:33:58 AM,,0.15,,,,
56,04/05/19 10:35:32 AM,,0.16,,,,
57,04/05/19 10:37:51 AM,,0.17,,,,
58,04/05/19 10:39:29 AM,,0.18,,,,
59,04/05/19 10:41:31 AM,,0.19,,,,
60,04/05/19 10:43:49 AM,,0.20,,,,
61,04/05/19 10:48:10 AM,,0.21,,,,
62,04/05/19 10:49:32 AM,,0.22,,,,
63,04/05/19 10:50:43 AM,,0.23,,,,
64,04/05/19 10:51:37 AM,,0.24,,,,
65,04/05/19 10:53:27 AM,,0.25,,,,
66,04/05/19 10:56:56 AM,,0.26,,,,
67,04/05/19 11:00:00 AM,52.750,,,,,
68,04/05/19 11:03:11 AM,,0.27,,,,
69,04/05/19 11:04:29 AM,,0.28,,,,
70,04/05/19 11:06:40 AM,,0.29,,,,
71,04/05/19 11:08:47 AM,,0.30,,,,
72,04/05/19 11:10:14 AM,,0.31,,,,
73,04/05/19 11:11:15 AM,,0.32,,,,
74,04/05/19 11:12:32 AM,,0.33,,,,
75,04/05/19 11:13:48 AM,,0.34,,,,
76,04/05/19 11:16:58 AM,,0.35,,,,
77,04/05/19 11:23:31 AM,,0.36,,,,
78,04/05/19 11:30:00 AM,53.973,,,,,
79,04/05/19 12:00:00 PM,57.614,,,,,
80,04/05/19 12:30:00 PM,57.614,,,,,
81,04/05/19 01:00:00 PM,56.923,,,,,
82,04/05/19 01:30:00 PM,58.647,,,,,
83,04/05/19 02:00:00 PM,63.282,,,,,
84,04/05/19 02:30:00 PM,67.050,,,,,
85,04/05/19 03:00:00 PM,69.278,,,,,
86,04/05/19 03:30:00 PM,68.248,,,,,
87,04/05/19 04:00:00 PM,66.708,,,,,
88,04/05/19 04:30:00 PM,64.996,,,,,
89,04/05/19 05:00:00 PM,62.254,,,,,
90,04/05/19 05:30:00 PM,59.680,,,,,
91,04/05/19 06:00:00 PM,57.958,,,,,
92,04/05/19 06:30:00 PM,57.958,,,,,
93,04/05/19 07:00:00 PM,57.268,,,,,
94,04/05/19 07:30:00 PM,54.842,,,,,
95,04/05/19 08:00:00 PM,52.750,,,,,
96,04/05/19 08:30:00 PM,51.346,,,,,
97,04/05/19 09:00:00 PM,50.466,,,,,
98,04/05/19 09:30:00 PM,50.113,,,,,
99,04/05/19 10:00:00 PM,49.937,,,,,
100,04/05/19 10:30:00 PM,49.759,,,,,
101,04/05/19 11:00:00 PM,49.582,,,,,
102,04/05/19 11:30:00 PM,49.404,,,,,
103,04/06/19 12:00:00 AM,49.050,,,,,
104,04/06/19 12:30:00 AM,48.871,,,,,
105,04/06/19 01:00:00 AM,49.228,,,,,
106,04/06/19 01:30:00 AM,49.937,,,,,
107,04/06/19 02:00:00 AM,50.819,,,,,
108,04/06/19 02:30:00 AM,51.874,,,,,
109,04/06/19 03:00:00 AM,52.225,,,,,
110,04/06/19 03:30:00 AM,52.750,,,,,
111,04/06/19 03:44:42 AM,,0.37,,,,
112,04/06/19 04:00:00 AM,52.925,,,,,
113,04/06/19 04:30:00 AM,52.750,,,,,
114,04/06/19 04:37:33 AM,,0.38,,,,
115,04/06/19 05:00:00 AM,52.750,,,,,
116,04/06/19 05:27:23 AM,,0.39,,,,
117,04/06/19 05:30:00 AM,52.750,,,,,
118,04/06/19 06:00:00 AM,52.750,,,,,
119,04/06/19 06:08:31 AM,,0.40,,,,
120,04/06/19 06:30:00 AM,52.576,,,,,
121,04/06/19 07:00:00 AM,52.401,,,,,
122,04/06/19 07:30:00 AM,52.576,,,,,
123,04/06/19 08:00:00 AM,52.925,,,,,
124,04/06/19 08:30:00 AM,53.623,,,,,
125,04/06/19 09:00:00 AM,54.495,,,,,
126,04/06/19 09:30:00 AM,56.057,,,,,
127,04/06/19 10:00:00 AM,57.614,,,,,
128,04/06/19 10:30:00 AM,58.647,,,,,
129,04/06/19 11:00:00 AM,60.024,,,,,
130,04/06/19 11:30:00 AM,59.337,,,,,
131,04/06/19 12:00:00 PM,60.368,,,,,
132,04/06/19 12:30:00 PM,59.164,,,,,
133,04/06/19 01:00:00 PM,59.164,,,,,
134,04/06/19 01:30:00 PM,59.851,,,,,
135,04/06/19 02:00:00 PM,64.652,,,,,
136,04/06/19 02:30:00 PM,65.851,,,,,
137,04/06/19 03:00:00 PM,66.708,,,,,
138,04/06/19 03:30:00 PM,67.564,,,,,
139,04/06/19 04:00:00 PM,64.825,,,,,
140,04/06/19 04:30:00 PM,65.680,,,,,
141,04/06/19 05:00:00 PM,64.139,,,,,
142,04/06/19 05:30:00 PM,61.912,,,,,
143,04/06/19 06:00:00 PM,60.883,,,,,
144,04/06/19 06:30:00 PM,60.883,,,,,
145,04/06/19 07:00:00 PM,60.368,,,,,
146,04/06/19 07:30:00 PM,58.131,,,,,
147,04/06/19 08:00:00 PM,57.096,,,,,
148,04/06/19 08:30:00 PM,56.404,,,,,
149,04/06/19 09:00:00 PM,55.537,,,,,
150,04/06/19 09:30:00 PM,54.322,,,,,
151,04/06/19 10:00:00 PM,52.576,,,,,
152,04/06/19 10:30:00 PM,51.523,,,,,
153,04/06/19 11:00:00 PM,51.172,,,,,
154,04/06/19 11:30:00 PM,50.643,,,,,
155,04/07/19 12:00:00 AM,50.113,,,,,
156,04/07/19 12:30:00 AM,49.759,,,,,
157,04/07/19 01:00:00 AM,49.404,,,,,
158,04/07/19 01:30:00 AM,49.759,,,,,
159,04/07/19 02:00:00 AM,49.937,,,,,
160,04/07/19 02:30:00 AM,50.113,,,,,
161,04/07/19 03:00:00 AM,50.819,,,,,
162,04/07/19 03:30:00 AM,51.172,,,,,
163,04/07/19 04:00:00 AM,50.819,,,,,
164,04/07/19 04:30:00 AM,50.819,,,,,
165,04/07/19 05:00:00 AM,50.819,,,,,
166,04/07/19 05:30:00 AM,51.346,,,,,
167,04/07/19 06:00:00 AM,51.699,,,,,
168,04/07/19 06:30:00 AM,51.699,,,,,
169,04/07/19 07:00:00 AM,51.346,,,,,
170,04/07/19 07:30:00 AM,51.346,,,,,
171,04/07/19 08:00:00 AM,52.225,,,,,
172,04/07/19 08:30:00 AM,55.017,,,,,
173,04/07/19 09:00:00 AM,63.111,,,,,
174,04/07/19 09:30:00 AM,61.054,,,,,
175,04/07/19 10:00:00 AM,59.508,,,,,
176,04/07/19 10:30:00 AM,61.054,,,,,
177,04/07/19 11:00:00 AM,63.455,,,,,
178,04/07/19 11:30:00 AM,65.851,,,,,
179,04/07/19 12:00:00 PM,69.278,,,,,
180,04/07/19 12:30:00 PM,73.926,,,,,
181,04/07/19 01:00:00 PM,79.151,,,,,
182,04/07/19 01:30:00 PM,81.797,,,,,
183,04/07/19 02:00:00 PM,82.686,,,,,
184,04/07/19 02:30:00 PM,82.152,,,,,
185,04/07/19 03:00:00 PM,81.621,,,,,
186,04/07/19 03:30:00 PM,79.326,,,,,
187,04/07/19 04:00:00 PM,76.354,,,,,
188,04/07/19 04:30:00 PM,73.926,,,,,
189,04/07/19 05:00:00 PM,72.372,,,,,
190,04/07/19 05:30:00 PM,69.449,,,,,
191,04/07/19 06:00:00 PM,67.735,,,,,
192,04/07/19 06:30:00 PM,66.022,,,,,
193,04/07/19 07:00:00 PM,63.626,,,,,
194,04/07/19 07:30:00 PM,61.398,,,,,
195,04/07/19 08:00:00 PM,59.680,,,,,
196,04/07/19 08:30:00 PM,58.303,,,,,
197,04/07/19 09:00:00 PM,57.268,,,,,
198,04/07/19 09:30:00 PM,56.404,,,,,
