"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,10/29/13 01:55:55 PM,0.00,,,
2,10/29/13 01:56:03 PM,,Logged,,
3,11/05/13 11:54:05 AM,0.00,,Logged,Logged
