"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/12/08 03:03:24 PM,,Logged,,
2,10/25/08 03:38:02 PM,,,Logged,
3,10/25/08 03:38:07 PM,,Logged,,
4,10/25/08 03:38:19 PM,,,Logged,
5,11/17/08 06:54:46 AM,,,,Logged
6,11/17/08 06:54:47 AM,0.00,,,
7,11/17/08 06:54:46 AM,0.00,,,
