"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","Stopped (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
1,03/02/19 11:30:00 AM,62.769,0.00,,,,
2,03/02/19 12:00:00 PM,56.230,,,,,
3,03/02/19 12:30:00 PM,56.057,,,,,
4,03/02/19 01:00:00 PM,55.711,,,,,
5,03/02/19 01:30:00 PM,55.884,,,,,
6,03/02/19 02:00:00 PM,55.884,,,,,
7,03/02/19 02:30:00 PM,55.884,,,,,
8,03/02/19 03:00:00 PM,55.711,,,,,
9,03/02/19 03:30:00 PM,55.711,,,,,
10,03/02/19 04:00:00 PM,55.537,,,,,
11,03/02/19 04:05:36 PM,,0.01,,,,
12,03/02/19 04:30:00 PM,54.842,,,,,
13,03/02/19 05:00:00 PM,54.842,,,,,
14,03/02/19 05:30:00 PM,54.669,,,,,
15,03/02/19 06:00:00 PM,54.322,,,,,
16,03/02/19 06:30:00 PM,53.449,,,,,
17,03/02/19 07:00:00 PM,53.100,,,,,
18,03/02/19 07:30:00 PM,52.750,,,,,
19,03/02/19 08:00:00 PM,52.750,,,,,
20,03/02/19 08:30:00 PM,52.225,,,,,
21,03/02/19 09:00:00 PM,51.346,,,,,
22,03/02/19 09:30:00 PM,51.346,,,,,
23,03/02/19 10:00:00 PM,51.523,,,,,
24,03/02/19 10:30:00 PM,50.819,,,,,
25,03/02/19 11:00:00 PM,50.290,,,,,
26,03/02/19 11:30:00 PM,50.113,,,,,
27,03/02/19 11:36:27 PM,,0.02,,,,
28,03/03/19 12:00:00 AM,49.759,,,,,
29,03/03/19 12:30:00 AM,49.937,,,,,
30,03/03/19 01:00:00 AM,50.290,,,,,
31,03/03/19 01:30:00 AM,50.819,,,,,
32,03/03/19 02:00:00 AM,50.995,,,,,
33,03/03/19 02:30:00 AM,51.172,,,,,
34,03/03/19 03:00:00 AM,51.346,,,,,
35,03/03/19 03:30:00 AM,51.523,,,,,
36,03/03/19 04:00:00 AM,51.523,,,,,
37,03/03/19 04:30:00 AM,51.523,,,,,
38,03/03/19 05:00:00 AM,51.699,,,,,
39,03/03/19 05:30:00 AM,51.874,,,,,
40,03/03/19 06:00:00 AM,51.874,,,,,
41,03/03/19 06:30:00 AM,51.699,,,,,
42,03/03/19 07:00:00 AM,51.346,,,,,
43,03/03/19 07:30:00 AM,51.172,,,,,
44,03/03/19 08:00:00 AM,51.523,,,,,
45,03/03/19 08:30:00 AM,52.750,,,,,
46,03/03/19 09:00:00 AM,53.973,,,,,
47,03/03/19 09:30:00 AM,54.322,,,,,
48,03/03/19 09:39:12 AM,,0.03,,,,
49,03/03/19 10:00:00 AM,56.230,,,,,
50,03/03/19 10:30:00 AM,57.096,,,,,
51,03/03/19 11:00:00 AM,55.537,,,,,
52,03/03/19 11:30:00 AM,55.017,,,,,
53,03/03/19 12:00:00 PM,56.057,,,,,
54,03/03/19 12:30:00 PM,56.057,,,,,
55,03/03/19 01:00:00 PM,54.842,,,,,
56,03/03/19 01:30:00 PM,55.189,,,,,
57,03/03/19 02:00:00 PM,54.147,,,,,
58,03/03/19 02:30:00 PM,53.274,,,,,
59,03/03/19 03:00:00 PM,52.576,,,,,
60,03/03/19 03:30:00 PM,52.225,,,,,
61,03/03/19 04:00:00 PM,51.699,,,,,
62,03/03/19 04:30:00 PM,52.050,,,,,
63,03/03/19 05:00:00 PM,51.346,,,,,
64,03/03/19 05:30:00 PM,50.995,,,,,
65,03/03/19 06:00:00 PM,50.113,,,,,
66,03/03/19 06:30:00 PM,49.050,,,,,
67,03/03/19 07:00:00 PM,48.339,,,,,
68,03/03/19 07:30:00 PM,48.517,,,,,
69,03/03/19 08:00:00 PM,48.695,,,,,
70,03/03/19 08:30:00 PM,48.695,,,,,
71,03/03/19 09:00:00 PM,48.695,,,,,
72,03/03/19 09:30:00 PM,48.517,,,,,
73,03/03/19 10:00:00 PM,47.982,,,,,
74,03/03/19 10:30:00 PM,47.802,,,,,
75,03/03/19 11:00:00 PM,47.624,,,,,
76,03/03/19 11:30:00 PM,47.446,,,,,
77,03/04/19 12:00:00 AM,47.446,,,,,
78,03/04/19 12:30:00 AM,47.266,,,,,
79,03/04/19 01:00:00 AM,47.266,,,,,
80,03/04/19 01:30:00 AM,47.266,,,,,
81,03/04/19 02:00:00 AM,47.446,,,,,
82,03/04/19 02:30:00 AM,47.446,,,,,
83,03/04/19 03:00:00 AM,47.446,,,,,
84,03/04/19 03:30:00 AM,47.266,,,,,
85,03/04/19 03:42:10 AM,,0.04,,,,
86,03/04/19 04:00:00 AM,47.088,,,,,
87,03/04/19 04:30:00 AM,46.908,,,,,
88,03/04/19 05:00:00 AM,46.728,,,,,
89,03/04/19 05:30:00 AM,46.369,,,,,
90,03/04/19 06:00:00 AM,45.466,,,,,
91,03/04/19 06:30:00 AM,44.742,,,,,
92,03/04/19 07:00:00 AM,44.560,,,,,
93,03/04/19 07:30:00 AM,45.466,,,,,
94,03/04/19 08:00:00 AM,46.188,,,,,
95,03/04/19 08:30:00 AM,46.908,,,,,
96,03/04/19 09:00:00 AM,50.113,,,,,
97,03/04/19 09:30:00 AM,52.225,,,,,
98,03/04/19 10:00:00 AM,52.750,,,,,
99,03/04/19 10:30:00 AM,52.925,,,,,
100,03/04/19 11:00:00 AM,53.449,,,,,
101,03/04/19 11:30:00 AM,55.017,,,,,
102,03/04/19 12:00:00 PM,54.147,,,,,
103,03/04/19 12:30:00 PM,53.798,,,,,
104,03/04/19 01:00:00 PM,54.147,,,,,
105,03/04/19 01:30:00 PM,55.364,,,,,
106,03/04/19 02:00:00 PM,55.537,,,,,
107,03/04/19 02:30:00 PM,53.798,,,,,
108,03/04/19 03:00:00 PM,53.100,,,,,
109,03/04/19 03:30:00 PM,52.925,,,,,
110,03/04/19 04:00:00 PM,53.623,,,,,
111,03/04/19 04:30:00 PM,53.449,,,,,
112,03/04/19 05:00:00 PM,52.750,,,,,
113,03/04/19 05:30:00 PM,51.874,,,,,
114,03/04/19 06:00:00 PM,50.290,,,,,
115,03/04/19 06:30:00 PM,49.228,,,,,
116,03/04/19 07:00:00 PM,48.339,,,,,
117,03/04/19 07:30:00 PM,47.802,,,,,
118,03/04/19 08:00:00 PM,47.266,,,,,
119,03/04/19 08:30:00 PM,47.088,,,,,
120,03/04/19 09:00:00 PM,47.088,,,,,
121,03/04/19 09:30:00 PM,47.088,,,,,
122,03/04/19 10:00:00 PM,47.266,,,,,
123,03/04/19 10:30:00 PM,47.266,,,,,
124,03/04/19 11:00:00 PM,47.266,,,,,
125,03/04/19 11:18:11 PM,,0.05,,,,
126,03/04/19 11:30:00 PM,47.446,,,,,
127,03/05/19 12:00:00 AM,47.624,,,,,
128,03/05/19 12:30:00 AM,47.624,,,,,
129,03/05/19 01:00:00 AM,47.624,,,,,
130,03/05/19 01:30:00 AM,47.266,,,,,
131,03/05/19 02:00:00 AM,47.266,,,,,
132,03/05/19 02:30:00 AM,47.266,,,,,
133,03/05/19 03:00:00 AM,47.266,,,,,
134,03/05/19 03:30:00 AM,47.266,,,,,
135,03/05/19 04:00:00 AM,47.624,,,,,
136,03/05/19 04:30:00 AM,47.802,,,,,
137,03/05/19 05:00:00 AM,47.802,,,,,
138,03/05/19 05:30:00 AM,47.802,,,,,
139,03/05/19 06:00:00 AM,47.624,,,,,
140,03/05/19 06:30:00 AM,47.624,,,,,
141,03/05/19 07:00:00 AM,47.446,,,,,
142,03/05/19 07:30:00 AM,47.624,,,,,
143,03/05/19 08:00:00 AM,48.339,,,,,
144,03/05/19 08:30:00 AM,48.871,,,,,
145,03/05/19 09:00:00 AM,49.759,,,,,
146,03/05/19 09:30:00 AM,49.404,,,,,
147,03/05/19 10:00:00 AM,49.404,,,,,
148,03/05/19 10:30:00 AM,49.582,,,,,
149,03/05/19 11:00:00 AM,49.937,,,,,
150,03/05/19 11:30:00 AM,49.937,,,,,
151,03/05/19 12:00:00 PM,50.113,,,,,
152,03/05/19 12:30:00 PM,52.050,,,,,
153,03/05/19 01:00:00 PM,51.699,,,,,
154,03/05/19 01:30:00 PM,52.050,,,,,
155,03/05/19 02:00:00 PM,52.401,,,,,
156,03/05/19 02:30:00 PM,52.576,,,,,
157,03/05/19 03:00:00 PM,52.050,,,,,
158,03/05/19 03:30:00 PM,52.750,,,,,
159,03/05/19 04:00:00 PM,54.147,,,,,
160,03/05/19 04:30:00 PM,54.495,,,,,
161,03/05/19 05:00:00 PM,52.925,,,,,
162,03/05/19 05:30:00 PM,51.874,,,,,
