"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,06/04/13 10:52:34 AM,0.00,,,
2,06/04/13 10:52:44 AM,,Logged,,
3,06/09/13 04:24:44 AM,0.01,,,
4,06/09/13 08:11:10 AM,0.02,,,
5,06/09/13 10:14:17 AM,0.03,,,
6,06/10/13 11:22:28 AM,0.03,,Logged,Logged
