"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
443,03/07/18 12:39:30 PM,95.016,,,,,,
444,03/07/18 01:39:30 PM,67.564,,,,,,
445,03/07/18 02:39:30 PM,64.652,,,,,,
446,03/07/18 03:39:30 PM,63.968,,,,,,
447,03/07/18 04:39:30 PM,58.993,,,,,,
448,03/07/18 05:39:30 PM,54.842,,,,,,
449,03/07/18 06:39:30 PM,50.995,,,,,,
450,03/07/18 07:39:30 PM,49.050,,,,,,
451,03/07/18 08:39:30 PM,49.228,,,,,,
452,03/07/18 09:39:30 PM,50.113,,,,,,
453,03/07/18 10:39:30 PM,50.466,,,,,,
454,03/07/18 11:39:30 PM,50.819,,,,,,
455,03/08/18 12:33:36 AM,,2.50,,,,,
456,03/08/18 12:39:30 AM,50.643,,,,,,
457,03/08/18 12:52:44 AM,,2.51,,,,,
458,03/08/18 01:18:13 AM,,2.52,,,,,
459,03/08/18 01:39:30 AM,50.113,,,,,,
460,03/08/18 02:39:30 AM,49.759,,,,,,
461,03/08/18 03:39:30 AM,49.937,,,,,,
462,03/08/18 03:39:52 AM,,2.53,,,,,
463,03/08/18 03:52:06 AM,,2.54,,,,,
