"Plot Title: LQC"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Attached (LGR S/N: 10592080, SEN S/N: 10592080)","Stopped (LGR S/N: 10592080, SEN S/N: 10592080)","End Of File (LGR S/N: 10592080, SEN S/N: 10592080)"
1,11/18/14 11:03:43 AM,0.00,,,
2,11/19/14 06:05:11 AM,0.01,,,
3,11/19/14 06:05:12 AM,0.02,,,
4,11/19/14 06:21:14 AM,0.03,,,
5,11/19/14 06:21:15 AM,0.04,,,
6,11/19/14 06:30:15 AM,0.05,,,
7,11/19/14 06:43:56 AM,0.06,,,
8,11/19/14 06:47:10 AM,0.07,,,
9,11/19/14 06:56:49 AM,0.08,,,
10,11/19/14 07:13:20 AM,0.09,,,
11,11/19/14 07:13:21 AM,0.10,,,
12,11/19/14 07:20:40 AM,0.11,,,
13,11/19/14 09:23:24 AM,0.12,,,
14,11/19/14 10:31:01 AM,0.13,,,
15,11/19/14 10:42:00 AM,0.14,,,
16,11/19/14 10:52:27 AM,0.15,,,
17,11/19/14 11:07:56 AM,0.16,,,
18,11/19/14 11:07:57 AM,0.17,,,
19,11/19/14 11:14:37 AM,0.18,,,
20,11/19/14 11:15:31 AM,0.19,,,
21,11/19/14 11:16:17 AM,0.20,,,
22,11/19/14 11:17:02 AM,0.21,,,
23,11/19/14 11:19:09 AM,0.22,,,
24,11/19/14 11:22:04 AM,0.23,,,
25,11/19/14 11:25:59 AM,0.24,,,
26,11/19/14 11:27:38 AM,0.25,,,
27,11/19/14 11:27:39 AM,0.26,,,
28,11/19/14 11:29:12 AM,0.27,,,
29,11/19/14 11:35:22 AM,0.28,,,
30,11/19/14 11:40:07 AM,0.29,,,
31,11/19/14 11:42:56 AM,0.30,,,
32,11/19/14 01:10:20 PM,0.31,,,
33,11/19/14 01:18:50 PM,0.32,,,
34,11/19/14 02:03:46 PM,0.33,,,
35,11/19/14 02:03:47 PM,0.34,,,
