"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,03/27/19 04:00:00 PM,58.476,0.00,,,,
2,03/27/19 04:30:00 PM,57.958,,,,,
3,03/27/19 05:00:00 PM,57.441,,,,,
4,03/27/19 05:30:00 PM,55.537,,,,,
5,03/27/19 06:00:00 PM,52.925,,,,,
6,03/27/19 06:30:00 PM,52.225,,,,,
7,03/27/19 07:00:00 PM,53.100,,,,,
8,03/27/19 07:30:00 PM,52.576,,,,,
9,03/27/19 08:00:00 PM,52.050,,,,,
10,03/27/19 08:30:00 PM,51.523,,,,,
11,03/27/19 09:00:00 PM,50.995,,,,,
12,03/27/19 09:30:00 PM,50.290,,,,,
13,03/27/19 10:00:00 PM,50.113,,,,,
14,03/27/19 10:30:00 PM,50.466,,,,,
15,03/27/19 11:00:00 PM,50.113,,,,,
16,03/27/19 11:30:00 PM,49.759,,,,,
17,03/28/19 12:00:00 AM,49.937,,,,,
18,03/28/19 12:30:00 AM,50.113,,,,,
19,03/28/19 01:00:00 AM,50.290,,,,,
20,03/28/19 01:30:00 AM,50.466,,,,,
21,03/28/19 02:00:00 AM,50.819,,,,,
22,03/28/19 02:30:00 AM,50.643,,,,,
23,03/28/19 03:00:00 AM,50.643,,,,,
24,03/28/19 03:30:00 AM,50.643,,,,,
25,03/28/19 04:00:00 AM,50.466,,,,,
26,03/28/19 04:30:00 AM,50.113,,,,,
27,03/28/19 05:00:00 AM,50.290,,,,,
28,03/28/19 05:30:00 AM,50.290,,,,,
29,03/28/19 06:00:00 AM,50.466,,,,,
30,03/28/19 06:30:00 AM,50.819,,,,,
31,03/28/19 07:00:00 AM,50.819,,,,,
32,03/28/19 07:30:00 AM,50.995,,,,,
33,03/28/19 08:00:00 AM,50.466,,,,,
34,03/28/19 08:30:00 AM,50.113,,,,,
35,03/28/19 09:00:00 AM,50.819,,,,,
36,03/28/19 09:30:00 AM,53.623,,,,,
37,03/28/19 10:00:00 AM,55.364,,,,,
38,03/28/19 10:30:00 AM,55.364,,,,,
39,03/28/19 11:00:00 AM,56.230,,,,,
40,03/28/19 11:30:00 AM,56.750,,,,,
41,03/28/19 12:00:00 PM,61.569,,,,,
42,03/28/19 12:30:00 PM,66.193,,,,,
43,03/28/19 01:00:00 PM,63.797,,,,,
44,03/28/19 01:30:00 PM,65.167,,,,,
45,03/28/19 02:00:00 PM,63.111,,,,,
46,03/28/19 02:30:00 PM,64.310,,,,,
47,03/28/19 03:00:00 PM,62.598,,,,,
48,03/28/19 03:30:00 PM,62.940,,,,,
49,03/28/19 04:00:00 PM,63.455,,,,,
50,03/28/19 04:30:00 PM,61.054,,,,,
51,03/28/19 05:00:00 PM,59.851,,,,,
52,03/28/19 05:30:00 PM,57.614,,,,,
53,03/28/19 06:00:00 PM,55.364,,,,,
54,03/28/19 06:09:06 PM,,0.01,,,,
55,03/28/19 06:30:00 PM,54.322,,,,,
56,03/28/19 07:00:00 PM,52.401,,,,,
57,03/28/19 07:30:00 PM,51.172,,,,,
58,03/28/19 08:00:00 PM,50.643,,,,,
59,03/28/19 08:30:00 PM,49.759,,,,,
60,03/28/19 09:00:00 PM,49.759,,,,,
61,03/28/19 09:30:00 PM,49.404,,,,,
62,03/28/19 10:00:00 PM,48.695,,,,,
63,03/28/19 10:30:00 PM,47.802,,,,,
64,03/28/19 11:00:00 PM,47.982,,,,,
65,03/28/19 11:11:59 PM,,0.02,,,,
66,03/28/19 11:13:00 PM,,0.03,,,,
67,03/28/19 11:13:52 PM,,0.04,,,,
68,03/28/19 11:14:24 PM,,0.05,,,,
69,03/28/19 11:14:51 PM,,0.06,,,,
70,03/28/19 11:15:09 PM,,0.07,,,,
71,03/28/19 11:15:27 PM,,0.08,,,,
72,03/28/19 11:15:41 PM,,0.09,,,,
73,03/28/19 11:15:59 PM,,0.10,,,,
74,03/28/19 11:16:20 PM,,0.11,,,,
75,03/28/19 11:16:55 PM,,0.12,,,,
76,03/28/19 11:17:24 PM,,0.13,,,,
77,03/28/19 11:18:12 PM,,0.14,,,,
78,03/28/19 11:18:50 PM,,0.15,,,,
79,03/28/19 11:20:04 PM,,0.16,,,,
80,03/28/19 11:21:06 PM,,0.17,,,,
81,03/28/19 11:30:00 PM,48.160,,,,,
82,03/28/19 11:35:32 PM,,0.18,,,,
83,03/28/19 11:42:30 PM,,0.19,,,,
84,03/29/19 12:00:00 AM,48.339,,,,,
85,03/29/19 12:30:00 AM,48.339,,,,,
86,03/29/19 01:00:00 AM,47.982,,,,,
87,03/29/19 01:30:00 AM,47.088,,,,,
88,03/29/19 02:00:00 AM,46.369,,,,,
89,03/29/19 02:30:00 AM,45.648,,,,,
90,03/29/19 03:00:00 AM,45.104,,,,,
91,03/29/19 03:30:00 AM,44.742,,,,,
92,03/29/19 04:00:00 AM,44.379,,,,,
