"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
1,11/28/18 09:45:56 AM,62.083,0.00,,,,,
2,11/28/18 09:46:05 AM,,,Logged,,,,
3,11/28/18 10:45:56 AM,59.337,,,,,,
4,11/28/18 11:45:56 AM,61.912,,,,,,
5,11/28/18 12:45:56 PM,63.797,,,,,,
6,11/28/18 01:45:56 PM,64.825,,,,,,
7,11/28/18 02:45:56 PM,63.282,,,,,,
8,11/28/18 03:45:56 PM,61.054,,,,,,
9,11/28/18 04:45:56 PM,57.785,,,,,,
10,11/28/18 04:56:19 PM,,0.01,,,,,
11,11/28/18 04:57:49 PM,,0.02,,,,,
12,11/28/18 05:02:42 PM,,0.03,,,,,
13,11/28/18 05:02:43 PM,,0.04,,,,,
14,11/28/18 05:07:05 PM,,0.05,,,,,
15,11/28/18 05:21:39 PM,,0.06,,,,,
16,11/28/18 05:33:33 PM,,0.07,,,,,
17,11/28/18 05:45:56 PM,57.268,,,,,,
18,11/28/18 05:51:27 PM,,0.08,,,,,
19,11/28/18 05:57:35 PM,,0.09,,,,,
20,11/28/18 06:45:56 PM,57.268,,,,,,
21,11/28/18 07:27:24 PM,,0.10,,,,,
22,11/28/18 07:45:56 PM,57.268,,,,,,
23,11/28/18 08:20:10 PM,,0.11,,,,,
24,11/28/18 08:24:33 PM,,0.12,,,,,
25,11/28/18 08:28:12 PM,,0.13,,,,,
26,11/28/18 08:33:15 PM,,0.14,,,,,
27,11/28/18 08:39:00 PM,,0.15,,,,,
28,11/28/18 08:41:43 PM,,0.16,,,,,
29,11/28/18 08:41:44 PM,,0.17,,,,,
30,11/28/18 08:43:50 PM,,0.18,,,,,
31,11/28/18 08:45:02 PM,,0.19,,,,,
32,11/28/18 08:45:56 PM,57.441,,,,,,
33,11/28/18 08:46:20 PM,,0.20,,,,,
34,11/28/18 08:47:52 PM,,0.21,,,,,
35,11/28/18 08:49:51 PM,,0.22,,,,,
36,11/28/18 08:51:28 PM,,0.23,,,,,
37,11/28/18 08:51:29 PM,,0.24,,,,,
38,11/28/18 08:53:21 PM,,0.25,,,,,
39,11/28/18 08:56:02 PM,,0.26,,,,,
40,11/28/18 08:59:54 PM,,0.27,,,,,
41,11/28/18 09:14:57 PM,,0.28,,,,,
42,11/28/18 09:45:56 PM,58.303,,,,,,
43,11/28/18 09:54:13 PM,,0.29,,,,,
44,11/28/18 09:56:22 PM,,0.30,,,,,
45,11/28/18 09:56:23 PM,,0.31,,,,,
46,11/28/18 10:05:08 PM,,0.32,,,,,
47,11/28/18 10:13:02 PM,,0.33,,,,,
48,11/28/18 10:16:47 PM,,0.34,,,,,
49,11/28/18 10:25:50 PM,,0.35,,,,,
50,11/28/18 10:28:54 PM,,0.36,,,,,
51,11/28/18 10:30:20 PM,,0.37,,,,,
52,11/28/18 10:30:21 PM,,0.38,,,,,
53,11/28/18 10:31:11 PM,,0.39,,,,,
54,11/28/18 10:31:38 PM,,0.40,,,,,
55,11/28/18 10:32:43 PM,,0.41,,,,,
56,11/28/18 10:33:53 PM,,0.42,,,,,
57,11/28/18 10:45:56 PM,58.303,,,,,,
58,11/28/18 10:46:22 PM,,0.43,,,,,
59,11/28/18 10:48:24 PM,,0.44,,,,,
60,11/28/18 10:53:06 PM,,0.45,,,,,
61,11/28/18 10:59:05 PM,,0.46,,,,,
62,11/28/18 11:06:51 PM,,0.47,,,,,
63,11/28/18 11:07:47 PM,,0.48,,,,,
64,11/28/18 11:08:34 PM,,0.49,,,,,
65,11/28/18 11:08:56 PM,,0.50,,,,,
66,11/28/18 11:09:40 PM,,0.51,,,,,
67,11/28/18 11:10:11 PM,,0.52,,,,,
68,11/28/18 11:11:08 PM,,0.53,,,,,
69,11/28/18 11:11:49 PM,,0.54,,,,,
70,11/28/18 11:12:46 PM,,0.55,,,,,
71,11/28/18 11:13:26 PM,,0.56,,,,,
72,11/28/18 11:15:37 PM,,0.57,,,,,
73,11/28/18 11:19:49 PM,,0.58,,,,,
74,11/28/18 11:45:56 PM,57.096,,,,,,
75,11/29/18 12:18:40 AM,,0.59,,,,,
76,11/29/18 12:19:11 AM,,0.60,,,,,
77,11/29/18 12:19:45 AM,,0.61,,,,,
78,11/29/18 12:20:14 AM,,0.62,,,,,
79,11/29/18 12:20:41 AM,,0.63,,,,,
80,11/29/18 12:21:05 AM,,0.64,,,,,
81,11/29/18 12:23:32 AM,,0.65,,,,,
82,11/29/18 12:45:56 AM,57.785,,,,,,
83,11/29/18 12:46:21 AM,,0.66,,,,,
84,11/29/18 01:45:56 AM,57.096,,,,,,
85,11/29/18 02:45:56 AM,56.923,,,,,,
86,11/29/18 03:45:56 AM,55.884,,,,,,
87,11/29/18 04:45:56 AM,55.364,,,,,,
88,11/29/18 05:45:56 AM,55.189,,,,,,
89,11/29/18 06:45:56 AM,56.923,,,,,,
90,11/29/18 07:28:27 AM,,0.67,,,,,
91,11/29/18 07:30:23 AM,,0.68,,,,,
92,11/29/18 07:34:15 AM,,0.69,,,,,
93,11/29/18 07:45:56 AM,56.230,,,,,,
94,11/29/18 07:48:36 AM,,0.70,,,,,
95,11/29/18 07:49:00 AM,,0.71,,,,,
96,11/29/18 07:49:26 AM,,0.72,,,,,
97,11/29/18 07:50:03 AM,,0.73,,,,,
98,11/29/18 07:53:14 AM,,0.74,,,,,
99,11/29/18 07:53:27 AM,,0.75,,,,,
100,11/29/18 07:53:35 AM,,0.76,,,,,
