"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592080, SEN S/N: 10592080)","Event, units (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Detached (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Attached (LGR S/N: 10592080, SEN S/N: 10592080)","Stopped (LGR S/N: 10592080, SEN S/N: 10592080)","End Of File (LGR S/N: 10592080, SEN S/N: 10592080)"
67,09/10/17 06:49:27 AM,52.050,,,,,
68,09/10/17 07:49:27 AM,55.711,,,,,
69,09/10/17 08:49:27 AM,62.425,,,,,
70,09/10/17 09:49:27 AM,76.703,,,,,
71,09/10/17 10:49:27 AM,83.043,,,,,
72,09/10/17 11:49:27 AM,82.864,,,,,
73,09/10/17 12:49:27 PM,81.797,,,,,
74,09/10/17 01:49:27 PM,74.446,,,,,
75,09/10/17 02:49:27 PM,74.791,,,,,
76,09/10/17 03:49:27 PM,76.876,,,,,
77,09/10/17 04:49:27 PM,74.271,,,,,
78,09/10/17 05:49:27 PM,77.400,,,,,
79,09/10/17 06:49:27 PM,75.659,,,,,
80,09/10/17 07:49:27 PM,68.077,,,,,
81,09/10/17 08:49:27 PM,64.652,,,,,
82,09/10/17 09:49:27 PM,62.254,,,,,
83,09/10/17 10:49:27 PM,60.712,,,,,
84,09/10/17 11:49:27 PM,59.851,,,,,
85,09/11/17 12:49:27 AM,59.337,,,,,
86,09/11/17 01:49:27 AM,64.310,,,,,
87,09/11/17 02:49:27 AM,64.652,,,,,
88,09/11/17 03:49:27 AM,64.310,,,,,
89,09/11/17 04:49:27 AM,62.083,,,,,
90,09/11/17 05:49:27 AM,65.851,,,,,
91,09/11/17 06:49:27 AM,67.564,,,,,
92,09/11/17 07:49:27 AM,68.763,,,,,
93,09/11/17 08:49:27 AM,73.062,,,,,
94,09/11/17 09:49:27 AM,84.654,,,,,
95,09/11/17 10:49:27 AM,98.110,,,,,
96,09/11/17 11:49:27 AM,96.942,,,,,
97,09/11/17 12:49:27 PM,87.733,,,,,
98,09/11/17 01:49:27 PM,81.621,,,,,
99,09/11/17 02:49:27 PM,79.853,,,,,
100,09/11/17 03:49:27 PM,73.407,,,,,
101,09/11/17 04:49:27 PM,72.028,,,,,
102,09/11/17 05:49:27 PM,75.484,,,,,
103,09/11/17 06:49:27 PM,72.718,,,,,
104,09/11/17 07:49:27 PM,68.077,,,,,
105,09/11/17 08:49:27 PM,64.481,,,,,
106,09/11/17 09:49:27 PM,62.425,,,,,
107,09/11/17 10:49:27 PM,60.883,,,,,
108,09/11/17 11:49:27 PM,61.054,,,,,
109,09/12/17 12:49:27 AM,60.539,,,,,
110,09/12/17 01:49:27 AM,61.741,,,,,
111,09/12/17 02:49:27 AM,60.539,,,,,
112,09/12/17 03:49:27 AM,60.195,,,,,
113,09/12/17 04:49:27 AM,59.508,,,,,
114,09/12/17 05:49:27 AM,58.993,,,,,
115,09/12/17 06:49:27 AM,58.647,,,,,
116,09/12/17 07:49:27 AM,61.054,,,,,
117,09/12/17 08:49:27 AM,70.995,,,,,
118,09/12/17 09:49:27 AM,82.508,,,,,
119,09/12/17 10:49:27 AM,83.757,,,,,
120,09/12/17 11:49:27 AM,83.221,,,,,
121,09/12/17 12:49:27 PM,79.151,,,,,
122,09/12/17 01:49:27 PM,76.006,,,,,
123,09/12/17 02:49:27 PM,75.484,,,,,
124,09/12/17 03:49:27 PM,71.339,,,,,
125,09/12/17 04:49:27 PM,69.449,,,,,
126,09/12/17 05:49:27 PM,67.906,,,,,
127,09/12/17 06:49:27 PM,66.022,,,,,
128,09/12/17 07:49:27 PM,64.825,,,,,
129,09/12/17 08:49:27 PM,64.139,,,,,
130,09/12/17 09:49:27 PM,64.139,,,,,
131,09/12/17 10:49:27 PM,64.139,,,,,
132,09/12/17 11:49:27 PM,63.626,,,,,
133,09/13/17 12:49:27 AM,62.940,,,,,
134,09/13/17 01:49:27 AM,62.769,,,,,
135,09/13/17 02:49:27 AM,62.769,,,,,
136,09/13/17 03:49:27 AM,62.769,,,,,
137,09/13/17 04:49:27 AM,62.598,,,,,
138,09/13/17 05:49:27 AM,62.598,,,,,
139,09/13/17 06:49:27 AM,62.598,,,,,
140,09/13/17 07:49:27 AM,62.940,,,,,
141,09/13/17 08:49:27 AM,64.139,,,,,
142,09/13/17 09:49:27 AM,66.366,,,,,
143,09/13/17 10:49:27 AM,68.592,,,,,
144,09/13/17 11:49:27 AM,68.421,,,,,
145,09/13/17 12:49:27 PM,69.278,,,,,
146,09/13/17 01:49:27 PM,72.545,,,,,
147,09/13/17 02:49:27 PM,73.580,,,,,
148,09/13/17 03:49:27 PM,75.139,,,,,
149,09/13/17 04:49:27 PM,73.753,,,,,
150,09/13/17 05:49:27 PM,71.683,,,,,
151,09/13/17 06:49:27 PM,66.879,,,,,
152,09/13/17 07:49:27 PM,65.338,,,,,
153,09/13/17 08:49:27 PM,64.825,,,,,
154,09/13/17 09:49:27 PM,64.310,,,,,
155,09/13/17 10:49:27 PM,63.968,,,,,
156,09/13/17 11:49:27 PM,63.282,,,,,
157,09/14/17 12:49:27 AM,63.111,,,,,
158,09/14/17 01:49:27 AM,61.912,,,,,
159,09/14/17 02:49:27 AM,61.569,,,,,
160,09/14/17 03:49:27 AM,61.569,,,,,
161,09/14/17 04:49:27 AM,61.054,,,,,
162,09/14/17 05:49:27 AM,60.883,,,,,
163,09/14/17 06:49:27 AM,60.712,,,,,
164,09/14/17 07:49:27 AM,60.712,,,,,
165,09/14/17 08:49:27 AM,63.111,,,,,
166,09/14/17 09:49:27 AM,68.248,,,,,
167,09/14/17 10:49:27 AM,82.330,,,,,
168,09/14/17 11:49:27 AM,84.654,,,,,
169,09/14/17 12:49:27 PM,81.975,,,,,
170,09/14/17 01:49:27 PM,74.964,,,,,
171,09/14/17 02:49:27 PM,74.271,,,,,
172,09/14/17 03:49:27 PM,73.926,,,,,
173,09/14/17 04:49:27 PM,72.372,,,,,
174,09/14/17 05:49:27 PM,69.793,,,,,
175,09/14/17 06:49:27 PM,65.851,,,,,
176,09/14/17 07:49:27 PM,61.227,,,,,
177,09/14/17 08:49:27 PM,58.993,,,,,
178,09/14/17 09:49:27 PM,56.923,,,,,
179,09/14/17 10:49:27 PM,57.785,,,,,
180,09/14/17 11:49:27 PM,59.337,,,,,
181,09/15/17 12:49:27 AM,58.303,,,,,
182,09/15/17 01:49:27 AM,57.096,,,,,
183,09/15/17 02:49:27 AM,53.100,,,,,
184,09/15/17 03:49:27 AM,55.711,,,,,
185,09/15/17 04:49:27 AM,50.643,,,,,
186,09/15/17 05:49:27 AM,47.802,,,,,
187,09/15/17 06:49:27 AM,48.160,,,,,
188,09/15/17 07:49:27 AM,47.982,,,,,
189,09/15/17 08:49:27 AM,60.024,,,,,
190,09/15/17 09:49:27 AM,80.029,,,,,
191,09/15/17 10:49:27 AM,80.911,,,,,
192,09/15/17 11:49:27 AM,83.399,,,,,
193,09/15/17 12:49:27 PM,80.735,,,,,
194,09/15/17 01:49:27 PM,72.891,,,,,
195,09/15/17 02:49:27 PM,72.372,,,,,
196,09/15/17 03:49:27 PM,71.168,,,,,
197,09/15/17 04:49:27 PM,69.964,,,,,
198,09/15/17 05:49:27 PM,67.906,,,,,
199,09/15/17 06:49:27 PM,64.139,,,,,
200,09/15/17 07:49:27 PM,59.508,,,,,
201,09/15/17 08:00:41 PM,,0.01,,,,
202,09/15/17 08:49:27 PM,55.189,,,,,
203,09/15/17 09:49:27 PM,52.401,,,,,
204,09/15/17 10:49:27 PM,50.995,,,,,
205,09/15/17 11:49:27 PM,49.937,,,,,
206,09/16/17 12:49:27 AM,49.228,,,,,
207,09/16/17 01:49:27 AM,48.339,,,,,
208,09/16/17 02:49:27 AM,48.695,,,,,
209,09/16/17 03:49:27 AM,47.446,,,,,
210,09/16/17 04:49:27 AM,47.266,,,,,
211,09/16/17 05:49:27 AM,47.088,,,,,
212,09/16/17 06:49:27 AM,48.160,,,,,
213,09/16/17 07:49:27 AM,52.050,,,,,
214,09/16/17 08:49:27 AM,56.230,,,,,
215,09/16/17 09:49:27 AM,59.680,,,,,
216,09/16/17 10:49:27 AM,62.254,,,,,
217,09/16/17 11:49:27 AM,64.825,,,,,
218,09/16/17 12:49:27 PM,71.683,,,,,
219,09/16/17 01:49:27 PM,71.856,,,,,
220,09/16/17 02:49:27 PM,73.407,,,,,
221,09/16/17 03:49:27 PM,73.062,,,,,
222,09/16/17 04:49:27 PM,68.592,,,,,
223,09/16/17 05:49:27 PM,68.934,,,,,
224,09/16/17 06:49:27 PM,63.282,,,,,
225,09/16/17 07:49:27 PM,58.303,,,,,
226,09/16/17 08:49:27 PM,54.147,,,,,
227,09/16/17 09:49:27 PM,51.346,,,,,
228,09/16/17 10:49:27 PM,50.819,,,,,
229,09/16/17 11:49:27 PM,49.404,,,,,
230,09/17/17 12:49:27 AM,51.346,,,,,
231,09/17/17 01:49:27 AM,52.750,,,,,
232,09/17/17 02:49:27 AM,49.759,,,,,
233,09/17/17 03:49:27 AM,47.446,,,,,
234,09/17/17 04:49:27 AM,46.188,,,,,
235,09/17/17 05:49:27 AM,44.742,,,,,
236,09/17/17 06:49:27 AM,43.282,,,,,
237,09/17/17 07:49:27 AM,43.648,,,,,
238,09/17/17 08:49:27 AM,54.495,,,,,
239,09/17/17 09:49:27 AM,71.856,,,,,
240,09/17/17 10:49:27 AM,80.559,,,,,
241,09/17/17 11:49:27 AM,83.757,,,,,
242,09/17/17 12:49:27 PM,81.621,,,,,
243,09/17/17 01:49:27 PM,73.062,,,,,
244,09/17/17 02:49:27 PM,72.545,,,,,
245,09/17/17 03:49:27 PM,71.856,,,,,
246,09/17/17 04:49:27 PM,70.824,,,,,
247,09/17/17 05:49:27 PM,69.622,,,,,
248,09/17/17 06:49:27 PM,69.107,,,,,
249,09/17/17 07:49:27 PM,64.481,,,,,
250,09/17/17 08:49:27 PM,63.282,,,,,
251,09/17/17 09:49:27 PM,61.227,,,,,
252,09/17/17 10:49:27 PM,62.598,,,,,
253,09/17/17 11:49:27 PM,62.425,,,,,
254,09/18/17 12:49:27 AM,62.598,,,,,
255,09/18/17 01:49:27 AM,62.940,,,,,
256,09/18/17 02:49:27 AM,63.968,,,,,
257,09/18/17 03:49:27 AM,64.139,,,,,
258,09/18/17 04:49:27 AM,62.598,,,,,
259,09/18/17 05:49:27 AM,61.398,,,,,
260,09/18/17 06:49:27 AM,60.539,,,,,
261,09/18/17 07:49:27 AM,61.398,,,,,
262,09/18/17 08:49:27 AM,64.310,,,,,
263,09/18/17 09:49:27 AM,68.763,,,,,
264,09/18/17 10:49:27 AM,69.964,,,,,
265,09/18/17 11:49:27 AM,73.753,,,,,
266,09/18/17 12:49:27 PM,80.735,,,,,
267,09/18/17 01:49:27 PM,78.449,,,,,
268,09/18/17 02:49:27 PM,77.749,,,,,
269,09/18/17 03:49:27 PM,75.832,,,,,
270,09/18/17 04:49:27 PM,77.574,,,,,
271,09/18/17 05:49:27 PM,74.098,,,,,
272,09/18/17 06:49:27 PM,66.879,,,,,
273,09/18/17 07:49:27 PM,61.569,,,,,
274,09/18/17 08:49:27 PM,59.851,,,,,
275,09/18/17 09:49:27 PM,58.993,,,,,
276,09/18/17 10:49:27 PM,58.820,,,,,
277,09/18/17 11:49:27 PM,59.164,,,,,
278,09/19/17 12:49:27 AM,58.476,,,,,
279,09/19/17 01:49:27 AM,57.785,,,,,
280,09/19/17 02:49:27 AM,56.230,,,,,
281,09/19/17 03:49:27 AM,57.096,,,,,
282,09/19/17 04:49:27 AM,56.923,,,,,
283,09/19/17 05:49:27 AM,56.404,,,,,
284,09/19/17 06:49:27 AM,50.819,,,,,
285,09/19/17 07:49:27 AM,51.172,,,,,
286,09/19/17 08:49:27 AM,66.879,,,,,
287,09/19/17 09:49:27 AM,79.678,,,,,
288,09/19/17 10:49:27 AM,87.368,,,,,
289,09/19/17 11:49:27 AM,84.834,,,,,
290,09/19/17 12:49:27 PM,82.152,,,,,
291,09/19/17 01:49:27 PM,75.484,,,,,
292,09/19/17 02:49:27 PM,74.619,,,,,
293,09/19/17 03:49:27 PM,75.312,,,,,
294,09/19/17 04:49:27 PM,72.199,,,,,
295,09/19/17 05:49:27 PM,72.545,,,,,
296,09/19/17 06:49:27 PM,68.592,,,,,
297,09/19/17 07:49:27 PM,62.254,,,,,
298,09/19/17 08:49:27 PM,60.883,,,,,
299,09/19/17 09:49:27 PM,61.227,,,,,
300,09/19/17 10:49:27 PM,59.164,,,,,
301,09/19/17 11:49:27 PM,54.147,,,,,
302,09/20/17 12:49:27 AM,50.995,,,,,
303,09/20/17 01:49:27 AM,49.582,,,,,
304,09/20/17 02:49:27 AM,48.871,,,,,
305,09/20/17 03:49:27 AM,48.517,,,,,
306,09/20/17 04:49:27 AM,48.517,,,,,
307,09/20/17 05:49:27 AM,49.050,,,,,
308,09/20/17 06:49:27 AM,50.819,,,,,
309,09/20/17 07:49:27 AM,56.577,,,,,
310,09/20/17 08:49:27 AM,63.282,,,,,
311,09/20/17 09:49:27 AM,66.366,,,,,
312,09/20/17 10:49:27 AM,68.763,,,,,
313,09/20/17 11:49:27 AM,79.502,,,,,
314,09/20/17 12:49:27 PM,81.442,,,,,
315,09/20/17 01:49:27 PM,76.528,,,,,
316,09/20/17 02:49:27 PM,75.312,,,,,
317,09/20/17 03:49:27 PM,76.006,,,,,
318,09/20/17 04:49:27 PM,70.308,,,,,
319,09/20/17 05:49:27 PM,68.248,,,,,
320,09/20/17 06:49:27 PM,65.509,,,,,
321,09/20/17 07:49:27 PM,61.569,,,,,
322,09/20/17 08:49:27 PM,62.425,,,,,
323,09/20/17 09:49:27 PM,61.741,,,,,
324,09/20/17 10:49:27 PM,61.569,,,,,
325,09/20/17 11:49:27 PM,60.712,,,,,
326,09/21/17 12:49:27 AM,59.680,,,,,
327,09/21/17 01:49:27 AM,56.923,,,,,
328,09/21/17 02:49:27 AM,54.147,,,,,
329,09/21/17 03:49:27 AM,51.523,,,,,
330,09/21/17 04:49:27 AM,53.798,,,,,
331,09/21/17 05:49:27 AM,52.925,,,,,
332,09/21/17 06:49:27 AM,53.623,,,,,
333,09/21/17 07:49:27 AM,52.925,,,,,
334,09/21/17 08:49:27 AM,66.193,,,,,
335,09/21/17 09:49:27 AM,69.449,,,,,
336,09/21/17 10:49:27 AM,72.891,,,,,
337,09/21/17 11:49:27 AM,82.152,,,,,
338,09/21/17 12:49:27 PM,79.151,,,,,
339,09/21/17 01:49:27 PM,71.683,,,,,
340,09/21/17 02:49:27 PM,71.856,,,,,
341,09/21/17 03:49:27 PM,71.856,,,,,
342,09/21/17 04:49:27 PM,69.793,,,,,
343,09/21/17 05:49:27 PM,67.564,,,,,
344,09/21/17 06:49:27 PM,62.425,,,,,
345,09/21/17 07:49:27 PM,57.958,,,,,
346,09/21/17 08:49:27 PM,54.147,,,,,
347,09/21/17 09:49:27 PM,50.466,,,,,
348,09/21/17 10:49:27 PM,48.160,,,,,
349,09/21/17 11:49:27 PM,46.908,,,,,
350,09/22/17 12:49:27 AM,46.188,,,,,
351,09/22/17 01:49:27 AM,46.008,,,,,
352,09/22/17 02:49:27 AM,45.648,,,,,
353,09/22/17 03:49:27 AM,45.286,,,,,
354,09/22/17 04:49:27 AM,44.742,,,,,
355,09/22/17 05:49:27 AM,44.379,,,,,
356,09/22/17 06:49:27 AM,44.379,,,,,
357,09/22/17 07:49:27 AM,46.188,,,,,
358,09/22/17 08:49:27 AM,56.923,,,,,
359,09/22/17 09:49:27 AM,72.028,,,,,
360,09/22/17 10:49:27 AM,79.151,,,,,
361,09/22/17 11:49:27 AM,81.266,,,,,
362,09/22/17 12:49:27 PM,79.502,,,,,
363,09/22/17 01:49:27 PM,72.545,,,,,
364,09/22/17 02:49:27 PM,72.028,,,,,
365,09/22/17 03:49:27 PM,71.168,,,,,
366,09/22/17 04:49:27 PM,69.449,,,,,
367,09/22/17 05:49:27 PM,66.193,,,,,
368,09/22/17 06:49:27 PM,61.741,,,,,
369,09/22/17 07:49:27 PM,56.750,,,,,
370,09/22/17 08:49:27 PM,50.995,,,,,
371,09/22/17 09:49:27 PM,49.050,,,,,
372,09/22/17 10:49:27 PM,47.266,,,,,
373,09/22/17 11:49:27 PM,45.466,,,,,
374,09/23/17 12:49:27 AM,44.195,,,,,
375,09/23/17 01:49:27 AM,43.466,,,,,
376,09/23/17 02:49:27 AM,42.548,,,,,
377,09/23/17 03:49:27 AM,41.810,,,,,
378,09/23/17 04:49:27 AM,41.625,,,,,
379,09/23/17 05:49:27 AM,40.881,,,,,
380,09/23/17 06:49:27 AM,40.509,,,,,
381,09/23/17 07:49:27 AM,41.067,,,,,
382,09/23/17 08:49:27 AM,54.147,,,,,
383,09/23/17 09:49:27 AM,73.753,,,,,
384,09/23/17 10:49:27 AM,77.923,,,,,
385,09/23/17 11:49:27 AM,79.678,,,,,
386,09/23/17 12:49:27 PM,78.098,,,,,
387,09/23/17 01:49:27 PM,75.312,,,,,
388,09/23/17 02:49:27 PM,77.400,,,,,
389,09/23/17 03:49:27 PM,76.876,,,,,
390,09/23/17 04:49:27 PM,76.181,,,,,
391,09/23/17 05:49:27 PM,74.271,,,,,
392,09/23/17 06:49:27 PM,66.022,,,,,
393,09/23/17 07:49:27 PM,58.303,,,,,
394,09/23/17 08:49:27 PM,51.874,,,,,
395,09/23/17 09:49:27 PM,49.050,,,,,
396,09/23/17 10:49:27 PM,46.369,,,,,
397,09/23/17 11:49:27 PM,45.828,,,,,
398,09/24/17 12:49:27 AM,44.742,,,,,
399,09/24/17 01:49:27 AM,44.013,,,,,
400,09/24/17 02:49:27 AM,43.648,,,,,
401,09/24/17 03:49:27 AM,42.363,,,,,
402,09/24/17 04:49:27 AM,41.810,,,,,
403,09/24/17 05:49:27 AM,41.067,,,,,
404,09/24/17 06:49:27 AM,40.696,,,,,
405,09/24/17 07:49:27 AM,41.810,,,,,
406,09/24/17 08:49:27 AM,56.750,,,,,
407,09/24/17 09:49:27 AM,78.098,,,,,
408,09/24/17 10:49:27 AM,80.029,,,,,
409,09/24/17 11:49:27 AM,81.442,,,,,
410,09/24/17 12:49:27 PM,79.502,,,,,
411,09/24/17 01:49:27 PM,72.545,,,,,
412,09/24/17 02:49:27 PM,71.339,,,,,
413,09/24/17 03:49:27 PM,78.624,,,,,
414,09/24/17 04:49:27 PM,77.923,,,,,
415,09/24/17 05:49:27 PM,77.574,,,,,
416,09/24/17 06:49:27 PM,73.580,,,,,
417,09/24/17 07:49:27 PM,62.083,,,,,
418,09/24/17 08:49:27 PM,56.230,,,,,
419,09/24/17 09:49:27 PM,52.225,,,,,
420,09/24/17 10:49:27 PM,49.228,,,,,
421,09/24/17 11:49:27 PM,47.624,,,,,
422,09/25/17 12:49:27 AM,46.728,,,,,
423,09/25/17 01:49:27 AM,45.648,,,,,
424,09/25/17 02:49:27 AM,44.560,,,,,
425,09/25/17 03:49:27 AM,44.013,,,,,
426,09/25/17 04:49:27 AM,43.648,,,,,
427,09/25/17 05:49:27 AM,43.282,,,,,
428,09/25/17 06:49:27 AM,43.099,,,,,
429,09/25/17 07:49:27 AM,44.013,,,,,
430,09/25/17 08:49:27 AM,58.476,,,,,
431,09/25/17 09:49:27 AM,77.749,,,,,
432,09/25/17 10:49:27 AM,81.090,,,,,
433,09/25/17 11:49:27 AM,85.554,,,,,
434,09/25/17 12:49:27 PM,82.330,,,,,
435,09/25/17 01:49:27 PM,74.271,,,,,
436,09/25/17 02:49:27 PM,71.339,,,,,
437,09/25/17 03:49:27 PM,82.686,,,,,
438,09/25/17 04:49:27 PM,81.090,,,,,
439,09/25/17 05:49:27 PM,75.484,,,,,
440,09/25/17 06:49:27 PM,75.659,,,,,
441,09/25/17 07:49:27 PM,66.022,,,,,
442,09/25/17 08:49:27 PM,57.614,,,,,
443,09/25/17 09:49:27 PM,53.798,,,,,
444,09/25/17 10:49:27 PM,50.819,,,,,
445,09/25/17 11:49:27 PM,49.759,,,,,
446,09/26/17 12:49:27 AM,49.050,,,,,
447,09/26/17 01:49:27 AM,48.160,,,,,
448,09/26/17 02:49:27 AM,47.624,,,,,
449,09/26/17 03:49:27 AM,46.728,,,,,
450,09/26/17 04:49:27 AM,46.369,,,,,
451,09/26/17 05:49:27 AM,46.188,,,,,
452,09/26/17 06:49:27 AM,46.188,,,,,
453,09/26/17 07:49:27 AM,47.088,,,,,
454,09/26/17 08:49:27 AM,61.912,,,,,
455,09/26/17 09:49:27 AM,80.559,,,,,
456,09/26/17 10:49:27 AM,86.459,,,,,
457,09/26/17 11:49:27 AM,87.004,,,,,
458,09/26/17 12:49:27 PM,83.579,,,,,
459,09/26/17 01:49:27 PM,73.062,,,,,
460,09/26/17 02:49:27 PM,73.407,,,,,
461,09/26/17 03:49:27 PM,73.926,,,,,
462,09/26/17 04:49:27 PM,75.832,,,,,
463,09/26/17 05:49:27 PM,74.098,,,,,
464,09/26/17 06:49:27 PM,68.763,,,,,
465,09/26/17 07:49:27 PM,60.368,,,,,
466,09/26/17 08:49:27 PM,57.785,,,,,
467,09/26/17 09:49:27 PM,55.537,,,,,
468,09/26/17 10:49:27 PM,54.669,,,,,
469,09/26/17 11:49:27 PM,54.495,,,,,
470,09/27/17 12:49:27 AM,54.322,,,,,
471,09/27/17 01:49:27 AM,52.750,,,,,
472,09/27/17 02:49:27 AM,52.576,,,,,
473,09/27/17 03:49:27 AM,51.172,,,,,
474,09/27/17 04:49:27 AM,50.290,,,,,
475,09/27/17 05:49:27 AM,50.466,,,,,
476,09/27/17 06:49:27 AM,49.759,,,,,
477,09/27/17 07:49:27 AM,51.172,,,,,
478,09/27/17 08:49:27 AM,64.481,,,,,
479,09/27/17 09:49:27 AM,84.115,,,,,
480,09/27/17 10:49:27 AM,89.755,,,,,
481,09/27/17 11:49:27 AM,93.115,,,,,
482,09/27/17 12:49:27 PM,91.425,,,,,
483,09/27/17 01:49:27 PM,84.295,,,,,
484,09/27/17 02:49:27 PM,80.029,,,,,
485,09/27/17 03:49:27 PM,79.151,,,,,
486,09/27/17 04:49:27 PM,77.923,,,,,
487,09/27/17 05:49:27 PM,77.050,,,,,
488,09/27/17 06:49:27 PM,70.308,,,,,
489,09/27/17 07:49:27 PM,61.054,,,,,
490,09/27/17 08:49:27 PM,56.057,,,,,
491,09/27/17 09:49:27 PM,53.623,,,,,
492,09/27/17 10:49:27 PM,53.449,,,,,
493,09/27/17 11:49:27 PM,51.699,,,,,
494,09/28/17 12:49:27 AM,50.995,,,,,
495,09/28/17 01:49:27 AM,50.290,,,,,
496,09/28/17 02:49:27 AM,50.113,,,,,
497,09/28/17 03:49:27 AM,48.695,,,,,
498,09/28/17 04:49:27 AM,47.982,,,,,
499,09/28/17 05:49:27 AM,47.624,,,,,
500,09/28/17 06:49:27 AM,45.828,,,,,
501,09/28/17 07:49:27 AM,45.828,,,,,
502,09/28/17 08:49:27 AM,61.054,,,,,
503,09/28/17 09:49:27 AM,76.528,,,,,
504,09/28/17 10:49:27 AM,79.853,,,,,
505,09/28/17 11:49:27 AM,82.330,,,,,
506,09/28/17 12:49:27 PM,80.029,,,,,
507,09/28/17 01:49:27 PM,72.891,,,,,
508,09/28/17 02:49:27 PM,73.407,,,,,
509,09/28/17 03:49:27 PM,72.199,,,,,
510,09/28/17 04:49:27 PM,72.199,,,,,
511,09/28/17 05:49:27 PM,67.906,,,,,
512,09/28/17 06:49:27 PM,63.111,,,,,
513,09/28/17 07:49:27 PM,56.230,,,,,
514,09/28/17 08:49:27 PM,54.495,,,,,
515,09/28/17 09:49:27 PM,52.050,,,,,
516,09/28/17 10:49:27 PM,53.100,,,,,
517,09/28/17 11:49:27 PM,51.874,,,,,
518,09/29/17 12:49:27 AM,50.819,,,,,
519,09/29/17 01:49:27 AM,48.695,,,,,
520,09/29/17 02:49:27 AM,47.266,,,,,
521,09/29/17 03:49:27 AM,46.188,,,,,
