"Plot Title: HS"
"#","Date Time, GMT-07:00","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
47,12/21/10 10:25:28 PM,0.45,,,,
48,12/21/10 10:29:17 PM,0.46,,,,
49,12/21/10 10:34:51 PM,0.47,,,,
50,12/21/10 10:39:05 PM,0.48,,,,
51,12/21/10 10:44:11 PM,0.49,,,,
52,12/21/10 10:50:19 PM,0.50,,,,
53,12/21/10 10:56:36 PM,0.51,,,,
54,12/21/10 11:02:15 PM,0.52,,,,
55,12/21/10 11:06:06 PM,0.53,,,,
56,12/21/10 11:08:55 PM,0.54,,,,
57,12/21/10 11:12:11 PM,0.55,,,,
58,12/21/10 11:15:01 PM,0.56,,,,
59,12/21/10 11:18:00 PM,0.57,,,,
60,12/21/10 11:20:37 PM,0.58,,,,
61,12/21/10 11:25:19 PM,0.59,,,,
62,12/21/10 11:31:43 PM,0.60,,,,
63,12/21/10 11:44:38 PM,0.61,,,,
64,12/22/10 12:08:06 AM,0.62,,,,
65,12/22/10 12:35:31 AM,0.63,,,,
66,12/22/10 12:46:15 AM,0.64,,,,
67,12/22/10 12:49:15 AM,0.65,,,,
68,12/22/10 12:50:42 AM,0.66,,,,
69,12/22/10 12:54:54 AM,0.67,,,,
70,12/22/10 12:58:15 AM,0.68,,,,
71,12/22/10 01:02:28 AM,0.69,,,,
72,12/22/10 01:09:02 AM,0.70,,,,
73,12/22/10 01:19:48 AM,0.71,,,,
74,12/22/10 01:23:41 AM,0.72,,,,
75,12/22/10 01:27:34 AM,0.73,,,,
76,12/22/10 01:30:38 AM,0.74,,,,
77,12/22/10 01:33:14 AM,0.75,,,,
78,12/22/10 01:38:30 AM,0.76,,,,
79,12/22/10 01:41:54 AM,0.77,,,,
80,12/22/10 01:46:09 AM,0.78,,,,
81,12/22/10 01:49:59 AM,0.79,,,,
82,12/22/10 01:52:52 AM,0.80,,,,
83,12/22/10 01:56:41 AM,0.81,,,,
84,12/22/10 02:02:27 AM,0.82,,,,
85,12/22/10 02:07:08 AM,0.83,,,,
86,12/22/10 02:14:40 AM,0.84,,,,
87,12/22/10 02:20:24 AM,0.85,,,,
88,12/22/10 02:24:32 AM,0.86,,,,
89,12/22/10 02:28:06 AM,0.87,,,,
90,12/22/10 02:31:06 AM,0.88,,,,
91,12/22/10 02:38:59 AM,0.89,,,,
92,12/22/10 02:44:06 AM,0.90,,,,
93,12/22/10 02:53:37 AM,0.91,,,,
94,12/22/10 02:59:40 AM,0.92,,,,
95,12/22/10 03:04:37 AM,0.93,,,,
96,12/22/10 03:08:26 AM,0.94,,,,
97,12/22/10 03:15:36 AM,0.95,,,,
98,12/22/10 03:19:58 AM,0.96,,,,
99,12/22/10 03:25:43 AM,0.97,,,,
100,12/22/10 03:31:02 AM,0.98,,,,
101,12/22/10 03:38:23 AM,0.99,,,,
102,12/22/10 03:46:50 AM,1.00,,,,
103,12/22/10 03:58:13 AM,1.01,,,,
104,12/22/10 04:08:23 AM,1.02,,,,
105,12/22/10 04:23:14 AM,1.03,,,,
106,12/22/10 04:48:03 AM,1.04,,,,
107,12/22/10 11:18:58 AM,1.05,,,,
108,12/25/10 11:03:15 AM,1.06,,,,
109,12/25/10 11:11:42 AM,1.07,,,,
110,12/25/10 11:14:25 AM,1.08,,,,
111,12/25/10 11:19:53 AM,1.09,,,,
112,12/25/10 11:23:19 AM,1.10,,,,
113,12/25/10 11:27:05 AM,1.11,,,,
114,12/25/10 11:55:04 AM,1.12,,,,
115,12/25/10 11:58:04 AM,1.13,,,,
116,12/25/10 12:00:15 PM,1.14,,,,
117,12/25/10 12:03:04 PM,1.15,,,,
118,12/25/10 12:06:58 PM,1.16,,,,
119,12/25/10 12:08:53 PM,1.17,,,,
120,12/25/10 12:13:06 PM,1.18,,,,
121,12/25/10 12:17:44 PM,1.19,,,,
122,12/25/10 12:19:36 PM,1.20,,,,
123,12/25/10 12:25:19 PM,1.21,,,,
124,12/25/10 12:38:28 PM,1.22,,,,
125,12/25/10 12:48:52 PM,1.23,,,,
126,12/25/10 12:58:43 PM,1.24,,,,
127,12/25/10 01:00:38 PM,1.25,,,,
128,12/25/10 01:01:18 PM,1.26,,,,
129,12/25/10 01:05:00 PM,1.27,,,,
130,12/25/10 01:11:45 PM,1.28,,,,
131,12/25/10 01:18:40 PM,1.29,,,,
132,12/25/10 01:21:34 PM,1.30,,,,
133,12/25/10 01:26:08 PM,1.31,,,,
134,12/25/10 01:38:28 PM,1.32,,,,
135,12/25/10 01:43:59 PM,1.33,,,,
136,12/25/10 01:46:25 PM,1.34,,,,
137,12/25/10 01:48:29 PM,1.35,,,,
138,12/25/10 01:50:48 PM,1.36,,,,
139,12/25/10 01:54:22 PM,1.37,,,,
140,12/25/10 01:57:48 PM,1.38,,,,
141,12/25/10 02:02:43 PM,1.39,,,,
142,12/25/10 02:07:11 PM,1.40,,,,
143,12/25/10 02:13:45 PM,1.41,,,,
144,12/25/10 02:17:37 PM,1.42,,,,
145,12/25/10 02:23:07 PM,1.43,,,,
146,12/25/10 02:27:22 PM,1.44,,,,
147,12/25/10 02:33:05 PM,1.45,,,,
148,12/25/10 02:39:06 PM,1.46,,,,
149,12/25/10 02:44:00 PM,1.47,,,,
150,12/25/10 02:47:34 PM,1.48,,,,
151,12/25/10 02:50:51 PM,1.49,,,,
152,12/25/10 02:53:30 PM,1.50,,,,
153,12/25/10 02:56:24 PM,1.51,,,,
154,12/25/10 02:59:36 PM,1.52,,,,
155,12/25/10 03:02:54 PM,1.53,,,,
156,12/25/10 03:05:58 PM,1.54,,,,
157,12/25/10 03:08:59 PM,1.55,,,,
158,12/25/10 03:11:56 PM,1.56,,,,
159,12/25/10 03:15:09 PM,1.57,,,,
160,12/25/10 03:18:27 PM,1.58,,,,
161,12/25/10 03:21:53 PM,1.59,,,,
162,12/25/10 03:24:55 PM,1.60,,,,
163,12/25/10 03:28:07 PM,1.61,,,,
164,12/25/10 03:31:23 PM,1.62,,,,
165,12/25/10 03:34:06 PM,1.63,,,,
166,12/25/10 03:36:20 PM,1.64,,,,
167,12/25/10 03:38:15 PM,1.65,,,,
168,12/25/10 03:40:21 PM,1.66,,,,
169,12/25/10 03:44:03 PM,1.67,,,,
170,12/25/10 03:47:07 PM,1.68,,,,
171,12/25/10 03:50:33 PM,1.69,,,,
172,12/25/10 03:52:44 PM,1.70,,,,
173,12/25/10 03:55:16 PM,1.71,,,,
174,12/25/10 03:57:33 PM,1.72,,,,
175,12/25/10 04:00:40 PM,1.73,,,,
176,12/25/10 04:03:23 PM,1.74,,,,
177,12/25/10 04:05:40 PM,1.75,,,,
178,12/25/10 04:07:14 PM,1.76,,,,
179,12/25/10 04:08:50 PM,1.77,,,,
180,12/25/10 04:10:14 PM,1.78,,,,
181,12/25/10 04:11:57 PM,1.79,,,,
182,12/25/10 04:13:24 PM,1.80,,,,
183,12/25/10 04:15:10 PM,1.81,,,,
184,12/25/10 04:17:10 PM,1.82,,,,
185,12/25/10 04:19:39 PM,1.83,,,,
186,12/25/10 04:21:58 PM,1.84,,,,
187,12/25/10 04:25:14 PM,1.85,,,,
188,12/25/10 04:27:24 PM,1.86,,,,
189,12/25/10 04:30:14 PM,1.87,,,,
190,12/25/10 04:32:17 PM,1.88,,,,
191,12/25/10 04:36:10 PM,1.89,,,,
192,12/25/10 04:39:17 PM,1.90,,,,
193,12/25/10 04:46:25 PM,1.91,,,,
194,12/25/10 04:55:25 PM,1.92,,,,
195,12/25/10 05:14:33 PM,1.93,,,,
196,12/25/10 05:20:05 PM,1.94,,,,
197,12/25/10 05:30:03 PM,1.95,,,,
198,12/25/10 05:32:58 PM,1.96,,,,
199,12/25/10 05:37:03 PM,1.97,,,,
200,12/25/10 05:50:17 PM,1.98,,,,
201,12/25/10 06:00:57 PM,1.99,,,,
202,12/25/10 06:24:24 PM,2.00,,,,
203,12/25/10 06:30:11 PM,2.01,,,,
204,12/25/10 06:32:09 PM,2.02,,,,
205,12/25/10 06:34:11 PM,2.03,,,,
206,12/25/10 06:37:46 PM,2.04,,,,
207,12/25/10 07:06:00 PM,2.05,,,,
208,12/25/10 07:09:35 PM,2.06,,,,
209,12/25/10 07:14:21 PM,2.07,,,,
210,12/25/10 07:18:11 PM,2.08,,,,
211,12/25/10 07:21:28 PM,2.09,,,,
212,12/25/10 07:23:27 PM,2.10,,,,
213,12/25/10 07:25:20 PM,2.11,,,,
214,12/25/10 07:27:41 PM,2.12,,,,
215,12/25/10 07:32:20 PM,2.13,,,,
216,12/25/10 07:38:30 PM,2.14,,,,
217,12/25/10 07:49:48 PM,2.15,,,,
218,12/25/10 08:02:19 PM,2.16,,,,
219,12/25/10 08:08:17 PM,2.17,,,,
220,12/26/10 01:48:13 AM,2.18,,,,
221,12/26/10 06:41:51 AM,2.19,,,,
222,12/26/10 06:45:35 AM,2.20,,,,
223,12/26/10 06:46:56 AM,2.21,,,,
224,12/26/10 06:47:45 AM,2.22,,,,
225,12/26/10 06:49:15 AM,2.23,,,,
226,12/26/10 06:50:45 AM,2.24,,,,
227,12/26/10 06:53:53 AM,2.25,,,,
228,12/26/10 06:56:06 AM,2.26,,,,
229,12/26/10 06:57:40 AM,2.27,,,,
230,12/26/10 06:58:37 AM,2.28,,,,
231,12/26/10 07:00:12 AM,2.29,,,,
232,12/26/10 07:01:14 AM,2.30,,,,
233,12/26/10 07:02:40 AM,2.31,,,,
234,12/26/10 07:04:07 AM,2.32,,,,
235,12/26/10 07:05:36 AM,2.33,,,,
236,12/26/10 07:07:12 AM,2.34,,,,
237,12/26/10 07:10:06 AM,2.35,,,,
238,12/26/10 07:10:30 AM,2.36,,,,
239,12/26/10 07:10:50 AM,2.37,,,,
240,12/26/10 07:11:26 AM,2.38,,,,
241,12/26/10 07:12:52 AM,2.39,,,,
242,12/26/10 07:16:12 AM,2.40,,,,
243,12/26/10 07:19:27 AM,2.41,,,,
244,12/26/10 07:20:37 AM,2.42,,,,
245,12/26/10 07:21:35 AM,2.43,,,,
246,12/26/10 07:22:21 AM,2.44,,,,
247,12/26/10 07:23:23 AM,2.45,,,,
248,12/26/10 07:25:17 AM,2.46,,,,
249,12/26/10 07:28:47 AM,2.47,,,,
250,12/26/10 07:31:30 AM,2.48,,,,
251,12/26/10 07:36:05 AM,2.49,,,,
252,12/26/10 07:39:23 AM,2.50,,,,
253,12/26/10 11:34:49 PM,2.51,,,,
254,12/28/10 11:27:19 AM,,,Logged,,
255,12/28/10 11:27:27 AM,2.51,,,Logged,Logged
