"Plot Title: UQC"
"#","Date Time, GMT-08:00","Event, inches (LGR S/N: 10592087, SEN S/N: 10592087)","Coupler Attached (LGR S/N: 10592087, SEN S/N: 10592087)","Stopped (LGR S/N: 10592087, SEN S/N: 10592087)","End Of File (LGR S/N: 10592087, SEN S/N: 10592087)"
1,02/04/15 04:16:31 PM,0.00,,,
2,02/06/15 12:18:03 PM,0.01,,,
3,02/06/15 12:28:28 PM,0.02,,,
4,02/06/15 12:36:07 PM,0.03,,,
5,02/06/15 12:46:54 PM,0.04,,,
6,02/06/15 12:53:45 PM,0.05,,,
7,02/06/15 01:13:23 PM,0.06,,,
8,02/06/15 01:20:53 PM,0.07,,,
9,02/06/15 01:22:08 PM,0.08,,,
10,02/06/15 01:23:15 PM,0.09,,,
11,02/06/15 01:26:55 PM,0.10,,,
12,02/06/15 01:33:03 PM,0.11,,,
13,02/06/15 01:43:56 PM,0.12,,,
14,02/06/15 01:45:57 PM,0.13,,,
15,02/06/15 01:51:52 PM,0.14,,,
16,02/06/15 02:00:18 PM,0.15,,,
17,02/06/15 02:24:11 PM,0.16,,,
18,02/06/15 04:39:41 PM,0.17,,,
19,02/06/15 04:43:23 PM,0.18,,,
20,02/06/15 04:45:39 PM,0.19,,,
21,02/06/15 04:48:55 PM,0.20,,,
22,02/06/15 04:53:10 PM,0.21,,,
23,02/06/15 04:53:11 PM,0.22,,,
24,02/06/15 04:58:18 PM,0.23,,,
25,02/06/15 04:59:53 PM,0.24,,,
26,02/06/15 05:01:54 PM,0.25,,,
27,02/06/15 05:08:25 PM,0.26,,,
28,02/06/15 05:18:41 PM,0.27,,,
29,02/06/15 05:25:56 PM,0.28,,,
30,02/06/15 05:34:12 PM,0.29,,,
31,02/06/15 05:40:48 PM,0.30,,,
32,02/06/15 05:40:49 PM,0.31,,,
33,02/06/15 05:47:46 PM,0.32,,,
34,02/06/15 05:54:01 PM,0.33,,,
35,02/06/15 06:00:20 PM,0.34,,,
36,02/06/15 06:06:18 PM,0.35,,,
37,02/06/15 06:10:33 PM,0.36,,,
38,02/06/15 06:16:36 PM,0.37,,,
39,02/06/15 06:23:21 PM,0.38,,,
40,02/06/15 06:29:18 PM,0.39,,,
41,02/06/15 06:29:19 PM,0.40,,,
42,02/06/15 06:35:50 PM,0.41,,,
43,02/06/15 06:42:09 PM,0.42,,,
44,02/06/15 06:48:59 PM,0.43,,,
45,02/06/15 06:55:12 PM,0.44,,,
46,02/06/15 07:01:21 PM,0.45,,,
47,02/06/15 07:07:17 PM,0.46,,,
48,02/06/15 07:13:48 PM,0.47,,,
49,02/06/15 07:20:15 PM,0.48,,,
50,02/06/15 07:27:13 PM,0.49,,,
51,02/06/15 07:34:02 PM,0.50,,,
52,02/06/15 07:41:04 PM,0.51,,,
53,02/06/15 07:47:33 PM,0.52,,,
54,02/06/15 07:53:55 PM,0.53,,,
55,02/06/15 07:59:40 PM,0.54,,,
56,02/06/15 07:59:41 PM,0.55,,,
57,02/06/15 08:05:53 PM,0.56,,,
58,02/06/15 08:11:43 PM,0.57,,,
59,02/06/15 08:17:38 PM,0.58,,,
60,02/06/15 08:22:23 PM,0.59,,,
61,02/06/15 08:28:05 PM,0.60,,,
62,02/06/15 08:33:28 PM,0.61,,,
63,02/06/15 08:39:21 PM,0.62,,,
64,02/06/15 08:45:07 PM,0.63,,,
65,02/06/15 08:45:08 PM,0.64,,,
66,02/06/15 08:51:29 PM,0.65,,,
67,02/06/15 08:57:33 PM,0.66,,,
68,02/06/15 09:04:17 PM,0.67,,,
69,02/06/15 09:10:41 PM,0.68,,,
70,02/06/15 09:18:08 PM,0.69,,,
71,02/06/15 09:25:27 PM,0.70,,,
72,02/06/15 09:33:46 PM,0.71,,,
73,02/06/15 09:41:37 PM,0.72,,,
74,02/06/15 09:50:28 PM,0.73,,,
75,02/06/15 09:58:42 PM,0.74,,,
76,02/06/15 10:07:51 PM,0.75,,,
77,02/06/15 10:16:41 PM,0.76,,,
78,02/06/15 10:26:27 PM,0.77,,,
79,02/06/15 10:36:13 PM,0.78,,,
80,02/06/15 10:47:24 PM,0.79,,,
81,02/06/15 10:58:33 PM,0.80,,,
82,02/06/15 11:10:22 PM,0.81,,,
83,02/06/15 11:22:23 PM,0.82,,,
84,02/06/15 11:22:24 PM,0.83,,,
85,02/06/15 11:36:17 PM,0.84,,,
86,02/06/15 11:50:53 PM,0.85,,,
87,02/07/15 12:08:49 AM,0.86,,,
88,02/07/15 12:29:50 AM,0.87,,,
89,02/07/15 12:29:51 AM,0.88,,,
90,02/07/15 01:13:11 AM,0.89,,,
91,02/07/15 02:49:53 AM,0.90,,,
92,02/07/15 06:25:22 AM,0.91,,,
93,02/07/15 07:00:54 AM,0.92,,,
94,02/07/15 07:29:46 AM,0.93,,,
95,02/07/15 07:51:28 AM,0.94,,,
96,02/07/15 07:51:29 AM,0.95,,,
97,02/07/15 08:15:16 AM,0.96,,,
98,02/07/15 08:38:18 AM,0.97,,,
99,02/07/15 09:04:42 AM,0.98,,,
100,02/07/15 09:31:54 AM,0.99,,,
101,02/07/15 09:31:55 AM,1.00,,,
102,02/07/15 10:02:47 AM,1.01,,,
103,02/07/15 10:34:30 AM,1.02,,,
104,02/07/15 11:12:59 AM,1.03,,,
105,02/07/15 11:57:33 AM,1.04,,,
106,02/07/15 12:55:12 PM,1.05,,,
107,02/07/15 02:02:12 PM,1.06,,,
108,02/08/15 06:01:15 AM,1.07,,,
109,02/08/15 07:05:51 AM,1.08,,,
110,02/08/15 07:05:52 AM,1.09,,,
111,02/08/15 07:44:13 AM,1.10,,,
112,02/08/15 08:13:50 AM,1.11,,,
113,02/08/15 08:43:14 AM,1.12,,,
114,02/08/15 09:10:41 AM,1.13,,,
115,02/08/15 09:40:40 AM,1.14,,,
116,02/08/15 10:09:44 AM,1.15,,,
117,02/08/15 10:41:06 AM,1.16,,,
118,02/08/15 11:08:29 AM,1.17,,,
119,02/08/15 11:39:10 AM,1.18,,,
120,02/08/15 12:09:51 PM,1.19,,,
121,02/08/15 12:41:02 PM,1.20,,,
122,02/08/15 01:11:29 PM,1.21,,,
123,02/08/15 01:43:00 PM,1.22,,,
124,02/08/15 02:12:30 PM,1.23,,,
125,02/08/15 02:43:52 PM,1.24,,,
126,02/08/15 03:13:14 PM,1.25,,,
127,02/08/15 03:44:37 PM,1.26,,,
128,02/08/15 04:14:25 PM,1.27,,,
129,02/08/15 04:45:31 PM,1.28,,,
130,02/08/15 05:18:19 PM,1.29,,,
131,02/08/15 05:55:15 PM,1.30,,,
132,02/08/15 06:29:31 PM,1.31,,,
133,02/08/15 06:29:32 PM,1.32,,,
134,02/08/15 07:08:23 PM,1.33,,,
135,02/08/15 07:47:10 PM,1.34,,,
136,02/08/15 08:30:16 PM,1.35,,,
137,02/08/15 09:10:46 PM,1.36,,,
138,02/08/15 09:56:20 PM,1.37,,,
139,02/08/15 10:41:06 PM,1.38,,,
140,02/08/15 11:32:07 PM,1.39,,,
141,02/09/15 12:22:00 AM,1.40,,,
142,02/09/15 01:19:05 AM,1.41,,,
143,02/09/15 02:14:46 AM,1.42,,,
144,02/09/15 03:14:04 AM,1.43,,,
145,02/09/15 04:11:12 AM,1.44,,,
146,02/09/15 04:11:13 AM,1.45,,,
147,02/09/15 05:17:24 AM,1.46,,,
148,02/09/15 06:21:40 AM,1.47,,,
149,02/09/15 07:41:01 AM,1.48,,,
150,02/09/15 08:59:33 AM,1.49,,,
151,02/09/15 10:30:39 AM,1.50,,,
152,02/09/15 11:55:46 AM,1.51,,,
153,02/09/15 01:32:14 PM,1.52,,,
154,02/09/15 03:09:18 PM,1.53,,,
155,02/09/15 05:09:33 PM,1.54,,,
156,02/09/15 07:35:04 PM,1.55,,,
157,02/09/15 10:20:31 PM,1.56,,,
158,02/10/15 01:09:17 AM,1.57,,,
159,02/10/15 04:28:36 AM,1.58,,,
160,02/10/15 07:57:39 AM,1.59,,,
161,02/10/15 11:04:36 AM,1.60,,,
162,02/10/15 01:50:32 PM,1.61,,,
163,02/10/15 05:07:01 PM,1.62,,,
164,02/10/15 09:27:44 PM,1.63,,,
165,02/11/15 02:20:08 AM,1.64,,,
166,02/11/15 07:36:24 AM,1.65,,,
167,02/11/15 11:46:17 AM,1.66,,,
168,02/11/15 03:18:44 PM,1.67,,,
169,02/11/15 03:57:17 PM,,Logged,,
170,02/11/15 03:57:25 PM,1.67,,Logged,Logged
