"Plot Title: RLNF"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Stopped (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
1,05/15/15 09:55:31 AM,0.00,,,
2,05/19/15 07:24:21 AM,0.01,,,
3,05/19/15 07:24:22 AM,0.02,,,
4,05/19/15 09:57:02 AM,0.03,,,
5,05/21/15 05:12:36 AM,0.04,,,
6,05/21/15 06:00:29 AM,0.05,,,
7,05/21/15 06:00:30 AM,0.06,,,
8,05/21/15 06:13:21 AM,0.07,,,
9,05/21/15 07:32:56 AM,0.08,,,
10,05/21/15 07:44:52 AM,0.09,,,
11,05/21/15 07:44:53 AM,0.10,,,
12,05/21/15 07:55:59 AM,0.11,,,
13,05/21/15 08:15:26 AM,0.12,,,
14,05/21/15 09:02:12 AM,0.13,,,
15,05/21/15 09:25:50 AM,0.14,,,
16,05/21/15 09:51:18 AM,0.15,,,
17,05/21/15 10:56:52 AM,0.16,,,
18,05/21/15 11:48:13 AM,0.17,,,
19,05/21/15 12:40:52 PM,0.18,,,
20,05/21/15 03:49:04 PM,0.19,,,
21,05/21/15 05:47:16 PM,0.20,,,
22,05/21/15 05:47:17 PM,0.21,,,
23,05/22/15 06:50:03 AM,0.22,,,
24,05/22/15 06:52:19 AM,0.23,,,
25,05/22/15 06:52:20 AM,0.24,,,
26,05/22/15 07:16:16 AM,0.25,,,
27,05/23/15 05:08:31 AM,0.26,,,
28,05/23/15 05:08:32 AM,0.27,,,
29,05/23/15 06:15:37 AM,0.28,,,
30,05/23/15 07:40:10 AM,0.29,,,
31,05/23/15 07:40:11 AM,0.30,,,
32,05/25/15 05:40:29 AM,0.31,,,
33,05/26/15 03:29:07 AM,0.32,,,
34,05/26/15 03:29:08 AM,0.33,,,
35,06/01/15 05:23:43 AM,0.34,,,
36,06/01/15 07:09:53 AM,0.35,,,
37,06/01/15 07:09:54 AM,0.36,,,
38,06/01/15 09:04:07 AM,0.37,,,
39,06/10/15 03:10:00 AM,0.38,,,
40,06/10/15 03:36:40 PM,0.39,,,
41,06/10/15 03:49:03 PM,0.40,,,
42,06/10/15 03:49:04 PM,0.41,,,
43,06/10/15 04:00:51 PM,0.42,,,
44,06/10/15 06:33:43 PM,0.43,,,
45,07/09/15 03:15:48 AM,0.44,,,
46,07/09/15 07:57:27 AM,0.45,,,
47,07/10/15 01:28:31 PM,0.46,,,
48,09/14/15 11:07:32 AM,0.47,,,
49,09/14/15 01:48:13 PM,0.48,,,
50,09/14/15 02:19:14 PM,0.49,,,
51,09/14/15 03:12:00 PM,0.50,,,
52,09/14/15 03:30:43 PM,0.51,,,
53,09/14/15 03:30:44 PM,0.52,,,
54,09/14/15 03:59:08 PM,0.53,,,
55,09/14/15 10:44:04 PM,0.54,,,
56,09/14/15 11:44:22 PM,0.55,,,
57,09/15/15 09:56:24 AM,,Logged,,
58,09/15/15 09:56:43 AM,0.55,,Logged,Logged
