"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,05/28/13 02:09:17 PM,0.00,,,
2,05/28/13 02:09:26 PM,,Logged,,
3,06/04/13 10:52:13 AM,0.00,,Logged,Logged
