"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
1,12/05/18 09:41:58 AM,55.189,0.00,,,,,
2,12/05/18 09:42:05 AM,,,Logged,,,,
3,12/05/18 09:42:26 AM,,0.01,,,,,
4,12/05/18 10:41:58 AM,58.303,,,,,,
5,12/05/18 11:41:58 AM,56.230,,,,,,
6,12/05/18 12:41:58 PM,57.958,,,,,,
7,12/05/18 01:41:58 PM,62.769,,,,,,
8,12/05/18 02:41:58 PM,61.227,,,,,,
9,12/05/18 03:41:58 PM,57.614,,,,,,
10,12/05/18 04:41:58 PM,54.495,,,,,,
11,12/05/18 04:50:25 PM,,0.02,,,,,
12,12/05/18 05:08:29 PM,,0.03,,,,,
13,12/05/18 05:41:58 PM,52.401,,,,,,
14,12/05/18 05:59:20 PM,,0.04,,,,,
15,12/05/18 06:41:58 PM,52.225,,,,,,
16,12/05/18 07:04:06 PM,,0.05,,,,,
17,12/05/18 07:41:58 PM,52.225,,,,,,
18,12/05/18 07:43:34 PM,,0.06,,,,,
19,12/05/18 08:01:50 PM,,0.07,,,,,
20,12/05/18 08:23:16 PM,,0.08,,,,,
21,12/05/18 08:41:58 PM,51.699,,,,,,
22,12/05/18 08:53:43 PM,,0.09,,,,,
23,12/05/18 09:41:58 PM,50.643,,,,,,
24,12/05/18 10:41:58 PM,50.290,,,,,,
25,12/05/18 11:41:58 PM,49.582,,,,,,
26,12/06/18 12:41:58 AM,49.228,,,,,,
27,12/06/18 01:41:58 AM,50.995,,,,,,
28,12/06/18 02:41:58 AM,52.050,,,,,,
29,12/06/18 03:41:58 AM,51.874,,,,,,
30,12/06/18 04:41:58 AM,52.925,,,,,,
31,12/06/18 05:41:58 AM,52.401,,,,,,
32,12/06/18 06:41:58 AM,51.523,,,,,,
33,12/06/18 07:41:58 AM,51.874,,,,,,
34,12/06/18 08:41:58 AM,55.364,,,,,,
35,12/06/18 09:41:58 AM,69.793,,,,,,
36,12/06/18 10:41:58 AM,72.891,,,,,,
37,12/06/18 11:41:58 AM,76.528,,,,,,
38,12/06/18 12:41:58 PM,74.791,,,,,,
39,12/06/18 01:41:58 PM,73.062,,,,,,
40,12/06/18 02:41:58 PM,74.446,,,,,,
41,12/06/18 03:41:58 PM,69.964,,,,,,
42,12/06/18 04:41:58 PM,60.883,,,,,,
43,12/06/18 05:41:58 PM,52.576,,,,,,
44,12/06/18 06:41:58 PM,51.523,,,,,,
45,12/06/18 07:41:58 PM,51.699,,,,,,
46,12/06/18 08:41:58 PM,51.346,,,,,,
47,12/06/18 09:41:58 PM,51.172,,,,,,
48,12/06/18 10:41:58 PM,51.172,,,,,,
49,12/06/18 11:41:58 PM,51.699,,,,,,
50,12/07/18 12:41:58 AM,49.759,,,,,,
51,12/07/18 01:41:58 AM,49.759,,,,,,
52,12/07/18 02:41:58 AM,49.050,,,,,,
53,12/07/18 03:41:58 AM,49.582,,,,,,
54,12/07/18 04:41:58 AM,49.582,,,,,,
55,12/07/18 05:41:58 AM,48.517,,,,,,
56,12/07/18 06:41:58 AM,48.695,,,,,,
57,12/07/18 07:41:58 AM,47.982,,,,,,
58,12/07/18 08:41:58 AM,52.750,,,,,,
59,12/07/18 09:41:58 AM,70.308,,,,,,
60,12/07/18 10:41:58 AM,72.718,,,,,,
61,12/07/18 11:41:58 AM,78.449,,,,,,
62,12/07/18 12:41:58 PM,72.891,,,,,,
63,12/07/18 01:41:58 PM,71.512,,,,,,
64,12/07/18 02:41:58 PM,72.718,,,,,,
65,12/07/18 03:41:58 PM,70.137,,,,,,
66,12/07/18 04:41:58 PM,61.741,,,,,,
67,12/07/18 05:41:58 PM,50.995,,,,,,
68,12/07/18 06:41:58 PM,51.346,,,,,,
69,12/07/18 07:41:58 PM,52.225,,,,,,
70,12/07/18 08:41:58 PM,52.225,,,,,,
71,12/07/18 09:41:58 PM,51.523,,,,,,
72,12/07/18 10:41:58 PM,48.871,,,,,,
73,12/07/18 11:41:58 PM,48.160,,,,,,
74,12/08/18 12:41:58 AM,47.982,,,,,,
75,12/08/18 01:41:58 AM,48.695,,,,,,
76,12/08/18 02:41:58 AM,48.160,,,,,,
77,12/08/18 03:41:58 AM,47.802,,,,,,
78,12/08/18 04:41:58 AM,47.624,,,,,,
79,12/08/18 05:41:58 AM,48.695,,,,,,
80,12/08/18 06:41:58 AM,47.446,,,,,,
81,12/08/18 07:41:58 AM,47.624,,,,,,
82,12/08/18 08:41:58 AM,49.404,,,,,,
83,12/08/18 09:41:58 AM,70.824,,,,,,
84,12/08/18 10:41:58 AM,74.271,,,,,,
85,12/08/18 11:41:58 AM,73.753,,,,,,
86,12/08/18 12:41:58 PM,76.876,,,,,,
87,12/08/18 01:41:58 PM,75.139,,,,,,
88,12/08/18 02:41:58 PM,72.199,,,,,,
89,12/08/18 03:41:58 PM,70.480,,,,,,
90,12/08/18 04:41:58 PM,60.368,,,,,,
91,12/08/18 05:41:58 PM,53.449,,,,,,
92,12/08/18 06:41:58 PM,52.225,,,,,,
93,12/08/18 07:41:58 PM,50.995,,,,,,
94,12/08/18 08:41:58 PM,50.290,,,,,,
95,12/08/18 09:41:58 PM,49.759,,,,,,
96,12/08/18 10:41:58 PM,49.228,,,,,,
97,12/08/18 11:41:58 PM,49.582,,,,,,
98,12/09/18 12:41:58 AM,48.517,,,,,,
99,12/09/18 01:41:58 AM,48.339,,,,,,
100,12/09/18 02:41:58 AM,47.802,,,,,,
101,12/09/18 03:41:58 AM,46.369,,,,,,
102,12/09/18 04:41:58 AM,46.728,,,,,,
103,12/09/18 05:41:58 AM,46.908,,,,,,
104,12/09/18 06:41:58 AM,48.871,,,,,,
105,12/09/18 07:41:58 AM,50.643,,,,,,
106,12/09/18 08:41:58 AM,53.449,,,,,,
107,12/09/18 09:41:58 AM,71.512,,,,,,
108,12/09/18 10:41:58 AM,58.993,,,,,,
109,12/09/18 11:41:58 AM,65.680,,,,,,
110,12/09/18 12:41:58 PM,65.338,,,,,,
111,12/09/18 01:41:58 PM,67.221,,,,,,
112,12/09/18 02:41:58 PM,65.509,,,,,,
113,12/09/18 03:41:58 PM,58.647,,,,,,
114,12/09/18 04:41:58 PM,57.096,,,,,,
115,12/09/18 05:41:58 PM,51.172,,,,,,
116,12/09/18 06:41:58 PM,52.225,,,,,,
117,12/09/18 07:41:58 PM,51.699,,,,,,
118,12/09/18 08:41:58 PM,49.228,,,,,,
119,12/09/18 09:41:58 PM,48.871,,,,,,
120,12/09/18 10:41:58 PM,49.228,,,,,,
121,12/09/18 11:41:58 PM,50.113,,,,,,
122,12/10/18 12:41:58 AM,50.113,,,,,,
123,12/10/18 01:41:58 AM,49.404,,,,,,
124,12/10/18 02:41:58 AM,49.404,,,,,,
125,12/10/18 03:41:58 AM,49.937,,,,,,
126,12/10/18 04:41:58 AM,47.624,,,,,,
127,12/10/18 05:41:58 AM,48.339,,,,,,
128,12/10/18 06:41:58 AM,47.802,,,,,,
129,12/10/18 07:41:58 AM,49.404,,,,,,
130,12/10/18 08:41:58 AM,51.874,,,,,,
