"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/10/13 02:54:51 PM,0.00,,,
2,09/10/13 02:55:08 PM,,Logged,,
3,09/10/13 02:55:15 PM,,,Logged,
4,09/10/13 02:57:27 PM,,Logged,,
5,09/17/13 11:14:52 AM,0.00,,Logged,Logged
