"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,08/12/13 10:52:27 AM,0.00,,,
2,08/12/13 10:52:36 AM,,Logged,,
3,08/19/13 09:39:48 AM,0.00,,Logged,Logged
