"Plot Title: HS"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592074, SEN S/N: 10592074)","Event, units (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Detached (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Attached (LGR S/N: 10592074, SEN S/N: 10592074)","Host Connected (LGR S/N: 10592074, SEN S/N: 10592074)","End Of File (LGR S/N: 10592074, SEN S/N: 10592074)"
1,04/27/17 10:20:37 AM,79.853,0.00,,,,
2,04/27/17 10:21:13 AM,,,Logged,,,
3,04/27/17 11:20:37 AM,72.028,,,,,
4,04/27/17 12:20:37 PM,77.923,,,,,
5,04/27/17 01:20:37 PM,79.853,,,,,
6,04/27/17 02:20:37 PM,79.853,,,,,
7,04/27/17 03:20:37 PM,76.181,,,,,
8,04/27/17 04:20:37 PM,73.062,,,,,
9,04/27/17 05:20:37 PM,63.626,,,,,
10,04/27/17 06:20:37 PM,58.131,,,,,
11,04/27/17 07:20:37 PM,55.017,,,,,
12,04/27/17 08:20:37 PM,51.874,,,,,
13,04/27/17 09:20:37 PM,50.466,,,,,
14,04/27/17 10:20:37 PM,50.466,,,,,
15,04/27/17 11:20:37 PM,51.172,,,,,
16,04/28/17 12:20:37 AM,51.523,,,,,
17,04/28/17 01:20:37 AM,50.466,,,,,
18,04/28/17 02:20:37 AM,47.982,,,,,
19,04/28/17 03:20:37 AM,45.828,,,,,
20,04/28/17 04:20:37 AM,45.286,,,,,
21,04/28/17 05:20:37 AM,44.379,,,,,
22,04/28/17 06:20:37 AM,45.104,,,,,
23,04/28/17 07:20:37 AM,45.104,,,,,
24,04/28/17 08:20:37 AM,47.982,,,,,
25,04/28/17 09:20:37 AM,64.996,,,,,
26,04/28/17 10:20:37 AM,77.400,,,,,
27,04/28/17 11:20:37 AM,77.749,,,,,
28,04/28/17 12:20:37 PM,80.382,,,,,
29,04/28/17 01:20:37 PM,80.911,,,,,
30,04/28/17 02:20:37 PM,80.382,,,,,
31,04/28/17 03:20:37 PM,81.266,,,,,
32,04/28/17 04:20:37 PM,79.678,,,,,
33,04/28/17 05:20:37 PM,70.137,,,,,
34,04/28/17 06:20:37 PM,61.741,,,,,
35,04/28/17 07:20:37 PM,58.303,,,,,
36,04/28/17 08:20:37 PM,55.189,,,,,
37,04/28/17 09:20:37 PM,52.925,,,,,
38,04/28/17 10:20:37 PM,52.750,,,,,
39,04/28/17 11:20:37 PM,53.623,,,,,
40,04/29/17 12:20:37 AM,55.537,,,,,
41,04/29/17 01:20:37 AM,57.096,,,,,
42,04/29/17 02:20:37 AM,56.404,,,,,
43,04/29/17 03:20:37 AM,57.614,,,,,
44,04/29/17 04:20:37 AM,57.096,,,,,
45,04/29/17 05:20:37 AM,55.537,,,,,
46,04/29/17 06:20:37 AM,54.147,,,,,
47,04/29/17 07:20:37 AM,53.623,,,,,
48,04/29/17 08:20:37 AM,57.441,,,,,
49,04/29/17 09:20:37 AM,72.372,,,,,
50,04/29/17 10:20:37 AM,78.274,,,,,
51,04/29/17 11:20:37 AM,85.374,,,,,
52,04/29/17 12:20:37 PM,86.097,,,,,
