"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Detached (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","Stopped (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
1,11/30/18 11:41:28 AM,77.050,0.00,,,,,
2,11/30/18 11:41:35 AM,,,Logged,,,,
3,11/30/18 12:41:28 PM,65.167,,,,,,
4,11/30/18 01:41:28 PM,63.111,,,,,,
5,11/30/18 02:41:28 PM,59.851,,,,,,
6,11/30/18 03:41:28 PM,56.230,,,,,,
7,11/30/18 04:41:28 PM,52.576,,,,,,
8,11/30/18 05:41:28 PM,49.582,,,,,,
9,11/30/18 06:41:28 PM,47.446,,,,,,
10,11/30/18 07:41:28 PM,46.548,,,,,,
11,11/30/18 08:41:28 PM,45.828,,,,,,
12,11/30/18 09:41:28 PM,45.286,,,,,,
13,11/30/18 10:41:28 PM,44.922,,,,,,
14,11/30/18 11:41:28 PM,44.742,,,,,,
15,12/01/18 12:41:28 AM,44.560,,,,,,
16,12/01/18 01:41:28 AM,44.742,,,,,,
17,12/01/18 02:41:28 AM,45.648,,,,,,
18,12/01/18 03:41:28 AM,46.908,,,,,,
19,12/01/18 04:41:28 AM,47.982,,,,,,
20,12/01/18 05:41:28 AM,49.228,,,,,,
21,12/01/18 06:41:28 AM,51.172,,,,,,
22,12/01/18 07:41:28 AM,52.750,,,,,,
23,12/01/18 08:41:28 AM,53.798,,,,,,
24,12/01/18 09:41:28 AM,55.884,,,,,,
25,12/01/18 10:41:28 AM,57.785,,,,,,
26,12/01/18 10:53:26 AM,,0.01,,,,,
27,12/01/18 10:55:45 AM,,0.02,,,,,
28,12/01/18 10:57:57 AM,,0.03,,,,,
29,12/01/18 10:59:50 AM,,0.04,,,,,
30,12/01/18 11:05:09 AM,,0.05,,,,,
31,12/01/18 11:14:15 AM,,0.06,,,,,
32,12/01/18 11:41:28 AM,53.274,,,,,,
33,12/01/18 12:41:28 PM,56.057,,,,,,
34,12/01/18 01:41:28 PM,55.884,,,,,,
35,12/01/18 02:41:28 PM,57.614,,,,,,
36,12/01/18 03:41:28 PM,52.576,,,,,,
37,12/01/18 04:41:28 PM,50.995,,,,,,
38,12/01/18 05:33:07 PM,,0.07,,,,,
39,12/01/18 05:41:28 PM,48.517,,,,,,
40,12/01/18 05:53:46 PM,,0.08,,,,,
41,12/01/18 06:38:48 PM,,0.09,,,,,
42,12/01/18 06:41:28 PM,47.266,,,,,,
43,12/01/18 07:41:28 PM,46.008,,,,,,
44,12/01/18 08:41:28 PM,46.008,,,,,,
45,12/01/18 09:41:28 PM,45.828,,,,,,
46,12/01/18 10:41:28 PM,46.728,,,,,,
47,12/01/18 11:41:28 PM,45.648,,,,,,
48,12/02/18 12:41:28 AM,44.742,,,,,,
49,12/02/18 01:41:28 AM,44.922,,,,,,
50,12/02/18 02:41:28 AM,44.195,,,,,,
51,12/02/18 03:41:28 AM,44.742,,,,,,
52,12/02/18 04:41:28 AM,43.466,,,,,,
53,12/02/18 05:41:28 AM,41.994,,,,,,
54,12/02/18 06:41:28 AM,40.509,,,,,,
55,12/02/18 07:41:28 AM,39.947,,,,,,
56,12/02/18 08:41:28 AM,41.810,,,,,,
57,12/02/18 09:41:28 AM,49.759,,,,,,
58,12/02/18 10:41:28 AM,56.404,,,,,,
59,12/02/18 11:41:28 AM,63.455,,,,,,
60,12/02/18 12:41:28 PM,63.626,,,,,,
61,12/02/18 01:41:28 PM,62.940,,,,,,
62,12/02/18 02:41:28 PM,60.883,,,,,,
63,12/02/18 03:41:28 PM,57.096,,,,,,
64,12/02/18 04:41:28 PM,50.995,,,,,,
65,12/02/18 05:41:28 PM,47.802,,,,,,
66,12/02/18 06:41:28 PM,46.548,,,,,,
67,12/02/18 07:41:28 PM,45.648,,,,,,
68,12/02/18 08:41:28 PM,44.922,,,,,,
69,12/02/18 09:41:28 PM,44.560,,,,,,
70,12/02/18 10:41:28 PM,44.013,,,,,,
71,12/02/18 11:41:28 PM,43.466,,,,,,
72,12/03/18 12:41:28 AM,43.831,,,,,,
73,12/03/18 01:41:28 AM,45.648,,,,,,
74,12/03/18 02:41:28 AM,46.008,,,,,,
75,12/03/18 03:41:28 AM,46.728,,,,,,
76,12/03/18 04:41:28 AM,46.908,,,,,,
77,12/03/18 05:41:28 AM,45.648,,,,,,
78,12/03/18 06:41:28 AM,44.922,,,,,,
79,12/03/18 07:41:28 AM,44.742,,,,,,
80,12/03/18 08:41:28 AM,46.008,,,,,,
81,12/03/18 09:41:28 AM,50.819,,,,,,
82,12/03/18 10:41:28 AM,57.441,,,,,,
