"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/03/14 01:03:37 PM,0.00,,,
2,09/03/14 01:03:49 PM,,Logged,,
3,09/17/14 02:21:27 PM,0.00,,Logged,Logged
