"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,10/07/14 03:49:59 PM,0.00,,,
2,10/07/14 03:50:04 PM,,Logged,,
3,10/14/14 01:54:24 PM,0.00,,Logged,Logged
