Date Time	11/24/97 inches of rain
08/16/82 23:59:43.0	593
08/17/82 00:02:54.5	594
08/17/82 00:10:38.5	595
08/17/82 00:15:29.5	596
08/17/82 00:19:37.5	597
08/17/82 00:23:27.5	598
08/17/82 00:25:51.5	599
08/17/82 00:28:30.0	600
08/17/82 00:31:06.0	601
08/17/82 00:33:14.5	602
08/17/82 00:36:10.0	603
08/17/82 00:37:00.0	604
08/17/82 00:37:56.5	605
08/17/82 00:38:45.5	606
08/17/82 00:40:08.0	607
08/17/82 00:41:51.5	608
08/17/82 00:42:39.5	609
08/17/82 00:43:28.5	610
08/17/82 00:44:45.5	611
08/17/82 00:47:01.0	612
08/17/82 00:48:43.5	613
08/17/82 00:50:07.5	614
08/17/82 00:52:44.0	615
08/17/82 00:53:49.0	616
08/17/82 00:54:46.5	617
08/17/82 00:55:55.0	618
08/17/82 00:59:19.5	619
08/17/82 01:00:51.0	620
08/17/82 01:03:43.5	621
08/17/82 01:05:59.0	622
08/17/82 01:07:40.5	623
08/17/82 01:08:56.0	624
08/17/82 01:10:01.0	625
08/17/82 01:11:44.5	626
08/17/82 01:13:25.5	627
08/17/82 01:15:17.5	628
08/17/82 01:17:33.0	629
08/17/82 01:19:34.5	630
08/17/82 01:21:07.0	631
08/17/82 01:22:09.5	632
08/17/82 01:23:05.5	633
08/17/82 01:24:15.0	634
08/17/82 01:25:55.0	635
08/17/82 01:27:53.0	636
08/17/82 01:31:41.0	637
08/17/82 01:34:29.0	638
08/17/82 01:39:45.5	639
08/17/82 04:21:29.0	640
08/17/82 05:31:30.5	641
08/17/82 18:13:55.5	642
08/17/82 18:20:48.5	643
08/17/82 18:26:01.5	644
08/18/82 00:19:55.5	645
08/18/82 00:21:58.5	646
08/18/82 00:24:45.5	647
08/18/82 01:08:52.0	648
08/18/82 09:03:08.0	649
08/18/82 09:06:21.5	650
08/18/82 09:07:38.5	651
08/18/82 09:08:27.5	652
08/18/82 09:09:22.5	653
08/18/82 09:11:23.0	654
08/18/82 09:14:23.0	655
08/18/82 09:18:24.5	656
08/18/82 09:24:23.0	657
08/18/82 18:00:11.5	658
08/18/82 18:02:56.0	659
08/18/82 18:05:28.0	660
08/18/82 18:09:27.0	661
08/18/82 18:15:11.5	662
08/18/82 18:17:26.0	663
08/18/82 18:19:39.5	664
08/18/82 18:21:31.0	665
08/18/82 18:23:11.5	666
08/18/82 18:24:41.5	667
08/18/82 18:25:50.5	668
08/18/82 18:27:33.5	669
08/18/82 18:29:04.5	670
08/18/82 18:31:20.5	671
08/18/82 18:34:05.0	672
08/18/82 18:38:05.5	673
08/18/82 18:41:15.0	674
08/18/82 18:44:30.0	675
08/18/82 18:47:35.5	676
08/18/82 18:54:03.5	677
08/18/82 19:07:11.5	678
08/18/82 19:28:53.0	679
08/18/82 19:31:24.0	680
08/18/82 19:34:30.5	681
08/18/82 19:35:22.0	682
08/18/82 19:36:27.0	683
08/18/82 19:37:05.0	684
08/18/82 19:43:26.5	685
08/18/82 20:27:16.0	686
08/18/82 20:41:29.0	687
08/18/82 20:43:10.5	688
08/18/82 20:54:35.5	689
08/18/82 21:15:07.0	690
08/18/82 21:19:24.5	691
08/18/82 21:38:07.5	692
08/18/82 21:43:11.5	693
08/18/82 21:52:47.0	694
08/18/82 21:53:22.5	695
08/18/82 21:54:16.5	696
08/18/82 21:55:09.5	697
08/18/82 21:56:29.5	698
08/18/82 21:59:05.5	699
08/18/82 21:59:39.0	700
08/18/82 21:59:53.0	701
08/18/82 22:00:10.5	702
08/18/82 22:00:26.0	703
08/18/82 22:00:47.0	704
08/18/82 22:01:05.0	705
08/18/82 22:01:34.5	706
08/18/82 22:02:16.5	707
08/18/82 22:02:51.5	708
08/18/82 22:05:17.5	709
08/18/82 22:19:52.0	710
08/18/82 22:20:35.0	711
08/18/82 22:21:52.5	712
08/18/82 22:46:12.0	713
08/18/82 22:50:13.0	714
08/18/82 22:54:30.5	715
08/18/82 22:58:15.5	716
08/19/82 05:30:59.0	717
