Date Time	6/19/98 start
1/6/99 16:15	0
1/15/99 1:50	1
1/15/99 3:04	2
1/15/99 20:52	3
1/15/99 21:08	4
1/15/99 21:12	5
1/15/99 21:17	6
1/15/99 21:25	7
1/15/99 21:38	8
1/15/99 21:58	9
1/15/99 22:18	10
1/15/99 22:43	11
1/15/99 23:09	12
1/15/99 23:39	13
1/15/99 23:39	14
1/16/99 0:06	15
1/16/99 0:39	16
1/16/99 1:07	17
1/16/99 1:07	18
1/16/99 1:39	19
1/16/99 1:52	20
1/16/99 1:58	21
1/16/99 2:04	22
1/16/99 2:10	23
1/16/99 2:10	24
1/16/99 2:16	25
1/16/99 2:22	26
1/16/99 2:28	27
1/16/99 2:34	28
1/16/99 2:41	29
1/16/99 2:47	30
1/16/99 2:54	31
1/16/99 3:00	32
1/16/99 3:07	33
1/16/99 3:14	34
1/16/99 3:21	35
1/16/99 3:29	36
1/16/99 3:37	37
1/16/99 3:45	38
1/16/99 3:54	39
1/16/99 4:04	40
1/16/99 4:14	41
1/16/99 4:24	42
1/16/99 4:36	43
1/16/99 4:47	44
1/16/99 5:00	45
1/16/99 5:13	46
1/16/99 5:28	47
1/16/99 5:44	48
1/16/99 6:01	49
1/16/99 6:19	50
1/16/99 6:19	51
1/16/99 6:39	52
1/16/99 7:02	53
1/16/99 7:30	54
1/16/99 8:01	55
1/16/99 8:01	56
1/16/99 8:38	57
1/16/99 9:28	58
1/16/99 10:20	59
1/16/99 11:18	60
1/16/99 12:39	61
1/16/99 14:35	62
1/16/99 16:58	63
1/16/99 16:58	64
1/16/99 20:02	65
1/17/99 2:01	66
1/17/99 8:43	67
1/17/99 12:04	68
1/17/99 15:00	69
1/17/99 18:52	70
1/17/99 22:50	71
1/18/99 3:12	72
1/18/99 6:14	73
1/18/99 9:02	74
1/18/99 10:58	75
1/18/99 12:20	76
1/18/99 13:13	77
1/18/99 14:06	78
1/18/99 14:58	79
1/18/99 15:56	80
1/18/99 16:51	81
1/18/99 17:54	82
1/18/99 19:00	83
1/18/99 20:16	84
1/18/99 20:16	85
1/18/99 21:32	86
1/18/99 22:48	87
1/18/99 23:57	88
1/19/99 1:13	89
1/19/99 2:21	90
1/19/99 3:37	91
1/19/99 4:46	92
1/19/99 4:46	93
1/19/99 6:00	94
1/19/99 6:00	95
1/19/99 7:10	96
1/19/99 8:28	97
1/19/99 9:48	98
1/19/99 11:15	99
1/19/99 12:39	100
1/19/99 14:03	101
1/19/99 15:17	102
1/19/99 16:53	103
1/19/99 18:35	104
1/19/99 18:35	105
1/19/99 20:30	106
1/19/99 22:15	107
1/20/99 0:08	108
