Serial Number:     202809     --     Series: Event (Rainfall event data)

Date Time	Event (Rainfall event data)
03/02/11 21:07:39.5	0.67
03/02/11 21:53:44.5	0.68
03/02/11 22:16:26.5	0.69
03/02/11 22:40:34.5	0.7
03/03/11 00:16:24.5	0.71
03/03/11 05:51:48.0	0.72
03/06/11 04:31:55.5	0.73
03/06/11 05:25:11.0	0.74
03/06/11 06:49:44.0	0.75
03/06/11 07:27:21.5	0.76
03/06/11 07:49:50.0	0.77
03/06/11 08:04:03.0	0.78
03/06/11 08:21:54.0	0.79
03/06/11 08:43:52.0	0.8
03/06/11 09:05:12.5	0.81
03/06/11 09:38:00.5	0.82
03/06/11 10:13:43.5	0.83
03/06/11 10:50:07.0	0.84
03/06/11 11:10:20.0	0.85
03/06/11 11:20:26.5	0.86
03/06/11 11:34:13.0	0.87
03/06/11 11:45:04.5	0.88
03/06/11 12:01:13.5	0.89
03/06/11 12:16:31.0	0.9
03/06/11 12:34:36.5	0.91
03/06/11 12:46:59.0	0.92
03/06/11 12:58:39.0	0.93
03/06/11 13:10:13.5	0.94
03/06/11 13:19:38.0	0.95
03/06/11 13:29:31.5	0.96
03/06/11 13:38:57.5	0.97
03/06/11 13:47:04.5	0.98
03/06/11 14:00:11.0	0.99
03/06/11 14:12:31.0	1
03/06/11 14:25:12.5	1.01
03/06/11 14:33:36.0	1.02
03/06/11 14:46:27.5	1.03
03/06/11 14:54:56.0	1.04
03/06/11 15:06:20.5	1.05
03/06/11 15:18:10.0	1.06
03/06/11 15:35:54.0	1.07
03/06/11 15:44:41.5	1.08
03/06/11 15:54:29.0	1.09
03/06/11 16:01:03.5	1.1
03/06/11 16:08:33.5	1.11
03/06/11 16:15:14.0	1.12
03/06/11 16:21:46.5	1.13
03/06/11 16:28:29.5	1.14
03/06/11 16:36:11.0	1.15
03/06/11 16:44:46.5	1.16
03/06/11 16:52:57.0	1.17
03/06/11 17:00:38.0	1.18
03/06/11 17:11:37.0	1.19
03/06/11 17:19:02.5	1.2
03/06/11 17:26:42.5	1.21
03/06/11 17:33:54.5	1.22
03/06/11 17:42:10.5	1.23
03/06/11 17:51:36.5	1.24
03/06/11 18:03:42.5	1.25
03/06/11 18:13:13.0	1.26
03/06/11 18:26:53.5	1.27
03/06/11 18:35:40.5	1.28
03/06/11 18:46:45.0	1.29
03/06/11 18:54:39.5	1.3
03/06/11 19:02:40.0	1.31
03/06/11 19:12:27.0	1.32
03/06/11 19:41:29.0	1.33
03/06/11 20:04:52.0	1.34
03/06/11 20:22:03.5	1.35
03/06/11 20:57:28.0	1.36
03/06/11 23:08:39.0	1.37
03/06/11 23:26:27.0	1.38
03/06/11 23:44:53.0	1.39
03/07/11 20:35:51.0	1.4
03/07/11 21:09:56.5	1.41
03/07/11 21:46:02.0	1.42
03/07/11 22:15:03.0	1.43
03/07/11 22:57:55.0	1.44
03/07/11 23:41:10.5	1.45
03/08/11 00:14:01.0	1.46
03/08/11 00:40:29.0	1.47
03/08/11 01:09:39.0	1.48
03/08/11 01:34:23.0	1.49
03/08/11 02:05:04.5	1.5
03/08/11 02:37:11.5	1.51
03/08/11 03:09:17.5	1.52
03/08/11 03:44:07.0	1.53
03/08/11 04:23:35.5	1.54
03/08/11 06:24:22.0	1.55
03/08/11 09:52:36.5	1.55
