Serial Number:     202809     --     Series: Event (Rainfall event data)

Date Time	Event (Rainfall event data)
02/16/11 11:32:30.0	0
02/16/11 15:48:54.0	0.01
02/16/11 15:53:43.0	0.02
02/17/11 02:46:11.5	0.03
02/17/11 02:47:11.5	0.04
02/17/11 02:49:13.5	0.05
02/17/11 02:52:07.0	0.06
02/17/11 02:53:56.5	0.07
02/17/11 02:54:34.5	0.08
02/17/11 02:55:27.5	0.09
02/17/11 02:57:13.5	0.1
02/17/11 02:58:42.5	0.11
02/17/11 03:00:12.0	0.12
02/17/11 03:01:57.5	0.13
02/17/11 03:03:27.5	0.14
02/17/11 03:07:20.5	0.15
02/17/11 03:11:38.5	0.16
02/17/11 03:18:15.5	0.17
02/17/11 03:44:11.0	0.18
02/17/11 04:15:01.0	0.19
02/17/11 04:17:08.0	0.2
02/17/11 04:20:28.0	0.21
02/17/11 04:27:34.5	0.22
02/17/11 04:33:18.0	0.23
02/17/11 04:34:00.0	0.24
02/17/11 04:34:31.0	0.25
02/17/11 04:35:10.5	0.26
02/17/11 04:36:17.5	0.27
02/17/11 04:37:20.5	0.28
02/17/11 04:38:46.5	0.29
02/17/11 04:40:09.0	0.3
02/17/11 04:42:57.0	0.31
02/17/11 04:45:49.5	0.32
02/17/11 04:51:45.5	0.33
02/17/11 04:57:48.0	0.34
02/17/11 05:05:12.5	0.35
02/17/11 05:11:26.0	0.36
02/17/11 05:13:05.0	0.37
02/17/11 05:14:49.0	0.38
02/17/11 05:15:31.0	0.39
02/17/11 05:16:28.5	0.4
02/17/11 05:17:36.5	0.41
02/17/11 05:19:02.0	0.42
02/17/11 05:21:10.0	0.43
02/17/11 05:23:54.5	0.44
02/17/11 05:25:46.5	0.45
02/17/11 05:28:03.5	0.46
02/17/11 05:30:33.0	0.47
02/17/11 05:33:44.5	0.48
02/17/11 05:38:38.5	0.49
02/17/11 05:56:14.5	0.5
02/17/11 05:59:35.5	0.51
02/17/11 06:10:03.5	0.52
02/17/11 06:19:28.0	0.53
02/17/11 06:23:38.0	0.54
02/17/11 06:28:32.5	0.55
02/17/11 06:51:02.5	0.56
02/17/11 07:23:04.0	0.57
02/17/11 07:27:07.0	0.58
02/17/11 07:31:37.5	0.59
02/17/11 07:37:05.5	0.6
02/17/11 07:40:33.0	0.61
02/17/11 07:43:17.5	0.62
02/17/11 07:51:03.0	0.63
02/17/11 07:53:11.5	0.64
02/17/11 08:16:11.5	0.65
02/17/11 08:31:28.0	0.66
02/17/11 09:50:46.5	0.67
02/17/11 09:56:16.0	0.68
02/17/11 10:01:45.5	0.69
02/17/11 10:02:18.0	0.7
02/17/11 10:03:14.5	0.71
02/17/11 10:10:49.5	0.72
02/17/11 10:20:41.0	0.73
02/17/11 10:49:22.0	0.74
02/17/11 10:58:00.5	0.75
02/17/11 10:59:46.0	0.76
02/17/11 11:09:39.5	0.77
02/17/11 11:21:27.0	0.78
02/17/11 11:53:39.0	0.79
02/17/11 12:09:38.5	0.8
02/17/11 12:10:47.5	0.81
02/17/11 12:11:50.0	0.82
02/17/11 12:12:27.5	0.83
02/17/11 12:15:40.0	0.84
02/17/11 12:20:17.5	0.85
02/17/11 12:26:08.0	0.86
02/17/11 12:28:46.5	0.87
02/17/11 12:31:46.0	0.88
02/17/11 12:34:46.5	0.89
02/17/11 12:38:06.0	0.9
02/17/11 12:40:36.0	0.91
02/17/11 12:42:44.5	0.92
02/17/11 12:44:34.0	0.93
02/17/11 12:50:23.5	0.94
02/17/11 12:54:56.0	0.95
02/17/11 12:58:34.0	0.96
02/17/11 13:02:29.0	0.97
02/17/11 13:25:28.5	0.98
02/17/11 13:39:40.0	0.99
02/17/11 13:51:59.5	1
02/17/11 15:35:01.5	1.01
02/17/11 19:18:44.0	1.02
02/17/11 19:32:41.0	1.03
02/17/11 19:36:35.5	1.04
02/17/11 19:40:03.0	1.05
02/17/11 19:40:30.0	1.06
02/17/11 19:40:53.0	1.07
02/17/11 19:41:25.0	1.08
02/17/11 19:42:13.0	1.09
02/17/11 19:42:55.5	1.1
02/17/11 19:43:17.5	1.11
02/17/11 19:43:43.5	1.12
02/17/11 19:44:04.5	1.13
02/17/11 19:44:25.5	1.14
02/17/11 19:44:42.5	1.15
02/17/11 19:45:01.5	1.16
02/17/11 19:45:51.0	1.17
02/17/11 19:49:17.5	1.18
02/17/11 19:55:40.5	1.19
02/17/11 20:57:12.0	1.2
02/17/11 21:05:18.5	1.21
02/17/11 21:07:37.5	1.22
02/17/11 21:09:31.0	1.23
02/17/11 21:10:30.5	1.24
02/17/11 21:11:31.0	1.25
02/17/11 21:13:40.5	1.26
02/17/11 21:14:22.0	1.27
02/17/11 21:19:22.5	1.28
02/18/11 00:06:42.5	1.29
02/18/11 00:29:18.0	1.3
02/18/11 04:25:55.5	1.31
02/18/11 07:24:40.0	1.32
02/18/11 07:35:07.5	1.33
02/18/11 07:49:53.0	1.34
02/18/11 07:57:05.5	1.35
02/18/11 08:02:04.5	1.36
02/18/11 08:07:41.0	1.37
02/18/11 08:12:23.5	1.38
02/18/11 08:16:18.5	1.39
02/18/11 08:21:30.0	1.4
02/18/11 08:27:09.0	1.41
02/18/11 08:34:03.5	1.42
02/18/11 08:39:35.5	1.43
02/18/11 08:47:20.0	1.44
02/18/11 08:52:51.0	1.45
02/18/11 08:57:51.5	1.46
02/18/11 09:03:44.5	1.47
02/18/11 09:07:23.5	1.48
02/18/11 09:09:46.5	1.49
02/18/11 09:12:23.0	1.5
02/18/11 09:14:40.5	1.51
02/18/11 09:18:05.5	1.52
02/18/11 09:21:28.0	1.53
02/18/11 09:25:35.5	1.54
02/18/11 09:30:52.0	1.55
02/18/11 09:35:51.5	1.56
02/18/11 09:40:10.5	1.57
02/18/11 09:47:06.0	1.58
02/18/11 09:56:34.0	1.59
02/18/11 10:10:20.5	1.6
02/18/11 10:53:12.0	1.61
02/18/11 11:47:27.5	1.62
02/18/11 12:43:34.5	1.63
02/18/11 13:59:39.0	1.64
02/18/11 15:01:02.5	1.65
02/18/11 15:47:03.0	1.66
02/18/11 15:53:51.0	1.67
02/18/11 15:55:42.5	1.68
02/18/11 15:57:23.0	1.69
02/18/11 16:00:16.0	1.7
02/18/11 16:05:28.0	1.71
02/18/11 16:13:13.5	1.72
02/18/11 16:15:58.0	1.73
02/18/11 16:18:16.0	1.74
02/18/11 16:20:34.5	1.75
02/18/11 16:24:25.5	1.76
02/18/11 16:26:50.0	1.77
