Date Time	2/4/98 inches of rain
02/04/98 16:07:01.0	0	Start
02/05/98 00:15:11.0	1
02/05/98 00:40:46.0	2
02/05/98 00:40:46.5	3
02/05/98 01:06:13.0	4
02/05/98 01:48:08.5	5
02/05/98 01:53:29.5	6
02/05/98 01:56:57.0	7
02/05/98 02:04:17.5	8
02/05/98 02:14:25.0	9
02/05/98 02:21:50.0	10
02/05/98 02:29:29.5	11
02/05/98 03:03:06.0	12
02/05/98 03:16:36.5	13
02/05/98 03:22:34.0	14
02/05/98 03:31:38.0	15
02/05/98 03:36:46.0	16
02/05/98 03:42:45.5	17
02/05/98 03:53:26.0	18
02/05/98 04:07:28.0	19
02/05/98 04:14:03.0	20
02/05/98 04:23:03.5	21
02/05/98 04:28:22.5	22
02/05/98 04:34:02.5	23
02/05/98 04:38:00.5	24
02/05/98 04:41:56.0	25
02/05/98 04:47:21.5	26
02/05/98 04:51:25.5	27
02/05/98 04:56:02.0	28
02/05/98 05:03:41.0	29
02/05/98 05:10:07.5	30
02/05/98 05:18:21.0	31
02/05/98 05:24:25.5	32
02/05/98 05:29:59.5	33
02/05/98 05:42:57.0	34
02/05/98 05:50:34.5	35
02/05/98 05:55:53.0	36
02/05/98 06:01:44.0	37
02/05/98 06:07:50.5	38
02/05/98 06:13:25.0	39
02/05/98 06:16:05.0	40
02/05/98 06:18:44.0	41
02/05/98 06:22:21.0	42
02/05/98 06:25:56.0	43
02/05/98 06:29:36.5	44
02/05/98 06:34:38.0	45
02/05/98 06:38:03.5	46
02/05/98 06:42:31.5	47
02/05/98 06:42:32.0	48
02/05/98 06:52:23.5	49
02/05/98 07:00:23.5	50
02/05/98 07:00:24.0	51
02/05/98 07:06:50.0	52
02/05/98 07:41:23.0	53
02/05/98 07:51:07.0	54
02/05/98 08:17:38.0	55
02/05/98 08:23:51.0	56
02/05/98 08:37:04.0	57
02/05/98 08:37:04.5	58
02/05/98 08:44:24.5	59
02/05/98 08:48:07.0	60
02/05/98 08:50:44.0	61
02/05/98 08:53:45.0	62
02/05/98 08:57:18.0	63
02/05/98 09:02:23.0	64
02/05/98 09:05:32.5	65
02/05/98 09:11:42.0	66
02/05/98 09:21:38.0	67
02/05/98 09:35:13.0	68
02/05/98 09:55:21.5	69
02/05/98 10:02:45.0	70
02/05/98 10:12:38.5	71
02/05/98 10:41:45.0	72
02/05/98 13:03:02.0	73
02/06/98 01:51:19.5	74
02/06/98 01:57:35.5	75
02/06/98 02:00:41.0	76
02/06/98 02:02:41.5	77
02/06/98 02:05:25.5	78
02/06/98 02:09:26.0	79
02/06/98 02:13:45.0	80
02/06/98 02:16:14.0	81
02/06/98 02:16:14.5	82
02/06/98 02:20:02.5	83
02/06/98 02:23:22.5	84
02/06/98 02:25:29.0	85
02/06/98 02:30:50.5	86
02/06/98 02:38:25.0	87
02/06/98 03:10:01.5	88
02/06/98 03:10:02.0	89
02/06/98 03:21:13.5	90
02/06/98 03:26:23.0	91
02/06/98 03:26:23.5	92
02/06/98 03:31:31.5	93
02/06/98 03:34:43.0	94
02/06/98 03:38:29.0	95
02/06/98 03:41:53.0	96
02/06/98 03:44:23.0	97
02/06/98 03:47:25.0	98
02/06/98 03:47:25.5	99
02/06/98 03:59:57.5	100
02/06/98 04:01:57.5	101
02/06/98 04:04:49.5	102
02/06/98 04:10:39.5	103
02/06/98 04:13:37.0	104
02/06/98 04:15:52.0	105
02/06/98 04:18:45.0	106
02/06/98 04:22:27.5	107
02/06/98 04:24:51.0	108
02/06/98 04:25:55.5	109
02/06/98 04:27:34.5	110
02/06/98 04:27:35.0	111
02/06/98 04:29:04.5	112
02/06/98 04:29:47.0	113
02/06/98 04:30:49.5	114
02/06/98 04:31:51.5	115
02/06/98 04:33:16.5	116
02/06/98 04:35:05.5	117
02/06/98 04:36:30.0	118
02/06/98 04:37:30.0	119
02/06/98 04:38:26.5	120
02/06/98 04:39:51.0	121
02/06/98 04:39:51.5	122
02/06/98 04:40:43.0	123
02/06/98 04:41:45.5	124
02/06/98 04:43:31.0	125
02/06/98 04:45:09.0	126
02/06/98 04:46:21.5	127
02/06/98 04:47:35.0	128
02/06/98 04:48:57.0	129
02/06/98 04:50:14.5	130
02/06/98 04:50:47.5	131
02/06/98 04:51:36.0	132
02/06/98 04:53:09.0	133
02/06/98 04:53:09.5	134
02/06/98 04:53:54.5	135
02/06/98 04:54:26.0	136
02/06/98 04:55:17.5	137
02/06/98 04:56:09.0	138
02/06/98 04:56:46.5	139
02/06/98 04:56:47.0	140
02/06/98 04:57:19.5	141
02/06/98 04:57:20.0	142
02/06/98 04:58:02.5	143
02/06/98 04:58:41.5	144
02/06/98 04:59:50.5	145
02/06/98 05:00:39.5	146
02/06/98 05:01:28.5	147
02/06/98 05:02:12.5	148
02/06/98 05:02:13.0	149
02/06/98 05:03:21.5	150
02/06/98 05:04:09.5	151
02/06/98 05:05:05.0	152
02/06/98 05:05:05.5	153
02/06/98 05:05:58.0	154
02/06/98 05:06:54.5	155
02/06/98 05:07:42.0	156
02/06/98 05:08:41.0	157
02/06/98 05:09:31.5	158
02/06/98 05:09:32.0	159
02/06/98 05:10:24.5	160
02/06/98 05:11:05.0	161
02/06/98 05:11:05.5	162
02/06/98 05:11:52.0	163
02/06/98 05:12:30.0	164
02/06/98 05:13:15.5	165
02/06/98 05:14:01.0	166
02/06/98 05:14:35.0	167
02/06/98 05:15:06.5	168
02/06/98 05:15:43.5	169
02/06/98 05:16:15.5	170
02/06/98 05:16:38.0	171
02/06/98 05:16:53.5	172
02/06/98 05:16:54.0	173
02/06/98 05:17:09.0	174
02/06/98 05:17:20.5	175
02/06/98 05:17:21.0	176
02/06/98 05:17:37.0	177
02/06/98 05:17:48.0	178
02/06/98 05:17:48.5	179
02/06/98 05:17:58.0	180
02/06/98 05:18:09.5	181
02/06/98 05:18:23.0	182
02/06/98 05:18:32.5	183
02/06/98 05:18:41.0	184
02/06/98 05:18:52.5	185
02/06/98 05:19:10.5	186
02/06/98 05:19:39.0	187
02/06/98 05:19:39.5	188
02/06/98 05:20:11.5	189
02/06/98 05:20:39.0	190
02/06/98 05:21:12.0	191
02/06/98 05:21:59.0	192
02/06/98 05:23:09.0	193
02/06/98 05:24:48.0	194
02/06/98 05:27:25.5	195
02/06/98 05:30:25.0	196
02/06/98 05:32:39.5	197
02/06/98 05:34:32.5	198
02/06/98 05:36:12.5	199
02/06/98 05:37:58.0	200
02/06/98 05:37:58.5	201
02/06/98 05:41:10.5	202
02/06/98 05:46:48.0	203
02/06/98 05:52:00.0	204
02/06/98 05:59:28.0	205
02/06/98 06:18:36.5	206
02/06/98 06:29:57.5	207
02/06/98 06:37:13.5	208
02/06/98 06:53:24.0	209
02/06/98 07:05:14.0	210
02/06/98 07:06:02.5	211
02/06/98 07:06:47.0	212
02/06/98 07:08:40.5	213
02/06/98 07:17:14.5	214
02/06/98 07:21:33.0	215
02/06/98 07:21:33.5	216
02/06/98 07:24:31.5	217
02/06/98 07:25:20.0	218
02/06/98 07:25:48.0	219
02/06/98 07:26:20.5	220
02/06/98 07:26:43.5	221
02/06/98 07:26:58.0	222
02/06/98 07:26:58.5	223
02/06/98 07:27:21.0	224
02/06/98 07:27:42.0	225
02/06/98 07:28:40.0	226
02/06/98 07:29:45.0	227
02/06/98 07:31:08.0	228
02/06/98 07:34:38.0	229
02/06/98 07:39:13.5	230
02/06/98 07:42:05.0	231
02/06/98 07:44:55.5	232
02/06/98 07:47:48.0	233
02/06/98 07:49:58.5	234
02/06/98 07:52:06.5	235
02/06/98 07:54:53.0	236
02/06/98 07:58:20.0	237
02/06/98 08:01:17.0	238
02/06/98 08:03:26.0	239
02/06/98 08:03:57.5	240
02/06/98 08:04:28.5	241
02/06/98 08:04:29.0	242
02/06/98 08:05:09.5	243
02/06/98 08:06:52.0	244
02/06/98 08:11:11.0	245
02/06/98 08:13:47.0	246
02/06/98 08:13:47.5	247
02/06/98 08:17:01.0	248
02/06/98 08:19:57.0	249
02/06/98 08:29:00.0	250
02/06/98 08:47:29.0	251
02/06/98 09:20:53.0	252
02/06/98 09:32:30.0	253
02/06/98 09:42:33.5	254
02/06/98 09:46:19.5	255
02/06/98 10:00:54.5	256
02/06/98 10:06:24.0	257
02/06/98 10:09:56.5	258
02/06/98 10:13:17.5	259
02/06/98 10:13:18.0	260
02/06/98 10:18:11.5	261
02/06/98 10:22:43.5	262
02/06/98 10:31:27.0	263
02/06/98 10:40:08.0	264
02/06/98 10:41:50.0	265
02/06/98 11:05:38.5	266
02/06/98 11:06:36.0	267
02/06/98 11:51:44.0	268
02/06/98 11:54:36.0	269
02/06/98 11:55:28.0	270
02/06/98 11:55:28.5	271
02/06/98 11:58:12.0	272
02/06/98 12:07:04.5	273
02/06/98 12:09:05.0	274
02/06/98 12:09:05.5	275
02/06/98 12:11:21.5	276
02/06/98 12:13:30.5	277
02/06/98 12:15:06.5	278
02/06/98 12:19:07.0	279
02/06/98 12:30:57.0	280
02/06/98 13:47:29.5	281
02/06/98 13:48:17.0	282
02/06/98 13:49:42.0	283
02/06/98 13:49:42.5	284
02/06/98 13:51:14.5	285
02/06/98 14:08:35.0	286
02/06/98 14:44:56.0	287
02/06/98 14:50:24.0	288
02/06/98 14:50:24.5	289
02/06/98 14:54:38.5	290
02/06/98 14:58:24.5	291
02/06/98 15:03:48.0	292
02/06/98 15:21:40.5	293
02/06/98 16:17:01.5	294
02/06/98 16:19:54.0	295
02/06/98 16:20:36.0	296
02/06/98 16:21:07.5	297
02/06/98 16:21:52.5	298
02/06/98 16:23:18.5	299
02/06/98 16:25:11.0	300
02/06/98 16:25:58.0	301
02/06/98 16:27:15.0	302
02/06/98 17:05:37.5	303
02/06/98 17:17:36.0	304
02/06/98 17:18:37.0	305
02/06/98 17:46:45.0	306
02/06/98 17:47:37.5	307
02/06/98 17:48:30.5	308
02/06/98 17:51:17.0	309
02/06/98 18:07:38.0	310
02/06/98 18:11:46.0	311
02/06/98 18:15:03.0	312
02/06/98 18:18:50.5	313
02/06/98 18:22:40.0	314
02/06/98 18:25:42.0	315
02/06/98 18:25:42.5	316
02/06/98 18:28:24.5	317
02/06/98 18:28:25.0	318
02/06/98 18:36:47.5	319
02/06/98 18:48:53.0	320
02/06/98 18:49:25.5	321
02/06/98 18:49:45.0	322
02/06/98 18:50:12.0	323
02/06/98 18:50:47.0	324
02/06/98 18:51:49.0	325
02/06/98 19:06:52.0	326
02/07/98 01:48:39.0	327
02/07/98 02:44:43.5	328
02/07/98 02:45:24.0	329
02/07/98 02:46:59.5	330
02/07/98 03:21:52.5	331
02/07/98 03:21:53.0	332
02/07/98 03:22:44.0	333
02/07/98 03:24:12.5	334
02/07/98 03:25:54.5	335
02/07/98 04:33:30.0	336
02/07/98 05:14:50.0	337
02/07/98 05:20:52.0	338
02/07/98 05:24:39.5	339
02/07/98 05:26:02.5	340
02/07/98 05:34:33.5	341
02/07/98 05:34:34.0	342
02/07/98 05:44:29.5	343
02/07/98 05:48:43.0	344
02/07/98 05:51:59.5	345
02/07/98 05:55:40.0	346
02/07/98 05:58:24.0	347
02/07/98 06:03:52.5	348
02/07/98 06:08:15.0	349
02/07/98 06:11:07.5	350
02/07/98 06:13:55.0	351
02/07/98 06:16:26.0	352
