Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
04/28/09 13:32:50.0	0
05/01/09 13:58:52.5	0.0109
05/01/09 14:23:35.0	0.0217
05/01/09 14:31:52.0	0.0326
05/01/09 14:37:51.5	0.0435
05/01/09 14:43:39.5	0.0543
05/01/09 14:49:58.0	0.0652
05/01/09 14:55:43.5	0.0761
05/01/09 15:01:12.5	0.087
05/01/09 15:04:40.5	0.0978
05/01/09 15:07:10.0	0.1087
05/01/09 15:09:51.0	0.1196
05/01/09 15:14:57.5	0.1304
05/01/09 15:21:19.0	0.1413
05/01/09 15:26:28.0	0.1522
05/01/09 15:32:38.0	0.163
05/01/09 15:42:35.0	0.1739
05/01/09 15:47:21.0	0.1848
05/01/09 15:51:41.0	0.1957
05/01/09 15:58:24.0	0.2065
05/01/09 16:04:19.5	0.2174
05/01/09 16:08:49.0	0.2283
05/01/09 16:19:36.5	0.2391
05/01/09 16:41:18.0	0.25
05/01/09 17:06:05.5	0.2609
05/01/09 17:30:24.5	0.2717
05/01/09 17:43:30.5	0.2826
05/01/09 17:51:13.0	0.2935
05/01/09 17:56:18.0	0.3043
05/01/09 18:10:53.0	0.3152
05/01/09 18:51:57.0	0.3261
05/01/09 19:09:13.0	0.337
05/01/09 19:32:43.5	0.3478
05/01/09 19:55:38.0	0.3587
05/01/09 20:06:08.5	0.3696
05/01/09 20:21:15.5	0.3804
05/01/09 20:42:26.0	0.3913
05/01/09 20:47:16.0	0.4022
05/01/09 21:14:23.0	0.413
05/02/09 02:41:48.5	0.4239
05/02/09 08:18:25.0	0.4348
05/02/09 21:50:06.0	0.4457
05/02/09 22:47:53.5	0.4565
05/03/09 01:46:09.0	0.4674
05/03/09 06:16:21.5	0.4783
05/03/09 06:24:07.5	0.4891
05/03/09 07:10:38.5	0.5
05/03/09 07:50:03.0	0.5109
05/03/09 07:53:03.5	0.5217
05/03/09 07:55:07.0	0.5326
05/03/09 08:00:00.5	0.5435
05/03/09 08:29:52.5	0.5543
05/03/09 08:41:19.5	0.5652
05/03/09 08:51:36.0	0.5761
05/03/09 09:03:12.0	0.587
05/03/09 09:06:52.5	0.5978
05/03/09 09:11:23.0	0.6087
05/03/09 09:18:11.5	0.6196
05/03/09 09:23:42.0	0.6304
05/03/09 09:29:52.0	0.6413
05/03/09 09:39:50.0	0.6522
05/03/09 09:47:51.5	0.663
05/03/09 09:58:22.0	0.6739
05/03/09 10:10:16.0	0.6848
05/03/09 10:13:20.0	0.6957
05/03/09 10:16:08.5	0.7065
05/03/09 10:23:55.0	0.7174
05/03/09 10:33:15.5	0.7283
05/03/09 10:43:19.5	0.7391
05/03/09 10:57:34.0	0.75
05/03/09 11:12:46.0	0.7609
05/03/09 11:20:19.5	0.7717
05/03/09 11:29:02.0	0.7826
05/03/09 11:39:02.5	0.7935
05/03/09 11:47:40.0	0.8044
05/03/09 12:00:08.0	0.8152
05/03/09 12:17:39.5	0.8261
05/03/09 12:29:55.0	0.837
05/03/09 12:37:15.0	0.8478
05/03/09 12:44:26.5	0.8587
05/03/09 12:57:32.5	0.8696
05/03/09 13:20:07.5	0.8804
05/03/09 13:57:24.5	0.8913
05/03/09 14:24:10.0	0.9022
05/03/09 23:34:59.5	0.913
05/04/09 03:22:18.0	0.9239
05/04/09 16:08:56.5	0.9348
05/04/09 16:59:30.5	0.9457
05/04/09 17:16:26.5	0.9565
05/04/09 17:39:40.0	0.9674
05/04/09 17:56:41.0	0.9783
05/04/09 18:18:40.0	0.9891
05/04/09 18:37:18.5	1
05/04/09 18:50:49.0	1.0109
05/04/09 19:03:22.5	1.0217
05/04/09 19:13:52.0	1.0326
05/04/09 19:27:01.5	1.0435
05/04/09 19:37:06.0	1.0544
05/04/09 19:46:13.0	1.0652
05/04/09 19:55:56.5	1.0761
05/04/09 20:07:04.0	1.087
05/04/09 20:18:20.0	1.0978
05/04/09 20:37:36.0	1.1087
05/04/09 20:48:35.0	1.1196
05/04/09 21:01:19.5	1.1304
05/04/09 21:22:23.5	1.1413
05/04/09 21:40:36.5	1.1522
05/04/09 21:48:17.5	1.163
