Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
02/17/09 11:16:38.0	0
02/17/09 11:52:31.0	0.0109
02/17/09 11:55:17.0	0.0217
02/17/09 11:55:38.5	0.0326
02/17/09 11:55:56.0	0.0435
02/17/09 11:56:21.5	0.0543
02/17/09 11:58:44.0	0.0652
02/17/09 12:02:24.0	0.0761
02/17/09 12:07:37.5	0.087
02/17/09 14:36:07.5	0.0978
02/17/09 14:38:46.5	0.1087
02/17/09 14:45:15.5	0.1196
02/17/09 18:14:15.5	0.1304
02/17/09 18:18:42.5	0.1413
02/17/09 18:19:47.0	0.1522
02/17/09 18:20:48.0	0.163
02/17/09 18:21:37.5	0.1739
02/17/09 18:22:10.0	0.1848
02/17/09 18:22:53.5	0.1957
02/17/09 18:59:51.0	0.2065
02/21/09 18:29:33.0	0.2174
02/21/09 18:30:51.5	0.2283
02/21/09 19:17:15.5	0.2391
02/21/09 20:22:53.5	0.25
02/21/09 20:53:53.0	0.2609
02/21/09 21:41:07.5	0.2717
02/21/09 21:56:03.5	0.2826
02/22/09 00:01:48.5	0.2935
02/22/09 00:11:51.0	0.3043
02/22/09 00:46:07.5	0.3152
02/22/09 02:04:45.0	0.3261
02/22/09 02:06:30.5	0.337
02/22/09 02:11:25.0	0.3478
02/22/09 03:25:30.5	0.3587
02/22/09 07:26:51.5	0.3696
02/22/09 08:18:58.5	0.3804
02/22/09 08:23:39.5	0.3913
02/22/09 08:25:17.5	0.4022
02/22/09 08:26:36.0	0.413
02/22/09 08:27:43.0	0.4239
02/22/09 08:29:40.5	0.4348
02/22/09 08:30:46.0	0.4457
02/22/09 08:32:30.5	0.4565
02/22/09 08:35:58.0	0.4674
02/22/09 08:58:43.0	0.4783
02/22/09 09:00:04.5	0.4891
02/22/09 09:01:55.5	0.5
02/22/09 09:03:53.5	0.5109
02/22/09 09:05:38.5	0.5217
02/22/09 09:08:31.0	0.5326
02/22/09 09:19:00.0	0.5435
02/22/09 09:35:10.5	0.5543
02/22/09 09:40:07.5	0.5652
02/22/09 09:41:45.5	0.5761
02/22/09 09:42:42.5	0.587
02/22/09 09:44:03.5	0.5978
02/22/09 09:46:20.5	0.6087
02/22/09 09:48:50.5	0.6196
02/22/09 09:52:13.0	0.6304
02/22/09 09:56:31.0	0.6413
02/22/09 09:58:47.5	0.6522
02/22/09 10:00:14.5	0.663
02/22/09 10:02:27.0	0.6739
02/22/09 10:04:23.5	0.6848
02/22/09 10:05:52.5	0.6957
02/22/09 10:08:21.5	0.7065
02/22/09 10:12:07.5	0.7174
02/22/09 10:16:32.5	0.7283
02/22/09 10:19:39.5	0.7391
02/22/09 10:22:24.5	0.75
02/22/09 10:24:51.0	0.7609
02/22/09 10:27:49.0	0.7717
02/22/09 10:31:01.5	0.7826
02/22/09 10:36:42.0	0.7935
02/22/09 10:43:54.0	0.8044
02/22/09 10:49:25.0	0.8152
02/22/09 10:53:39.0	0.8261
02/22/09 11:00:11.5	0.837
02/22/09 11:05:33.0	0.8478
02/22/09 11:08:50.0	0.8587
02/22/09 11:11:52.5	0.8696
02/22/09 11:13:37.5	0.8804
02/22/09 11:15:13.5	0.8913
02/22/09 11:16:30.0	0.9022
02/22/09 11:18:34.5	0.913
02/22/09 11:20:18.5	0.9239
02/22/09 11:21:54.5	0.9348
02/22/09 11:23:13.0	0.9457
02/22/09 11:25:11.0	0.9565
02/22/09 11:28:49.5	0.9674
02/22/09 11:31:05.0	0.9783
02/22/09 11:34:21.0	0.9891
02/22/09 11:45:22.0	1
02/22/09 11:54:00.0	1.0109
02/22/09 12:01:00.5	1.0217
02/22/09 12:07:44.5	1.0326
02/22/09 12:28:01.0	1.0435
02/22/09 12:40:10.0	1.0544
02/22/09 12:50:14.0	1.0652
02/22/09 13:03:02.0	1.0761
02/22/09 13:15:52.0	1.087
02/22/09 13:22:07.0	1.0978
02/22/09 13:30:33.0	1.1087
02/22/09 13:37:52.0	1.1196
02/22/09 13:42:05.5	1.1304
02/22/09 13:45:44.0	1.1413
02/22/09 13:50:41.0	1.1522
02/22/09 13:55:54.0	1.163
02/22/09 14:03:55.5	1.1739
02/22/09 14:21:52.0	1.1848
02/22/09 14:29:13.0	1.1957
02/22/09 14:36:51.0	1.2065
02/22/09 14:55:52.5	1.2174
02/22/09 15:03:58.5	1.2283
02/22/09 15:12:18.0	1.2391
02/22/09 15:15:03.0	1.25
02/22/09 15:17:24.5	1.2609
02/22/09 15:20:11.0	1.2717
02/22/09 15:25:08.5	1.2826
02/22/09 15:29:03.5	1.2935
02/22/09 15:32:47.0	1.3044
02/22/09 15:35:54.0	1.3152
02/22/09 15:38:12.5	1.3261
02/22/09 15:42:39.5	1.337
02/22/09 16:01:27.5	1.3478
02/22/09 17:36:54.0	1.3587
