Serial Number:     202809     --     Series: Event (Rainfall event data)

Date Time	Event (Rainfall event data)
03/08/11 09:50:39.0	0
03/10/11 13:59:20.0	0.01
03/10/11 14:22:57.5	0.02
03/13/11 15:06:46.5	0.03
03/13/11 15:15:09.0	0.04
03/13/11 15:21:57.5	0.05
03/13/11 15:28:40.5	0.06
03/13/11 15:42:02.5	0.07
03/13/11 16:33:07.0	0.08
03/13/11 18:34:22.0	0.09
03/13/11 18:36:38.5	0.1
03/13/11 18:38:26.0	0.11
03/13/11 18:40:50.0	0.12
03/13/11 18:47:15.0	0.13
03/13/11 18:52:23.5	0.14
03/13/11 18:58:13.0	0.15
03/13/11 19:19:08.5	0.16
03/13/11 19:35:10.0	0.17
03/13/11 19:38:30.0	0.18
03/13/11 19:44:17.0	0.19
03/13/11 19:49:33.0	0.2
03/13/11 19:50:41.0	0.21
03/13/11 19:52:11.0	0.22
03/13/11 19:53:21.0	0.23
03/13/11 19:54:12.0	0.24
03/13/11 19:55:06.0	0.25
03/13/11 19:58:26.0	0.26
03/13/11 20:01:48.0	0.27
03/13/11 20:02:40.5	0.28
03/13/11 20:03:18.0	0.29
03/13/11 20:04:05.5	0.3
03/13/11 20:04:50.5	0.31
03/13/11 20:05:47.5	0.32
03/13/11 20:08:24.0	0.33
03/13/11 20:11:49.5	0.34
03/13/11 20:13:02.0	0.35
03/13/11 20:13:40.0	0.36
03/13/11 20:14:13.5	0.37
03/13/11 20:14:49.0	0.38
03/13/11 20:15:20.5	0.39
03/13/11 20:16:04.0	0.4
03/13/11 20:16:54.0	0.41
03/13/11 20:18:19.5	0.42
03/13/11 20:19:21.5	0.43
03/13/11 20:20:15.0	0.44
03/13/11 20:21:10.5	0.45
03/13/11 20:22:38.0	0.46
03/13/11 20:27:11.0	0.47
03/13/11 20:32:21.0	0.48
03/13/11 20:33:41.5	0.49
03/13/11 20:35:41.0	0.5
03/13/11 20:40:38.0	0.51
03/13/11 20:45:41.5	0.52
03/13/11 21:01:58.0	0.53
03/13/11 21:58:48.5	0.54
03/13/11 22:08:15.5	0.55
03/13/11 22:10:00.0	0.56
03/13/11 22:12:37.0	0.57
03/13/11 22:26:35.5	0.58
03/13/11 23:25:32.5	0.59
03/13/11 23:27:06.5	0.6
03/13/11 23:28:04.0	0.61
03/13/11 23:29:25.5	0.62
03/13/11 23:31:12.5	0.63
03/13/11 23:31:56.0	0.64
03/13/11 23:35:46.5	0.65
03/13/11 23:49:04.5	0.66
03/13/11 23:53:59.5	0.67
03/14/11 00:01:30.0	0.68
03/14/11 00:08:09.0	0.69
03/14/11 00:14:58.5	0.7
03/14/11 00:25:34.5	0.71
03/14/11 00:35:52.5	0.72
03/14/11 00:47:22.0	0.73
03/14/11 01:04:38.5	0.74
03/14/11 01:10:39.5	0.75
03/14/11 01:21:32.0	0.76
03/14/11 01:31:44.5	0.77
03/14/11 01:37:37.0	0.78
03/14/11 01:51:35.0	0.79
03/14/11 02:21:15.5	0.8
03/14/11 02:24:57.5	0.81
03/14/11 02:39:26.0	0.82
03/14/11 02:51:11.5	0.83
03/14/11 03:02:48.0	0.84
03/14/11 14:10:37.5	0.85
03/14/11 14:44:24.5	0.86
03/14/11 15:02:47.0	0.87
03/14/11 15:54:38.5	0.88
03/14/11 17:07:59.5	0.89
03/14/11 18:48:16.5	0.9
03/15/11 11:52:58.5	0.9
