Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
06/28/11 14:30:08.0	0
06/28/11 14:33:21.0	0.01
06/28/11 14:36:03.0	0.02
06/28/11 14:38:40.0	0.03
06/28/11 14:41:13.0	0.04
06/28/11 14:43:42.5	0.05
06/28/11 14:47:38.0	0.06
06/28/11 14:50:24.5	0.07
06/28/11 14:51:45.5	0.08
06/28/11 14:54:20.0	0.09
06/28/11 14:58:06.5	0.1
06/28/11 15:01:15.0	0.11
06/28/11 15:03:13.5	0.12
06/28/11 15:05:20.5	0.13
06/28/11 15:08:22.0	0.14
06/28/11 15:12:15.0	0.15
06/28/11 15:13:53.5	0.16
06/28/11 15:16:25.0	0.17
06/28/11 15:19:11.5	0.18
06/28/11 15:21:40.0	0.19
06/28/11 15:25:49.5	0.2
06/28/11 15:33:13.0	0.21
06/28/11 15:35:01.0	0.22
06/28/11 15:36:01.0	0.23
06/28/11 15:36:48.5	0.24
06/28/11 15:37:29.5	0.25
06/28/11 15:38:19.0	0.26
06/28/11 15:39:25.0	0.27
06/28/11 15:40:50.5	0.28
06/28/11 15:43:39.5	0.29
06/28/11 15:47:42.0	0.3
06/28/11 15:49:46.0	0.31
06/28/11 15:51:09.5	0.32
06/28/11 15:53:20.5	0.33
06/28/11 15:55:55.5	0.34
06/28/11 16:01:18.5	0.35
06/28/11 16:06:59.5	0.36
06/28/11 16:07:46.5	0.37
06/28/11 16:08:21.0	0.38
06/28/11 16:09:12.0	0.39
06/28/11 16:10:39.0	0.4
06/28/11 16:17:46.0	0.41
06/28/11 16:22:44.5	0.42
06/28/11 16:25:16.0	0.43
06/28/11 16:27:59.5	0.44
06/28/11 16:31:12.0	0.45
06/28/11 16:33:26.5	0.46
06/28/11 16:37:21.0	0.47
06/28/11 16:41:01.0	0.48
06/28/11 16:43:48.0	0.49
06/28/11 16:45:29.5	0.5
06/28/11 16:46:53.5	0.51
06/28/11 16:49:33.5	0.52
06/28/11 16:53:08.5	0.53
06/28/11 16:55:34.0	0.54
06/28/11 16:58:48.0	0.55
06/28/11 16:59:42.5	0.56
06/28/11 17:00:57.5	0.57
06/28/11 17:02:28.0	0.58
06/28/11 17:05:20.0	0.59
06/28/11 17:06:56.5	0.6
06/28/11 17:14:10.5	0.61
06/28/11 17:45:28.5	0.62
06/28/11 17:48:33.5	0.63
06/28/11 17:52:07.0	0.64
06/28/11 17:56:51.0	0.65
06/28/11 18:02:09.0	0.66
06/28/11 18:09:18.0	0.67
06/28/11 18:16:00.5	0.68
06/28/11 18:26:35.5	0.69
06/28/11 18:35:42.0	0.7
06/28/11 18:47:41.5	0.71
06/28/11 19:01:59.0	0.72
06/28/11 19:24:59.0	0.73
06/28/11 19:52:37.5	0.74
06/28/11 20:37:33.5	0.75
06/28/11 22:30:18.5	0.76
07/05/11 11:03:26.5	0.76
