Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
04/06/10 11:11:22.0	0
04/11/10 07:27:09.5	0.0109
04/11/10 10:11:34.0	0.0217
04/11/10 10:33:25.0	0.0326
04/11/10 10:54:10.0	0.0435
04/11/10 11:18:56.0	0.0543
04/11/10 11:41:53.0	0.0652
04/11/10 12:06:37.5	0.0761
04/11/10 12:15:07.0	0.087
04/11/10 12:32:10.0	0.0978
04/11/10 12:43:53.0	0.1087
04/11/10 12:50:05.0	0.1196
04/11/10 12:58:13.5	0.1304
04/11/10 13:06:39.0	0.1413
04/11/10 13:12:00.0	0.1522
04/11/10 13:14:08.0	0.163
04/11/10 13:16:05.0	0.1739
04/11/10 13:17:23.5	0.1848
04/11/10 13:17:55.5	0.1957
04/11/10 13:18:31.5	0.2065
04/11/10 13:18:52.5	0.2174
04/11/10 13:19:30.5	0.2283
04/11/10 13:20:30.0	0.2391
04/11/10 13:23:22.0	0.25
04/11/10 13:28:59.0	0.2609
04/11/10 13:35:53.5	0.2717
04/11/10 13:40:48.5	0.2826
04/11/10 13:45:53.5	0.2935
04/11/10 13:50:04.5	0.3043
04/11/10 13:54:24.0	0.3152
04/11/10 13:58:48.5	0.3261
04/11/10 14:03:58.5	0.337
04/11/10 14:07:57.0	0.3478
04/11/10 14:11:57.5	0.3587
04/11/10 14:15:29.0	0.3696
04/11/10 14:18:41.0	0.3804
04/11/10 14:21:59.0	0.3913
04/11/10 14:24:45.0	0.4022
04/11/10 14:27:05.5	0.413
04/11/10 14:29:29.5	0.4239
04/11/10 14:32:01.0	0.4348
04/11/10 14:36:13.0	0.4457
04/11/10 14:40:10.5	0.4565
04/11/10 14:45:33.5	0.4674
04/11/10 14:48:45.0	0.4783
04/11/10 14:51:32.0	0.4891
04/11/10 14:53:32.5	0.5
04/11/10 14:55:10.5	0.5109
04/11/10 14:56:56.0	0.5217
04/11/10 14:59:27.0	0.5326
04/11/10 15:10:51.5	0.5435
04/11/10 16:25:20.5	0.5543
04/11/10 16:28:25.5	0.5652
04/11/10 16:54:31.5	0.5761
04/11/10 17:17:25.5	0.587
04/11/10 17:44:19.0	0.5978
04/11/10 19:49:56.5	0.6087
04/11/10 20:00:07.5	0.6196
04/11/10 20:10:43.0	0.6304
04/11/10 20:23:54.5	0.6413
04/11/10 20:26:57.0	0.6522
04/11/10 20:31:30.5	0.663
04/11/10 20:38:05.5	0.6739
04/11/10 20:42:44.5	0.6848
04/11/10 21:56:38.5	0.6957
04/12/10 00:07:32.0	0.7065
