Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
10/24/10 04:07:13.5	0.96
10/24/10 04:21:12.5	0.97
10/24/10 04:27:52.5	0.98
10/24/10 04:32:37.0	0.99
10/24/10 04:36:12.5	1
10/24/10 04:41:11.5	1.01
10/24/10 04:47:45.0	1.02
10/24/10 04:53:20.5	1.03
10/24/10 05:12:22.0	1.04
10/24/10 05:18:02.5	1.05
10/24/10 05:46:02.0	1.06
10/24/10 07:10:05.5	1.07
10/24/10 08:28:58.0	1.08
10/24/10 08:35:30.0	1.09
10/24/10 08:50:19.5	1.1
10/24/10 08:57:42.0	1.11
10/24/10 09:02:42.0	1.12
10/24/10 09:08:10.5	1.13
10/24/10 09:21:23.5	1.14
10/24/10 09:28:04.0	1.15
10/24/10 09:38:40.5	1.16
10/24/10 09:46:50.5	1.17
10/24/10 09:57:32.5	1.18
10/24/10 10:08:48.5	1.19
10/24/10 10:15:05.0	1.2
10/24/10 10:18:14.5	1.21
10/24/10 10:22:47.5	1.22
10/24/10 10:29:52.5	1.23
10/24/10 10:36:58.5	1.24
10/24/10 10:40:39.0	1.25
10/24/10 10:51:37.0	1.26
10/24/10 11:31:14.5	1.27
10/24/10 11:46:02.0	1.28
10/24/10 11:53:56.5	1.29
10/24/10 12:07:43.0	1.3
10/24/10 12:23:21.0	1.31
10/24/10 12:57:18.0	1.32
10/24/10 13:00:47.0	1.33
10/24/10 13:03:46.5	1.34
10/24/10 13:06:10.0	1.35
10/24/10 13:09:46.5	1.36
10/24/10 13:12:06.5	1.37
10/24/10 13:14:42.0	1.38
10/24/10 13:16:46.0	1.39
10/24/10 13:19:23.0	1.4
10/24/10 13:21:55.0	1.41
10/24/10 13:25:42.0	1.42
10/24/10 13:29:00.0	1.43
10/24/10 13:31:41.5	1.44
10/24/10 13:33:38.0	1.45
10/24/10 13:36:07.5	1.46
10/24/10 13:38:59.5	1.47
10/24/10 13:42:16.5	1.48
10/24/10 13:45:42.0	1.49
10/24/10 13:49:42.5	1.5
10/24/10 13:53:26.0	1.51
10/24/10 13:58:46.0	1.52
10/24/10 14:03:51.0	1.53
10/24/10 14:15:36.0	1.54
10/24/10 14:28:44.5	1.55
10/24/10 14:33:13.0	1.56
10/24/10 14:35:11.5	1.57
10/24/10 14:38:17.0	1.58
10/24/10 14:40:44.5	1.59
10/24/10 14:43:43.0	1.6
10/24/10 14:46:54.0	1.61
10/24/10 14:50:49.5	1.62
10/24/10 14:53:28.5	1.63
10/24/10 14:55:54.0	1.64
10/24/10 14:58:34.5	1.65
10/24/10 15:01:12.0	1.66
10/24/10 15:04:33.5	1.67
10/24/10 15:07:35.5	1.68
10/24/10 15:09:29.0	1.69
10/24/10 15:11:22.5	1.7
10/24/10 15:13:01.5	1.71
10/24/10 15:14:46.0	1.72
10/24/10 15:16:48.5	1.73
10/24/10 15:19:10.0	1.74
10/24/10 15:20:54.5	1.75
10/24/10 15:23:13.5	1.76
10/24/10 15:24:44.0	1.77
10/24/10 15:26:28.5	1.78
10/24/10 15:28:23.5	1.79
10/24/10 15:31:30.0	1.8
10/24/10 15:33:21.5	1.81
10/24/10 15:35:22.0	1.82
10/24/10 15:37:32.0	1.83
10/24/10 15:41:16.5	1.84
10/24/10 15:44:57.0	1.85
10/24/10 15:47:04.0	1.86
10/24/10 15:49:22.0	1.87
10/24/10 15:52:50.0	1.88
10/24/10 15:58:27.5	1.89
10/24/10 16:06:13.0	1.9
10/24/10 16:11:53.5	1.91
10/24/10 16:23:20.0	1.92
10/24/10 16:43:28.0	1.93
10/24/10 16:59:21.5	1.94
10/24/10 17:21:26.0	1.95
10/24/10 17:55:53.0	1.96
10/25/10 05:56:57.0	1.97
10/26/10 10:52:30.0	1.97
