Date Time	Event (Events)
12/01/09 11:11:21.0	0
12/06/09 14:47:24.5	0.0108696
12/07/09 00:07:12.5	0.0217392
12/07/09 00:19:43.0	0.0326088
12/07/09 00:50:07.5	0.0434784
12/07/09 01:31:17.5	0.054348
12/07/09 01:37:09.5	0.0652176
12/07/09 01:42:20.5	0.0760872
12/07/09 01:46:50.0	0.0869568
12/07/09 01:49:56.5	0.0978264
12/07/09 01:52:13.0	0.108696
12/07/09 01:54:00.0	0.119566
12/07/09 01:56:06.5	0.130435
12/07/09 01:56:31.5	0.141305
12/07/09 01:56:59.5	0.152174
12/07/09 01:57:26.5	0.163044
12/07/09 01:57:55.5	0.173914
12/07/09 01:58:21.5	0.184783
12/07/09 01:58:50.5	0.195653
12/07/09 01:59:23.5	0.206522
12/07/09 02:00:20.5	0.217392
12/07/09 02:01:07.0	0.228262
12/07/09 02:03:52.5	0.239131
12/07/09 02:05:28.5	0.250001
12/07/09 02:09:09.5	0.26087
12/07/09 02:15:42.5	0.27174
12/07/09 02:30:10.5	0.28261
12/07/09 02:49:37.5	0.293479
12/07/09 03:48:07.0	0.304349
12/07/09 03:55:11.5	0.315218
12/07/09 04:13:52.0	0.326088
12/07/09 04:21:55.5	0.336958
12/07/09 04:28:23.0	0.347827
12/07/09 04:38:56.0	0.358697
12/07/09 04:45:30.0	0.369566
12/07/09 04:50:33.5	0.380436
12/07/09 04:58:28.5	0.391306
12/07/09 05:26:09.0	0.402175
12/07/09 05:42:29.5	0.413045
12/07/09 05:59:16.5	0.423914
12/07/09 06:11:04.5	0.434784
12/08/09 10:53:12.0	0.434784
