Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
10/06/09 11:24:21.0	0
10/13/09 02:56:27.5	0.0109
10/13/09 03:04:37.0	0.0217
10/13/09 03:14:58.5	0.0326
10/13/09 03:26:11.5	0.0435
10/13/09 03:30:43.5	0.0543
10/13/09 03:38:36.5	0.0652
10/13/09 03:43:55.5	0.0761
10/13/09 04:00:11.0	0.087
10/13/09 04:36:14.5	0.0978
10/13/09 04:52:08.5	0.1087
10/13/09 04:56:58.5	0.1196
10/13/09 05:02:13.5	0.1304
10/13/09 05:08:41.5	0.1413
10/13/09 05:12:37.5	0.1522
10/13/09 05:16:22.0	0.163
10/13/09 05:19:39.0	0.1739
10/13/09 05:21:30.5	0.1848
10/13/09 05:22:44.0	0.1957
10/13/09 05:24:25.5	0.2065
10/13/09 05:26:33.5	0.2174
10/13/09 05:28:49.0	0.2283
10/13/09 05:31:25.0	0.2391
10/13/09 05:34:48.5	0.25
10/13/09 05:37:26.5	0.2609
10/13/09 05:40:21.5	0.2717
10/13/09 05:42:18.0	0.2826
10/13/09 05:43:49.0	0.2935
10/13/09 05:45:24.5	0.3043
10/13/09 05:46:32.0	0.3152
10/13/09 05:47:29.5	0.3261
10/13/09 05:48:28.5	0.337
10/13/09 05:49:42.0	0.3478
10/13/09 05:50:29.0	0.3587
10/13/09 05:51:17.0	0.3696
10/13/09 05:52:35.0	0.3804
10/13/09 05:53:57.5	0.3913
10/13/09 05:55:02.5	0.4022
10/13/09 05:55:44.0	0.413
10/13/09 05:56:33.0	0.4239
10/13/09 05:57:43.0	0.4348
10/13/09 05:58:21.5	0.4457
10/13/09 05:59:09.5	0.4565
10/13/09 05:59:49.0	0.4674
10/13/09 06:00:24.5	0.4783
10/13/09 06:01:12.5	0.4891
10/13/09 06:02:08.5	0.5
10/13/09 06:03:17.0	0.5109
10/13/09 06:04:24.5	0.5217
10/13/09 06:05:32.0	0.5326
10/13/09 06:06:53.5	0.5435
10/13/09 06:08:18.0	0.5543
