Date Time	12/9/97 start
12/11/97 15:41:57.0	0	Start
12/14/97 00:16:02.5	1
12/14/97 00:18:59.0	2
12/14/97 00:19:59.0	3
12/14/97 00:20:45.5	4
12/14/97 00:21:57.0	5
12/14/97 00:24:13.0	6
12/14/97 00:25:34.0	7
12/14/97 00:27:35.0	8
12/14/97 00:28:56.5	9
12/14/97 00:31:42.0	10
12/14/97 00:33:24.5	11
12/14/97 00:34:58.5	12
12/14/97 00:35:47.0	13
12/14/97 00:37:20.5	14
12/14/97 00:39:05.5	15
12/14/97 00:40:37.0	16
12/14/97 00:41:26.0	17
12/14/97 00:43:02.5	18
12/14/97 00:45:58.5	19
12/14/97 00:51:34.0	20
12/14/97 00:54:15.5	21
12/14/97 01:06:37.5	22
12/14/97 01:10:13.0	23
12/14/97 01:14:49.5	24
12/14/97 01:17:15.0	25
12/14/97 01:21:00.0	26
12/14/97 01:23:31.0	27
12/14/97 01:27:25.0	28
12/14/97 01:30:59.5	29
12/14/97 01:35:59.0	30
12/14/97 01:37:29.0	31
12/14/97 01:39:48.5	32
12/14/97 01:42:38.5	33
12/14/97 01:44:50.0	34
12/14/97 01:47:26.0	35
12/14/97 01:49:49.0	36
12/14/97 01:52:56.0	37
12/14/97 01:56:48.0	38
12/14/97 01:58:39.5	39
12/14/97 02:01:20.5	40
12/14/97 02:03:45.5	41
12/14/97 02:06:46.5	42
12/14/97 02:09:13.0	43
12/14/97 02:11:49.5	44
12/14/97 02:13:22.0	45
12/14/97 02:15:36.5	46
12/14/97 02:17:25.0	47
12/14/97 02:19:22.0	48
12/14/97 02:21:36.5	49
12/14/97 02:25:05.0	50
12/14/97 02:27:43.5	51
12/14/97 02:30:52.5	52
12/14/97 02:33:08.5	53
12/14/97 02:36:44.0	54
12/14/97 02:39:12.5	55
12/14/97 02:45:18.5	56
12/14/97 02:48:51.0	57
12/14/97 02:52:38.5	58
12/14/97 02:56:08.0	59
12/14/97 03:00:49.5	60
12/14/97 03:04:34.5	61
12/14/97 03:08:07.0	62
12/14/97 03:11:31.0	63
12/14/97 03:15:19.5	64
12/14/97 03:17:58.0	65
12/14/97 03:21:26.5	66
12/14/97 03:23:09.5	67
12/14/97 03:26:48.0	68
12/14/97 03:29:04.5	69
12/14/97 03:32:46.0	70
12/14/97 03:36:14.5	71
12/14/97 03:40:12.5	72
12/14/97 03:42:31.0	73
12/14/97 03:45:22.5	74
12/14/97 03:47:19.5	75
12/14/97 03:50:52.0	76
12/14/97 03:53:09.5	77
12/14/97 03:56:49.5	78
12/14/97 04:01:03.0	79
12/14/97 04:05:21.5	80
12/14/97 04:06:50.0	81
12/14/97 04:08:35.0	82
12/14/97 04:11:55.5	83
12/14/97 04:16:37.0	84
12/14/97 04:19:55.5	85
12/14/97 04:23:07.5	86
12/14/97 04:24:55.0	87
12/14/97 04:26:46.5	88
12/14/97 04:29:45.0	89
12/14/97 04:32:17.5	90
12/14/97 04:33:23.0	91
12/14/97 04:35:37.0	92
12/14/97 04:37:52.0	93
12/14/97 04:40:08.0	94
12/14/97 04:42:28.5	95
12/14/97 04:47:02.5	96
12/14/97 04:51:11.0	97
12/14/97 04:56:04.0	98
12/14/97 04:58:35.5	99
12/14/97 05:03:17.0	100
12/14/97 05:05:59.5	101
12/14/97 05:10:37.0	102
12/14/97 05:12:00.0	103
12/14/97 05:13:06.5	104
12/14/97 05:14:06.0	105
12/14/97 05:15:50.5	106
12/14/97 05:17:23.5	107
12/14/97 05:21:34.0	108
12/14/97 05:23:56.0	109
12/14/97 05:25:37.0	110
12/14/97 05:27:30.5	111
12/14/97 05:29:34.0	112
12/14/97 05:30:29.0	113
12/14/97 05:31:24.0	114
12/14/97 05:32:05.0	115
12/14/97 05:33:33.5	116
12/14/97 05:34:47.5	117
12/14/97 05:37:18.5	118
12/14/97 05:39:25.0	119
12/14/97 05:44:47.5	120
12/14/97 05:51:42.5	121
12/14/97 05:59:39.0	122
12/14/97 06:04:05.0	123
12/14/97 06:16:12.0	124
12/14/97 06:23:31.5	125
12/14/97 06:30:30.5	126
12/14/97 06:36:49.5	127
12/14/97 06:48:52.0	128
12/14/97 06:53:12.0	129
12/14/97 06:58:42.0	130
12/14/97 07:15:29.5	131
12/14/97 08:52:44.0	132
12/14/97 10:14:28.0	133
12/14/97 10:17:38.5	134
12/14/97 10:19:19.0	135
12/14/97 10:24:47.0	136
12/14/97 10:56:43.0	137
12/14/97 13:14:55.0	138
12/16/97 10:46:24.5	139
12/20/97 12:55:12.5	140
12/20/97 13:04:04.5	141
12/20/97 13:07:11.5	142
12/21/97 03:14:11.0	143
12/22/97 10:38:16.0	143	End
