Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
04/07/09 11:10:17.0	0
04/07/09 14:23:21.5	0.0109
04/07/09 14:36:08.0	0.0217
04/07/09 20:30:41.0	0.0326
04/07/09 20:31:06.0	0.0435
04/07/09 20:31:18.0	0.0543
04/07/09 20:31:32.0	0.0652
04/07/09 20:32:06.0	0.0761
04/07/09 20:32:40.0	0.087
04/07/09 20:33:48.0	0.0978
04/08/09 05:51:03.5	0.1087
04/08/09 06:54:38.0	0.1196
04/08/09 06:57:57.0	0.1304
04/08/09 15:36:25.0	0.1413
04/08/09 15:44:16.5	0.1522
04/08/09 16:58:44.5	0.163
04/08/09 17:19:26.5	0.1739
04/08/09 17:33:48.0	0.1848
04/08/09 17:40:45.5	0.1957
04/09/09 07:56:49.5	0.2065
04/09/09 14:47:06.5	0.2174
04/09/09 15:26:54.5	0.2283
04/09/09 15:42:25.5	0.2391
04/09/09 15:54:05.0	0.25
04/09/09 16:06:14.0	0.2609
04/09/09 16:24:04.5	0.2717
04/09/09 16:46:48.5	0.2826
04/09/09 17:17:40.0	0.2935
04/09/09 17:34:29.5	0.3043
04/09/09 18:13:11.0	0.3152
04/09/09 18:39:17.0	0.3261
04/09/09 18:56:48.0	0.337
04/09/09 19:17:30.5	0.3478
04/09/09 19:33:17.5	0.3587
04/09/09 19:51:39.0	0.3696
04/09/09 20:04:06.5	0.3804
04/09/09 20:16:11.0	0.3913
04/09/09 21:07:27.5	0.4022
04/14/09 14:46:20.5	0.4022
