Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
12/14/10 10:49:35.0	0
12/14/10 16:31:01.0	0.01
12/14/10 16:56:02.5	0.02
12/14/10 17:12:03.0	0.03
12/14/10 17:27:14.5	0.04
12/14/10 17:33:02.5	0.05
12/14/10 17:37:18.0	0.06
12/14/10 17:38:45.0	0.07
12/14/10 17:40:05.0	0.08
12/14/10 17:49:57.5	0.09
12/14/10 17:59:57.0	0.1
12/14/10 18:22:22.5	0.11
12/14/10 18:54:52.0	0.12
12/14/10 19:12:28.0	0.13
12/14/10 19:36:47.5	0.14
12/14/10 20:03:40.0	0.15
12/14/10 20:29:41.5	0.16
12/16/10 09:05:11.0	0.17
12/16/10 19:35:04.0	0.18
12/16/10 21:08:34.5	0.19
12/16/10 23:00:41.5	0.2
12/16/10 23:26:26.5	0.21
12/16/10 23:41:10.0	0.22
12/16/10 23:54:00.5	0.23
12/17/10 00:41:34.0	0.24
12/17/10 01:19:15.5	0.25
12/17/10 01:50:54.0	0.26
12/17/10 12:05:48.5	0.27
12/17/10 12:24:03.0	0.28
12/17/10 12:35:31.0	0.29
12/17/10 12:42:13.5	0.3
12/17/10 12:47:29.5	0.31
12/17/10 12:55:06.5	0.32
12/17/10 13:02:29.0	0.33
12/17/10 13:08:17.0	0.34
12/17/10 13:23:48.5	0.35
12/17/10 13:37:36.0	0.36
12/17/10 13:49:24.0	0.37
12/17/10 14:15:27.0	0.38
12/17/10 14:50:37.5	0.39
12/17/10 15:11:10.5	0.4
12/17/10 15:20:16.0	0.41
12/17/10 15:30:39.5	0.42
12/17/10 15:36:34.0	0.43
12/17/10 15:41:06.0	0.44
12/17/10 15:47:44.5	0.45
12/17/10 16:01:21.5	0.46
12/17/10 16:09:00.5	0.47
12/17/10 16:12:18.0	0.48
12/17/10 16:16:58.0	0.49
12/17/10 16:23:03.0	0.5
12/17/10 16:28:15.0	0.51
12/17/10 16:35:23.0	0.52
12/17/10 16:42:06.5	0.53
12/17/10 16:50:18.0	0.54
12/17/10 17:01:35.5	0.55
12/17/10 17:07:52.5	0.56
12/17/10 17:12:03.5	0.57
12/17/10 17:17:58.0	0.58
12/17/10 17:21:56.5	0.59
12/17/10 17:25:59.5	0.6
12/17/10 17:31:09.5	0.61
12/17/10 17:39:03.5	0.62
12/17/10 17:53:33.0	0.63
12/17/10 18:03:08.0	0.64
12/17/10 18:16:19.5	0.65
12/17/10 18:28:29.5	0.66
12/17/10 18:40:34.5	0.67
12/17/10 18:49:40.5	0.68
12/17/10 19:33:38.0	0.69
12/17/10 20:18:50.5	0.7
12/17/10 20:37:17.5	0.71
12/17/10 22:25:25.0	0.72
12/17/10 22:45:46.5	0.73
12/17/10 23:00:59.5	0.74
12/17/10 23:03:38.5	0.75
12/17/10 23:07:21.0	0.76
12/17/10 23:17:16.5	0.77
12/17/10 23:24:52.5	0.78
12/17/10 23:54:25.5	0.79
12/17/10 23:55:43.0	0.8
12/17/10 23:56:15.5	0.81
12/17/10 23:58:01.0	0.82
12/18/10 00:02:56.5	0.83
12/18/10 00:19:50.5	0.84
12/18/10 00:28:58.5	0.85
12/18/10 00:35:58.5	0.86
12/18/10 00:41:04.0	0.87
12/18/10 00:49:24.0	0.88
12/18/10 01:03:08.0	0.89
12/18/10 02:17:39.5	0.9
12/18/10 02:33:16.0	0.91
12/18/10 03:24:23.0	0.92
12/18/10 04:21:16.5	0.93
12/18/10 04:29:32.0	0.94
12/18/10 04:39:39.0	0.95
12/18/10 04:47:56.0	0.96
12/18/10 04:49:52.0	0.97
12/18/10 04:52:02.0	0.98
12/18/10 04:53:27.5	0.99
12/18/10 04:58:17.0	1
12/18/10 05:03:11.5	1.01
12/18/10 05:09:43.0	1.02
12/18/10 05:17:34.0	1.03
12/18/10 05:25:02.5	1.04
12/18/10 05:34:34.5	1.05
12/18/10 05:39:19.5	1.06
12/18/10 05:41:36.5	1.07
12/18/10 05:48:22.5	1.08
12/18/10 11:15:44.0	1.09
12/18/10 12:00:42.0	1.1
12/18/10 12:15:07.0	1.11
12/18/10 12:31:40.0	1.12
12/18/10 12:37:10.5	1.13
12/18/10 12:40:05.5	1.14
12/18/10 13:01:08.5	1.15
12/18/10 13:49:06.0	1.16
12/18/10 13:51:13.5	1.17
12/18/10 13:56:44.5	1.18
12/18/10 14:03:36.5	1.19
12/18/10 14:13:01.5	1.2
12/18/10 15:03:52.0	1.21
12/18/10 15:26:33.0	1.22
12/18/10 15:30:54.5	1.23
12/18/10 15:42:55.0	1.24
12/18/10 16:18:54.5	1.25
12/18/10 16:38:05.5	1.26
12/18/10 16:41:24.5	1.27
12/18/10 16:45:09.5	1.28
12/18/10 16:50:29.0	1.29
12/18/10 16:58:11.5	1.3
12/18/10 17:17:15.5	1.31
12/18/10 17:40:08.0	1.32
12/18/10 17:43:57.0	1.33
12/18/10 17:46:46.0	1.34
12/18/10 17:49:04.5	1.35
12/18/10 17:52:37.0	1.36
12/18/10 17:57:08.5	1.37
12/18/10 18:03:12.0	1.38
12/18/10 18:05:41.0	1.39
12/18/10 18:09:12.5	1.4
12/18/10 18:13:45.0	1.41
12/18/10 18:18:38.5	1.42
12/18/10 18:30:04.5	1.43
12/18/10 18:38:41.0	1.44
12/18/10 18:41:28.5	1.45
12/18/10 18:44:45.0	1.46
12/18/10 18:47:07.5	1.47
12/18/10 18:50:11.0	1.48
12/18/10 18:59:02.0	1.49
12/18/10 22:05:17.0	1.5
12/18/10 23:49:04.0	1.51
12/19/10 00:09:46.0	1.52
12/19/10 00:38:47.5	1.53
12/19/10 00:48:35.5	1.54
12/19/10 00:54:02.5	1.55
12/19/10 00:59:52.5	1.56
12/19/10 01:05:05.0	1.57
12/19/10 01:11:39.5	1.58
12/19/10 01:17:06.0	1.59
12/19/10 01:21:23.5	1.6
12/19/10 01:25:08.0	1.61
12/19/10 01:29:57.0	1.62
12/19/10 01:33:07.5	1.63
12/19/10 01:36:28.5	1.64
12/19/10 01:38:29.0	1.65
12/19/10 01:41:09.0	1.66
12/19/10 01:44:02.0	1.67
12/19/10 01:46:38.5	1.68
12/19/10 01:48:52.5	1.69
12/19/10 01:52:00.0	1.7
12/19/10 01:54:43.5	1.71
