Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
05/11/10 12:25:52.0	0
05/17/10 10:55:45.5	0.0109
05/17/10 14:57:52.5	0.0217
05/17/10 15:47:56.5	0.0326
05/17/10 16:03:40.5	0.0435
05/17/10 16:32:02.5	0.0543
05/17/10 16:41:37.5	0.0652
05/17/10 16:59:03.5	0.0761
05/17/10 17:07:57.5	0.087
05/17/10 17:24:09.0	0.0978
05/17/10 17:40:22.5	0.1087
05/17/10 17:45:20.0	0.1196
05/17/10 17:49:43.5	0.1304
05/17/10 17:54:41.5	0.1413
05/17/10 18:13:36.5	0.1522
05/17/10 18:27:59.5	0.163
05/17/10 19:20:15.5	0.1739
05/17/10 20:28:09.0	0.1848
05/17/10 21:50:39.5	0.1957
05/17/10 22:13:39.5	0.2065
05/17/10 22:46:56.0	0.2174
05/18/10 02:56:11.5	0.2283
05/18/10 03:22:18.5	0.2391
05/18/10 04:56:57.5	0.25
05/18/10 10:33:23.5	0.25
