Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
12/16/08 15:13:41.0	0
12/16/08 15:41:41.0	0.0109
12/16/08 15:46:12.5	0.0217
12/16/08 15:52:42.5	0.0326
12/16/08 15:56:07.0	0.0435
12/16/08 15:58:45.5	0.0543
12/16/08 16:00:57.0	0.0652
12/16/08 16:03:27.0	0.0761
12/16/08 16:08:30.0	0.087
12/16/08 23:32:25.0	0.0978
12/18/08 20:31:27.5	0.1087
12/18/08 20:44:03.5	0.1196
12/18/08 20:47:32.0	0.1304
12/18/08 20:52:33.0	0.1413
12/18/08 21:08:34.0	0.1522
12/18/08 21:12:48.5	0.163
12/18/08 21:21:00.0	0.1739
12/19/08 00:01:39.5	0.1848
12/19/08 01:10:49.0	0.1957
12/19/08 01:53:22.0	0.2065
12/19/08 04:21:16.5	0.2174
12/19/08 04:27:22.0	0.2283
12/19/08 04:30:59.5	0.2391
12/19/08 04:32:18.0	0.25
12/19/08 05:12:49.5	0.2609
12/19/08 07:23:47.5	0.2717
12/19/08 09:08:12.0	0.2826
12/19/08 10:29:08.0	0.2935
12/21/08 12:03:14.0	0.3043
12/21/08 12:38:38.5	0.3152
12/21/08 13:15:47.5	0.3261
12/21/08 13:28:38.5	0.337
12/21/08 13:36:36.5	0.3478
12/21/08 13:46:51.5	0.3587
12/21/08 14:06:04.5	0.3696
12/21/08 14:16:30.0	0.3804
12/21/08 14:35:59.5	0.3913
12/21/08 14:44:17.5	0.4022
12/21/08 14:56:33.5	0.413
12/21/08 15:08:25.5	0.4239
12/21/08 15:21:57.5	0.4348
12/21/08 15:34:10.0	0.4457
12/21/08 15:37:11.0	0.4565
12/21/08 15:39:36.0	0.4674
12/21/08 15:44:21.5	0.4783
12/21/08 15:53:40.5	0.4891
12/21/08 16:02:46.0	0.5
12/21/08 16:10:36.5	0.5109
12/21/08 16:37:35.5	0.5217
12/21/08 17:15:09.0	0.5326
12/21/08 17:28:00.5	0.5435
12/21/08 17:49:43.0	0.5543
12/21/08 18:02:07.5	0.5652
12/21/08 18:09:33.0	0.5761
12/21/08 18:17:59.0	0.587
12/21/08 18:25:29.0	0.5978
12/21/08 18:32:29.0	0.6087
12/21/08 18:38:12.5	0.6196
12/21/08 18:44:08.0	0.6304
12/21/08 18:47:34.0	0.6413
12/21/08 18:58:02.0	0.6522
12/21/08 19:37:19.0	0.663
12/21/08 20:09:26.5	0.6739
12/21/08 20:12:44.0	0.6848
12/21/08 20:16:00.0	0.6957
12/21/08 20:22:19.5	0.7065
12/21/08 20:35:48.0	0.7174
12/21/08 21:00:06.0	0.7283
12/21/08 21:33:10.0	0.7391
12/21/08 21:39:18.0	0.75
12/21/08 21:53:09.5	0.7609
12/21/08 22:07:32.0	0.7717
12/21/08 22:17:45.5	0.7826
12/21/08 22:21:48.0	0.7935
12/21/08 22:29:14.5	0.8043
12/21/08 22:35:48.5	0.8152
12/21/08 22:53:15.0	0.8261
12/21/08 23:46:26.0	0.837
12/22/08 02:42:34.5	0.8478
12/22/08 02:43:56.0	0.8587
12/22/08 02:44:59.5	0.8696
12/22/08 02:46:47.0	0.8804
12/22/08 03:04:12.5	0.8913
12/22/08 11:32:08.5	0.9022
12/22/08 19:53:37.0	0.913
12/22/08 20:00:03.0	0.9239
12/22/08 20:15:29.5	0.9348
12/22/08 21:18:01.5	0.9457
12/22/08 22:03:23.0	0.9565
12/22/08 22:05:25.5	0.9674
12/22/08 22:22:52.0	0.9783
12/23/08 01:00:44.0	0.9891
12/23/08 01:08:14.5	1
12/23/08 01:09:43.5	1.0109
12/23/08 01:11:20.0	1.0217
12/23/08 01:12:48.5	1.0326
12/23/08 01:20:05.5	1.0435
12/23/08 01:21:46.0	1.0543
12/23/08 02:31:00.5	1.0652
12/23/08 05:28:25.0	1.0761
12/23/08 05:34:06.5	1.087
12/23/08 05:39:19.0	1.0978
12/23/08 05:42:18.0	1.1087
12/23/08 05:47:52.5	1.1196
12/23/08 23:46:42.5	1.1304
12/24/08 03:35:08.0	1.1413
12/24/08 05:38:06.0	1.1522
12/24/08 07:58:02.5	1.163
12/24/08 09:52:04.0	1.1739
12/24/08 10:05:55.5	1.1848
12/24/08 10:37:24.0	1.1957
12/24/08 10:50:46.0	1.2065
12/24/08 11:09:54.5	1.2174
12/24/08 11:20:12.5	1.2283
12/24/08 12:03:11.0	1.2391
12/24/08 12:54:29.5	1.25
12/24/08 13:00:33.5	1.2609
12/24/08 13:04:32.0	1.2717
12/24/08 13:11:56.5	1.2826
12/24/08 13:22:36.0	1.2935
12/24/08 13:34:10.5	1.3043
12/24/08 13:39:50.5	1.3152
12/24/08 15:06:18.5	1.3261
12/24/08 15:18:27.0	1.337
12/24/08 16:39:46.0	1.3478
12/24/08 16:43:48.0	1.3587
12/24/08 16:47:50.0	1.3696
12/24/08 16:53:05.0	1.3804
12/24/08 16:58:37.0	1.3913
12/24/08 17:09:49.0	1.4022
12/24/08 17:21:01.0	1.413
12/24/08 17:29:22.0	1.4239
12/24/08 17:43:52.0	1.4348
12/24/08 17:54:38.5	1.4457
12/24/08 18:00:31.0	1.4565
12/24/08 18:05:26.0	1.4674
12/24/08 18:11:23.5	1.4783
12/24/08 18:17:01.0	1.4891
12/24/08 18:26:04.0	1.5
12/24/08 18:37:42.0	1.5109
12/24/08 18:51:04.5	1.5217
12/24/08 18:58:47.5	1.5326
12/24/08 19:05:22.0	1.5435
12/24/08 19:22:38.5	1.5543
12/24/08 19:35:40.0	1.5652
12/24/08 19:41:50.5	1.5761
12/24/08 19:45:11.0	1.587
12/24/08 19:51:36.5	1.5978
12/25/08 03:13:02.5	1.6087
12/25/08 03:23:46.0	1.6196
12/25/08 03:30:07.0	1.6304
12/25/08 03:30:57.0	1.6413
12/25/08 03:31:16.5	1.6522
12/25/08 03:31:30.5	1.663
12/25/08 03:31:41.5	1.6739
12/25/08 03:31:49.0	1.6848
12/25/08 03:32:00.0	1.6957
12/25/08 03:32:08.5	1.7065
12/25/08 03:32:17.5	1.7174
12/25/08 03:32:26.0	1.7283
12/25/08 03:32:36.5	1.7391
12/25/08 03:32:46.0	1.75
12/25/08 03:33:00.5	1.7609
12/25/08 03:33:14.0	1.7717
12/25/08 03:33:56.0	1.7826
12/25/08 03:34:50.5	1.7935
12/25/08 03:36:49.5	1.8043
12/25/08 03:42:55.5	1.8152
12/25/08 03:48:03.5	1.8261
12/25/08 03:50:38.0	1.837
12/25/08 03:53:43.5	1.8478
