Date Time	Event (Events)
03/09/10 09:49:59.0	0
03/10/10 00:13:33.0	0.0108696
03/10/10 00:25:42.5	0.0217392
03/10/10 00:33:03.5	0.0326088
03/10/10 00:40:02.5	0.0434784
03/10/10 00:44:26.0	0.054348
03/10/10 00:46:00.0	0.0652176
03/10/10 00:47:01.0	0.0760872
03/10/10 00:48:01.0	0.0869568
03/10/10 00:50:34.0	0.0978264
03/10/10 00:54:42.5	0.108696
03/10/10 00:58:31.0	0.119566
03/10/10 01:01:13.5	0.130435
03/10/10 01:02:20.5	0.141305
03/10/10 01:03:16.0	0.152174
03/10/10 01:05:20.5	0.163044
03/10/10 01:07:07.5	0.173914
03/10/10 01:08:59.5	0.184783
03/10/10 01:10:17.5	0.195653
03/10/10 01:12:53.5	0.206522
03/10/10 01:14:49.0	0.217392
03/10/10 01:15:07.5	0.228262
03/10/10 01:17:50.0	0.239131
03/10/10 01:56:36.5	0.250001
03/12/10 11:22:15.5	0.26087
03/12/10 11:34:45.0	0.27174
03/12/10 11:43:38.0	0.28261
03/12/10 11:49:31.0	0.293479
03/12/10 11:52:33.0	0.304349
03/12/10 11:55:32.5	0.315218
03/12/10 11:59:01.5	0.326088
03/12/10 12:02:31.5	0.336958
03/12/10 12:06:36.0	0.347827
03/12/10 12:09:07.0	0.358697
03/12/10 12:12:00.5	0.369566
03/12/10 12:15:05.0	0.380436
03/12/10 12:18:19.5	0.391306
03/12/10 12:22:02.0	0.402175
03/12/10 12:25:32.5	0.413045
03/12/10 12:29:53.5	0.423914
03/12/10 12:34:30.5	0.434784
03/12/10 12:39:04.5	0.445654
03/12/10 12:43:39.5	0.456523
03/12/10 12:48:11.0	0.467393
03/12/10 12:53:48.0	0.478262
03/12/10 13:00:43.5	0.489132
03/12/10 13:12:58.5	0.500002
03/12/10 13:22:43.0	0.510871
03/12/10 13:35:00.5	0.521741
03/12/10 13:41:07.5	0.53261
03/12/10 13:44:01.5	0.54348
03/12/10 13:46:22.5	0.55435
03/12/10 13:49:12.0	0.565219
03/12/10 13:52:24.0	0.576089
03/12/10 13:57:19.5	0.586958
03/12/10 14:09:27.5	0.597828
03/12/10 14:20:39.0	0.608698
03/12/10 14:39:05.0	0.619567
03/12/10 14:45:05.0	0.630437
03/12/10 14:48:32.5	0.641306
03/12/10 14:50:55.5	0.652176
03/12/10 14:53:53.5	0.663046
03/12/10 14:56:36.5	0.673915
03/12/10 15:00:09.5	0.684785
03/12/10 15:03:43.5	0.695654
03/12/10 15:06:36.0	0.706524
03/12/10 15:09:06.5	0.717394
03/12/10 15:10:55.5	0.728263
03/12/10 15:12:39.5	0.739133
03/12/10 15:14:44.0	0.750002
03/12/10 15:19:19.5	0.760872
03/12/10 15:22:40.5	0.771742
03/12/10 15:27:08.5	0.782611
03/12/10 15:31:21.0	0.793481
03/12/10 15:32:42.0	0.80435
03/12/10 15:33:51.0	0.81522
03/12/10 15:35:08.0	0.82609
03/12/10 15:39:08.0	0.836959
03/12/10 15:43:38.5	0.847829
03/12/10 15:45:48.5	0.858698
03/12/10 15:48:58.5	0.869568
03/12/10 15:49:46.0	0.880438
03/12/10 15:50:50.5	0.891307
03/12/10 15:51:50.5	0.902177
03/12/10 15:53:11.0	0.913046
03/12/10 15:56:23.5	0.923916
03/12/10 16:00:50.0	0.934786
03/12/10 16:05:58.5	0.945655
03/12/10 16:13:23.5	0.956525
03/12/10 16:17:52.0	0.967394
03/12/10 16:21:14.0	0.978264
03/12/10 16:24:43.0	0.989134
03/12/10 16:27:30.5	1
03/12/10 16:30:59.0	1.01087
03/12/10 16:35:35.5	1.02174
03/12/10 16:41:14.0	1.03261
03/12/10 16:46:26.5	1.04348
03/12/10 16:51:52.5	1.05435
03/12/10 17:01:48.5	1.06522
03/12/10 17:10:16.5	1.07609
03/12/10 17:14:34.0	1.08696
03/12/10 17:18:24.5	1.09783
03/12/10 17:30:11.0	1.1087
03/12/10 17:36:07.0	1.11957
03/12/10 17:42:41.0	1.13044
03/12/10 17:55:03.0	1.14131
03/12/10 18:06:11.0	1.15218
03/12/10 23:52:15.5	1.16305
03/13/10 05:46:36.5	1.17392
03/17/10 13:08:56.5	1.17392
