Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
05/31/11 10:49:18.0	0
05/31/11 11:19:39.0	0.01
05/31/11 11:22:28.5	0.02
05/31/11 11:27:31.0	0.03
05/31/11 11:35:33.0	0.04
05/31/11 11:50:45.0	0.05
05/31/11 11:56:55.0	0.06
05/31/11 12:04:06.0	0.07
05/31/11 12:10:26.5	0.08
05/31/11 12:14:41.5	0.09
05/31/11 12:19:38.5	0.1
05/31/11 12:22:50.5	0.11
05/31/11 12:26:42.5	0.12
05/31/11 12:31:00.5	0.13
05/31/11 13:30:38.0	0.14
05/31/11 13:56:11.0	0.15
05/31/11 14:06:57.0	0.16
05/31/11 14:12:22.0	0.17
05/31/11 14:17:31.0	0.18
05/31/11 14:30:07.0	0.19
06/03/11 22:26:24.5	0.2
06/03/11 22:53:26.5	0.21
06/03/11 23:00:39.0	0.22
06/03/11 23:07:33.0	0.23
06/03/11 23:11:13.0	0.24
06/03/11 23:18:03.0	0.25
06/03/11 23:26:14.0	0.26
06/03/11 23:31:16.0	0.27
06/03/11 23:36:51.0	0.28
06/03/11 23:42:07.0	0.29
06/03/11 23:48:37.0	0.3
06/03/11 23:55:40.5	0.31
06/04/11 00:03:21.5	0.32
06/04/11 00:08:53.0	0.33
06/04/11 00:12:08.0	0.34
06/04/11 00:18:21.0	0.35
06/04/11 00:22:48.0	0.36
06/04/11 00:27:26.0	0.37
06/04/11 00:30:43.5	0.38
06/04/11 00:33:54.5	0.39
06/04/11 00:37:33.0	0.4
06/04/11 00:40:07.5	0.41
06/04/11 00:44:09.0	0.42
06/04/11 00:49:12.5	0.43
06/04/11 00:53:38.0	0.44
06/04/11 00:57:23.5	0.45
06/04/11 01:01:01.0	0.46
06/04/11 01:02:43.5	0.47
06/04/11 01:04:17.5	0.48
06/04/11 01:05:20.0	0.49
06/04/11 01:06:43.5	0.5
06/04/11 01:08:54.0	0.51
06/04/11 01:11:37.5	0.52
06/04/11 01:13:06.5	0.53
06/04/11 01:14:16.5	0.54
06/04/11 01:17:06.0	0.55
06/04/11 01:19:44.0	0.56
06/04/11 01:21:40.0	0.57
06/04/11 01:22:57.5	0.58
06/04/11 01:24:19.5	0.59
06/04/11 01:25:49.5	0.6
06/04/11 01:27:51.0	0.61
06/04/11 01:30:11.0	0.62
06/04/11 01:32:27.5	0.63
06/04/11 01:34:21.5	0.64
06/04/11 01:36:05.0	0.65
06/04/11 01:38:04.0	0.66
06/04/11 01:40:06.0	0.67
06/04/11 01:42:48.5	0.68
06/04/11 01:45:43.0	0.69
06/04/11 01:48:22.5	0.7
06/04/11 01:51:12.0	0.71
06/04/11 01:53:59.0	0.72
06/04/11 01:56:31.5	0.73
06/04/11 01:58:40.0	0.74
06/04/11 02:00:52.0	0.75
06/04/11 02:03:55.5	0.76
06/04/11 02:05:57.0	0.77
06/04/11 02:08:34.0	0.78
06/04/11 02:10:41.0	0.79
06/04/11 02:13:50.0	0.8
06/04/11 02:16:23.5	0.81
06/04/11 02:19:34.0	0.82
06/04/11 02:21:43.0	0.83
06/04/11 02:24:35.0	0.84
06/04/11 02:27:28.5	0.85
06/04/11 02:30:43.5	0.86
06/04/11 02:34:27.5	0.87
06/04/11 02:38:07.0	0.88
06/04/11 02:41:12.5	0.89
06/04/11 02:45:31.5	0.9
06/04/11 02:48:32.0	0.91
06/04/11 02:52:03.5	0.92
06/04/11 02:55:38.0	0.93
06/04/11 02:58:06.0	0.94
06/04/11 03:00:09.5	0.95
06/04/11 03:02:26.0	0.96
06/04/11 03:04:18.0	0.97
06/04/11 03:06:00.0	0.98
06/04/11 03:08:04.0	0.99
06/04/11 03:10:19.0	1
06/04/11 03:12:08.0	1.01
06/04/11 03:14:06.5	1.02
06/04/11 03:15:34.0	1.03
06/04/11 03:18:01.5	1.04
06/04/11 03:20:18.5	1.05
06/04/11 03:23:06.5	1.06
06/04/11 03:25:31.5	1.07
06/04/11 03:27:46.0	1.08
06/04/11 03:29:34.0	1.09
06/04/11 03:31:13.5	1.1
06/04/11 03:32:42.5	1.11
06/04/11 03:34:44.5	1.12
06/04/11 03:36:30.5	1.13
06/04/11 03:38:24.5	1.14
06/04/11 03:40:18.5	1.15
06/04/11 03:42:31.5	1.16
06/04/11 03:44:28.0	1.17
06/04/11 03:47:16.5	1.18
06/04/11 03:50:02.5	1.19
06/04/11 03:52:53.0	1.2
06/04/11 03:55:39.5	1.21
06/04/11 03:58:34.0	1.22
06/04/11 04:00:43.0	1.23
06/04/11 04:03:09.0	1.24
06/04/11 04:05:51.0	1.25
06/04/11 04:08:40.0	1.26
06/04/11 04:11:42.0	1.27
06/04/11 04:16:39.0	1.28
06/04/11 04:19:30.0	1.29
06/04/11 04:21:48.0	1.3
06/04/11 04:24:28.5	1.31
06/04/11 04:27:37.0	1.32
06/04/11 04:30:45.5	1.33
06/04/11 04:34:16.0	1.34
06/04/11 04:37:11.5	1.35
06/04/11 04:39:18.0	1.36
06/04/11 04:41:36.0	1.37
06/04/11 04:43:40.5	1.38
06/04/11 04:44:41.0	1.39
06/04/11 04:46:05.5	1.4
06/04/11 04:47:31.5	1.41
