Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
03/12/09 12:30:44.0	0
03/15/09 04:59:15.0	0.0109
03/15/09 06:12:03.0	0.0217
03/15/09 06:45:08.0	0.0326
03/15/09 07:10:42.0	0.0435
03/15/09 07:54:23.5	0.0543
03/15/09 08:21:59.0	0.0652
03/15/09 08:30:30.5	0.0761
03/15/09 12:39:55.5	0.087
03/15/09 13:45:58.0	0.0978
03/15/09 14:19:29.0	0.1087
03/15/09 14:24:38.0	0.1196
03/15/09 17:53:29.5	0.1304
03/15/09 19:12:54.0	0.1413
03/16/09 03:12:30.0	0.1522
03/16/09 03:35:24.5	0.163
03/16/09 03:47:43.0	0.1739
03/16/09 04:09:28.5	0.1848
03/16/09 04:20:57.0	0.1957
03/16/09 04:43:57.5	0.2065
03/16/09 04:49:16.5	0.2174
03/16/09 05:13:38.5	0.2283
03/16/09 06:05:05.5	0.2391
03/16/09 07:37:57.5	0.25
03/16/09 08:05:08.5	0.2609
03/16/09 08:13:22.5	0.2717
03/21/09 13:01:56.5	0.2826
03/21/09 13:05:27.0	0.2935
03/21/09 13:09:10.0	0.3043
03/21/09 13:16:35.0	0.3152
03/21/09 13:26:12.0	0.3261
03/21/09 13:44:38.5	0.337
03/21/09 13:56:35.5	0.3478
03/21/09 14:13:09.5	0.3587
03/21/09 14:37:56.0	0.3696
03/21/09 14:55:29.0	0.3804
03/21/09 15:14:20.5	0.3913
03/21/09 18:32:28.5	0.4022
03/21/09 20:44:21.0	0.413
03/21/09 20:45:44.5	0.4239
03/21/09 20:47:03.5	0.4348
03/21/09 20:49:52.5	0.4457
03/21/09 21:04:25.5	0.4565
03/21/09 22:56:37.5	0.4674
03/21/09 22:58:15.0	0.4783
03/21/09 22:59:56.0	0.4891
03/21/09 23:01:13.0	0.5
03/21/09 23:02:06.0	0.5109
03/21/09 23:03:29.0	0.5217
03/21/09 23:07:20.0	0.5326
03/21/09 23:18:53.0	0.5435
03/21/09 23:29:44.5	0.5543
03/21/09 23:33:06.5	0.5652
03/21/09 23:42:04.5	0.5761
03/21/09 23:51:11.5	0.587
03/22/09 00:17:14.5	0.5978
03/22/09 00:18:04.0	0.6087
03/22/09 00:19:35.0	0.6196
03/22/09 00:25:16.5	0.6304
03/22/09 00:32:54.0	0.6413
03/22/09 00:53:50.5	0.6522
03/22/09 01:04:55.0	0.663
03/22/09 01:21:26.0	0.6739
03/22/09 01:30:52.0	0.6848
03/22/09 01:34:46.5	0.6957
03/22/09 01:46:36.5	0.7065
03/22/09 01:47:06.0	0.7174
03/22/09 01:48:11.0	0.7283
03/22/09 01:49:18.5	0.7391
03/22/09 01:50:41.0	0.75
03/22/09 01:52:48.0	0.7609
03/22/09 01:57:49.0	0.7717
03/22/09 02:01:38.5	0.7826
03/22/09 02:03:51.5	0.7935
03/22/09 02:18:28.5	0.8044
03/22/09 03:11:42.0	0.8152
03/22/09 03:15:23.0	0.8261
03/22/09 03:18:39.0	0.837
03/22/09 03:24:25.5	0.8478
03/22/09 03:29:07.0	0.8587
03/22/09 05:29:08.5	0.8696
03/22/09 05:35:57.0	0.8804
03/22/09 08:09:12.0	0.8913
03/22/09 08:13:57.0	0.9022
03/24/09 12:05:02.5	0.9022
