Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
12/10/08 13:44:28.0	0
12/10/08 13:44:44.0	0.0109
12/12/08 23:18:32.0	0.0217
12/12/08 23:36:58.5	0.0326
12/12/08 23:52:12.0	0.0435
12/13/08 00:04:52.0	0.0543
12/13/08 00:13:57.0	0.0652
12/13/08 00:50:59.0	0.0761
12/13/08 12:25:03.0	0.087
12/13/08 12:29:13.0	0.0978
12/14/08 07:22:01.0	0.1087
12/14/08 07:26:17.0	0.1196
12/14/08 07:35:26.5	0.1304
12/14/08 08:12:30.0	0.1413
12/14/08 12:27:18.5	0.1522
12/14/08 12:30:48.5	0.163
12/14/08 12:32:29.5	0.1739
12/14/08 12:34:02.5	0.1848
12/14/08 12:46:56.0	0.1957
12/14/08 12:48:52.5	0.2065
12/14/08 12:51:37.5	0.2174
12/14/08 12:54:39.0	0.2283
12/14/08 13:10:54.0	0.2391
12/14/08 14:48:18.0	0.25
12/14/08 15:00:03.0	0.2609
12/14/08 15:07:57.5	0.2717
12/14/08 15:16:09.5	0.2826
12/14/08 15:19:48.0	0.2935
12/14/08 15:25:12.0	0.3043
12/14/08 15:33:30.5	0.3152
12/14/08 15:39:48.5	0.3261
12/14/08 15:43:50.0	0.337
12/14/08 15:46:03.5	0.3478
12/14/08 15:47:52.5	0.3587
12/14/08 15:49:56.5	0.3696
12/14/08 15:54:50.5	0.3804
12/14/08 16:03:25.0	0.3913
12/14/08 16:24:48.5	0.4022
12/14/08 16:38:14.0	0.413
12/14/08 16:46:26.0	0.4239
12/14/08 17:39:50.5	0.4348
12/14/08 20:52:12.0	0.4457
12/14/08 20:54:45.0	0.4565
12/14/08 21:07:50.5	0.4674
12/14/08 21:13:48.5	0.4783
12/14/08 21:15:15.0	0.4891
12/14/08 21:16:11.0	0.5
12/14/08 21:17:05.0	0.5109
12/14/08 21:17:57.5	0.5217
12/14/08 21:18:37.0	0.5326
12/14/08 21:19:12.0	0.5435
12/14/08 21:19:57.5	0.5543
12/14/08 21:21:35.0	0.5652
12/14/08 21:25:36.5	0.5761
12/14/08 21:28:15.5	0.587
12/14/08 21:29:06.5	0.5978
12/14/08 21:29:40.5	0.6087
12/14/08 21:31:56.0	0.6196
12/14/08 21:35:22.5	0.6304
12/14/08 21:38:48.5	0.6413
12/14/08 21:56:07.5	0.6522
12/15/08 01:42:16.5	0.663
12/15/08 01:44:07.0	0.6739
12/15/08 01:45:33.0	0.6848
12/15/08 01:48:17.5	0.6957
12/15/08 01:49:12.0	0.7065
12/15/08 01:50:54.5	0.7174
12/15/08 01:51:25.0	0.7283
12/15/08 01:52:20.0	0.7391
12/15/08 01:53:35.0	0.75
12/15/08 01:56:09.0	0.7609
12/15/08 03:05:44.0	0.7717
12/15/08 05:33:05.0	0.7826
12/15/08 06:54:37.0	0.7935
12/15/08 06:56:30.0	0.8043
12/15/08 06:58:32.5	0.8152
12/15/08 09:28:06.0	0.8261
12/15/08 09:36:50.0	0.837
12/15/08 09:38:42.0	0.8478
12/15/08 09:41:02.0	0.8587
12/15/08 10:00:28.0	0.8696
12/15/08 16:51:29.5	0.8804
12/15/08 20:22:28.5	0.8913
12/16/08 02:36:09.0	0.9022
12/16/08 02:39:48.5	0.913
12/16/08 02:44:09.5	0.9239
12/16/08 02:49:11.0	0.9348
12/16/08 02:58:18.0	0.9457
12/16/08 03:02:48.5	0.9565
12/16/08 03:14:42.5	0.9674
12/16/08 03:19:20.0	0.9783
12/16/08 03:23:20.0	0.9891
12/16/08 03:26:14.0	1
12/16/08 03:31:58.5	1.0109
12/16/08 03:37:42.0	1.0217
12/16/08 04:03:32.0	1.0326
12/16/08 04:07:22.0	1.0435
12/16/08 04:27:27.5	1.0543
12/16/08 05:45:35.5	1.0652
12/16/08 05:56:48.5	1.0761
12/16/08 06:20:16.5	1.087
12/16/08 06:23:52.5	1.0978
12/16/08 06:29:07.0	1.1087
12/16/08 07:33:38.5	1.1196
12/16/08 09:58:14.5	1.1304
12/16/08 10:20:25.0	1.1413
12/16/08 15:10:32.0	1.1413
